,Text
23,"화이자가 2021년에 코비드백신 판매로 $36,800,000,000(40조원)을 기록했단다

화이자 한 회사만..

이제 코비드 💉은 걔들 최다판매 상품이야 - 그리고 한해동안 팔린 제약상품 최대 히트작이기도 하지

그런데 그놈들이 언젠가는 코비드 종료를 선언할 거라고 생각한다고? 응? https://t.co/mdb1FPGMZ1"
24,"예방도 못하는새끼들이 돈만 존나게 벌었네.

＂백신·치료제로 매주 1조2000억원씩 번다＂…떼돈 번 화이자에 쏟아지는 비난 왜? (출처 : 매일경제 | 네이버 뉴스) https://t.co/bbQwKWG8jK"
25,"화이자, 작년 백신 매출 44조…올해 백신·치료제 합쳐 64조 (출처 : 뉴스1 | 네이버 뉴스) https://t.co/FqZ9MpKOJB"
26,"실내 배드민턴장에서1,2차 코로나 백신 접종 소감 공유하고 싶어요
https://t.co/vuyssQgFgk

#천안시생활체육공원 #실내배드민턴장 #코로나예방접종 #화이자 #모더나 #천안시종합사회복지회관"
27,화이자(PFE.N)의 알버트 불라(Albert Bourla) 최고경영자(CEO)는 화요일 미국 식품의약국(FDA)이 FDA가 승인하는 빠른 승인 절차를 통해 5세 미만 어린이를 위한 회사의 코로나19 백신을 승인할 것으로 믿는다고 언급
28,"화이자는 올해도 장밋빛 전망을 내놨습니다.
https://t.co/h7SsjhgR48"
29,화이자3차접종후 20시간경고 https://t.co/tFpZD8t9gm
30,"베트남도 이 연령대용 화이자 백신(어린이용 10mcg) 2190만 도즈 구매를 결의했습니다.

2월7일 기준 베트남은 63개성시 중 52개 성시가 2차접종율 90%이상이고 11개성시가 82-90% 미만대로 타잉화Thanh Hóa, 푸토Phú Thọ, 빙푹Vĩnh Phúc, 화빙Hòa Bình, 까오방Cao Bằng, 선라Sơn La,"
31,순혈 화이자 https://t.co/VHmpEhk6lf
32,순혈화이자됨..
33,화이자3단을 승급하게되어 영광입니다 https://t.co/vzqfR4yqjN
34,@ayoungjjo 전  화이자 3차까지  맞고 죽는줄  ㅜㅜ
35,@mynona312 @RotaIe 코이츠 화이자에 빌빌거리고있는w
36,"‘백신 대박’ 화이자, 올해 매출 65조원 전망 (출처 : 조선비즈 | 네이버 뉴스) https://t.co/ALNfCTiXpW"
37,"&lt;헤드라인_WSJ_CNBC_로이터_한경TV&gt;

- 미 10년물 국채금리 2% 근접
- 미 12월 무역적자 $807억
- 미 상무부, 중국 기관 33곳 수출통제
- 엔비디아, ARM 인수포기
  * 반도체시장 독점 우려에 발목
- 화이자, 5세 미만 백신 승인 가능성 높아
- 캐시우드, 트위터 대량 매각(320만주)"
38,"#화이자 @pfizer 와 #바이오엔테크 @BioNTech_Group 가 미 @US_FDA 에 만5세 미만 어린이 대상 #코로나바이러스 #백신 💉의 긴급사용 승인을 신청했는데요, 승인이 되면 사실상 미국 내 전 연령대가 백신접종 대상자가 됩니다. @TheDHVI 의 Tony Moody 교수님과 함께 더 자세한 이야기 나누어 봅니다. https://t.co/qVzvOV7wOG"
39,"@mochijim1013 @kkuki1365244 이런 세상에 말도 안되는 일이!!!😱
아니 화이자 사장도 백신을 년 1회 사용토록 나온 거라고 말했는데…🤔
대체 중증을 막아주는데 도움되는 거 말곤 없는데…
미국 FDA도 부스터샷 반대했는데 이캐까지 하고서 득과 실을 나중에 감당할 수 있을까?!🤔"
40,"1. 2 차  모더나
3차는  화이자
모더나때는  별일없었는데  화이자는  어떠려나?"
41,"1,2차 화이자 맞고 7개월만에 3차 화이자 백신 맞은지 8시간 지났음.
현재 체온은 36.7. 초반에 37.1까지 올라가긴 했는데 백신 부작용인지는 모르겠음.
주사 맞은 자리는 주사 맞았다는 느낌이 남아 있는 정도. 팔도 잘 올라감. 무사히 넘어가길!"
42,"실내 배드민턴장에서1,2차 코로나 백신 접종 소감 공유하고 싶어요
https://t.co/vuyssQgFgk

#천안시생활체육공원 #실내배드민턴장 #코로나예방접종 #화이자 #모더나 #천안시종합사회복지회관"
43,"3차 결국 맞을 것 같은데..
Az, 화이자는 3차로 모더나 교차접종이 좋다는 말이 많은데 1,2차 모더나 맞은 사람은 교차접종 이야기가 없네"
44,"@alswjd3341 안녕하세요 
동해에 살고 있는 23살 180/75 입니다
화이자 3차 다 접종했고
저와 만나게 된다면 과거를 잊게 해드릴께요"
45,화이자 CEO: 가까운 시일 내에 코로나 바이러스가 근절되지 않을 것
46,"정부가 한일들:

•화이자한테 상품 개발하라고 수십억 주기
•화이자한테 면책권도 주기
•화이자 상품 구매
•화이자 상품 의무화
•화이자 상품 판매촉진
•화이자 상품에 대한 비판 묵살 및 정보공개 방해

비즈니스 스쿨에서 이 과목을 수강했어야 하는건데... https://t.co/v5WoLCl5CJ"
47,"(영상) 코로나19 백신 노바백스, 아스트라제네카, 화이자, 모더나 치료제? 돌파감염? 마스크=종식 YouTube 동영상을 업로드했습니다. https://t.co/RR8nhfBuH0"
48,"3차 화이자 접종 후
이틀째 열은 안떨어지는중..
내일은 컨디션 좋기를 바랍니다.
운동 못 가니까 스트레스네요!! https://t.co/tCt6iHUnI2"
49,화이자: 팍슬로비드의 새로운 크라운 경구용 의약품 매출은 2022년 약 220억 달러로 시장 기대치 248억8000만 달러보다 훨씬 높을 것으로 예상
50,오늘 3차 부스터샷 완료. 순혈화이자~ https://t.co/aZzV0DarTV
51,@winterrain_lee ㅋㅋㅋ저두 순혈 화이자입니다 크로스🙌
52,"1일 1트윗..
화이자 2차 아픈거 좀 늦게 오네... ㄷㄷ
타이레놀먹고 다시 자기.."
53,이번 이벤트 석판은 뭐가 제일 효율적일가
54,"실내 배드민턴장에서1,2차 코로나 백신 접종 소감 공유하고 싶어요
https://t.co/vuyssQyOus

#천안시생활체육공원 #실내배드민턴장 #코로나예방접종 #화이자 #모더나 #천안시종합사회복지회관"
55,"백신장사로 화이자 2021년 약 95조 5천억원 벌어

국민들을 속여서 백신장사를 한 거죠!!

출처 : 면역학자 배용석 | 블로그
https://t.co/tjoUdmLhZc https://t.co/jl9ON7xc0r"
56,"미국 화이자 CEO ""코로나 백신, 1년에 한 번이 적당""

앨버트 불라 화이자 최고경영자(CEO)가 
22일(현지시간) ""1년에 한 번 접종하는 백신이 이상적""이라고 말했다고 로이터통신이 22일(현지시간) 보도했다.

출처 : 면역학자 배용석 | 블로그
https://t.co/SbpE3F1prj https://t.co/kSsPtJ8ZpD"
57,순혈 화이자 인간 (3차 접종 완료)
58,"＂화이자로 3차까지 맞으면 한 달 후 중화항체값 50배 상승＂…日 연구 결과 (출처 : 아시아경제 | 네이버 뉴스) https://t.co/K34AteUoOU 

오미크론이 대센데 다른 바이러스로 연구한 결과를 대단한듯 기사쓰는건 뭐지?
화이자에 돈받아 먹고 연구&amp;기사 쓰는건가?"
59,"순혈 화이자 (˃̣̣̣̣︿˂̣̣̣̣ )
벌써 아프면 어쩌자는거야…? https://t.co/JCCLrKy5a3"
60,주재료 화이자 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/0MMCi4ttb7
61,"나는 백신 접종 필요없걸랑요~ (by 화이자 CEO) | 카카오 뷰 

좋아요!(♥)랑 '공유하기'랑 '친구추가'는 보드발행하는 저에게 큰 힘이 됩니다! 
홍익인간! ""이웃을 널리 이롭게하라!"" 사랑합니다! 

https://t.co/ADfYiPchtQ"
62,"일본 연구팀 ""화이자 3차 접종 한 달 후 감염 막는 중화항체값 50배 상승""

#일본연구팀 #연구팀 #화이자 #화이자접종 #중화항체 

https://t.co/d5WvcH2giz"
63,"화이자(비아그라) 망한 건가요?
뉴로링크 칩이 그런 걸 다..
치매 파킨슨 치료도 가즈아~ https://t.co/8xcCR408Zz"
64,＂화이자로 3차까지 맞으면 한 달 후 중화항체값 50배 상승＂…日 연구 결과 (출처 : 아시아경제 | 네이버 뉴스) https://t.co/8NiNrgG4cp
65,결국 저는 화이자를 맞기로 마음을 굳혔습니다... 아니 뭐 이젠 예약이 다 차서 이제 와서 바꿀 수도 없긴 하지만서도
66,부스트 샷이요? 져 순혈화이자요.
67,"@free351 @W2020J 미국이 이스라엘한테 화이자 우선지급할때.. 특혜인줄알았는데 반대였더라구요.. 
유대인부터 제거였나봄."
68,"@john_kuuk 얀센 맞았고, 부스터로 화이자 맞았어용.
2번 맞았지만 3차 접종했쥬 후후"
69,"2차 접종 완료!!
순혈 화이자 됐음 ㅎ"
70,"실내 배드민턴장에서1,2차 코로나 백신 접종 소감 공유하고 싶어요
https://t.co/vuyssQgFgk

#천안시생활체육공원 #실내배드민턴장 #코로나예방접종 #화이자 #모더나 #천안시종합사회복지회관"
71,@AXAX_DXDX ㅋㄱㅋㅋㅋㄱ아ㅋㄲㄱㅋㅋㄱㄱ아자아자화이자!!
72,화이자3차맞앗는데 겨드랑이쪽 땡김
73,나 징짜 눈물 나올거같애.........
74,"칠흑 마지막 터주왕
일라드 스칸 https://t.co/UViygCsWvX"
75,"리) 부선궁에 화이자 남편 데리고 살려면 관용차 타고 공짜 한우, 샌드위치 먹는 정도의 호사는 누려야 멘탈이 버틸 듯...😑😑😑"
76,화이자를! 맞은 나
77,"@armyju01 @BTS_twt 지인도 화이자 맞고 심장이  살짝 그랬었어요..
한달정도 조심했는데 지금은 괜찮아요
별일 없으실거예요🙏🙏🙏
잘쉬셔요🙋‍♀️

🗳️ I vote for #BTSARMY for #BestFanArmy at the 2022 #iHeartAwards @BTS_twt"
78,"아침에 화이자 3차 맞고 근무하고 왔는데, 오늘 하루도 코로나 확진자 대폭 증가했네...

시간의 흐름을 코로나 확진자 체크하면서 느끼는 요즘.."
79,"고객님이 이렇게 많은데 황금시장을 왜 포기하겠어? 유럽봐봐..사람들이 안사요! 할때까지 최대한 팔아치우겠지.
임상시험 완료가 모더나 22.10.27
화이자 23.05.02니깐, 사놓은 7차분까지는 넉넉히 맞추겠네. 
아! 면역력 있는대로 떨어져서 모든질병에 취약해진분들을 위해 백신종합세트도 예정중. https://t.co/23DBoeIUob https://t.co/bRdjmcz9Xi"
80,"낼모레 부스터맞아야지.
순혈화이자 가보자고"
81,"아스트라제네카, 얀센, 화이자, 모더나 말고
또 다른 백신이 나온다꼬?!😮

#안전성 확보한 #백신 #노바백스 가
9일(수)부터 #안동 에서 첫 출하합니데이~🛡
.
.
.
#경상북도 https://t.co/yfQfgjDnDK"
82,"2022.2.4 (금) 화이자 2차
3일차 : 오른쪽으로 누웠을 때 어지럼증 심함. 마치 술 먹고 천장이 빙글빙글 도는 듯 한데, 그 강도는 훨씬 심함. 회전목마 탔을 때 속도"
83,"충격보도!!! 짝퉁수입한 문재인정권!! 모더나, 화이자 제조번호가 틀려... https://t.co/kmyDKwihFc"
84,안그래도 3차는 아프다는데 화이자맞다 모더나맞음 더 아픈거아냐ㅜㅜ
85,회사의 백신접종 운용에 의문을 갖고 따지다 결국 안맞고 화이자했는데 3차 모더나 접종실시안내와서 고민되넹 걍 순혈화 하고 싶은데 접종해주는 모회사 사내 식당이 유명하대서(질리는 얘기) ㅋㅋㅋ 그래두 순혈이낫겠찌 출장 전에 맞으려면 모더난데ㅜㅜ
86,"순혈 화이자 3각이 되었습니다..ㅎㅎ
별일없길…"
87,"지긋지긋 코로나
드뎌 3차 끝

#화이자 #백신 #코로나 #3차접종완료 https://t.co/ppYIorjPvl"
88,"3차 맞은 사람들 이제 두달정도 있다가 
화이자S XR Pro max 이런거 또 맞아야댐.."
89,@faker_kjh 티켓팅성공기원핫ㄹ게여 전 어짜피못가서..ㅜㅠ 아자아자화이자
90,@Japduck3 저도 순혈화이자인데 딱 이틀은 무지 힘들더라고요~ 좀 쉬시고 26일을 기다려보아요!!
91,"@Vl7HlDUl2DXrwRC 어디서 들은 얘긴데
화이자 CEO는 백신
한번만 맞으면 된다고
했다던데요. 팩트체크
를 안해봐서 진실인지
아닌지는 몰라요~"
92,오늘 순혈 화이자 되러갑니다
93,화이자 3강 함 https://t.co/pYWaK7nMg5
94,"급하게 3차를 맞았는데요
1, 2차 화이자 맞고
3차 지금 어쩔수 없이 모더나를 맞았는데요
괜찮겠지..?"
95,"백신장사로 화이자 2021년 약 95조 5천억원 벌어

국민들을 속여서 백신장사를 한 거죠!!

출처 : 면역학자 배용석 | 블로그
https://t.co/tjoUdn2l1c https://t.co/pqgFcM8V1U"
96,"미국 화이자 CEO ""코로나 백신, 1년에 한 번이 적당""

앨버트 불라 화이자 최고경영자(CEO)가 
22일(현지시간) ""1년에 한 번 접종하는 백신이 이상적""이라고 말했다고 로이터통신이 22일(현지시간) 보도했다.

출처 : 면역학자 배용석 | 블로그
https://t.co/SbpE3EJgdb https://t.co/7M2t1LSkSo"
97,"@mindore1013 아스 화이자 화이자예요
물 많이 드시고 안 아파도 아픈척 하기요😉"
98,화이자 3차 맞고 대기타는데 동네의원에 백신수송이 왔다. 군인아자씨 둘이 들어오는데 뭔가 짜세가 희한하다 싶었더니 흑표부대네;;
99,@mindore1013 아자아자 화이자
100,"10일 만에 출근했더니 어색함
쉬는동안 3차 백신까지 완료!
순혈 화이자가 되었습니다 ☺️"
101,이제보니 나 순혈(?)화이자였네
102,"&lt;이번주 주요 일정&gt;

2.7 월
- 지표: 12월 소비자 신용
- 어닝: 암젠 등

2.8 화
- 지표: 12월 무역수지 
- 어닝: 화이자, 펠로톤 등

2.9 수
- 연설: 클리브랜드 연은 총재
- 어닝: 디즈니, 우버 등

2.10 목
- 지표: 1월 CPI, 주간실업보험
- 어닝: 코카콜라 등

2.11 금
- 어닝: 언더아머 등"
103,"[문화예술의전당] ˝모더나·화이자 부스터샷 맞아도 오미크론 못 막아˝…중증·사망은 예방. 중앙일보, ˝백신, 전염 못 막아˝ https://t.co/6NHiefSi3m"
104,깊은 박침
105,4. 창천거리에서 프테라노돈 작 하기
106,"또 할게 있으까?
카드작이랑 용작도 끝나고.... 탐험수첩도 다했고...
터주는 일라드만 남았고...."
107,"파판에서 할게 없어서 한번 해보겠다 는것
1. 자트놀/보즈야 전과작 및 훈장작
2. 먼바다 모모라모라 꼬친 얻기
3. 플추 채워서 무작위 멘토 돌기"
108,"전장 몇승 하면 업적보상으로 주는 공 디게 가지고 싶은데
전장은 손도 못댈거같으니........."
109,일라드가 내일도 있구남
110,뻐킹 일라드 스콴
111,"화이자, 모더나의 코로나 백신 핵심원료는 일본의 간장회사가 제공! (출처 : 일본소식 .. | 블로그) https://t.co/Oq37dGeB8W"
112,"@Twiteethfairy 3차는 어떤 백신 맞으셨나요?
전 3차까지도 멀쩡했음 화이자가 저한테 맞는 백신인듯ㅋ"
113,화이자 3차 접종하고 세상 규칙적이던 생리주기 뒤틀리고 난리났는데 이거 맞아..? 원래 생리 5일 전부터 pms 있고 점점 심해지다가 어시발? 할때쯤 생리터지고...의 반복이었는데 지금 pms만 15일째인거 이거 맞냐 진짜
114,"日연구팀 ""화이자 3차접종 한달 후 중화항체값 50배로↑"" | 다음 뉴스 https://t.co/HEDMe0VhtU"
115,@ayoungjjo 담엔 화이자 놔달라해
116,@ayoungjjo 나두 모더나 맞고 그랬음. 화이자 맞고는 그런거 없던데 ㅎ
117,ㅋㅋㅋㅋㅋㅋ화이자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
118,"日연구팀 ""화이자 3차접종 한달 후 중화항체값 50배로↑"" https://t.co/5AFQzKh3p0"
119,"화이자의 먹는 코로나19 치료제 '팍스로비드'의 처방이 점차 늘어나는 가운데 7일부터는 50대 기저질환자까지 처방 가능 대상이 늘어난다. 
https://t.co/gXRVzEpaL9"
120,"https://t.co/pi5jSpkU60

화이자 최고경영자의 부스터샷 접종발언 
이미 3차접종한 사람은 뭐가되고
한국은 3개월, 미국을 비롯한 그 외
국가는 5~6개월 내에
부스터샷 접종하라는데.."
121,"여윽시~젊음이 갑이구나!
울아들 화이자 2차도 가뿐히 패쓰~~~
만히 걱정했는데...휴~😙"
122,난 딱히 모더나든 화이자든 상관 없었는데 우리 구의 1/2차 맞았던 접종 회장을 선택하니 자동으로 화이자였다. 예약도 원하는 시간으로 수월하게 했고 오늘 회장 가보니 엄청 스무즈하게 대기 시간도 없이 곧바로 접종. 지자체별로 상황이 너무 다른듯
123,@_tokyoworker_ 저희 구는 화이자 모더나 선택 가능이었어요~ 접종 회장에 따라 달랐어요
124,"@_tokyoworker_ 제가 사는 곳은 화이자 물량이 적으니(400회/월) 빨리 맞으려면 모더나(12,000회/월)를 맞으라고 하더라구요!"
125,"호주 정치인이 말하잖냐

""정치인들은 백신접종할 필요 없음 ㅋ""

국민들한테는 의무화하시면서 왜 니들은 안해?

화이자 CEO가 수의사 출신인거 알지?

이 백신은 잘난 주인님들용이 아니라 가축들을 위한 거라서 그래

어때 아귀가 딱딱 맞지?👀 https://t.co/tpbgOZBfZA"
126,"부스터샷 지자체에 맞으면 화이자인가요? 모더나인가요?
팔로하는 분 트윗 보니 다 모더나로 하는게 좋은 모양인 것 같아서요. 우선 직역접종 예약은 해놨는데 4월이 될 것 같고 지자체에서 빨리해주면 지자체 접종 맞고 4월 건 취소하려는데 으헝"
127,"백신장사로 화이자 2021년 약 95조 5천억원 벌어

국민들을 속여서 백신장사를 한 거죠!!

출처 : 면역학자 배용석 | 블로그
https://t.co/tjoUdn2l1c https://t.co/3jcEmhzGbG"
128,"미국 화이자 CEO ""코로나 백신, 1년에 한 번이 적당""

앨버트 불라 화이자 최고경영자(CEO)가 
22일(현지시간) ""1년에 한 번 접종하는 백신이 이상적""이라고 말했다고 로이터통신이 22일(현지시간) 보도했다.

출처 : 면역학자 배용석 | 블로그
https://t.co/SbpE3EJgdb https://t.co/v2R8yvlMxt"
129,"화이자 3차 15시간 경과
팔 조금 아픈거...
그리고 몸에 힘이 좀 없음. 
아침에 필기하는데 손에 힘이 안들어가져서 그냥 키보드 침. 
약간 심장이.. 심장이 아픔. 막 아픈게 아니라 한번씩 꾹-! 하는 느낌으로. 

전체적으로 딱 생리 2일차 느낌에서 배 아픈것만 뺀 기분,,, https://t.co/HXehW444qd"
130,"[문화예술의전당] ˝모더나·화이자 부스터샷 맞아도 오미크론 못 막아˝…중증·사망은 예방. 중앙일보, ˝백신, 전염 못 막아˝ https://t.co/6NHiefSi3m"
131,용작하고 카드작 다 끝내서 파판 할것도 없고..... 그래서 일찍 잤는데 속이 너무 쓰려서 일어남
132,"야 3차 가 찐빼이다 

화이자 주입받고

3간후

일어서기하다가 힘풀림
투통갑자기 다단계로 아파옴
점점 목건조해짐

현상황
목건조
코막힘(코건조심함)
가래 피 섞임
머리가 띵하고아픔
생각전달하는거 느려짐"
133,나쁜 것도 아니고 소원이라는데 무조건 응원함.. 진심.. 아자아자화이자!!!!
134,"3차 부스터샷 화이자 한쪽 팔 
떨어져 나갈거 같아요!!"
135,"흑흑 맨죠 뵹신
앞으론 화이자를 우습게 보지 않겠습니다..."
136,주 재료 화이잨ㅋㅋㅋㅋㅋㅋ
137,"님덜 다들 코로나 2차 접종 어캐 맞으셨어요? 나 1차 맞고 나니까 2차 예약을 나 근무시간으로 해놔서 못갔었거든요? 그 후로 내가 잔여백신 검색만 하면 화이자 빼고 다 떠 있고, 자꾸 마감되고, 전에 예약된 건 취소가 안되고.... 아니 나 맞겠다니까? 맞으라며? 주사 맞겠다고!!!!!!!!!!!!🤬"
138,화이자 드립 누가 생각한거야ㅠㅠㅋㅋㅋ 개웃겨
139,화이자...이래서 나무위키 믿지 말라는거구나 https://t.co/Q4v1xIhuRY
140,"@kwon9866 @borahye20613 @BT_Yubury @jinh16078344 @1Oqk4fRbZfgDWaf @LuvThinkAct @BTS_twt 아~~^^ 의사쌤이 백신마다 차이가 있다고 해서요. 
아마 화이자라면 1차보다 더 아프다던데 다행이네여^^

BUTTER ENGAGE NOW

Congratulations!
 #BTS_Butter won the Gaon Chart Physical Album Award in the 3rd quarter.
@BTS_twt"
141,주 재료    화이자
142,팬페스티벌 일주일 남았다네
143,"[문화예술의전당] ˝백신 1년에 한번 맞는 게 이상적˝ - 4~5개월마다 부스터샷 맞아야하나? 화이자 CEO의 대답은, 중앙일보, https://t.co/WNtDgsH9g9"
144,"오늘도 빠꾸 맞을까 걱정했는데...
화이자3차 접종 성공!!!!😎😎
의사쌤..지각하셔서 패딩 입은 채로 진료중..ㅋㅋ..박쌤..화이팅😂😂😂"
145,"@jjonvely 아자아자 화이자 
살아서 에린으로 돌아오세요"
146,"@DongNavi @BTS_twt 오메 우짜요 ㅜㅜ
화이자 맞으셨어요??????
저도 맞아야 하는데 큰일이네요ㅜㅜ"
147,"#화이자 #코로나접종완료✔️ #먹스타그램🍴 @Daegu, South Korea https://t.co/xP0DMbsDia"
148,"화이자3각 가즈아 (@ 미소이비인후과 in 군포시, 경기도) https://t.co/HXzggojVXO"
149,"화이자3각 하기전에 맥날😋🍔🍟 (@ 맥도날드 in 군포시, 경기도) https://t.co/HJcPIqMZDo"
150,동생이 화이자 맞고 아프다는 트윗 쓰니 별 이상한 안티백서가 리트윗을 하네. 꼴 뵈기 싫어서 트윗 삭제.
151,"으앜ㅋㅋㅋ 오늘도 주사 맞은것 아픈데?? 

“화이자”보다 더 무서운게.. 아니! 내게 가장 무서운 주사는 “데포”인듯…"
152,"화이자 1차;증상미비
화이자2차;무증상
화이자3차;    ?"
153,"화이자만 1,2 차 맞았는데 3차는 화이자만 맞아야하나요? 아님 모더나도 가능?"
154,"화이자 3차접종

아포"
155,@Vernal_Bom 순혈 화이자!!!
156,#코로나19 #3차접종 #백신 #화이자 #1 2 3차 #모두 #나했다 @동군산병원 https://t.co/pnBl6gel0C
157,화이자 3각 끝 https://t.co/28owLjM0Ow
158,"[질병관리청] 3차(부스터)접종 1일전.
● 접종받으러 꼭 오세요!
 - 일시 : 2022년 1월 27일 (목) 10:00
 - 장소 : 큰나래연합외과의원 053-252-7200 대구광역시 중구 달성로 37, (대신동)  
 - 백신 : 화이자 백신

● 신분증을 지참해 주세요!
#우리함께일상으로 #코로나19예방접종"
159,"저는 화이자 1,2차와 화이자 부스터샷으로 절여진 순혈화이자김치입니다. https://t.co/2ju5FtBGGC"
160,3차 화이자 접종 10일째 간단히 브리핑합니다. 주사 맞은 팔은 이틀정도 엄청 아팠구요 둘째날 몸살기 오는듯했으나 타이레놀 먹고 자니 없어졌고 세째날 근육통 오는듯 했으나 타이레놀 먹고 자니 없어졌어요 사일째부터는 아무렇지 않았고 오늘까지도 괜찮네요~ 무사히 잘 지나간것 같습니다!
161,"3차(화이자) 접종 완료.
15분 대기 중 https://t.co/vvAXCAJblT"
162,"화이자 CEO “부스터샷 4~5개월 간격 좋지 않아…1년에 한 번만 맞는것이 바람직하다.” 

https://t.co/KP2nqKoxBO"
163,@c4rryus 순혈화이자 https://t.co/SPuoToaegz
164,"순혈 화이자 이 지랄

단일민족신화 속에 사는 레이시스트들의 국가답다

나중에가면
미국산만 모더나맞으면 성골모더나
삼성바이오에서 만든 모더나 맞으면 진골모더나 이럴듯"
165,"1차 AZ
2차 화이자
3차 모더나 접종 완료!

1000%의 힘이여 나에게 오라 https://t.co/vZGHvR6ulw"
166,"부스터 화이자 맞고 나서..생리를 안한다. 
음..
언젠가는 하겠지? ㅠ 
기다려질 줄이야..

I play #BTS_Butter by #BTS and love @BTS_twt  every day and every night"
167,21년 11월 18일?부터 30세미만 모더나 금지라고 병원에서 이야기해주셔서 화이자 3차 맞고왔어요~
168,@SIDIN____ 모더나 맞으셨군요! 제 주변분들은 전부 화이자 맞아서 저랑 같은거 맞은 분을 찾고싶었어요ㅠ
169,@memo_k0 그때보다 아픈건 맞는거같아요 쭉 화이자인디...
