,Text
17,"Missing #travel ? us to 😅
My fav hotel in @singapore @fullertonhotelsg can’t wait to checkin again 😍 
#misstravelling #adventure #seetheworld #explore #itsnotalljungle @adventures_borneo @ The Fullerton Hotel Singapore https://t.co/7HQC7U3QNz"
18,A Gen Z made this &amp; that &amp; this &amp; that request upon checkin. Eh siala...u think this is phuket ah?!?  #stehkesyen
19,@airindiain I have booked my flight from Singapore to Chennai I only see 30kg/passenger how can get addtnl checkin baggage??
20,kah owngoal anjing 😂 @ameerul_akashah matchdayy woii jgn checkin awal 😂😂😂
21,@chado_chami Checkin airbnb dkat puteri habour 😅
22,@aallifff checkin dulu lep 😅
23,The three apps I have to use for Checkin and temperature recording #Singapore https://t.co/OSiEgeQHUe
24,Checkin my money in wallet be like: 🤥🥱 https://t.co/hiRE62FbpD
25,Checkin out maggie 🤞🏻
26,mari checkin geng @ameerul_akashah
27,"(2/3) 农历七月要结束了，大家要 Check-out/Check-in了。

#农历七月 #结束 #checkout #checkin #panorama @ Marina Bay Sands https://t.co/7hn5IYKd8b"
28,@_shkry *checkin up on water* 😜🤣 https://t.co/Vlg1OGsBmQ
29,Ada tak sesiapa pernah checkin hotel dalam airport Dubai? Pishang ni transit 10jam dengan ada babynya lagi 🥺
30,Kalau sekali checkin my sejahtera dapat singit sedap weh
31,#xingjibigprawnnoodle on #prawnnoodle cravings mode this is worth the quick #lunchtime #checkin @ Xing Ji Big Prawn Noodle https://t.co/QuRhTPIiS3
32,"Err.. Nganu, sekarang kan di SG tiap ke mana-mana kudu scan QR code (checkin). Biar bisa track setiap orang pergi ke mana aja. Jadi kalau sewaktu2 ada cluster baru, semua org yg pernah dtg ke tmpt tsb dpt notif, jadi bs ambil prevention, misal stay di rumah dll. https://t.co/lW64pvgg1g"
33,"Happy, Thankful and Blessed when the original #landings team meet. Time flew past #thankful #blessed #returning #bros #potluck #saygrace #catchup #checkin #godislove @ 473 River Valley Road #01—01 Valley Park… https://t.co/Ia0Ib6BGwQ"
34,"Disini bahkan kalo di mall, selain checkin pas masuk mall nya, masuk ke toko2 di dalem mall nya pun tetep harus checkin lagi. Jadi datanya lebih detail dan gampang buat tracing. Cuma kalo checkout ini yg kadang suka lupa, karena pas checkout jarang ada petugas ngecek."
35,"Check-in check-out disini pake kartu identitas masing2 ya. Saya ga tau kalo turis pake identitas apa, karena kayaknya belum ada turis lagi disini. Kalopun ada mungkin mereka bisa pake paspor kali ya. Oh ya alasan kenapa harus checkin ini buat nanti kepentingan contact tracing."
36,"3.) Checkin/Checkout. Jadi, sebagaimana di semua tempat disini, setiap masuk harus check-in dan setiap keluar harus check-out terlebih dulu. Sistem check-in nya disini udah disedian sama pemerintah, jadi semua dimana2 pake sistem yg sama yg bikinan pemerintah. Jadi terpusat gitu."
37,@RobLowe @prattprattpratt Ok I’m checkin you out on Apple ppdcast. I thought you were great on the Dax Shepherd podcast.
38,@nxxfxxxxxn Dah ko yg checkin mcm tu sape suruh hok aloh
39,"Contact less delivery + Cash less payment + Safe entry checkin* = New normal 

*Safe entry is Singapore’s one stop checkin / checkout API to be used at every single shop, restaurant, mall, business for easy contact tracing. 
#PostLockdownScenes #COVID19 #Singapore https://t.co/JruZBvaDzh"
40,@ABSCBNNews @JamesAmante Dapat bago pumasok ng mga establishment ay may contact tracing mechanism in place. Eto dapat inisip ng government bago nila inease ang lockdown dyan. Daming mga magagaling na IT dyan sa pinas. Pwede silang magawa ng QR code na eesan ng bawat isa as checkin para madali matrace
41,"Jadi checkin ini menggunakan scan QR code yg kemudian membuka app SingPass.
SingPass ini semacam one stop service layanan warga sini baik untuk info kependudukan, pembayaran pajak, juga tagihan2 listrik, air, dsb. Yg mana setiap warga/long term pass holder wajib punya akun ini."
42,"Jadi yg saya twit beberapa hari lalu, akses masuk ke mall cuma dibuka 1 pintu masuk. Di pintu itu ada thermal scan camera nya. Dan ternyata sekarang selain karena alasan scan suhu tadi, di pintu itu juga kita wajib untuk checkin terlebih dahulu untuk memeriksa kelayakan diri."
43,A1) asynchronous as I plan ahead and record my visual art demonstration/ mini lesson and then meet them through checkin for any support #edutechmeets
