,Text
37,"25/
We intend to keep the APY for staking high during the initial launch period to ensure that new investors can get access to our governance token at reasonable prices as we go through a period of ultra-high growth in the initial stage as words spread about the protocol."
38,"24/
At Bluejay Finance, we see staking reward as a way to share the growth with the existing community. Our goal is to make the protocol governance accessible to the mass while maintaining the purchasing power of the governance token through periods of high and low growth."
39,"22/
If a project attracts a high level of funds during its initial stage of launch and the inflation rate is kept low, the token price can hike excessively and crowd out new investors. https://t.co/WEyUqFvirD"
40,"18/
If the inflation rate exceeds the rate where new funds flow in, the price of the token falls. https://t.co/a6t5Ui5Fqw"
41,"17/
If funds flow in at a rate higher than the rate where new tokens are introduced, the price of the token increases. This is where the demand for the token (from people willing to swap assets like DAI for the governance token) exceeds the supply (from staking rewards). https://t.co/VlEMzSHpnn"
42,"16/
Using dark green blocks to represent new funds, we can see that if the rate of new funds equates to the inflation of the token supply, the price of the token remains the same. https://t.co/RgYauRTqtW"
43,"15/
Think of the token supply as the base of a container, the “APY” as the rate the container is growing, and the flow of funds as a tap filling the container with more liquid. The height of the liquid determines the market price for the token."
44,"14/
However, the model is not static because there is a flow of funds (from the sale of bonds) and there is continuous inflation of the token supply as existing tokens are staked for more tokens. https://t.co/dpHi254i1U"
45,"13/
If we look at the current supply of the token and the price of the token, we can get the current market cap of the protocol. This gives a vague estimation of how much the market thinks the protocol is worth currently. https://t.co/EikWwMstpu"
46,"10/
DeFi protocols benefit from the continuous stock split to allow early investors to sell their tokens when they feel richer and allow later-stage investors to buy in at reasonable prices."
47,"8/
So rebase token protocols are really simply doing a continuous stock split.

So why do they do that?"
48,"5/
The APY in this case merely is the inflation rate of the governance tokens supply. 

In fact, having staking APY alone has no effect on the returns of your total investment."
49,"4/
What you can be (somewhat) certain about is how the token in your wallet will grow. 

What you have (almost) no certainty about is how the price will change during this period of time."
50,"3/ 
Eg.
Token price is 1/1000th: you lost half the value
Token price is 1/500th: your investment is worth exactly as much as it was
Token price is the same: you made a 500x return on the investment
Token price is doubled: you made a 1000x return on the investment"
51,"2/ When a product promises a 50,000% APY, it means you will get 500x the amount of tokens you stake at the end of 1 year. 

However, the actual return denominated in USD will vary largely depending on the price of the governance token in a year!"
52,"🧵/ Staking APY is really just inflation rate

Used in Tradfi context APY allows your to compare products with different compounding schedules. 

However, Defi projects are quoting APY in the native token, introducing a new layer of complexity."
53,Seem like lots of people are converting their existing #crypto to #ZIL token due to the rise of #Metaverse - #Metapolis. I do hold some @zilliqa tokens as well. 😃
54,23/n An example of how this could be used in a real world scenario is risky area called crypto finance. There are emerging protocols like decentralised exchanges… a set of #SmartContracts on a #blockchain that enable people to trade tokens.
55,"16/n If a token is used to mediate access to &amp; use of a service, there is a huge incentive to build such services. The more ecosystem participants rely on a service, the more valuable it becomes. It is predicated on openness &amp; participation by other parties."
56,@sivaappu057 no control over the price of any token. We are an exchange that provides our platform for members to buy and sell at their chosen price and at their sole discretion. (2/2)
57,"@sivaappu057 Hi, Firstly please understand that the trading was disabled for security and safety reasons and not based on the price of the token. Secondly, the price of the token is purely based on what price the buyer and sellers are willing to buy/sell at any given time. ZebPay has (1/2)"
58,"@NoNos_NFT No Nos space exploration and expedition game, win game and collect tokens. Stake tokens to earn more of them, use tokens in the space exploration game to win challenges."
59,You wana know the power of this token and its tokenomics .. feel free to join .. 9% eth rewards very low supply and a lot of bets in the casino ..know it and get it .. #compounding #DeltaFlip https://t.co/Wj7he1UBfR
60,@heria_eth @AvaxWolfGame @Hellmoon_token @cryptocomix1 @ethswarmhive
61,"Shiba Inu Empire is a meme token inspired by Dogecoin and Shiba Inu (Japanese Hunting Dog) that will pursue its own NFT market and the acquisition of a professional football (soccer) club. Pls visit https://t.co/yio6pR1z7e and read the roadmap and whitepaper.
@ShibEmp @McDonalds"
62,@simonch00 @lunatichisoka Why? Just another farm token?
63,Most Frequently Asked Questions About NFTs(Non-Fungible Tokens) https://t.co/w1zDVJ9c26 https://t.co/2JBGI5zLdr
64,so much rage in me when people don’t know how to scan their token
65,"METACATZ is a collection of 64 unique Non-Fungible Tokens (NFTs) on the blockchain. With at least 10 editions each, one can expect a chance to adopt these catz into their NFT collection. At least 640 pieces Minting up for grabs!
NOW AVAILABLE on https://t.co/7S3znNtQaO https://t.co/WxhrkrVP6g"
66,"Xxx tokens, Don’t rug investors money please. A lot of those new tokens, u are rich already, but those investors just wanna pay rent, put decent food on the table or pay bills. Pls. Have some heart. 

That is why #Saitama is the right investments. We will change life. https://t.co/Hi89ygg9Pd"
67,@AlphaGangGang @KevinSusanto @FratApesParty @Hellmoon_token @tokensets @TokenInsight
68,"If you own bitcoin and don't want to sell
Please consider coming to EToken for crypto asset management😎
Stable income can be obtained while ensuring the safety of the principal！✌️ https://t.co/kCloksPMQW"
69,"9/
How does bonding solve the mentioned problems?

Bonding benefits both the investor and the project. The investors get to purchase the native tokens at below-market price while the protocol can accumulate assets of their choosing."
70,"8/
However, the problem arises during the bear periods, liquidity providers will choose to exit their position. As the pool loses liquidity, the impact of subsequent sell pressure amplifies with poorer slippage. This sends the price of the native token into a downward spiral. https://t.co/7W92ZzZ7OO"
71,"3/
Bonding is a mechanism in which a user can sell assets to a project in exchange for its native token. Protocol Controlled Value (PCV) is the amount of funds the treasury owns and controls. https://t.co/XZN1cRlrsq"
72,"@DefiWiz @LiquidDriver @SolidexFantom It’s weird they came up with @SolidexFantom so quickly, the farms aren’t even diluted yet 

Probably want to lock tokens further?"
73,@Dreamboat_id @LunaRush_LUS Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
74,"Join me on @ALeague_Racing and try to beat my score.

Prize Pool: @ALeague_Racing NFT's, Tokens

#NFTS #P2E #ALRacers #Metaverse #Gamefi

 https://t.co/k2SdMNrAmo"
75,"Knock Knock🚪#STMAN here to bring you the hot tea.

😉Stick around cause you don't wanna miss out: The benefits for $STMAN token holders

✅Staking: Award the top contributors on the platform
✅Governance: right to vote
✅Honors: Become judges/sponsors of #STMAN programs. https://t.co/48110FZAng"
76,"@sselic @obiBona @JayJaboneta @jamesbozwell @CryptoHarry_ Well, look at things from this perspective

When an investor buys tokens and it goes up 500x, he enjoys the economic upside by 500x 

Same for tfl employees - tokens earned has same volatility as tokens bought - what seems like a lot of money now was only 5M ann rate 2 yr ago"
77,@AvStarCapital @Arenum_official Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
78,@crypto__warrior @Cryptowarrior24 @playtaunt Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
79,I remembered we switched hello kitty combs as a token of our friendship. Butttt her mum got mad 😂 we were 4 ….
80,@AvStarCapital @Bullieverse Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
81,@ZthCrypto @oceanfloormusic Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
82,"@GangXenon @AlitasTech Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
@sujonali4289
@TraxVampire1
@traxanna1"
83,@Crypto_Lionsss @wojfinance Could you please elaborate more about your #WoJ tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
84,@cryptolions123 Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
85,"@crypto_lesson @MinipadSpace Could you please elaborate more about your tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
@sujonali4289
@TraxVampire1
@traxanna1"
86,@IM_Communityitw @itsdappsy Could you please elaborate more about your #APP tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
87,@HiBlockTalks @argano_io Could you please elaborate more about your #DeFi tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
88,@GiveawayAVAX @Hellmoon_token @tokensets @BZZSpotters
89,@pxquest @SquishiverseNFT @MeowyTheGreat @HelloBlacklist @Hellmoon_token @BenTodar
90,@CryptoPieceNFT @Cryptowolfchat Could you please elaborate more about your #NFT tokenomics?What’s the total supply and what kind of plans do you have regarding the token unlocks in the future?
91,"Happy Sunday everybody☀️. Did you know that : A home in Gulfport will be auctioned off Tuesday as an NFT.
It’ll be the first piece of U.S. real estate to be auctioned as a “non-fungible token” #Solana #SolanaNFTs #NFTs #NFTCommunity https://t.co/Vw09nQvZHj"
92,"The interplay between leisure, friendship, and dementia https://t.co/Q7wOYHyevs"
93,"5/5 

From an investor pov, price volatility is normal in this space. 

But delivering a product which will force end users to make use of the token(whether it’s fungible or non fungible), will drive momentum and demand overtime. 

Especially when ur theory in WP is proven. ☮️♥️"
94,"I hope its good project,  Do not miss the chance to be the first holders of $WEAR token - @metaweartoken 🚀🚀🚀 https://t.co/J2rbe5Uha4 #metaverse #metawear #airdrop"
95,@shavonnewong_ if ENS tokens are not governance tokens then what is the point?
96,"@ArkerCommunity Hello, can your project be listed on Digifinex for free?
I am very interested in your token. Hope to be able to list for free.
Looking forward to your contact: https://t.co/kIJFJh6ez1"
97,"Just bought @ApeZuki_NFT for affordable price and no grinding wl licking. True Degens life, i love red BG. If we Moon ill smile, if Down ill laugh. Its a community token Erc721  afterall https://t.co/zcuA65vYdp"
98,@CORE_Vault Ser. Have done the migration. How do we know value of CoreDAO tokens?? or what is the next step??
99,@DeathNote_Token @dlowe1313 @coinkit_ Thanks!
100,"@HoIistiCrypto Bro i found this and they claim to mention if u buy #Saitanobi and staked it, you can get either 
#saitama or #shinja tokens. I think its pretty interesting? 

Website - https://t.co/RnyNVNdT06

Telegram - https://t.co/WMs1R1m4FZ"
101,"New call.

$RUNE

A good fundamental token, now is very x100 undervalued coin...

Daily chart broke trend line, we go back as previous low, if we can break (blue line), I aspect we can go $7 for first trade.

Let's send it 🚀🚀

#thorchain #RUNE
#DYOR #NFA https://t.co/HNrUB9DcXo"
102,This isn’t a movement against meme tokens but this is a #movement against @cz_binance @binance @kucoincom @RobinhoodApp @gate_io.. #EverRise is all about utility.. This is a movement for #UTILITY https://t.co/IiRLwtwXeg
103,#Apecosmo is creating its own NFT exchange. Users will be able to buy and sell NFTs directly for Apecosmo hyper deflationary tokens and avoid high Gas fees. Road map coming soon! 🦧🚀
104,"Don’t forget! The window is closing!

If you have multiple wallets holding Colligo tokens $COTK, you can consolidate them now ahead of our V2 migration without penalty.

Go go go! https://t.co/Vb7BuRI6e5"
105,@CotiWhaleAlert To: Coti ERC-20 to Native token converter wallet?
106,No one would buy your NFTs/tokens if they have no idea who you are.
107,@datisgek2 @FutSheriff Ea are not this kind 💀r9 for swap tokens
108,I spent $40 at cow play cow moo for 250 tokens and I can’t wait to go back there again. 🤪
109,@Crypto__Diva Work to buy ISLANDGIRL TOKEN
110,"Pretty good video, echoes the mental models (frameworks, indexing vs picking) that I have. Crypto mints wealth. We *must* put in the effort.

Crypto Investment Framework, Index Funds vs Individual Tokens, Profit Taking Criteria, Hawkish Fed https://t.co/hLHdII8IUr"
111,"Mint #1 of the day 
@CryptoGraf_Art
WL open for 12 hours. Psst.. WL tokens are available at the famous token marketplace 
@FamousFoxFed 
#NFTCommunity #SolanaNFTs https://t.co/XX1UZQOQqH"
112,@AntonioMJuliano Dydx token is getting obliterated! BTFD ?
113,"@yansh_ @developer_dao Would love to discuss this further with you.

Am interested in learning more about how social tokens can be used as an ownership model for investors in creators

Would love to learn how to go about creating social tokens for a platform."
114,@RyanWatkins_ How would you get started if you want to build out a platform with social tokens?
115,"@ncb000gt We were thinking of income or revenue share agreements, social tokens. 

But hypothetically say you were an investor, what would you want in return?"
116,@mindvision_etn @HFSPoor @DefiWiz @AndreCronjeTech How does owning the oxdao token guarantee you receive part of the fractionalized vested nft? Never understood the plan
117,"@mindvision_etn @HFSPoor @DefiWiz @AndreCronjeTech Better yet, use reaper to farm and dump your oxdao tokens"
118,"3/6 
CLEAR GOAL + Tokenomics
To connect strong NFT Communities on NEAR 

+ Current NFT Staking partners - @ASAC_NFT @KokumoKongz @nearnauts @ClassyKangaroos @Near_Tiger 

+ Tokenomics 100m tokens, 15% to Team (12 months v), 15% to VC/Advisors (6 months v), 50% to staking and more"
119,"@vignesh08670758 Hi, we operate an open order book exchange, ZebPay doesn’t set prices. The price of coins/tokens is solely determined by the buyers and sellers through demand and supply. Prices on any exchange, including ZebPay, can sometimes be above or below global prices. 
Please (1/2)"
120,"The emergence of non-fungible tokens (NFT)  allows us to envision the prospect of mapping the entire real world. #NFTs #blockchain #Memo
by @Memo_Labs https://t.co/vR9oR176Fk"
121,"This Rain Boys Club NFT project stands out amongst the crowd. Holders will receive genesis token, lands airdrop, and the IP revenue. I absolutely cannot wait to see what the future has in store for us!

@RainBoyNFT"
122,"@DB2Guide We request you to avoid using aggressive language as it will not help us, to help you. BTTC trading was suspended because of the unusual trading behaviour. We never follow any unethical practise at ZebPay. The current price of the token is again decided by buyers and sellers."
123,"@DB2Guide We operate ethically. As mentioned multiple times, the price of any token is determined by buyer and seller and hence the price can differ. We do not control prices. For any further assistance, kindly raise a ticket and we will look into it."
124,@ladycryptogem @SafePets_token safe pet https://t.co/N5IUdvnZ6e
125,@CommunityAvax @AvaxBox @avaxwin @tokensets @Tom_gauna @Hellmoon_token
126,@KevinSusanto @Tom_gauna @Hellmoon_token @Yuzu_Swap
127,"@Ninja91226240 Hi, we never sell anyone's tokens. The membership fee is deducted on inactive accounts if there is no buy/ sell for that particular month. There is no pending fee to be deducted. It is mentioned on our website: https://t.co/jE34TOXpAB
 You can also check on the link (1/2)"
128,@DeathNote_Token @coinkit_ Thanks!
129,Chirpley Token Pre-sale whitelist https://t.co/4MneKGPdAS
130,"@DB2Guide (2/2) In regard the the value of the token, as mentioned multiple times, the value of the token is determined by the buyer and seller based on demand and supply. We have no control on the price of any token.
We hope this information helps!"
131,@Ninja91226240 the price of any token. We are an exchange that provides our platform for members to buy and sell at their chosen price and at their sole discretion. (3/3)
132,"The 5 Best Marketplaces to Mint an NFT for Free - MakeUseOf: If you already own Binance tokens (BNB), buying and selling on the marketplace gets easier due to native support. Binance NFT requires users to make ... https://t.co/nRRTpapPuy #binance #bnb"
133,"@HugoPhilion Please, do a thorough check with those ""big exchanges"" whether they agree to distribute the token within the time frame... Otherwise, I would rather you burn my airdrop rather than giving it to the exchanges (@eToro)"
134,"Q: What different types of ownership models exist in the creator economy for investors? 

Apart from income or revenue share agreements.

Who should I talk to if I want to learn more about social tokens, ownership models, and the creator economy, legality?"
135,"Imagine investing in your favourite creator and sharing a % of their revenue or getting a social token(NFT, etc) for every time you micro invest in your favourite creator"
136,@Zombit__ 目前Web2世代的網路價值被Meta、Google等科技巨頭所壟斷，而未來Web3世代透過區塊鍊技術(包含底層架構、各式協議、NFT、Defi、DAO等)有機會將網路的價值從巨頭手中返回予使用者，並實現資訊傳輸、金融行為的自由與正義，而NFT與Token正是那把鑰匙或媒介。
137,bought some more @IxSwap token today via @kucoincom exchange https://t.co/d9LGMkdOzA
138,"@Cronosphere_ Best AMM/DEX on @cronos_chain = @MMFcrypto 

Best deflationary token/community on #CronosChain = @Cronosphere_"
139,@pxquest @2112Run @MeowyTheGreat @JackedApeClub @Hellmoon_token
140,"Don't be overconfident😜
The market may not be as expected🤨
🌐https://t.co/3X28x1E9cl
#Bitcoin 
#DeFi 
#cryptocurrency https://t.co/mLD7YLQ7kV"
141,@susruby @DeathNote_Token https://t.co/xPxGZ2s8V3
142,@DeathNote_Token @coinkit_ Thanks!
143,"I just claimed my $PSP tokens on @ParaSwap 🪂, go check it out now on https://t.co/FfCEJKl215"
144,"Help me to win this awesome competition to share 2,360 #DIO tokens. https://t.co/M8xcynCsD8"
145,"If wormhole doesn't have a token. They will soon. What are the odds that holders get dumped on if that happens? U know, need to cover some advances."
146,@NFTP_Token https://t.co/FoCDqHL9VF
147,"The Seattle NFT Museum features original artworks along with explanations of the technology behind them, and is intended to help visitors navigate the new world of Non-Fungible Tokens.

Source: https://t.co/j3mw24WHml

#NFTs #Cryptonews https://t.co/noSv4uOVYI"
148,Truffe hi-tech: come i pirati rubano milioni a chi vuole comprare dei token https://t.co/P5es95itYy #Tecnologia
149,@nft_godz @SenshiNFT don't miss out your chance to get one from ME while you're grinding for your WL. you get $MYTH tokens every day from it 🔥 https://t.co/XByg5PgDyz
150,"@nftsonsolana @nft_godz for sure. you earn tokens which can be used to exchange for free mints, the artwork is dope and the community is awesome. what more can you ask for? oh, and did i mention the FP went 3x in a week? 🔥 https://t.co/0n6uqtYiyc"
151,"One day some meme coins will turn into utility token. They can use its tokens to book hotels, flights, and insurances.

New era is coming 

#CryptoTourism #CryptoTravel #Coinmarketcap #BitcoinValue #Bitcoinnews #Cryptocurrency #BSC #altcoin https://t.co/Mu0avK7aKG"
152,"2) Community Wallet (100eth) worth of alpha NFTs set up 

3) Top tier Minecraft building team engaged to build metaverse (Contracts signed and paid) 

4) Token $Degen air drop incoming for holders 

5) Advisor/Partnership with @PGodjira &amp; @DreamlandGEN Confirmed"
153,Token price down but we are still #1 wait till @BananaOoga and the @OogaVerse team releases phase 2! https://t.co/he1x7wM5wN
154,"It's day 2 of @Cronosphere_ and the community memes are making me LOL IRL!

But I would like to give a shoutout to @MMFcrypto, that actually is open and willing to give a low MCap token a chance to make it on the DEX. ❤️❤️

#defi #crofam #cronosphere @cronos_chain https://t.co/9y7FftaQhr"
155,"NFT stands for a non-fungible token, meaning that each is unique, and you can't just simply exchange one for another."
156,"Staking/LP $OSMO &amp; $ATOM tokens open up a lot of opportunities to great yields &amp; fat airdrops. (list here: https://t.co/RPXbVJbAsM) 

IBC multi-chain narrative; Osmosis reigns as the leading interchain AMM, nub-friendly UI/UX ⚛️"
157,@susruby @DeathNote_Token Done https://t.co/qomOKQvmxR
158,NFT = Non-Fappable Token
159,"As token holder, you can provide LP to the pool to earn passive income. And guess what? No expose to impermanent loss 😻😻

Now I can sleep smiling with my $PRQ bag being stake in #IQProtocol. Gain both $PRQ and $IQT as reward https://t.co/WXLJWzBXis"
160,"Not just #NFT, you can also borrow usual tokens. Let's say $RAY to join some hot #IDO? 

Borrowing makes more sense than buying at price surge, given the risk of being dumped once IDO ends 😱"
161,"https://t.co/YNiB4bPPMW #オペオム5周年 
Gem and bt token here I come hahaha 5th year 5th day let's go"
162,"@CarstenSvendsen Thanks for reading the article! I usually issue a token for programmatic API calls and check the token first. If the token is not found, check the Firebase JWT.

https://t.co/6IWuqRzrf5"
163,Token metaverse tăng trưởng mạnh bất chấp cổ phiếu Meta (Facebook) lâm vào “khủng hoảng” https://t.co/89ns6DgHB5
164,@archangel_token @presidentshill @InuSaitama @Saitamaguru1 @Ntran1234 @mannythehitman @MaxEquation @kleingabriel @WolfcasterWorld @SaitaMask JUST DO IT!!!!!!!!!! XD
165,@cz_binance Binance school box a project to put a bit of crypto in schools and some how fees are paid.. 😂 Maybe token name school SCH @CZ_BINANCE
166,I've just entered the World Mobile Token Merch Give Away!!! 🏆 https://t.co/Od2IPJdFGK
167,"3 Facts About - Shiba Inu, Dogecoin, BNB, Bitcoin, Ethereum - Crypto News BTC: Binance coin · It was initially an ERC20 token · It powers the most important crypto-to-crypto blockchains · BNB ATH is $675 ... https://t.co/ZWmcBiu9Ew #binance #bnb"
168,"@CryptoMinesApp Hi, I still have my $ETERNAL tokens. How can I utilize it? Thanks."
169,@raidparty What happen to free token?
170,"@BumpkinBoy01 @rodolfus_ @thebombDAO @AdamBombSquad That’s the plan I believe. We wanted more to be, but it’ll get complicated as we don’t have the ability to do token issuance."
171,"🔔 NEW TRUSTLINE 📢 

📍Please use caution and conduct your own research 🧐 

Token Name: $NFG
Twitter Page: @nfgnftofficial
Trustline:https://t.co/oAANF2BWWk 

#XRP #XRPL #XRPCommunity 
#Trustline #Airdrop #AirdropAlert 
#XummCommunity"
172,"In other #Terra news:
• Prism Forge lockdrop is ending in &lt;12h
• Atlo TGE delayed till 13/02, wen Luart
• Orion is burning 50% of buyback tokens
• $aUST bids now live on Kujira
• Still a big fan @ArbieApp &amp; @coinhall_org 
• $LUNA &amp; $UST flood wave into Avalanche"
173,"The price of a token begets a #DeFi community 

How strong the community begets the price of #NFTs 

Not selling my #HAPEBEASTGANG #hape3319 #hape3384 

We'll see where the road takes us.. https://t.co/U9t7gh4dvi"
174,"Here’s the problem, you purchase the artwork, you have the token to proof it, but you don’t have the “ownership” on that said artwork. Heh?🧐"
175,"When you buy an artwork on NFT, the token will be the prove of your purchase. Like a receipt…"
176,"Have You Got Your Hands On It Yet? 👀

GHA token is the first step by the #GHA team to showcase their creation to the world.

📝 Learn more here: https://t.co/EjDyJsGEZW

#ghatoken #cryptocommunity #cryptorevolution #crypto #nft #blockchain #defi #cannabiscommunity https://t.co/iOGuNXpH9l"
177,We were then selected among the top 10 and were rewarded some $BANANA tokens from the community.
178,Play with Crypto is giving its users the - Bollyinside: Users can exchange BNB to get PWC to start the game. ... allows users to burn and mint tokens using the Binance Smart Chain (BNB) and earn money. https://t.co/aP0Ol6kx6d #binance #bnb
179,"Just claimed mine! last few hours guys!!!

Claim your free $TKNFY tokens! @tokenfy_ https://t.co/wLepW4VPQX"
