,Text
162,TraceTogether がほぼ100%になれば、正直SafeEntryなんて必要無いと思う。早くなくなってくれ。 https://t.co/erVKvJxKee
163,"TraceTogether programme wins international award for innovative use of tech

https://t.co/UCR8N8aAM4"
164,@ZackDFuzzle There are 2 options: SingPass and TraceTogether. But think best to use TraceTogether. It’ll soon be the mandatory app if I’m not wrong
165,"""#Bluetooth (Earbuds) connectivity issues due to #TraceTogether""

https://t.co/S1v4ZBd8i4"
166,@pokrath น่าทำแอพแบบให้บลูทูธคุยกันแบบแอพ TraceTogether ของสิงคโปร์ดีมากๆเลยครับหมอ https://t.co/TiLCMDu1qZ
167,"M1 users experienced a disruption last nite. 
No wonder I could not use my TraceTogether app!"
168,"Things you get when your government is committed to ending this freaking Pandemic:

1. TraceTogether Token for Contact Tracing (Aside from this, may App din pag di mo nadala)
2. 2pcs Free Reusable Mask (Take note, Pang limang beses na to na nagbigay sila ng libreng mask.)
#NaolSG https://t.co/PoBrntIETp"
169,"@FrankMankel Yep, soon it will be mandatory to use #TraceTogether (app or dongle) to enter malls, cinemas and schools in Singapore"
170,"""New SafeEntry Gateway device to make #TraceTogether check-ins more convenient""

https://t.co/Y5rCRq4B30"
171,"The device works by detecting Bluetooth signals from token and app users. 

Simply bring your TraceTogether token, or your phone (with the TT app open and Bluetooth on) near the device to check in. Once you see a green light and hear a beep, you're good to go! https://t.co/DCuswvyYA7"
172,"This device, called the SafeEntry Gateway, aims to make TraceTogether check-ins as quick and easy as using an EZ-Link card. 

That means no more waiting in line to scan a QR code or your IC when you're entering a shopping mall or supermarket (especially during peak hours)! https://t.co/kn0F5hZgVm"
173,"😇Have ya collected your #TraceTogether Token yet?

If you do! You are in luck!
Knowing that some might collect a more squarish version of the token, https://t.co/jAG3l9PTN0 has made a new pattern for you!

Swipe the images to see the patterns.
1/ https://t.co/EsZAp0RZ88"
174,"Inside #TraceTogether Token for #ContactTracing

https://t.co/Kv9AEDa5mX"
175,@Kongduino Ah that's equivalent to Singapore's SafeEntry ... Which will soon be obsoleted by TraceTogether. Contact tracing will get really messy for our travellers 🤔
176,@Kongduino What's the Hong Kong equivalent for #TraceTogether App / Token? We should both adopt Google+Apple Exposure Notification ... For international contact tracing 🤔
177,"Can i remove the #TraceTogether app icon? It's annoying, and it needs Bluetooth to be switched on all the time. Arrrrggghhhhh. https://t.co/mTylcLPdzU"
178,"Pour les curieux, voici comme l’application TraceTogether à Singapour se présente. Moderne, bug-free et fluide. https://t.co/I3eOtymKeZ"
179,@altankhuyagMGL @boloroots1 Minii hubid Singaporet amidarch bna . Buh hun maskaa zuuj bgaa . TraceTogether gesen App Orson Garsan Buh gazartaa burtguulj bgaa . 5 aas deesh hun boognoroh still horiotoi bgaa . Buh gasruud Oroi 10:30 pm gehed haaj bgaa . Office Busad gazruud mon hubaariin daguu ajillaj bgaa .
180,@binmak6 @Hao14737648 @CECooksInSG @mheior Yun ba yun?? 😅😅 bakit ang raming scan scan pa sa amin like may hubble app and TraceTogether. Hahahaha.
