,Text
46,"【新型コロナとワクチン①】日本人がワクチンを打つ前に知っておくべき真実 （Coronavirus Vaccinations in Japan)） https://t.co/1wp7fB3toX @YouTubeより

日本のみんなこれ見て考えて https://t.co/GviHePGoyf"
47,"@AlokPatel @snakeyesV1 @ChaiBiskutBhai However, vaccination seems to help Long COVID patients. It is unclear however if all types of vaccinations offer similar response. 
https://t.co/MUf6Ds8kCD"
48,@ShekharGupta Not fair...vaccinations have been scaled up at record levels. I am sure in next week or so 20-45 will also be announced.I am however surprised how as a group you all are letting the father-son duo 9f rent seekers off the hook for their gross mismanagement.
49,It would seem like the CoWIN dashboard is gravely misleading. A good performance on Day 1 of 45+ vaccinations. https://t.co/YQXfyiesmt https://t.co/N57VyIj0ex
50,"Maldives is THE place for #vaxications and possibly also vaccinations @TatlerAsia 

https://t.co/06YsEcOPhH"
51,"""Vaccinations in very small kids go into the butt because the arm muscles are too tiny” https://t.co/75DFTntHME"
52,Plummeting Texas Vaccinations Spur Record Drop Nationwide https://t.co/rZPL4AHKe6
53,"“Covid-19 vaccinations for people aged 60 to 69 will start around the end of March, with the rest of the population to follow suit in April, said Singapore Health Minister Gan Kim Yong on Friday (Feb 19)”https://t.co/dltI7MlpUY"
54,My mom got her vaccinations. I only know this because I slapped my mom’s arm as I passed her and she nearly smacked me back because the injection point still hurts xD
55,@hafanzeee China 1 million vaccinations a day = 10 years! Good lord
56,"I was thinking 5, but given the current pace of vaccinations especially the second dose nonsense… https://t.co/3IJ4JovEkB"
57,RT vaccinations 💉 saves lives! https://t.co/2saKgCXHsH
58,"Parliamentary Q&amp;A today re: vaccination programme.

- There will be delays to Pfizer-BioNTech vaccine shipments due to upgrading of Pfizer's plant

- Limited supply globally remains the main bottleneck hence the need to prioritise the vaccinations now

https://t.co/opOvyAbg46 https://t.co/9T0RPLOt6I"
59,"@MoneyTalkR3 Having the virus ""under control"" is a ridiculous reason. Singapore has begun vaccinations, starting with the over-70s, opened up registrations, and is making it free for all residents. Target is to cover entire population. That's the way to do it!"
60,"COVID-19 vaccinations rolled out to workers in hotel industry, 'critical pillar' of economy https://t.co/VSThi7PyAA"
61,"PRUSafe COVIDCover by @PrudentialSg is a complimentary coverage for customers and non customers should they be hospitalised for side effects resulting from Covid-19 vaccinations.

https://t.co/c6uRBhf57x

#COVID19 https://t.co/f0qlAp99K6"
62,@daniellejmufc @UnitedAmyW @SheDevilsUnited Singapore has been as wet as UK weather. Practically raining buckets almost every day since the New Year. But it’s nice and lovely. Yes almost 100% of our cases are imported. The vaccinations have started with our frontliners. We moved into Phase 3 too.
63,"The next several months will be a period of great inequality. Frontline service workers will struggle on without a vaccination, while the rich move right to the front of the queue. I’m sure many have already had their vaccinations, regardless of age or health. Makes me sick. https://t.co/EeuhRQI0mj"
64,"With news of a COVID-19 vaccine, attention now turns to how we ensure the rollout is safe and equitable. We believe there are five key challenges in turning vaccines into vaccinations and helping our world rebound post COVID. View our latest video here: https://t.co/mE7rbIZnoT"
65,"Yessss!!!! Vaccination for COVID19 will be free for all Singaporeans and long term residents!!!! 

1st batch of vaccinations for COVID19 to arrive by next month!

Phase 3 opening from 28 Dec 2020.

#WeAreInThisTogether https://t.co/a7A5wBB6Ba"
66,"Some good news on a Monday: moving into Phase 3 (calculated risk), free vaccinations https://t.co/wtL0XDDCTB"
67,Singapore enters Phase3 of #COVID19. Vaccinations are free to all living in SG. https://t.co/MYKmmXpoGj
68,@rollerstkate @jodiem Will au start vaccinations soon?
69,Vaccinations have started in the UK. Fingers crossed. https://t.co/19TTSeCmQ9
70,"Western drug companies had stopped producing vaccines in the 90’s, finding them unprofitable. But Gates helped create a new business model involving subsidies, advance market commitments and volume guarantees. It drew in + manufacturers, resulting in +  lifesaving vaccinations. https://t.co/TajicnOnYj"
71,2021-2025 Door Gift: Free vaccinations for guests!
72,Don’t really like any needles to thrust in my body and I just don’t trust any vaccinations just like that 💉 but if it can turn a creature to dance that MJ steps 2 minutes aftermath vaccination Lol now that’s the Thriller effect... and that’s the kind of https://t.co/EXdD1d0sJD
73,US expects to begin COVID-19 vaccinations in early December https://t.co/q931UjAAbF
74,"The early-stage #clinicaltrial for a #COVID19 #vaccine has started in #Singapore, with the first vaccinations expected to be given to volunteers next week.
https://t.co/zdizZ9K3DT"
75,"It’s a decent thing to do for my family, friends and everyone else. I also believe in vaccinations and that the Earth is not flat. 🇸🇬 https://t.co/JOGtPMJKRT https://t.co/jkyom3EsXD"
76,"During the #COVID19 #pandemic make sure your vaccinations are up-to-date, esp if you are older than 65 years or have underlying chronic conditions. Use up to $400 per Medisave acc /year for #vaccinations under NAIS https://t.co/YURFmj3GOR https://t.co/GXltHEF09y"
77,"AAA (Amboi Aliyah Aisyah)! 🤣 After 3 vaccinations, she cried abit, drank milk and sleep.Woke up so cheerful. On e other hand, after injections otw home, I felt giddy and I really felt like fainting. I see black spots already. I told hub to carry her as I’m scared I will collapse https://t.co/dzuISJ8X5V"
78,"A colleague admits publicly she thinks there's some link between vaccinations and ASD. My heart broke. That someone who works with ASD children everyday still feels the need to blame their ""disorder"" on something. What is there left to say... To each his own."
