,Text
24,"🔼 5 Omicron (+3, 10/12). 
🔼 272,992 total cases.
🔼 559 new cases.
      - (+105, 10/12)
🔼 532 community cases.
🔼 6 migrant workers.
🔼 21 imported cases.
🔼 48 6% ICU U
🔼 789 deaths. (+6)
🔼 87% pop s fully vac.
🔼 3rd 💉, 30%.
🔽 R0 - 0.62.

https://t.co/lFvuyaIL2G"
25,"🔼 8 Omicron (+3, 9/12). 
🔼 272,433 total cases.
🔽 454 new cases.
      - (-228, 9/12)
🔽 436 community cases.
🔽 4 migrant workers.
🔽 14 imported cases.
🔼 50.7% ICU U
🔽 783 deaths. (+4)
🔼 87% pops fully vac.
🔼 3rd 💉, 30%.
🔽 R0 - 0.56.

https://t.co/3uSlXf5Wqz"
26,"🔼 5 Omicron (+2, 9/12). 
🔼 272,433 total cases.
🔽 454 new cases.
      - (-228, 9/12)
🔽 436 community cases.
🔽 4 migrant workers.
🔽 14 imported cases.
🔼 50.7% ICU U
🔽 783 deaths. (+4)
🔼 87% pops fully vac.
🔼 3rd 💉, 30%.
🔽 R0 - 0.56.

https://t.co/3uSlXf5Wqz"
27,"🔼 5 Omicron (+2, 9/12). 
🔼 271,979 total cases.
🔽 682 new cases.
      - (-27, 8/12)
🔽 649 community cases.
🔽 16 migrant workers.
🔼 17 imported cases.
🔼 50.0% ICU U
🔼 779 deaths. (+5)
🔼 87% pops fully vac.
🔼 3rd 💉, 29%.
🔽 R0 - 0.58.

https://t.co/Z4kGOLQlVU"
28,"🔼 3 Omicron (+1). (2 transit)
🔼 271,297 total cases.
🔽 709 new cases.
      - (-6, 8/12)
🔽 679 community cases.
🔽 20 migrant workers.
🔽 10 imported cases.
🔽 49.8% ICU U
🔽 774 deaths. (+3)
🔼 87% pops fully vac.
🔼 3rd 💉, 29%.
🔽 R0 - 0.61.

https://t.co/In2LWP0ttj"
29,"🔼 3 Omicron (+1). (2 transit)
🔼 270,558 total cases.
🔼 715 new cases.
      - (+53, 7/12)
🔼 700 community cases.
🔽 5 migrant workers.
🔽 10 imported cases.
🔽 53.3% ICU U
🔼 771 deaths. (+8)
🔼 87% pops fully vac.
🔼 3rd 💉, 28%.
🔼 R0 - 0.63.

https://t.co/aoqvZrJdc8"
30,"🔼 3 Omicron (+1). (2 transit)
🔽 662 new cases.
      - (-110, 6/12)
🔽 638 community cases.
      - (106 seniors)
🔽 13 migrant workers.
🔽 11 imported cases.
🔽 48% ICU UR
🔽 763 deaths. (+4)
🔼 87% pops fully vac.
🔼 3rd 💉, 28%.
🔼 R0 - 0.64.

https://t.co/pQbaqQ6Rkz"
31,"🔼 3 Omicron (+1). (2 transit)
🔽 552 new cases.
      - (-191, 5/12)
🔽 523 community cases.
      - (89 seniors)
🔽 14 migrant workers.
🔼 15 imported cases.
🔽 51.2% ICU UR
🔼 759 deaths. (+13)
🔼 87% pops fully vac.
🔼 3rd 💉, 28%.
🔼 R0 - 0.66.

https://t.co/Xo5WOZkc0S"
32,"🔼 2 Omicron
🔽 766 new cases.
      - (-335, 3/12)
🔽 738 community cases.
      - (97 seniors)
🔽 11 migrant workers.
🔼 17 imported cases.
🔼 57.3% ICU U Rates
🔽 744 deaths. (+9)
🔼 87% pops fully vac.
🔼 3rd 💉, 27%.
🔽 R0 - 0.71.

https://t.co/R97c8nTrzf"
33,"🔼 2 Omicron
🔼 1,101 new cases.
      - (-223, 1/12)
🔼 1,050 community cases.
      - (155 seniors)
🔼 41 migrant workers.
🔼 10 imported cases.
🔽 56.4% ICU U Rates
🔽 735 deaths. (+9)
🔼 87% pops fully vax.
🔼 3rd 💉, 27%.
🔽 R0 - 0.70.

https://t.co/md0NyBy0Dk"
34,"JUST IN: Two imported COVID-19 cases test positive for Omicron. They arrived in Sg on 1 Dec and isolated upon arrival. MOH says they’ve not interacted in the community, with no evidence of transmission."
35,"🔼 1,103 new cases.
      - (+356, 29/11)
🔼 1,070 community cases.
      - (183 seniors)
🔽 25 migrant workers.
🔼 8 imported cases.
🔽 51.2% ICU U Rates
🔽 710 deaths. (+9)
🔼 85% pops fully vax.
🔼 3rd 💉, 26%.
🔽 R0 - 0.69.

https://t.co/wHAY21Cg8H"
36,"🔽 747 new cases.
      - (-1,014, 28/11)
🔽 719 community cases.
      - (135 seniors)
🔽 25 migrant workers.
🔽 3 imported cases.
🔼 57.4% ICU U Rates
🔼 701 deaths. (+11)
🔼 85% pops fully vax.
🔼 3rd 💉, 25%.
🔽 R0 - 0.69.

https://t.co/AmO6sv1WGv"
37,"🔼 1,761 new cases.
      - (+669, 27/11)
🔼 1,689 community cases.
      - (282 seniors)
🔼 63 migrant workers.
🔼 9 imported cases.
🔼 56.6% ICU U Rates
🔼 690 deaths. (+6)
🔼 85% pops fully vax.
🔼 3rd 💉, 25%.
🔼 R0 - 0.75.

https://t.co/yl9Qhlai47"
38,"🔽 1,090 new cases.
      - (-185, 26/11)
🔽 1,064 community cases.
      - (185 seniors)
🔽 22 migrant workers.
🔽 4 imported cases.
🔽 54.2% ICU U Rates
🔽 684 deaths. (+3)
🔼 85% pops fully vax.
🔼 3rd 💉, 24%.
🔽 R0 - 0.74.

https://t.co/bLR1OFdiGA"
39,"🔽 1,275 new cases.
      - (-804, 24/11)
🔽 1,228 community cases.
      - (167 seniors)
🔽 31 migrant workers.
🔼 16 imported cases.
🔽 681 deaths. (+3)
🔼 85% pops fully vax.
🔼 3rd 💉, 24%.
🔽 R0 - 0.72.

https://t.co/V53fyPhPoM"
40,"🔼 2,079 new cases.
      - (-297, 23/11)
🔽 2,030 community cases.
      - (312 seniors)
🔽 40 migrant workers.
🔼 9 imported cases.
🔼 678 deaths. (+6)
🔼 85% pops fully vax.
🔼 3rd 💉, 24%.
🔽 R0 - 0.75.

https://t.co/3slorxyZRX"
41,"🔼 1,782 new cases.
      - (-321, 22/11)
🔽 1,754 community cases.
      - (326 seniors)
🔽 21 migrant workers.
🔼 7 imported cases.
🔽 672 deaths. (+5)
🔼 85% pops fully vax.
🔼 3rd 💉, 23%.
🔽 R0 - 0.83.

https://t.co/NfnsqTcvn3"
42,"🔽 1,670 new cases.
      - (-261, 20/11)
🔽 1,577 community cases.
      - (273 seniors)
🔼 80 migrant workers.
🔼 13 imported cases.
🔽 662 deaths. (+8)
🔼 85% pops fully vax.
🔼 3rd 💉, 23%.
🔼 R0 - 0.81.

https://t.co/ZvNL70NPU5"
43,"🔼 1,931 new cases.
      - (+197, 19/11)
🔼 1,867 community cases.
      - (333 seniors)
🔽 58 migrant workers.
🔼 6 imported cases.
🔼 654 deaths. (+13)
🔼 85% pops fully vax.
🔼 3rd 💉, 23%.
🔽 R0 - 0.78.

https://t.co/BCDC6HKdGY"
44,"🔽 2,038 new cases.
      - (-1436, 16/11)
🔽 1,964 community cases.
      - (294 seniors)
🔽 67 migrant workers.
🔽 7 imported cases.
🔽 625 deaths. (+6)
🔼 85% pops fully vax.
🔼 3rd 💉, 21%.
🔽 R0 - 0.90.

https://t.co/VglMVAoSDz"
45,"🔽 2,304 new cases.
      - (-795, 12/11)
🔽 2,179 community cases.
      - (388 seniors)
🔽 120 migrant workers.
🔽 5 imported cases.
🔼 576 deaths. (+14)
🔼 85% pops fully vax.
🔼 3rd 💉, 20%.
🔼 R0 - 0.98.

https://t.co/SHitJuIwvm"
46,"🔼 3,099 new cases.
      - (+703, 11/11)
🔼 2,965 community cases.
      - (479 seniors)
🔽 128 migrant workers.
🔽 6 imported cases.
🔼 562 deaths. (+14)
🔼 85% pops fully vax.
🔼 3rd 💉, 19%.
🔼 R0 - 1.04.

https://t.co/ccfl1x0D1g"
47,"🔽 2,396 new cases.
      - (-1,085, 10/11)
🔽 2,243 community cases.
      - (370 seniors)
🔽 136 migrant workers.
🔼 17 imported cases.
🔽 548 deaths. (+8)
🔼 85% pops fully vax.
🔼 3rd 💉, 19%.
🔼 R0 - 0.87.

https://t.co/vyYfC5iQFa"
48,"🔼 3,481 new cases.
      - (+84, 9/11)
🔼 3,244 community cases.
      - (506 seniors)
🔼 229 migrant workers.
🔼 8 imported cases.
🔼 540 deaths. (+17)
🔼 85% pops fully vax.
🔼 3rd 💉, 19%.
🔼 R0 - 0.88.

https://t.co/0fwsKE8ntU"
49,"Covid community cases in Singapore are EXACTLY where they were a week ago. 

But week/week is rising. Why? Because an outlier spike that was part of last week's count is now aged out of the count. https://t.co/ovSeGnCudk"
50,"🔼 3,397 new cases.
      - (+927, 8/11)
🔼 3,222 community cases.
      - (513 seniors)
🔼 169 migrant workers.
🔽 6 imported cases.
🔽 523 deaths. (+12)
🔼 85% pops fully vax.
🔼 3rd 💉, 18%.
🔼 R0 - 0.82.

https://t.co/zzL7x2UFLu"
51,"🔽 2,553 new cases.
      - (-482, 6/11)
🔽 2,343 community cases.
      - (425 seniors)
🔼 205 migrant workers.
🔽 5 imported cases.
🔼 497 deaths. (+17)
🔼 85% pops fully vaccinated.
🔼 3rd 💉, 18%.
🔼 R0 - 0.81.

https://t.co/bvHkW6my7G"
52,"🔼 3,035 new cases.
      - (+1,268, 5/11)
🔼 2,928 community cases.
      - (501 seniors)
🔽 102 migrant workers.
🔽 5 imported cases.
🔼 480 deaths. (+12)
🔼 85% pops fully vaccinated.
🔼 3rd 💉, 17%.
🔼 R0 - 0.83.

https://t.co/oyR2oc0L38"
53,"🔽 1,767 new cases.
      - (-1,236, 4/11)
🔽 1,639 community cases.
🔽 120 migrant workers.
🔽 8 imported cases.
🔽 468 deaths. (+9)
🔼 85% pops fully vaccinated.
🔼 3rd 💉, 17%.
🔽 R0 - 0.81.

https://t.co/93onwqGHYo"
54,Singapore community cases plummet -- but it's probably because of the holiday. Will make case ratio artificially low by at least a bit for the next week. https://t.co/OMCSQHl9c1
55,"🔽 3,003 new cases.
      - (-632, 3/11)
🔽 2,780 community cases.
      - (471 seniors)
🔽 220 migrant workers.
🔽 3 imported cases.
🔼 459 deaths. (+17)
🔼 84% pops fully vaccinated.
🔼 3rd 💉, 16%.
🔽 R0 - 0.93.

https://t.co/yEJm4AW7Wa"
56,"🔼 3,635 new cases.
      - (+139, 2/11)
🔼 3,223 community cases.
      - (535 seniors)
🔼 409 migrant workers.
🔽 3 imported cases.
🔼 442 deaths. (+12)
🔼 84% pops fully vaccinated.
🔼 3rd 💉, 16%.
🔽 R0 - 0.96.

https://t.co/IfTyr5Savj"
57,"🔽 2,470 new cases.
      - (-693, 31/10)
🔽 2,189 community cases.
      - (407 seniors)
🔽 278 migrant workers.
🔽 3 imported cases.
🔽 421 deaths. (+14)
🔼 84% pops fully vaccinated.
🔼 3rd 💉, 16%.
🔽 R0 - 1.05.

https://t.co/Ty39mOABvh"
58,"🔼 3,163 new cases.
      - (+41, 30/10)
🔼 2,745 community cases.
      - (531 seniors)
🔽 414 migrant workers.
🔼 4 imported cases.
🔽 407 deaths. (+13)
🔼 84% pops fully vax.
      - (4.67mil total pops)
🔼 3rd 💉, 15%.
🔽 R0 - 1.12.

https://t.co/8Ctd7bCp9L"
59,"🔽 3,112 new cases.
      - (-1,136, 29/10)
🔽 2,608 community cases.
      - (408 seniors)
🔼 500 migrant workers.
🔼 4 imported cases.
🔼 394 deaths. (+14)
🔼 84% pops fully vax.
      - (4.67mil total pops)
🔼 3rd 💉, 15%.
🔽 R0 - 1.14.

https://t.co/XXSzG0EFX8"
60,"🔼 4,248 new cases.
      - (+816, 28/10)
🔼 3,710 community cases.
      - (559 seniors)
🔼 536 migrant workers.
🔽 2 imported cases.
🔼 364 deaths. (+16)
🔼 84% pops fully vax.
      - (4.67mil total pops)
🔼 3rd 💉, 14%.
🔽 R0 - 1.15.

https://t.co/X79dd21t9P"
61,"🔽 3,432 new cases.
      - (-1,892, 27/10)
🔽 3,171 community cases.
      - (545 seniors)
🔽 252 migrant workers.
🔽 9 imported cases.
🔼 364 deaths. (+15)
🔼 84% pops fully vax.
      - (4.67mil total pops)
🔼 760,408 3rd 💉, 14%.
🔽 R0 - 1.13.

https://t.co/QIWJBllQV0"
62,"🔼 5,324 new cases.
      - (+2,047, 26/10)
🔼 4,651 community cases.
      - (728 seniors)
🔼 661 migrant workers.
🔼 12 imported cases.
↔️ 349 deaths. (+10)
🔼 84% pops fully vax.
      - (4.67mil total pops)
🔼 745,102 3rd 💉, 13%.
🔽 R0 - 1.15.

https://t.co/lvjhV9kctF"
63,"🔼 3,277 new cases.
      - (+103, 25/10)
🔼 2,984 community cases.
      - (506 seniors)
🔽 288 migrant workers.
🔽 5 imported cases.
🔽 339 deaths. (+10)
🔼 84% pops fully vax.
      - (4.67mil total pops)
🔼 724,762 3rd 💉, 13%.
🔽 R Number - 1.11.

https://t.co/ZJ4ur9Gtwm"
64,"🔽 3,174 new cases.
      - (-209, 24/10)
🔼 2,843 community cases.
      - (457 seniors)
🔽 322 migrant workers.
🔼 9 imported cases.
🔽 329 deaths.
      - (+14)
🔼 84% pops fully vax.
      - (4.66mil total pops)
🔼 709,525 3rd 💉, 13%.
🔽 RO - 1.18.

https://t.co/HCzz1p8itb"
65,"🔽 3,383 new cases.
      - (-215, 23/10)
🔽 2,708 community cases.
      - (428 seniors)
🔽 667 migrant workers.
🔼 8 imported cases.
🔼 315 deaths.
      - (+15, 31.4% fully vax)
🔼 84% pops fully vax.
      - (4.57mil total pops)
🔼 699,542 3rd 💉.

https://t.co/xZZ1w6nj4i"
66,"🔽 3,598 new cases.
      - (-39, 22/10)
🔽 2,804 community cases.
      - (471 seniors)
🔼 790 migrant workers.
🔼 4 imported cases.
🔽 300 deaths.
      - (+6, 31.2% fully vax)
🔼 84% pop fully vax.
      - (4.57mil total pop)
🔼 680,979 3rd 💉.

https://t.co/U6Vc76zPec"
67,"🔽 3,439 new cases.
      - (-423, 20/10)
🔽 2,937 community cases.
      - (492 seniors)
🔽 500 migrant workers.
🔽 2 imported cases.
🔽 280 deaths.
      - (+16, 31.4% fully vax)
🔼 84% pop fully vaxxed.
      - (4.56mil total pop)
🔼 637,326 3rd 💉.

https://t.co/ViwR0cnCZI"
68,"🔽 3,862 new cases.
      - (-132, 19/10)
🔽 3,221 community cases.
      - (568 seniors)
🔼 630 migrant workers.
🔽 11 imported cases.
🔼 264 deaths.
      - (+18, 39.1% fully vax)
🔼 84% pop fully vaxxed.
      - (4.56mil total pop)
🔼 622,452 3rd 💉.

https://t.co/KozVI4THRd"
69,"🔼 3,994 new cases.
      - (+1,441, 18/10)
🔼 3,480 community cases.
      - (567 seniors)
🔽 501 migrant workers.
🔼 13 imported cases.
🔽 246 deaths.
      - (+7, 27.1% fully vax)
🔼 84% pop fully vaxxed.
      - (4.56mil total pop)
🔼 604,552 3rd 💉.

https://t.co/818vVCZTTd"
70,"🔽 2,553 new cases.
      - (-505, 17/10)
🔽 2,008 community cases.
      - (359 seniors)
🔽 544 migrant workers.
🔽 1 imported cases.
🔽 239 deaths
      - (+6, 25.5% fully vac)
🔼 84% pop fully vaccinated
      - (4.55mil total pop)
🔼 588,596 3rd dose.

https://t.co/WXte63ohBU"
71,"🔽 3,058 new cases.
      - (290, 16/10)
🔽 2,454 community cases.
      - (469 seniors)
🔽 601 migrant workers.
🔽 3 imported cases.
🔼 233 deaths
      - (+9, 25.9% fully vac)
🔼 84% pop fully vaccinated
      - (4.55mil total pop)
🔼 577,069 3rd dose.

https://t.co/SHIgvzITwC"
72,"🔽 3,348 new cases.
      - (97, 15/10)
🔽 2,688 community cases.
      - (475 seniors)
🔼 656 migrant workers.
🔼 4 imported cases.
🔼 224 deaths
      - (+9, 26.3% fully vac)
🔼 84% pop fully vaccinated
      - (4.55mil total pop)

https://t.co/U7jqGpOOTM"
73,"🔼 3,445 new cases.
      - (513, 14/10)
🔼 2,823 community cases.
      - (572 seniors)
🔼 620 migrant workers.
🔽 2 imported cases.
🔼 215 deaths
      - (+8, 24.8% fully vac)
🔼 84% pop fully vaccinated
      - 4.55mil total pop

https://t.co/gmCAtM5DDf"
74,@marietg there’s more cases in the community than there are in quarantine. Quarantine is pointless now
75,"🔽 2,932 new cases.
      - (-258, 13/10)
🔽 2,412 community cases.
      - (436 seniors)
🔼 517 migrant workers.
🔽 3 imported cases.
🔼 207 deaths
      - (+24, 24.8% fully vac)
🔼 84% pop fully vaccinated
      - 4.55mil tot population

https://t.co/OWRQHhE65f"
76,"🧨 2,976 new cases.
      - (+713, 11/10)
🪴 2,721 community cases.
      - (519 seniors)
🪴 251 migrant workers.
🪴 4 imported cases.
🪴 183 deaths
     - (+11, 2 fully vac)
 🪴 83% pop fully vaccinated
      - 4.54mil tot population

https://t.co/t1hmDLT91W"
77,"🧨 2,263 new cases.
      - (-546, 10/10)
🪴 1,949 community cases.
      - (388 seniors)
🪴 306 migrant workers.
🪴 8 imported cases.
🪴 172 deaths
     - (+10, 3 fully vac)
 🪴 83% pop fully vaccinated
      - 4.54mil tot population

https://t.co/tmt9ZHras2"
78,"@Crof We have  many facilities and differentiated to more types since delta.
Community treatment facility. (Stepped up service)
Community isolation facility. (For well covid cases who dun want to recover at home to spread to their at risk family member)
Community care facility ."
79,"🧨 3,590 new cases.
      - ( +107, 7/10/21)
🪴 2,825 community cases.
      - (619 seniors)
🪴 765 migrant workers.
🪴 0 important cases.
🪴 142 deaths
      - (+6)
🪴 83% pop fully vaccinated.
      - (4.53mil tot pop)

https://t.co/1X5byi0EKx"
80,"Lockdown Sir , too many community cases . https://t.co/JpownUDlcW"
81,"🧨 3,475 new cases.
      - (-94, 7/10)
🪴 2,783 community cases.
      - (607 seniors)
🪴 692 migrant workers.
🪴 8 imported cases.
🪴 136 deaths.
      - (+3)
🪴 83% pop fully vaccinated.
      - (4.53mil tot pop)

https://t.co/s6YzxKIuaz"
82,"🧨 3,486 new cases.
🪴 2,767 community cases.
      - (643 seniors)
🪴 713 dormitory residents.
🪴 6 imported cases.
🪴 130 deaths.
      - (+9)
🪴 83% pop fully vaccinated.
      - (4.52mil tot pop)

https://t.co/AcRnYnGPiD"
83,"🧨 2,057 new cases.
🪴 1,676 community cases.
      - (430 seniors)
🪴 373 dormitory residents.
🪴 8 imported cases.
🪴 113 deaths.
      - (+6, 4 fully vaccinated)
🪴 82% pop fully vaccinated
      - ( 4.48mil tot pop)

https://t.co/1AbhkEo0bJ"
84,"🧨 2,356 new cases.
🪴 1,938 community cases.
      - (513 seniors)
🪴 412 dormitory residents.
🪴 6 imported cases.
🪴 107 deaths.
      - (+4)
🪴 82% pop fully vaccinated.
      - (4.48mil tot pop)

https://t.co/cm0f6KKZKg"
85,"A total of 2,909 new cases of COVID-19 infection in Singapore, with 2,079 in the community, 818 in the migrant worker dormitories."
86,"🧨 2,909 new cases.
🪴 2,079 community cases.
      - (556 seniors)
🪴 818 dormitory residents.
🪴 12 imported cases.
🪴 103 deaths.
      - (+8)
🪴 82% pop fully vaccinated.
      - (4.48mil tot pop)

https://t.co/wn8pWxoREA"
87,"🧨 1,443 new cases.
🪴 1,053 community cases.
      - (280 seniors)
🪴 371 dormitory residents.
🪴 19 imported cases.
🪴 76 deaths.
      - (+3)
🪴 82% fully vaccinated.
      - (4.47 tot pop)

https://t.co/eWALEqt5ex"
88,"🧨 1504 new cases.
🪴 1218 community cases.
      - (343 seniors)
🪴 273 dormitory residents.
🪴 13 imported cases.
🪴 70 deaths.
      - (+2)
🪴 82% fully vaccinated.
      - (4.58mil tot pop)

https://t.co/JgOCfCoyIK"
89,"Already covid positive , then can ask me why ttsh so big but no bed for one person? 
Mind you uncle, you’re part of that 1k cases in the community and you’re NOT THE ONLY PERSON WHO NEEDS MEDICAL ATTENTION. Another 1k over people also require medical help."
90,"1457 new cases.
1278 community cases.
176 dormitory residents.
4 imported cases.
389 seniors.
68 total deaths. (+3)
82% fully vaccinated.

https://t.co/c5nNQstBx7"
91,"917 new cases.
832 community cases.
78 dormitory residents.
7 imported cases.
230 seniors.
2 new deaths, 1 fully vaccinated.
62 total deaths.
82% fully vaccinated, 4.57mil pop.

https://t.co/sT0TOfLSKh"
92,"1012 new cases.
919 community cases.
90 dormitory residents.
3 imported cases.
321 seniors.
60 deaths
82% total pop fully vaccinated.

https://t.co/RbG8Ewkasf"
93,"1,009 new cases.
926 community cases.
78 dormitory residents.
5 imported cases.
1 new death, UV 90yo.
60 deaths.
82% or 4.44mil pop FV.

https://t.co/hHePMBlcqq"
94,"935 new cases.
838 community cases.
96 dormitory residents.
1 imported case.
241 seniors.
59 deaths
82% fully vaccinated.
 https://t.co/Zl1e1jJ1Kz"
95,"910 new cases.
803 community cases.
103 dormitory residents.
4 imported cases.
244 seniors.
59 deaths. (+1 UVac)
82% Full Vac.

https://t.co/jFWIYTb7cU"
96,"807 new cases.
770 community cases.
34 dormitory residents.
3 import cases.
238 seniors.
58 deaths.
81% doubled-jabbed.

https://t.co/4XPJXXcZWX"
