,Text
21,"@Meagain10411919 Not actually true I am afraid. It is now shown that natural immunity is as good as vaccine immunity, and likely much higher and for different variants. US needs to work out why it has 4% of the world population, but 15% of Covid related deaths"
22,@Gabriel64869839 Why hasn't a ground-based Sea Viper (Aster 15/30) variant been deployed at bases and cities?
23,@chibiusagi85 Wahhh. I cannot imagined this coming in the flocked variant 🥰
24,"I am not an expert, but still, here are (some of) the things I got wrong:
1. Not believing asymptomatic carriage/transmission until about April 2020
2. Not buying airborne transmission until months later.
3. Not worrying about variants until Delta hit Singapore. https://t.co/gweSBKXOku"
25,worst than Omicrom variants have seen now  https://t.co/4tcHbptxqT
26,"Harga 250rb 

New Arrivall !
New Item !

Leather New Logo Block Heel Pumps #531-88

Quality : Semi Premium
Heel : 5.5Cm
Material : Leather
Weight : 7 Ons 

Variant;
https://t.co/lVqDZcCnmM, BROWN, BLACK, KHAKI
Size : 36 37 38 39 40

Insole;
36-23cm
37-23.5cm
38-24cm
39-24.5cm https://t.co/n8DYXOpT11"
27,"Harga 250rb 

New Arrivall !
New Item !

Mid-Heel Horsebit Slingback Pumps Shoes #3651-1

Quality : Semi Premium
Heel : 4.5Cm
Material : Leather
Weight :  5ons

Variant;
KHAKI, WHITE, BLACK
Size : 36 37 38 39 40

Insole;
36-23cm
37-23.5cm
38-24cm
39-24.5cm
40-25cm https://t.co/3W1rpOUMK2"
28,"Boss where is end of pandemic? I mean this thing has been going on for 3 years and I don’t see any end in sight. You roll restrictions back, some new variant hits, same ole same ole. So please citing ‘end of pandemic’ as a thing. https://t.co/No1z7DH9xG"
29,"@Jizzle9011 @RooterDouglas @Ken36143959 @Shaunak2105 @WaitingForPerot It still spreads, especially with new, more contagious variants like Omicron, but the disease doesn’t have a chance to develop as much in the vaccinated as it does in the unvaccinated"
30,@TODAYonline More variants coming
31,"With @trekonlinegame's upcoming 12th Anniversary Terran Bundle including a Galaxy-Class family variant, and the recent #StarTrekPicard trailer featuring a painting of a seemingly evil Galaxy, I present...

""The Path to 2409 Not Taken""

Cygnus-Class by @thomasthecat. https://t.co/sZjx5Qx0T3"
32,"Somewhere, some consultant has drafted a paper with projections for profits if variants keep on emerging. https://t.co/Ho9IS4YDe3"
33,"@meowlivia_ 😂 But actually, there are *two* Wordle variants with this name:

- https://t.co/wJONOZCBAR
- https://t.co/RVUBK3Fd1y (I play this one every day)"
34,"Don't think there's any other Wordle variant that's as responsive as mine. Chengyu Worlde, on Apple Watch ⌚💥

👉 https://t.co/N54KN83jG3 https://t.co/YCggwCKcpr"
35,"The discovery of the variant should ""be a warning that we should never be overconfident about saying viruses will just evolve to become milder,"" an expert said.

https://t.co/zOHs5DhB9Q"
36,"Things to do during a market drawdown:

1) Re-visit your thesis 
2) Understand your company all over again
3) Stress-test your assumptions and valuations
4) Use Twitter to find out any other variant views

You'll either feel more confident or you have to adjust ur portfolio."
37,"The rising number of COVID-19 cases due to Omicron variant is overwhelming. As businesses are reopening, precautions are urgently needed so the workforce is not affected. Here is how to do it: https://t.co/O9m5IxHuhd

#COVID19 #COVID19Prevention #OmicronVariant #COVID19Omicron"
38,The understanding of the #Omicron variant grew considerably. @WHO sorts out some facts from myth about it: https://t.co/rATN3Nf45o
39,"Harga 250rb 

New Arrivall !
New Item !

Lock it Slide Sandals #1033-1

Quality : Semi Premium
Heel : 2.5Cm
Material : Leather
Weight : 6ons 

Variant;
MONOGRAM
REVERSR
BLACK FLOWER
Size : 36 37 38 39 40

Insole;
36-23cm
37-23.5cm
38-24cm
39-24.5cm
40-25cm https://t.co/Fldz1mAiyn"
40,@sarahcoldheart @LeMrPiggles @jwlltn go to your friends and rent their kids at off peak hours
41,holy shit @LeMrPiggles thanks for sharing lmao https://t.co/bXigfsEVuG
42,random lunchtime space!!! https://t.co/endlN2csJB
43,@jwlltn Amazing idea LMAO would be some dumb redemption arc
44,"Sabrina really seems like Mendocino.
It has LPDDR5 and two variants, one for 6W and one for 15W TDP.
As expected, it mostly focuses on Chromebooks with low BoM.

https://t.co/PwwI6Ud1UD"
45,"@StrandedOutJPN @konotarogomame @emlies16 @swiftrocky Hopefully no new Covid variant before March. Otherwise, JP will permanently close it's borders to the rest of the world."
46,https://t.co/34OT7hx9M8
47,@PhenomSF wow I'm in Silver and didn't know Ryu's f HP and his whiffed HK was plus! Gonna try that in ranked now
48,"The latter half of this article is a backdoor for some strange government editorial. Whoever is reading @stcom , know that your bosses edit haphazardly and don't deserve the salary that they're getting. 
https://t.co/dUEuoK0q26"
49,"A fascinating read in Nature Portfolio discussing theories of how the Omicron variant emerged along with evidence that supports or goes against each theory.

For those of you who don't have time to read the article, the three theor…https://t.co/ALWXuvEZxg https://t.co/GXoGlMTt8h"
50,@pauriahcarey fuck you man I was typing a nuanced response to your first tweet and now I don't get to feel smug that I've put thought into the release of this stupid movie
51,"Wordle 230 2/6

🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

100% luck"
52,@missgabiz New variant - The Gabidius - comes with reinforced undercarriage and landing gear to withstand hard landings! 😂
53,"WA:0831-6906-2196
Rp.215.000
Flat Shoes in Monogram #LC813
Quality : Semi Premium
Heel : 1Cm
Material : Leather
Berat :  4ons
Variant;
WHITE, REVERSE, MONOGRAM
Size : 36 37 38 39 40
Insole:
36-23cm
37-23.5cm
38-24cm
39-24.5cm
40-25cm https://t.co/sURp1HXQMK"
54,"Rp.285.000
WA:083169062197
High Quality Product
Pointed Back Hole Leather Stiletto High Heels Sandals #A933-2
Quality : Semi Platinum
Heel : 9Cm
Material : LV Leather
Weight : 8ons
Variant;
DAMIER &amp; MONOGRAM
Size : 36 37 38 39 40
Insole
36-23cm
37-23.5cm
38-24cm
39-24.5cm
40-25cm https://t.co/TsngHHaGu6"
55,"@BatmanFiles hmmm, i think this is the Justice League #74 variant by Ben Oliver https://t.co/0jIjcPrEkE"
56,". @Roche CEO, Severin Schwan analyses the Swiss pharmaceutical’s full-year 2021 earnings and the impact of the #omicron variant on sales of its Covid-19 tests on @SquawkBoxEurope 

https://t.co/0mRxheK2Zu"
57,"In a #FirstOnCNBC, CEO @bernd_montag breaks down @SiemensHealth’s first-quarter earnings and the impact of the #omicron variant on the company’s revenues on @SquawkBoxEurope 

https://t.co/31Z1sj0mBT"
58,"WHO sees pause, even end, of Covid-19 pandemic for Europe

February 03, 2022 9:36 PMBut it cautions that countries must pursue vaccination campaigns and surveillance to detect new variants.

https://t.co/5kDJcLfYrb https://t.co/mUIZNuBH1z"
59,"@icedreamerz I told my younger cous she doesnt have to, but of course I appreciate it."
60,dont we all just want to go back to the simpler days of the Trump presidency
61,tfw one of the most environmentally friendly things you can do is turn off google chrome while you're gaming
62,just sent out my first invoice as a freelancer lol my labour has value please pay me!!!
63,@yokey017 @avalanchelynn get someone with a cheaper hourly wage to do it lol
64,SARS-CoV-2 Omicron variant replication in human bronchus and lung ex vivo https://t.co/yIUWNKGpIx
65,"@avalanchelynn He got programmer background, confirm like these type of well designed puzzle games haha"
66,@NFTethics It happend to larva lad.we have 60++ variant and counting
67,"@BlondiieMama I think if variants are less severe this is not so important, and if variants are more severe they'll get the info from hospitalised cases and the delay will only be days.

Plus it travels globally so quickly they'll get the data from countries that arent so lax."
68,CCB there really are 4349564 sgboy variants on twitter this one worse than Loki https://t.co/1HSDTDJkHT
69,@TolarianCollege Old school 93/94 and it’s variants including X points and 7 point singleton
70,@NewshubPolitics Imagine being 2 years into a pandemic and still unable to comprehend that as long as there are new variants emerging there will be uncertainty
71,"Gotcha politics at it's dumbest. 
Yeah mate, if a new variant emerges thst changes the health advice, she should definitely ignore that advice to save face 
Best to follow NSW and have business closed due to such staff and everyone voluntarily iso'ed 🤦‍♂️ https://t.co/EGHcc58apN"
72,"@fzz87 ""Do you foresee a future where women may need to contribute to National Service?"""
73,1 more colleague tested positive for Corvid. 4 people since December!
74,@sarahcoldheart This means there’s some 10 seconds of latency before the audience hears the audio sia. Hahaha but I own my theme song I guess so I can hum or play it
75,"@lilyraynyc In view of Covid and the new variants, I think a mixture of hybrid working will be very ideal. X days at home, y days in office"
76,See y’all in 25 mins! https://t.co/eQalc3ECFn
77,@fzz87 I think Temasek companies are gonna hold off. Li family is probably smart enough not to support NFTs
78,我真的沒有天份 ANJING的沒這麼快 https://t.co/yBjqMNvd1q
79,"@HossanLeong Firstly, vaccinated does not mean safe from infection. Secondly, there are lots we don’t know from this virus. Thirdly, variants are still mutating. So let’s be patient. Good things will come to people who waits. Think twice - once for yourself and another  for others."
80,Leftover Lunchies https://t.co/AphyGCM0nn
81,"China’s coronavirus flare-ups possible ‘headache’ for global supply chains, Omicron variant still a factor – SCMP https://t.co/cKiVwlIxmL"
82,The fact that the Omicron variant has got milder symptoms just feels like it is working against our favour. People be dismissing that sore throat as a sign of “heatiness” and be out and about marrying and spreading it to others.
83,@illegalHDBcat @obigoot @WimpyLion @lennel @rbf_auntie 32
84,@kepchupsoup If you want some angbaos then yes
85,"2. US ADP Employment Change for Jan indicated an unexpected drop of -301K workers from +776K (Dec), the first monthly job loss since Dec 2020, below consensus of +207K. Looks like the job market took a bad hit triggered by the recent rapid spread of the omicron variant in US. https://t.co/irDOYgmQDj"
86,How many variants are we expecting between now and z July and how serious will they be?
87,"the yf-12, america's would-be mach 3 interceptor, was meant to carry the aim-47 conventional variant of this iirc https://t.co/j9CJu9gDBe"
88,@saanenziege There is no construction crunch in Ba Sing Se
89,"Wordle 229 3/6

🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩 

Cleanest sequence of guesses I’ve ever had"
90,stop reporting on new variants. we don't care
91,"Omicron infections slowing where variant first hit, says regional agency https://t.co/Zg42I07Wwc https://t.co/p3N1B0ghRB"
92,@vijay27anand So many ‘other’ variants?! Any idea what they are? Has A.Y.4.2 been classified as a Delta sub-lineage?
93,"Rp.245.000
WA :083169062197
*Louis Vuitton Women #166-10* BTH2XX
*Kualitas Semi Platinum*
Bahan: LV leather
Variant: Monogram Brown, Damier Lattice
Berat: 500 Gram
Insole:
36 : 23 cm
37 : 23.5 cm
38 : 24 cm
39 : 24.5 cm
40 : 25cm
 Stok Rebutan https://t.co/SgrQ5LtnHW"
94,The Omicron Variant Has New Versions Already. What Comes Next? https://t.co/9PMeuhXUly
95,@JonFoxUX They should make it an option. Or maybe do a split test to see which variant comes out better.
96,@DrGodseRavi1 since you have great sense of humour. Forwarding you my version of indian variant. Watch and smile if u can https://t.co/KhNaTAS5Ea
97,@cakesauce we need to normalize the really thick hard straws like the ones that can pierce plastic sheets. I've had so many thin transparent straws just buckle under the pressure of the succ.
98,@Scott1Gray @BillyHynes Interesting idea for variant covers though. Pencil sketch versions to take to cons to get inked by other artists. (If it’s not a thing already)
99,"Omicron Variant : भयावह! 'ओमायक्रॉनचा नवा व्हेरिएंट आला समोर; आढळला तब्बल 57 देशांत, अत्यंत वेगाने होतोय संसर्ग' https://t.co/MGjIn5Bvv4"
100,Le variant BA.2 est encore plus contagieux qu'Omicron ! https://t.co/2wvIVTO9Vs #coronavirus
101,Dafaq!!!! No money don’t eat out something something https://t.co/0Pj6vEvQMH
102,Omicron variant can survive up to 21 hours on skin: Study https://t.co/gVwdL3gzFA
103,"@karepack77 Hmm...if it had a machine gun variant, would it have a larger caseless magazine? Maybe a double decker styled magazine?"
104,"Humans are tired of pandemic

But virus and its variants is nowhere finishing its first course yet because there is still too infections going on"
105,"As time passes, variants evolve and new vaccine, new pills appear

The advices for all permutation of infected/uninfected groups will be turtle all the way down https://t.co/7gUtApor8m"
106,"How many variants are there!
https://t.co/kNn4HsWLns"
107,"Plus this morning rare wake up and being in crowded market admit two variant waves and coffee , and post shit post bathing. 

With new errand, new piece of work interview today. 

But now feeling crash and sleepy again..

I wonder.... 
The meaning of life 

Is better asked as"
108,@twiteravbagaria No one knew this variant was coming. There are enough statistics globally how vaccinated individuals have had lesser cases of hospitalisations/deaths compared to unvaccinated folks. Beyond a point no science or studies will make them change their stance. So it's a lost cause
109,"More than 50% are due to Omicron variant, exponential increase and no intention to step back yet but reopening by getting all WFH eligible employees back to site. And those guys unable to keep SMM as they’re used to mask off at home https://t.co/3XMGiiyY9I"
110,South African study of Omicron Covid-19 variant points to end of acute pandemic phase https://t.co/ZKmlwJVlGd
111,#Deltacron new variant found in Cyprus.
112,"Omicron COVID-19 variant 'plainly milder'; new measures not needed, UK's Johnson says 

 https://t.co/eGz0Q0ubim"
113,"New CDC data on omicron variant symptoms: What happens after reinfection, vaccination https://t.co/WiMO4tenEJ via @DeseretNews"
114,"Omicron cases to recover at home, community facilities as Singapore eases approach to managing COVID-19 variant 

 https://t.co/UgPYJy0v7s"
115,This new variant Omicron COVID-19 is so worrying. 😔
116,"Omicron cases to recover at home, community facilities as Singapore eases approach to managing COVID-19 variant 

 https://t.co/fsiB4hmpzB"
117,"@JeffGrigg1 @PeterHotez AND that’s compared to Delta, which is already 4x as deadly as the original variant. Even the low end is about as bad as the first go-round."
118,"Commentary: Unvaccinated populations fuel the emergence of COVID-19 variants 

 https://t.co/TxQpKRyyLW"
119,"New year, new problems, new troubles, and most importantly, new variants."
120,@Cassiusruben @s_deery @_juliabradley incorrect. If none of the patients have omicron it would show that it’s not as dangerous as the other variants
121,"With covid pills introducing.

And covid now reintroducing a new variant Omicron

This is crazy as people still die from all sorts of causes beside covid at the same time

The greatest show ever experience Sia... Wow wow wow"
122,IVI: Omicron Covid Variant Will Spread &amp; Dominate https://t.co/PMGyeCS5vP
123,Literally panicked the moment my colleague came to tell me that my patient was a Omnicron variant almost one hour after I nursed him. Walaowey . Thank god for PPE. 😥
124,@MrMisunderstood @michaelglasper Damn. They’re onto us guys. Best wheel out the Pi variant just to see who starts to boycott Gregg’s
125,Malaysia Travel Restrictions: Malaysia has set new rules in view of the Omicron variant  https://t.co/9LWItvhibY via @TOItravel
126,"On this day 5 years ago, I created the Clawsuit of Gibazil. 

Probably my least favourite designs, as I’m personally not a fan of the male base. I’m also glad I broke tradition by making the unlucky variant. https://t.co/Zwgu1VF1OR"
127,"Another Changi Airport employee tests preliminarily positive for Omicron COVID-19 variant 

 https://t.co/4Hy8H2JH9S"
128,"Another Changi Airport employee tests preliminarily positive for Omicron COVID-19 variant 

 https://t.co/4Hy8H2JH9S"
129,sudden evolving covid variant really put all of us back to square one. With more and more cases. Counties is force to implement new measures to contain the virus. it really hit us this time. Twice 1st day concert is cancelled due to new measures.Hope jype can come out with sth
130,Di na natapos tapos yung mga bagong variant na yan 😮‍💨 dumadami nanaman dito hays
131,"3 new COVID-19 cases preliminarily positive for Omicron variant, including couple who dined at 4 restaurants 

 https://t.co/gWYYP2s0ji"
132,"@josephpreboy @Marvel Because he's iconic. 

And not all variants have to be played with different actors.

Ergo, Loki variants."
133,Hopefully there will not be 4th booster for another variant . https://t.co/4gLFn2GLAU
134,"#GW16 🔒
3 FT’s
Mbeumo 🔄 Bernardo
Kane 🔄 Cristiano (-4)
Toney 🔄 Watkins (-4)

ITB : £1.2m 💰
TV : £103.5m
©️ SIIUUU 🇵🇹🐐

bad weather, covid new variant, game postponed are obstacles that would be faced

Goodluck all, hope it will be green arrow ♻️♻️

#FPL #FPLCommunity https://t.co/OuzZTg044d"
135,"Another Changi Airport employee among 3 COVID-19 cases preliminarily positive for Omicron variant 

 https://t.co/Ly7MdjgCWW"
136,"Another Changi Airport employee among 3 COVID-19 cases preliminarily positive for Omicron variant 

 https://t.co/Ly7MdjgCWW"
137,"Your intuition about virus can go to toilet.
Just accept fact whatever the latest science. Dun hoodwink yourself whether variant X is good or bad.

Be a adult and take it to your sleeve.

So what you have to do , whether u like it or not"
138,Panic as new #Omicron variant found - Mutant strain's 'sister' could be even HARDER to track! 😩 #COVID19 #Australia #Singapore https://t.co/YkWlFOSu7F
139,"WHO, US scientists say Omicron no worse than other COVID-19 variants 

 https://t.co/vAP5iWNy5n"
140,"Omicron, Delta variant Covid-19, Home/Hotel quarantine, do books readings and leisure edutainment with https://t.co/0vn9srKasB"
141,EU health ministers will consider adjusting the travel curbs currently imposed on southern Africa in response to the omicron variant https://t.co/6UDjAhijtx via @bpolitics
142,@zamiiiiirrr @yadiarau Nghisau lah nak ke sana tu pelbagai variant dah ha
143,With recent changing ‘snakes and ladder’ situation bought on by Omicron variant emergence.
144,@nurili86 I mean … unbelievable dude! The old variant is roaming around here … till the time next one will come in full flow. It’s scary.
145,"Singapore reports 552 new COVID-19 infections and 13 deaths; 1 more imported case tests positive for Omicron variant 

 https://t.co/Xo5WOZkc0S"
146,"""This means that there is a higher likelihood of individuals who have recovered from COVID-19 to be reinfected with the Omicron variant,"" said the Health Ministry in an update on the Omicron variant. https://t.co/MHKxiHXAwi"
147,Wabak yang paling berbahaya kat Malaysia ni ialah wabak korupsi variant Omnicrony.
148,"@ZarrarKhuhro Just check hongkong, USa, european market all are going down due to omicron new variant fear. My holding in US goes down by 20% in a day yesterday."
149,@mjvito Was initially hoping for Q1 2022 but this new variant.. 🥲 who knows when haha
150,Fuck this virus variant piece of shit
151,Omicron variant reignites calls for Canada to support waiving of COVID-19 vaccine IP  https://t.co/oixGwOUIb6 via @CTVNews
152,"SIA passengers with Omicron variant who transited in Singapore: What we know so far 

 https://t.co/sloxCUlVRX"
153,"Me: We not grateful for China for their procrastination level on covid, like How Pritam also dun bother to check Raeesah for lying three times in parliament

Ong Ye Kung: S'pore medical community 'very grateful' to South Africa for Omicron variant warning https://t.co/ImdqP5reI9"
154,"Did you know? 

According to some cavemen, the #Omicron variant is set to take effect only after 2am similar to the 10:30pm #Covid curfew for sales of alcoholic beverages in Singapore, set by the same cavemen without any concrete proof. 

So, it’s Time to extend #Tigerbeer Time. https://t.co/0V38VVOOkz"
155,"No Omicron cases in Singapore so far, but 'matter of time' before variant arrives: Gan Kim Yong 

 https://t.co/iXY4iaMc1V"
156,"South African doctor says patients with Omicron variant have ""very mild"" symptoms https://t.co/LUs0xp3piF"
157,"Expert explains how we'll know if vaccines work against Omicron variant

https://t.co/b9F3a3oGrb"
158,"These countries have found cases of the Omicron Covid-19 variant so far

https://t.co/NgVKQ79Mz2"
159,"@eddydaud

These countries have found cases of the Omicron Covid-19 variant so far

https://t.co/NgVKQ79Mz2"
160,"Two travellers from South Africa who transited in Singapore test positive for Omicron COVID-19 variant in Sydney 

 https://t.co/cBkkVrifWS"
161,"A new variant has discovered ahh?... Great, my plans for 2022 gonna put inside the trash can...."
162,"Serious Q: What percentage of people in the US do you think are currently worried about their own family's safety over the omicron variant (not just Covid generally), to the point they would change current actions or future plans?"
163,Seems like people are starting to cancel their trip for December. Because of the new variant called Omicron. I’m worried that Thailand will impose stricter measures. 😭
164,this covid-19 is exactly like kamal hassan in dasavatharam lol so many versions of it like cmon now there’s this new variant???
165,"Singapore, Malaysia want 'more open borders' even if Omicron variant disrupts VTL expansion: PM Lee 

 https://t.co/nK7MM7YxQL"
166,The Netherlands finds 13 cases of Omicron Covid-19 variant among South Africa travellers
167,Xi Variant https://t.co/GYHFWMS3IG
168,"Now it is no longer an infection rate issue rather to prevent new variant entering. It is a loosing battle though, unless you are playing extreme “zero covid” like HK. https://t.co/wO1gXTBwRu"
169,Spain in ban on unvaccinated Brits entering country as new variant spreads https://t.co/6eygkBbjTJ
170,What we know about worrying new Omicron Covid variant and what its symptoms are https://t.co/fMGowVOlZJ
171,If you work in advertising you are definitely like “Omnicom variant”?!? https://t.co/4Q9ikqJN8O
172,"Singapore tracking the emerging Omicron COVID-19 variant very closely: PM Lee 

 https://t.co/FAXW5psWqS"
173,The Nu variant and what we should take note of: https://t.co/psxBRa9hWs
174,@GUSDURians untung nggak dinamai variant NU https://t.co/WAqz5aZeMa
175,"Covid: New variant classed 'of concern' &amp; named #Omicron, the 15th letter of the Greek alphabet. 

Futurama had Omicronians.

See what I mean that Matt Groening is actually Nostradamus. Watching the Simpsons &amp; Futurama can predict the future 😱 https://t.co/1Ve802rkks https://t.co/3PCByoFV79"
176,covid-19 be dropping variants like they’re remixes
177,@LoveCrochet6 @MartySilkHack No transit allowed in Singapore from today: S'pore bans travellers from 7 African countries; no cases of new Covid-19 variant here https://t.co/r80ZZlF9Ok
178,"Apparently many feel that the new Covid-19 variant Omicron is a Deception!
Dei Periyavane (Optimus) where r the Autobots at!?"
179,"WHO says new COVID-19 variant is of 'concern', names it Omicron"
180,"With this new “Omicron” variant, car manufacturers should be getting concerned that covid variants are going to potentially take all the good names for new car models"
181,Concerning news about the new variant detected in South Africa. Must admit was unfamiliar with this Greek letter. #Omicron sounds like an 80s software company. #COVID19
182,"Confirmed cases were mostly found in one South Africa province, but the new variant has such a long list of mutations that one scientist described it as ""horrific"" - BBC https://t.co/cRJr3TSxQY"
183,"Plus govt measures all play a part the current speed of 1000/day
I do not know how future will pan out as
We have begun loosening now 
VTL is still ongoing despite banning South Africa and increasing SHM measures for high risk traveller due to NU variant
Death rate"
184,"Singapore has roughly 5.5 million people. 
A quarter of million people have covid.
Numbers drop now to 1000/day
Fraction of population with covid is thus 1/22 
That's incidence rate of about 4.5%
Most people do not have delta variant covid yet
Herd immunity, vaccinated, booster"
185,Here we go again ! Another stupid variant !
186,@GearoidReidy I wonder if they skip Xi variant for obvious reasons
187,"South Africa detects new COVID-19 variant with multiple mutations 

 https://t.co/78KOqtqPuf"
188,the news of a new variant made me really depressed which is not what I need to feel with my paper due soon
189,"South Africa detects new COVID-19 variant with multiple mutations 

 https://t.co/NtNoc7NN9Y"
190,"@JokubasAQW @Yo_Lae The fact that it debuted a decade ago is proof why it’s a dated variant, objectively. I don’t dislike the OG variant, but then again it would’ve been a great addition into the game if today was 2011. As someone who owned the OG variant as a class, I find it better for—"
191,@GargiRawat I think even 50% is a blessing especially after seeing the wrath of delta variant
192,"Getting a mild infection after Covid-19 vaccination gives best protection against future variants: Expert

Current vaccines teach the body to recognise the spike proteins on the surface of the virus, but that could change as the virus mutates.

.

https://t.co/JaH2X8To0R"
193,@ImranSairi @kefiezara @Azpapip Vaccinated against Alpha Variant but now we hv Delta Variant.
194,"Double Vax with Moderna
Had some medicine from clinic doctor but stopped halfway as I decided against it
12 Nov 2021 
Delta variant"
195,Hyundai Kona Electric launching in Malaysia 🇲🇾  soon - three tax-free variants; priced from under RM150k! - https://t.co/ykU2vfjS0y https://t.co/FOuD5MAOzv
196,"Volkswagen ID.5 revealed – electric coupé-style SUV gets hot GTX variant with AWD, 299 PS, 500 km range - https://t.co/3Pfh6HDjMp https://t.co/mSBwMmBuzT"
197,"2022 Audi A8, S8 facelift - three petrol variants; diesel and PHEV to follow, extra-LWB A8 L Horch for China 🇨🇳 - https://t.co/ykU2vfjS0y https://t.co/naXr0vItVp"
