,Text
16,"Doctors say Covid-19 surge in S'pore is hangover of CNY, no need for further restrictions https://t.co/Rq2hkzLjnM"
17,"Doctors say Covid-19 surge in S'pore is hangover of CNY, no need for further restrictions https://t.co/ESl7BTEwGQ"
18,"This piece out of Malaysia makes an interesting point. For eateries that basically ran on cheap foreign labour, border restrictions have been particularly bad.

I wonder if there are stats for 24-hour Indian-Muslim restaurants in Singapore  https://t.co/8LypErNjzC"
19,"@straits_times Deploy SDA there, and restriction on taking marine creatures.  Sad to say, without enforcement or restrictions, many will take advantages."
20,"Singapore in strong position to ease Covid-19 restrictions further, say some experts https://t.co/qCc7aKwxad"
21,"What's behind China’s cryptocurrency ban? - China's cryptocurrency ban comes amid fears that cryptocurrencies were facilitating capital flight from its markets, bypassing conventional restrictions https://t.co/yalzF3K4Gm https://t.co/2BDsWltH3x"
22,"What's behind China’s cryptocurrency ban? - China's cryptocurrency ban comes amid fears that cryptocurrencies were facilitating capital flight from its markets, bypassing conventional restrictions https://t.co/x9d0WvhsmP https://t.co/SWyLSQMpKN"
23,"Boss where is end of pandemic? I mean this thing has been going on for 3 years and I don’t see any end in sight. You roll restrictions back, some new variant hits, same ole same ole. So please citing ‘end of pandemic’ as a thing. https://t.co/No1z7DH9xG"
24,The expectations on employers on how to treat sick leave for covid cases should be made into law like our social restrictions. Why is it only an advisory?
25,An interesting perspective on the inital wash up from Apple’s tracking restrictions https://t.co/QmXsTf8Rw0
26,Auxiliary police officers will be deployed along the affected road to assist and direct motorists. Parking restrictions will be strictly enforced. Vehicles found parking illegally or causing obstruction will be towed.
27,"Now that we’ve hit 13k cases per day, are there any form of restrictions to be implemented? Or are we waiting till every single person on this darn island gets infected? Emulating the European nations isn’t the wisest move given our circumstances."
28,i got the vaccine early as fuck but im so late to getting the booster cuz icba its not like its gonna make a difference to restrictions i hate it here
29,"the low death rate can be attributed to either vaacination or restrictions working, but i highly doubt the gahmen's gonna ""stress test"" the vaccinations by relaxing restrictions. especially since vaxxed ppl can catch it, and as mentioned. long covid after recovery is a problem."
30,"@grubbypea the low death rate can be attributed to either vaacination or restrictions working, but i highly doubt the gahmen's gonna ""stress test"" the vaccinations by relaxing restrictions. especially since vaxxed ppl can catch it, and as mentioned. long covid after recovery is a problem."
31,"even with a 93% vaccination rate, the fact that people are still catching this should factored into the ""relax restrictions"" debate. covid's effects might stick around even after recovery. even a small number (in the big picture) like 6 deaths is enough cause for caution. https://t.co/c3Lvw08hHh"
32,lol 13k daily cases. Waiting for the cries of oh CNY can do this and that Hari raya kena restrictions.
33,"China lifts restrictions on imports of Russian wheat, barley

February 04, 2022 10:50 PMMOSCOW (REUTERS) - China will allow imports of wheat and barley from all regions of Russia, the Russian state agricultural watchdog said on Friday (Feb 4), a new grain export success for Rus https://t.co/eqReTXrdHq"
34,"China lifts restrictions on imports of Russian wheat, barley https://t.co/dbnhzZZNEO"
35,"Chinese families in Singapore set for another quiet CNY, as Covid-19 restrictions remain - TODAY https://t.co/1Bsi3x1NbA"
36,"In Things Change—A call for reducing 30% tax rate on digital assets is likely to fall on deaf ears, more important concerns surround other restrictions announced. And Facebook has shut down another free internet project.

✍️ @akxnksha and @MahimaKapoor12

https://t.co/IED4PSqDgG"
37,"M'SIA'S MOH TO RECOMMEND LIFTING COVID RESTRICTIONS &amp; OPEN BORDERS
#Singapore #umbrage #spore #uncensored
https://t.co/VTJDnJxpSh"
38,"Singapore in strong position to ease Covid-19 restrictions further, say some experts https://t.co/MGkuxPbUU1"
39,Singapore retail sales rise 6.7% in December; F&amp;B also up after restrictions loosened - CNA https://t.co/yPRLe76NQc
40,Ah proper countries are all easing covid19 restrictions
41,"Singapore in strong position to ease Covid-19 restrictions further, say some experts https://t.co/LXxGBeNhJZ #readOnTNP via @thenewpaper,"
42,"ASEAN: Cosmetics Ingredient Prohibitions and Restrictions https://t.co/0cOnD1x9WN

#ASEAN #Cosmetics #ACSB #PersonalCare  #regulatoryaffairs #Regtech #regulatorycompliance https://t.co/FIjXCoT21R"
43,M'sia's health ministry close to recommending opening borders &amp; lifting other Covid restrictions https://t.co/y946h3YSnZ https://t.co/a3nUrcHJMK
44,"Singapore in strong position to ease Covid-19 restrictions further, say some experts | The Straits Times https://t.co/9kQ0m3ZvPW"
45,Singapore retail sales rise 6.7% in December; F&amp;B also up after restrictions loosened https://t.co/Ac6ASZ4q1w https://t.co/5mefrIwFUc
46,"Singapore in strong position to ease Covid-19 restrictions further, say some experts https://t.co/5Y1MP0Elgu"
47,Explainer: Why EU nations are lifting Covid-19 restrictions despite high case numbers and should Singapore do the same? – TODAY https://t.co/LJRreb1wd0
48,"Singapore in strong position to ease Covid-19 restrictions further, say some experts – The Straits Times https://t.co/jP93O6WMFs"
49,Explainer: Why EU nations are lifting Covid-19 restrictions despite high case numbers and should Singapore do the same? https://t.co/yHAzctj4HP
50,@sunnyphtan @straits_times Adults/children/businesses are suffering hugely because of the overly tight and oppressive restrictions. 90% of the population are vaccinated (one of the hugest in the world) so it’s time to get life back to normal especially for the 90%
51,Explainer: Why EU nations are lifting Covid-19 restrictions despite high case numbers and should Singapore do the same? https://t.co/w8NtAEqljb
52,Singapore in strong position to ease Covid-19 restrictions further: Experts https://t.co/FdaH2QFI3d
53,"@LykeIsland @InvsbleFriends Mount Lyke speaks to me the most. In the last few years when I couldn’t fly home because of the restrictions, a visualisation of me being in a warm little cottage, a cocoon embedded within nature keeps me going. A little abode that I can retreat to. https://t.co/sq4qTCKaQ9"
54,"Germany's health experts divided over Covid-19 curbs as infections hit record

February 04, 2022 9:41 AMIs the country ready to ease coronavirus restrictions?

https://t.co/ya7eEgIOGb https://t.co/ydzLfWI1O5"
55,just watch the restrictions in sg tighten right as my internship ends
56,Singapore in strong position to ease restrictions further: Experts https://t.co/TZ6SaqSrf9
57,Singapore in strong position to ease restrictions further: Experts https://t.co/r9OiKrxWxX
58,"@timy_oh @CarsleyGolf @VeryAvgDad I've seen a lot of people comparing the Covid-19 lockdowns and restrictions to the Holocaust! Also ridiculous.

My opinion, the only way to make change is get MORE eyes on these places, not less..."
59,I wouldn’t be uncomfortable if mask wearing restrictions are lifted when you are outdoors. 🤷🏻‍♀️ https://t.co/ydpsTVYK55
60,Explainer: Why EU nations are lifting Covid-19 restrictions despite high case numbers and should Singapore do the same? https://t.co/Mkde3G1O01 https://t.co/KoDzcfiS1V
61,@alasdairmulhern Lion dances aren’t even allowed in Singapore due to Covid restrictions. STILL.
62,"@SubBoi97 @HornySingapore im sure if not for the covid restrictions, u would've more tops over u hehe"
63,"Most people with mild symptoms go to a doctor or get tested because of work requirements, or they need some logistical arrangements. This helps them to see what resources, entitlements, or restrictions they are seeking."
64,"X-Evolution
If you have an 'X-Antibody'-Type Digimon, you may use this card without colour restrictions.
[Main] Reveal the top 3 cards of your deck. You may evolve 1 of your Digimon into an 'X-Antibody'-Type Digimon among them at no cost. Trash the rest. After that, place an... https://t.co/qdovarB6NM"
65,"@digimon_tcg Dorumon
[On Play] By Trashing an 'X-Antibody'-Type card from your hand, draw 2 cards.

X-Evolution
If you have an 'X-Antibody'-Type Digimon, you may use this card without colour restrictions.
[Main] Reveal the top 3 cards of your deck. You may evolve 1 of your Digimon into an..."
66,Sweden to lift pandemic restrictions next week https://t.co/K1rAvphpoS https://t.co/CZjomQuiPK
67,Sweden to lift pandemic restrictions next week https://t.co/DQBIqIjd4O https://t.co/6XWKmhjnfo
68,Norway lifts most restrictions after Covid-19 surge but no spike in hospitalisations for severely ill patients https://t.co/3TX1hQqFQB https://t.co/qvZuVI3b2F
69,@JoakimGomez this was temporary anyway - in oct/nov they already didn’t have outdoor masks and concerts/clubs were at capacity audiences. they put in the restrictions over dec due to rise in omicron cases. photo from a show i was at on halloween night https://t.co/5WNRg6unL4
70,"In spite of COVID-19 restrictions, Technogym Thailand’s mobile workforce still delivers seamless and personalised customer experiences. Here are three ways on how Technogym Thailand is delivering on its goal and delighting customers at every turn. https://t.co/wgupdjTqBT"
71,"of the same Lv., you may suspend this Tamer for Memory +1 and 1 Draw.
&lt;Security&gt; Play this card at no cost.

X Program
If you have a Digimon with 'Dex' in its name, this card can be used without colour restrictions.
[Main] Delete 1 non-'X-Antibody'-Type Digimon..."
72,"@digimon_tcg ...of the same Lv., you may suspend this Tamer for Memory +1 and 1 Draw.
&lt;Security&gt; Play this card at no cost.

X Program
If you have a Digimon with 'Dex' in its name, this card can be used without colour restrictions."
73,"My latest story on how a theatre production firm in Singapore put itself back in the spotlight during Covid restrictions with the help of technology. The back of my head makes a brief appearance. 

https://t.co/a5v6jhf9AR"
74,"Denmark has become the first EU country to lift all of its Covid-19 restrictions. Residents no longer have to wear masks indoors or limit their social interactions.

https://t.co/lUomVIEMir https://t.co/qRBKlJlbEq"
75,"Now that borders have reopened and travel restrictions are slowly lifted, more and more people can look forward to travelling to Singapore be it for work, travel or studies. Find out what it means for Work Pass holders when you tap on the link below! ⏬
https://t.co/sOA7MhCkRx"
76,"France lifts COVID-19 restrictions as case numbers ease 

 https://t.co/RXAlSp30Ga"
77,Hear @beijingscribe grades the key predictions he made on 2021 and provides his commentary on what actually transpires from the strong restrictions on the gaming &amp; esports industry in China to CEOs stepping down in the tech companies:   https://t.co/bwVN5pSCdX #podcast
78,"@NuruLHaNNa2804 If no covid restrictions, surely will plan. Hope! 😊 #LFC #YNWA ❤️"
79,"Finland to remove Covid-19 restrictions

February 02, 2022 8:53 PMThe aim is to remove all curbs at the beginning of March, the Finnish prime minister says.

https://t.co/LDMF6itOSr https://t.co/kryaKpqKpq"
80,Finland to remove Covid-19 restrictions https://t.co/cYpu5tVQyt
81,"The virus no longer qualifies as a ""critical threat"". 

Probably the beginning of global relaxation of #covid19 restrictions especially for those countries with high vaccination rate. 

https://t.co/YdVyy9xL5Q"
82,"France lifts Covid-19 restrictions as case numbers ease

February 02, 2022 7:01 PMAmong other things, wearing face masks outdoors will no longer be mandatory from Wednesday (Feb 2).

https://t.co/JSbLACcZTu https://t.co/1hzGYSc59s"
83,France lifts Covid-19 restrictions as case numbers ease https://t.co/I6PXMtjEap
84,"I understand it’s an evolving situation, but governments can’t promise that vaccinations will lead to fewer/no restrictions, only to break this promise https://t.co/QNnE19Iuar"
85,"Notice to @BhagwantMann by @electionco #ElectionCommission to flout campaign restrictions. 
#PunjabElection2022

https://t.co/aT2Lhj2AXp"
86,"France to unveil timetable for easing COVID-19 restrictions 

 https://t.co/L40oWIC0Iu"
87,"Say so many times, opposition act dumb or blur sotong people just dun understand and always want to politicise covid strategy and think that policy revolve around them

S'pore can neither remove all social restrictions nor go for 'zero-Covid' strategy https://t.co/XcHNovtkgg"
88,"8 January, Capricorn: Thankful ❤️. I might not be able to meet every group this year due to Covid restrictions in Singapore, I’m beyond grateful for the gestures received. https://t.co/n0f0ObjqD8"
89,"Let me paraphrase: CNY restrictions coming soon
 https://t.co/AMAcgLWdxi"
90,"Late post - last gathering of the year on 31 Dec with BFFs whom managed to meet after a whole year due to COVID restrictions. Forgot to post group photo 🥺
#/food @ Square 2 https://t.co/Zixe9FGtdo"
91,"Larger work-related events of up to 1,000 people can be held from Jan 3 with some restrictions 

 https://t.co/CmzCwR7QyJ"
92,"what in the world

Larger work-related events of up to 1,000 people can be held from Jan 3 with some restrictions https://t.co/sPK5XdeTfk"
93,"2021, what a year?!
From back to office, then new restrictions, heightened alert, to delta, buy some thing to turned 30 to found a new job, found a grey hair, then got covid to VTL and then omicron. Oh 2021. 😅
Im still here at work! Dang!"
94,"Firstly, introducing restrictions that “discriminates” the un-vac, now what, trying to prevent them from earning a living? Im not an anti-vax, and in fact I have taken all the 3 jabs, yet I find it very disgusting to force the un-vax."
95,"Sad to see so many international students of China are unable to study in China physically due largely to the pandemic restrictions, which has been in place for around 2 year. I see it as an urgent matter that needs to be solved ASAP since I myself am a 留学生 as well 1/2 https://t.co/JMA8w8IIEk"
96,Malaysia Travel Restrictions: Malaysia has set new rules in view of the Omicron variant  https://t.co/9LWItvhibY via @TOItravel
97,"@AriefJohan @afrodizach Thank you sir. I wish i could export these service to KL, due to KL restrictions border would not be able to assists but however, once the border have ease up.. i might be able to that."
98,"Commentary: Omicron and travel restrictions – uncertain environment is destroying passenger confidence 

 https://t.co/esmMRs6Ha7"
99,"I made it to Singapore, only 1.5hr flight until my final destination of Phuket. 

The COVID-19 regulations are a tad overkill here… Americans back home ought to realize how easy a lifesaving vaccine is with little restrictions. Get your shot. https://t.co/k4gBX5FHoi"
100,"Germany's unvaccinated could soon face even tougher Covid restrictions

https://t.co/D60kSQruZe"
101,Trip plans all ruined now thanks to the new restrictions :(((((((((((((((
102,Nice dinner and a nice chat. The ever changing travel restrictions ensure that we always have something to talk about these days 🙄 @ Decker Barbecue https://t.co/2CRv2AtVBy
103,Possibility of new restrictions kicking in. https://t.co/LbBbXm0Oy1
104,I think businesses should take this opportunity to quickly store up some fat. Restrictions may kick in after VTL surges.
105,"""Is Malaysia open to tourists? Travel restrictions explained | CN Traveller"" https://t.co/hU8FvVa2oK"
106,"If people chiong this X'mas and New Year with the VTL arrivals, we could end up with new restrictions during CNY. #Xmas
#Singapore
#Covid_19 #VTL https://t.co/bxlY2mSrl5"
107,🎙️🌐 Learn about the impact of China’s informal #coal ban on the global #steel market in our latest Metal Movers podcast. Argus experts will also dive into pricing and how restrictions might develop: https://t.co/dl79dPL0OX | #ArgusSteel #ArgusCoal #cokingcoal #thermalcoal https://t.co/9DtYcOzr2H
108,"Mag LugawOne tayo sa Saturday. And because here in Singapore we still have restrictions, we can only accommodate max 2 guests per day. #kakampinks #LabanLeni2022 https://t.co/DOTTTgWE8o"
109,"Booking a VTL flight: How should I prepare for sudden travel restrictions? 

 https://t.co/E37GAlNIQm"
110,95% vax rate in Singers at the moment. Can it get any better than this? We have tighter restrictions than most the rest of the world - even tighter than when we had no vaccines available. https://t.co/PfDDEhH1vb
111,🎙️🌐 Learn about the impact of China’s informal #coal ban on the global #steel market in our latest Metal Movers podcast. Argus experts will also dive into pricing and how restrictions might develop: https://t.co/zIoQr6zERe | #ArgusSteel #ArgusCoal #cokingcoal #thermalcoal https://t.co/QYYzSUoT7l
112,@himynameistime I work with Filipino colleagues and customers now. Love it so much. Can’t wait to go back when travel restrictions each.
113,Migrant workers restrictions finally further relaxes.. they must be god damn pent up https://t.co/jMrJTdYSra
114,Catching up on ASUS’ earnings call last week: ROG Phones not affected by China’s gaming restrictions since teenagers are not their core users. But will watch for whether the policy changes.
115,🎙️🌐 Learn about the impact of China’s informal #coal ban on the global #steel market in our latest Metal Movers podcast. Argus experts will also dive into pricing and how restrictions might develop: https://t.co/pYoeMzBeqk | #ArgusSteel #ArgusCoal #cokingcoal #thermalcoal https://t.co/TE9XmddWWN
116,My current favourite activity on social media has been going on my friend's post and commenting 'bojio' knowing very well that it's impossible to jio with existing restrictions.
117,🎙️🌐 Learn about the impact of China’s informal #coal ban on the global #steel market in our latest Metal Movers podcast. Argus experts will also dive into pricing and how restrictions might develop: https://t.co/BfgJuDfNcO | #ArgusSteel #ArgusCoal #cokingcoal #thermalcoal https://t.co/zillHXwLaO
118,@colourmeamused_ And we can finally dine out as a family again! Restrictions are gradually lifting! S'pore eases Covid-19 rules from Nov 10: What you need to know https://t.co/pXgriPkdDu
119,"Bahala na si Batamn bukas gulo ng Dining out restrictions , pwede bang synchronised 😵‍💫😵‍💫😵‍💫"
120,🎙️🌐 Learn about the impact of China’s informal #coal ban on the global #steel market in our latest Metal Movers podcast. Argus experts will also dive into pricing and how restrictions might develop: https://t.co/3EP68FZuNn | #ArgusSteel #ArgusCoal #cokingcoal #thermalcoal https://t.co/RvafsT5l4k
121,South Korea loosens restrictions in step toward 'living with Covid-19' https://t.co/RVDfIC71KX
122,"@doubleU_NR restrictions in sg, idw to get f*ned LMAO"
123,@karma41o41karma @thatPunekar @swarraj5 @Rohini_indo_aus @malhar_pandey @Muk_Nayak होय.. सिंगापूर ला Restrictions आहेत..So She used unused cardboard..🙏🙏
124,there will be easing of Covid Restrictions soon... Please return to the new normal #Covid_19 #NewNormal https://t.co/9yXmyIjtwR
125,"Me: Its gonna be tricky organising my birthday dinner this year due to dine-in restrictions.
Sis: Oh btw, I made reservations at the Hyatt.
Me: Dude, we could all just have pizza at my place.
Sis: There’s a Deepavali special so its cheaper. 

Hope there’s still pizza though?"
126,"Hong Kong to further tighten COVID-19 travel restrictions 

 https://t.co/hDs2tV8nNJ"
127,What a beezee day at work with all the new restrictions 😩 i should have just stick to my appointment today instead of pushing it back. 🥲
128,"Anyways I think the no families sitting together in groups of 5 rule probably still stands because the powers that be have modeled that with the loosened restrictions and increased absolute # of people will dine out, which is counter to their aims of slowing the spread."
129,"Malaysia's Johor and Terengganu to ease COVID-19 restrictions on Oct 25 

 https://t.co/Nin3SZKbba"
130,"Tougher COVID-19 restrictions needed, says UK health lobby 

 https://t.co/njQzecQ8q7"
131,"S$640 million support package for businesses, workers affected by extended COVID-19 restrictions 

 https://t.co/NWjirQm72E"
132,"Sydney eases more COVID-19 restrictions as vaccinations pass key milestone  

 https://t.co/VVZ6Fo40Pg"
133,"@MothershipSG I seriously feel it’s wrong to label one and judge one and calling them anti-vax! I took the vax but it’s like we have no choice due to all the restrictions, honest say we are being forced.🤦🏻‍♀️"
134,"Dutch frigate EVERTSEN docked Oct 11 in 🇸🇬 Unfortunately, the crew couldn’t leave the ship due to COVID restrictions. Therefore, our staff arranged a delicious SG dinner for them. Safe onward journey! #CSG21 #IndoPacific https://t.co/73sQmAok5o"
135,"Felt great to be cycling again after a long time 🥲

Seems like people are just done with covid, lockdowns &amp; restrictions.
Saw at least 3-4 groups of people with 6+ people in each group 👀 @ Marina Bay Singapore https://t.co/CCMleZ4rlv"
136,Just went to lunch with hubby and kids. It’s surreal that we aren’t allowed to sit together.  Hope these restrictions ease up soon.
137,"Amazing to see the huge turnout at the @BlackBallSquash for @WorldSquashDay Closer to home, we did what we can given the restrictions. Hope everyone had lots of #squashfun on #WorldSquashDay ! https://t.co/2kaop8DiMu"
138,Travel restrictions are lifted for several countries but my heart still feels heavy to be traveling again anytime in the near future.
139,#fear? Fear of #covid19 ? Or fear of the Government and its random restrictions? 🤔 https://t.co/0RrHpgpZVM
140,"Dinner at the Joint Leadership Summit of @SisoOrg, @UFILive, @aeonews &amp; @SACEOS. Thanks to the @stb_sg for hosting a wonderful event. Due to current Covid restrictions, only 2 people are allowed to dine together in Singapore, but our group was allowed to have 5 per table. https://t.co/dtrDH7t3ZN"
141,"@jamesplloyd Anecdotes with Grab drivers is most fascinating:
1) first 30 seconds: bemoan lack of business bc of restrictions;
2) next few minutes: deep, immense fear of rising numbers and wishing the govt would do more
3) rest of ride: circle back to economic pain

No conclusion just angst."
142,"For the past 13 or 14 years, can’t quite work it out, the 3 of us have celebrated our Birthday week in either Kuala Lumpur, Manila or Qingdao. Unfortunately due to travel restrictions one of us cannot be here. But we are always thinking of our dear friend Sarita! #birthdayweek https://t.co/TxV6TMY0VA"
143,"Since we can’t travel, and we’re in a new round of restrictions, you have to take comfort in the small things. Like being able to time travel to #Yugoslavia for fresh burek. https://t.co/Sf8ewvSL5f"
144,"Went out before restrictions ~ glad we did! 🌿

#krythewanderess @ The Coastal Settlement https://t.co/ybOjl6dPk7"
145,"🇨🇳 News story - Many Chinese #lithium-ion cathode active material and #CAM precursor producers have reduced output since 2H Sep following an escalation of #energyconsumption control restrictions, particularly in Hunan and Jiangsu provinces: https://t.co/DW2r5hxmmz | #ArgusMetals https://t.co/otzJvFK5GS"
146,"Celebrating mum @cindy.ng.31392 's birthday before the dine-in restrictions kick in

Ft @jolenanana @ Din Tai Fung 鼎泰豐 https://t.co/16yCfn8rPg"
147,Third wheeling my teenage parents’ date before tmr’s restrictions. https://t.co/e3321aovV6
148,"F&amp;B outlets disappointed, frustrated with new COVID-19 restrictions | Video 

https://t.co/QdMPsKAYIT"
149,#fuelshortage in the UK and tightened restrictions and partial lockdown in Singapore. Happy Friday
150,Please look after your health and stay home when you are sick (even if you are fully vaccinated). I have to cancel dinner plans with my ex-colleagues bcos of the dining restrictions again. 😔 https://t.co/PFcld9WJTB
151,"It would’ve been the #SingaporeGP next week, and we’re going into tighter restrictions again… lol"
152,How come they tighten the restrictions again? Hari raya still far leh…
153,We leave Singapore two days after the new restrictions end. I know it's not that important but it has absolutely destroyed our leaving plans. Gutted doesn't come close. 💔 https://t.co/qgVTg7dowH
154,"@raushansays Covid restrictions, all at the comfort of home 😝"
155,Oh even Genshin in-game music has copyright restrictions? I just found out because I upload my Twitch VODs to youtube for archiving.
156,"@iwanimawocha 👀👀 I'm gonna take this as an opportunity to get this started 🤣 this might change depending on where the movie is but we could hit up lumo (european w/ fun cocktails and wines). alternatively, if you have dietary restrictions we could go to analogue @ chijmes (all vegan!)"
157,"@DaaruBaazMehta Any restrictions on merit will hurt the state. 

Very difficult in private sector. Government its still possible in lower ranks."
158,U.K. Holiday Bookings Soar as Covid-19 Travel Restrictions Ease https://t.co/qGtb4RFNm7
159,"It has been many months since we did Brunch, mainly due to Covid restrictions. So where would we go? Yes, ATLAS! Thank you Jing Hwa, Annabelle, Erin, Lee, Jaren, Lionel, Gary, Sylvia, Yana and the ATLAS team. You are the best! #atlasbarsg #saturdaybrunch @WayneGKline https://t.co/wPg2xPurRu"
160,"Singapore eases restrictions for travellers from Poland. 
From 23.9. onwards isolation at home after arrival will be shortened to 7 days. ⤵️ 
https://t.co/cXnTIatD95 https://t.co/NDMhGUKEEH"
161,2 weeks nalang di na ko aasa na mababago yung restrictions 😆 5 lang bisita haha
162,The marvellous team behind #MarvellousMammals. It was a real bummer that the whole Difference Engine team was not able to gather at book stores for the lunch today due to crowd restrictions. Here is half of the wonderful team @darelseow and I were so fortunate to work with! https://t.co/lD7lEpAv9g
163,@TIIIIIIIIMOTHY Why not just open and allow everything? Im tired lah living with restrictions.😭
164,"@samanthamaiden @newscomauHQ Of course it is. We’ve been through various iterations of restrictions in Singapore &amp; I’m sure Israel would present a similar pathway through this problem. Herd immunity has yet to be established in both countries, NSW &amp; Australia at large are way behind."
165,me @ restrictions changing in the blink of an eye; https://t.co/Trzs87LEKa
166,"Israel is the cautionary tale of every country with low risk tolerance eyeing a mass vaccination strategy, citing its spike when justifying their own prolonged restrictions. 

But is this the future? Or a cautionary tale about missing vaccine targets? https://t.co/4xewiDiAt5"
167,"I jus misread the #vaccination camp to #vacation camp!! Eppo dhan Indha quarantine, border restrictions 🤯ellam mudiyum ?"
168,Additional restrictions imposed on Chinese youth gamers https://t.co/JEqWJOrImC
169,Denmark to lift all Covid-19 restrictions by Sept 10 https://t.co/WNBB1MHMYv
170,"✨ TGIF vibes ✨. With dining restrictions easing in Singapore, we can't wait to enjoy a meal with this view IRL. Happy weekend! 

📸IG: @ryanchenyk 

#travel #bucketlist #view #discoverlocal #tgif #singaporecreativeagency https://t.co/7KRLJAD8A7"
171,the very definition of false hope lol. regional licensing restrictions suck 😭 https://t.co/FPtbfuc1Ve
172,#restrictions #restrict #restraint #restricted #restless @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/KTfy2wmDoB
173,@jfwong I should probably take some time to sort out my collection since I'm not actively playing the game right now because of pandemic restrictions
174,"Phew, although we have grown in most departments, we are still able to squeeze ourselves into screen to take a group photo.
.
.
Catchup over dinner after postponing twice due to the past Covid-19 restrictions. https://t.co/ArXjVvrGwN"
175,"FREE Beer after 10:30pm from now until the lifting of no sales and consumption of alcoholic drinks after 10:30pm Covid restrictions rule. 

Head down to any pub and TRY to get your free drink today. 

#free #beer #pun #fake #savefnbsgbsg #drinkdontdrive #mychauffeurvalet https://t.co/T5Oq1LxONW"
176,"thanks, buddies! nice to meet up every time restrictions ease 😉 catch up soon. #myfavouritepeople #mystorysg #jaistorylunchstory 190821 @ Orchard https://t.co/VlTQXQ25az"
177,"A collaboration between Singapore publishers and NLB Given the current COVID-19 restrictions, what are some activities I can do at home? https://t.co/4atMJ5Sko8"
178,Covid border restrictions across Australia: where you can and can’t travel between states – and to New Zealand https://t.co/KtEabtyewD
179,"Love seeing this. Just because travel restrictions are up, it doesn’t mean (country) artists can’t reach their audience overseas! The digital space has made music + artists more accessible. https://t.co/vqwxTdP1bZ"
180,@daniellejmufc @4shaann @ManUtd It’s getting better. We have slowly lifted restrictions on dining and a few others but in preference for those who are vaccinated. We are about 74% fully vaccinated. So we are getting back to some form of normality
181,@redzuan_sg @dazhan14 @mizi_wahid It’s going to be a great season with the fans back for the big clubs except for City as their stadium is always empty anyway even with restrictions lifted. I see Chelsea as a formidable threat this year.
182,@GrabSG any passenger restrictions such as Max passenger per ride?
183,"COVID updates: Lockdown in Canberra, tougher restrictions in more parts of Sydney  — as it happened https://t.co/RdCt6oM2h8"
184,"@Birdyword Assuming they gradually open the border, then the real test of the “live with Covid strategy” will be November - March time period - will we see a lot of imported cases during the northern hemisphere winter season? If yes, will they reimpose restrictions, etc."
185,"At this rate, by September we can travel again with less restrictions 🙏🏽 https://t.co/MfxU42B4c4"
186,"8️⃣0️⃣ -- Singapore's magic percentage for full vaccinations in order to ease travel restrictions.

I can now say, firmly: that number is in sight.

🚨As of today we are at 81% first doses🚨 (and 72% fully vaxxed) https://t.co/kVblNwVxqo"
187,"Last weekend of the no dine in restrictions. Recently we had to find spaces like these to sit and eat.
#covidrestrictions #eatingout #safedistancing #maskonwhennoteating #sgunited #sgsafe #holidayweekend #singapore https://t.co/TmJn9RILhv"
