,Text
33,"#Covid cases numbers no longer matter, because of #Omicron's less lethal attributes as compared to Delta and Alpha. 

What you need to care is hospitalisation numbers, and death numbers/percentage. That's the only thing informing you of the ""risk factor"" of covid in your location"
34,[Notice-LTA] Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 3 #SG_Alerts (23:52)
35,Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 3
36,[Notice-LTA] Accident on AYE (towards Tuas) after Lower Delta Rd Exit #SG_Alerts (23:45)
37,Accident on AYE (towards Tuas) after Lower Delta Rd Exit
38,"Next up, Watford (plays BHA).

Home:
• Erratic form (5 blanks)
• Ineffective vs top defenses
• 7/11 goals in 2 games(AVL,MUN)
• SoT p90: 4.45

Away:
• 4/9 blanks
• Ranieri would be safe had it not been for some below-par finishing
• Six -ve deltas
• SoT p90: 3.44 https://t.co/vPp3qxIXGd"
39,"Away:
• 1+ xG on 7/11 games
• -ve delta performance as finishing has been mediocre regularly
• In a +ve moment in last 3; 6g from xG of 3
• 9th best attack on the road
• SoT p90: 4.09

Home:
• More prolific at home
• 13g in last 8
• &lt;0.5xG only once
• SoT p90: 4 https://t.co/CCsknR6EgD"
40,@PurpleJam88 Yesss :( a few other friends got it. But yes thankfully omicron is not as lethal as delta. Symptoms seem mild so far! Could also be due to us recently getting our booster shot!! 💜
41,@DoctorBeaker @ljjbur @saul_SJM @Npteggchaser @soave1000 @SimonMa32694310 @pinkluce @BritonandDane @JenniferLimArt @Delta_Golf @njg330 @Will6211 @kevmurfs @lhallwriter Thank you. It becomes part of your life.
42,"@Delta_Golf @ljjbur @saul_SJM @Npteggchaser @soave1000 @SimonMa32694310 @pinkluce @BritonandDane @JenniferLimArt @DoctorBeaker @njg330 @Will6211 @kevmurfs @lhallwriter That’s the toughest part. I’d keep an iron grip on your premise- ‘this is a story about…’ which is reflected in your structure. In B&amp;B I tried to keep to the pattern, paragraph 1 = army. Para 2 = division. Para 3 = field ambulance. Para 4  = Bill so I didn’t lose sight of him."
43,@pinkluce @ljjbur @saul_SJM @Npteggchaser @soave1000 @SimonMa32694310 @BritonandDane @JenniferLimArt @DoctorBeaker @Delta_Golf @njg330 @Will6211 @kevmurfs @lhallwriter Hope you enjoy it.
44,"@jdeamattson @HossanLeong We haven't even figured out what #omicron looks like after it's been through the Indian mutation factory that gave us #delta

#vaccinequity is really important"
45,@iaridlo @andradjaafara @melanirm di satu sisi mungkin tidak perlu sampai sedetil ini sih ke publik xD namun di sisi lain tidak bisa dismissive begitu saja kalau tujuannya ingin meyakinkan publik bahwa gelombang ini akan berbeda outcomenya dengan gelombang delta (yang menimbulkan trauma kolektif)
46,"Dia hampir gak pernah ke kantor alias selalu WFH, padahal yg lain ada jg yg lg hamil tetap dipaksa masuk ke kantor, bahkan ada 1 piinis yg lg hamil sempat kena kopit sampai bergejala parah karena belum vaksin dan jg mungkin kena varian delta. Jadi bahan omongan deh dia di kantor."
47,@vinny_delta Nicely done.
48,"I do question somewhat how much we can really tell about the shape of it beyond being, more or less, a delta wing, but it definitely does not match anything the u.s. is known to be flying at the moment, which is cool"
49,@vijay27anand So many ‘other’ variants?! Any idea what they are? Has A.Y.4.2 been classified as a Delta sub-lineage?
50,"One of first casualty of covid19 , China a doctor. Younger than me. I was simply lucky to be at right place, right time. Was vaccinated when got Delta. 

That is life. I suffered but escaped the major claws of deaths and severe symptom which many had, especially those wo vax https://t.co/COCthbA09a"
51,Thank you 812 Delta Company for awarding me with the National Service Excellence award and other gifts on our “Army Graduation” day. It’s an honor serving the country as a combat instructor and armourer for the past 18 years. https://t.co/GqBL6HASKG
52,"Able to at least get around 0.02% death the last I see.... 

Delta time is was 0.1% 

Really these opposition has no sense of ability to read the situation

Govt is Inherently not powerful by design

Cos people complain if govt has too much power 

Then u all complain"
53,"Tbh, I have many many symptom before vaccination, after vaccination, before Delta covid19 infection, after delta covid19 infection.

So data is big. Frankly speaking, you can say if want to believe anything about  cause if I die suddenly due to heart attack, 

You can find data https://t.co/X9WFXHK9ge"
54,Vaksin dosis 3 beri perlindungan terhadap varian delta dan omicron https://t.co/F2Sw2SQzHK
55,"I got a pen
I got a delta
Omicron

I got apple
I got alpha
Omicron

Omicron-omicron
Pen pineapple apple pen"
56,@Delta #Singapore 🇸🇬
57,@Delta Delta varient
58,"Lucky scientific method exists, if not we are sitting ducks to Delta, Omicron and whatever-cron!!!!

The world needs to understand scientific method and scientific method practitioner has hard carry us all the way.

They are like the unsung hero children who quietly help family https://t.co/9AkpcTyzx4"
59,"@RogerSeheult So how fast after delta should I get boosted?
Just wondering? 
6 months later or sooner."
60,"Omicron less severe than Delta but still poses danger for unvaccinated: WHO 

 https://t.co/mfQDzfANh3"
61,I remember thinking what would happen to SARS-CoV-2 biosurveillance once most are already vaccinated. Then delta and omicron happened. 😐 #unpredictable
62,"@delta_flip have no chills. Day 2 and it’s going strong. With every correction of price, we see a greater increase afterwards. Now it corrected, I’m expecting a pump up. Load your bags! https://t.co/aD5JzEggUb"
63,"Alpha, Beta, Gama, Delta, Omicron, and now IHU. Hey Prabhu aab bas karo🙏"
64,"Wag matigas ulo, wla tayo choice kundi sumunod sa health protocol.
Sabi mas contiguous pa din daw ang DELTA kesa sa OMICRON.   nka survive tayo sa Delta so sana sa OMICRON din.

SB19 WMA MASS VOTING
@SB19Official #SB19
#STANWORLD

#Bazinga_SB19 is our hype song!"
65,"How does Delta Omicron works if both are present.

If Omicron infections help reduce delta infection

And

If Omicron infection is more milder infection

Then it will be like kind of vaccine.

And so is Omicron better or vaccine better?"
66,"2021, what a year?!
From back to office, then new restrictions, heightened alert, to delta, buy some thing to turned 30 to found a new job, found a grey hair, then got covid to VTL and then omicron. Oh 2021. 😅
Im still here at work! Dang!"
67,"@JeffGrigg1 @PeterHotez AND that’s compared to Delta, which is already 4x as deadly as the original variant. Even the low end is about as bad as the first go-round."
68,"Hi Delta, u dah bagi I gaji, I happy. But why u always like to do last minute thing ah??? I head pain sia! I benciiii!!"
69,"Who still remember reading New York young adults dropping like flies in June, July 2021?

Now is boosted Liao in family
Got covid19 delta Liao for me
And more or less have suffered some weird symptom long covid minor I feel.

I am grateful to have seen through whole package"
70,"Data from others

Anyway
I would prefer to be triple Vax Moderna but I got Delta when I was only double Vax

I cannot change back time

I have helped you all blocked bullet and helped with herd immunity

Omicron may mean herd immunity may be not applicable now

So just pls"
71,"Ringkasnya: kita belum tahu apakah Omicron tidak semematikan Delta.

Karenanya sebaiknya Indonesia 🇮🇩 tetap waspada dan mengasumsikan (untuk persiapan/antisipasi) yang terburuk.

Setelah libur Natal &amp; Tahun Baru, bisa jadi ada gelombang lagi. Semoga tidak, tapi mari bersiap. https://t.co/ROI14euPx8"
72,88k cases in UK overnight. In another two weeks we'll know if Omicron will cause Delta-like hospitalisations. So far bed occupancy remains below 8k but has been rising.
73,"4+28 ICU is amazing.
Somehow we manage to keep delta at bay!! 

I wonder why we manage to get ICU number under control?!!

Anybody knows why?

Is not everyone curious to know why??

Only me notice meh????????????

Why why why??

Covid pills have bit been used right in Singapore?"
74,Congratulations Miss Universe India! Kahit sa Miss Universe pasok ang Delta and Omicron 😂 #justsayin’ #missuniverse
75,"@No4Pt @SgArmy111 Precisely!!
Should either wear the following....
Full leather (prior to goretex)
Goretex
Full leather (satra brand)
Frontier (saf, RSAF)
Wellco peruna
Almata
Magnum Spartan xtb
Wanna throw in Delta boots also can."
76,"Plus the super far one got call me back but delay asking me back for tuition as scared of my delta infection i had .. it was damn far so I charge maximum last year who knows really get it.

If really got this tuition. Then I not rush to find for now as still enough amount"
77,"So can faster tell me P P should take what next??

Another is M M Delta  , take what next ?? 

Omicron

Hello world. Please help ."
78,"Is Indian boy who predict the covid thing debunked already.

Why people so selective of his prediction.

Why he cannot predict Man U score?

Why he cannot predict if Delta incubation period

And whether mRNA or non MRNA is better
Why he cannot predict Pritam Singh will cock up"
79,"Delta is boyfriend
Omicron is his ditched girlfriend 
I will hunt you, I will find you and I will kill it"
80,"Omicron, Delta variant Covid-19, Home/Hotel quarantine, do books readings and leisure edutainment with https://t.co/0vn9srKasB"
81,"Singapore's Ministry of Health, which has put out some of the more thorough country data on Covid anywhere, says it ""will stop issuing daily press releases on infection statistics"" as of Dec. 7 (tho data will still be tracked).

The delta wave here is subsiding. https://t.co/z0Ba8rcYVQ"
82,"I believe I read that the govt expect the Omicron to be in community sooner or later. 

So it's going to be more rules down the road for different categories like noninfected, infected but not officially known by govt, infected with delta, infected with Omicron, infected w both"
83,"Delta is powerful. But stats shows that delta maybe a 7% virus.

As about 5% of our population has delta now. 

And the numbers seemed to be not peaking much with Singapore style of opening and VDM . 

Glad that virus has went through first wave of community high"
84,"I got Delta.
My student younger brother, and grandmother got Delta.
My isolation buddy two children and mum got Delta
My parent's worker got Delta, his sister, mum got Delta 

The probability of a person in Singapore having Delta is now 1 out of 10. 

It's popular now"
85,"Meaning? I guess I will have to vaccinate soon with booster then after my recent infection. So mine will be M-M-D-P or M-M-D-M 

Which path to hell will I choose? 
D- delta covid infected

@sporeMOH please advise we such group when we will send me my booster message @GovTechSG https://t.co/Azom1IOjTj"
86,"Covid19 was probably the peanuts
Delta was probably appetiser
Omicron then is the main course"
87,"Humans are daft. Have not learnt to deal with Delta properly yet want to speculate on Omicron.

Just leave the scientist, govt to do their job and wait patiently for their advisory once they feel they have collected enough information to make first wave of recommendation/rules!"
88,"People need to hold their cock can.
Time will tell for sure whether Omicron and future version of Omicron descendent will wreck havoc.

For now, can just deal with Delta properly first by doing all recommended actions against Delta?"
89,"Fact, Omicron will be in Singapore soon.

Or is already in Singapore

Stop deluding yourself otherwise

We are not the only country.
So stop politicising Omicron like Delta and focus on develop workarounds now

In math and engineering, there is no perfect case. Only optimum state"
90,Vaksin covid19 cegah 40% penularan varian delta https://t.co/urR25fkNRH
91,"Vaksin covid cegah penularan varian delta

Vaksin Pulihkan Indonesia https://t.co/PtuBWAzMYi"
92,"Never forget that some Singaporean crying father crying mother about letting Delta come in from India and blaming Singapore govt.

What a joke they r

As if it can ever be prevented from coming into Singapore by just border closure quick

As if managing covid is like flip switch"
93,"With delta alone. Medical workers already want to quit.

Now with Omicron adding to the list of to do list, you can only imagine how much faster medical workers are quiting"
94,"Singapore has roughly 5.5 million people. 
A quarter of million people have covid.
Numbers drop now to 1000/day
Fraction of population with covid is thus 1/22 
That's incidence rate of about 4.5%
Most people do not have delta variant covid yet
Herd immunity, vaccinated, booster"
95,"Semoga Indonesia belajar dari masuknya Delta dari India ke Indonesia…

@kemenkomarves https://t.co/UCOUfVrpcs"
96,Whatever lift #oil had got from the #energycrisis and rebounding demand post-#Delta wave will vanish if the #NuVariant becomes a new wave. An anticipatory sell-off is already underway.
97,@GargiRawat I think even 50% is a blessing especially after seeing the wrath of delta variant
98,@DennisSchmeller @sabine_reinecke @BryanCork3 @skysnotalimit @Karl_Lauterbach Und passt schonmal zeitlich nicht weil die breit angelegte Impfkampagne erst nach Delta (schon im December 2020 nachgewiesen) ins Rollen kam…https://t.co/kMWdSOVQ1r
99,"Fraser River delta in flood. #BCStorm

🛰 📸 @CopernicusEU https://t.co/ZIgxrqjmYG"
100,Varian Delta = the game changer — kata @septian https://t.co/llo6De9sMn
101,@ImranSairi @kefiezara @Azpapip Vaccinated against Alpha Variant but now we hv Delta Variant.
102,"Double Vax with Moderna
Had some medicine from clinic doctor but stopped halfway as I decided against it
12 Nov 2021 
Delta variant"
103,"@BathoryBetka @smucler @Honza64503413 Ono se hlavne jedna o jinou variantu viru. Vetsina prepovedi vychazela z chovani puvodni varianty, ktera byla mene nakazliva a v podstate se netykala mladsich 20 let. 

Delta vsechno brutalne zmenila."
104,"@MarkSpringer That night would have been May 1, 2004.   Shortly thereafter I got a job flying out of Anchorage, but we flew a LOT to and from the Y-K delta."
105,Singapore reports first AY.4.2 Delta subvariant infection in imported Covid-19 case https://t.co/x9GeEd20fp
106,Singapore reports first AY.4.2 Delta subvariant infection in imported Covid-19 case
107,What you need to know about the new Covid-19 Delta Plus variant AY.4.2 https://t.co/tZ1X7HRzxY
108,mcm tgk delta league 🤣🤣
109,"@Le_Su37_driver Are you still accepting entries? This is Delta, merc robot. (Last sketch isn't mine, it was done by a friend on instagram: @jewiemiah https://t.co/FYPz5RH1fd"
110,"Some die hard internet forum anti govt is still blaming PAP.

The think that to prevent death.

We need to do lockdown.

Like?? World is all stopping lockdown method. 

And these shit people think lockdown is good solution at this stage. 

For how long?? 

We need delta immunity"
111,Scientists are tracking new variant spreading in the UK that could be 10% more infectious than Delta https://t.co/OzJF3ciDiY via @BusinessInsider
112,New COVID Variant Could Be 10% More Infectious Than Delta; Cases Low https://t.co/EToCSnBxYT
113,"New Zealand extends Auckland lockdown in battle on Delta variant 

 https://t.co/PytYR3hZaH"
114,Covid-19 quarantine cut to 10 days due to Delta variant's shorter incubation https://t.co/vkGnIJFofR
115,"Quick death of Patients actually helped ICU and thus doctor sanity alot.
Imagine if Delta is virus that slowly kills patients .
We will not be able to keep it at 42 ICU. 
Second factor is vaccination allowing for minor symptom only.

It could have been alot alot worse. https://t.co/Z08g6MN4SH"
116,Delta may turn out to be saviour..
117,"@Crof We have  many facilities and differentiated to more types since delta.
Community treatment facility. (Stepped up service)
Community isolation facility. (For well covid cases who dun want to recover at home to spread to their at risk family member)
Community care facility ."
118,"@Crof And we are now relying on 
1) home recovery
2) ART which govt is issuing to everyone which is useful and good at detecting Delta strain.

Govt is already prepared to have restriction still for next 3 to 6 months. Because our govt knows precisely we will not sarcrifice people live"
119,Zero-Covid strategy no longer feasible due to highly infectious Delta variant: PM Lee https://t.co/akH8WB74dU
120,@sgsgboiii delta is everywhere liao anyway
121,"@a_Suman_ @PosaDeepak Inka case Lu taggaledu ga, Delta is in high phase ipudu daily 2k case Lu vastunnai"
122,"我到現在還想不透台灣到底是怎麼做到的，Delta明明進去了，卻都擋住了，到底是怎麼做到的！

台灣經濟環境也跟新加坡不一樣，台灣其實內需做出來，出口運輸順暢，大家生活就足夠幸福美滿。

所以，台灣人就乖乖戴好口罩、勤洗手、保持社交距離，疫苗輪到就去打，認真想要怎麼用五倍振興券就好啦～"
123,Delta’s rise is fuelled by rampant spread from people who feel fine https://t.co/TrSO9X1u1w
124,"In the first 18 months of the pandemic, Singapore had only 35 Covid deaths. The last two months saw 72 deaths. It is easy to blame it on the Delta. But then most of the new deaths were those of the unvaccinated."
125,"Australia's COVID-19 Delta outbreak spreads to new states

https://t.co/YPOvNS9fh4"
126,"New Zealand's Delta outbreak spreads outside Auckland 

https://t.co/zp81LK8QMe"
127,"Delta variant 🙏 most vaccinated so majority cases asymptomatic and can recover from home, so please go get vaccinated https://t.co/iPeWaXrybG"
128,"Chances are... U will forever lockdown as Delta will continue to kill one year later after u come out of lockdown.

Singaporean think somehow Singaporean got privilege.. so only they country will have no wave of deaths??

People will die. Spend Ur time with Ur family and helping"
129,"Wondering if the “delta” the percentage of newly infected pts that get sick enough to 
a. develop symptoms
b. require supplemental oxygen
c. require vent support/ICU care.  

Should be the metric by which #COVID is monitored in highly vax’d populations."
130,Is this distance safe against delta? https://t.co/WVu35A3I6S
131,"@AstraZaleha InsyaAllah sis. Singapore is scaling back on social interaction to slow the surge. This is to give our front liners and hospitals a bit more time to get ready.

Ayanda will get his booster next week. Must get our elderlies protected at all cost.

Delta is deadlier."
132,@jj_eugene_tan Delta did
133,"What’s next, after delta?🤔"
134,"And see the world kneel before you.
Every govt will say
""No choice, it Delta, it has become much more efficient. So we will necessarily lose some human lives to them. There is no perfect solution against delta. The so called best solution is hard lock down. Extreme testing."""
135,"life lesson from covid:

No point working hard. Work smart.
Go for upgrading course. Turned yourself from alpha to Delta."
136,"Explaining exponential increase and delta variant.

Malaysia first case Feb 2020.

First million infected is 25 July 2021.

Second million infected 14 SEP 2021

Feb 2020- 25July 2021
25 July 2021- 14 SEP 2021"
137,"wah Delta is here, i wonder why https://t.co/z8PhFgsyHA"
138,"@boosulyn  @codebluenews so, #Delta is just the beginning?? https://t.co/3MY2TDEtG8"
139,"I am thinking why not called the Coronavirus Influenza D (Delta). In medical jargon, we already have Influenza A, B, and C."
140,"But even then SARS was really unmemorable cos it's like premature ejaculation. It was gone even before it climax.

Not like this covid.

It's forever.

Those h1n1, and MERS , which is covid and delta ancestor.. is short lived although frightening too .

Only this covid"
141,"So a few Singaporean kids is likely to die from covid delta variant. Based on US statistic. 

So far. All kids in Singapore have mild or no symptom.

But data dun lie. So we do expect to see a few severe or death kids cases.

So how? 

At least one country has started kids Vax!"
142,Covid-19 quarantine cut to 10 days due to Delta variant's shorter incubation https://t.co/vkGnIJFofR
143,I hope for a day where a kid can just be assigned to handle next Delta variant pandemic by just going to popular and buy a ten year series book and follow the instruction as given as he address the world through latest VR AR all to coordinate respond and snuff out pandemic within
144,"Taiwan is closing and contact tracking still with delta impossible to prevent appearing in their country also..

Their Vax rate is still low. One state has just ban dine in again due to cluster. Vax rate only 30% fully vax. 

Singapore. 81%.

Go see Australia news too."
145,"板橋幼兒園群聚擴散狀態，老實說不是很 Delta，台灣 NPI 真的有做到這麼厲害？

在台灣那段時間，很常看到很小的小朋友也都能乖乖戴著口罩，和新加坡很不一樣，可能台灣口罩選擇多樣？

小朋友可能是看大家都戴也跟著戴，很乖、很可愛，但也希望他們能早點拿下口罩享受童年。"
146,"@smelly_elly @Thefinnigans We are doing well compared with NSW, but Delta is highly contagious. With over 80% of eligible population vaccinated there are still cases. I posted this a few days back. We now have 235 cases. https://t.co/rA7vQUvcMN"
147,The delta variant is real. Brace ourselves! https://t.co/LlN7EZWfYf
148,"Speed, decisiveness, cooperation: how a tiny Taiwan village overcame Delta – The Guardian https://t.co/WygXLOdFqz"
149,Variant delta ni jangan buat memain.
150,"@puncel Yes! If that succeeds , it's one of the best case scenario we can ask for, at least for Delta."
151,"Alot of people in Singapore now know that they have a chance to get covid now with Delta variant power.

Just that they think probability not high yet, they are not over 60, they are Vax.

So Singapore is now looking like this. Take Ur chance . https://t.co/a7Mff0SVVR"
152,"@Ghummans Virus name is not delta 😂😂😂😂 please first do educate yourself it’s delta variant of covid 19, how Pakistani can believe on such misinformation."
153,"A gap of 106km between Turbo (Columbia) &amp; Yaviza (Panama) breaks the long Pan American highway.

Roadbuilding through this area is expensive &amp; detrimental to the environment.

The gap on the Colombian side is dominated by the 80km wide marshy river delta of the Altrato River. https://t.co/r2LZkyVg1R"
154,"And neatly used their expert brain to classify them into few groups and arrange the border rules easily and then wala... Delta virus is blocked by their expert brain. 

Critics: Singapore closed border. Our govt get paid so much, they must know how to grow economy despite being"
155,"Singaporean critic 'expert': we are not against border closure , we just want closure against some country.

Reality: Talk is cheap. They think they got bionic eyes can see invisible Delta and all his cousin variant , and can see how global air traffic and movement of people"
156,"U.S. tumbles, Europe dominates and there’s misery in Southeast Asia: These are the best and worst places to be as delta surges around the world https://t.co/B8XEDLepMr via @bbgvisualdata"
157,Sydney Breaks Another Record Amid Struggle to Suppress Delta https://t.co/88eS1VR8sm
158,"Covid 19 coronavirus Delta: Borrowing vaccines, moving away from Pfizer on table in Government jabs plan, via @nzherald https://t.co/F6Cfzn1FHo"
159,"Delta Variant Doubles Covid-19 Hospitalization Risk, Study Finds https://t.co/nLA7UXKHy5"
160,"Curious what did they do??

Tree hugging each other.
Talk cock sing song way too long with multiple colleagues.

Or is it simply just contagious Delta ... https://t.co/1h1yOgV5RZ"
161,"superspreader so far since March , of varying power.

Changi Airport
Westgate/IMM
Bukit Merah View Market
KTV
Jurong Fishery Port (1000+)
BHG Bugis Junction (ongoing)

Which place has superspreader event

And which place do not have superspreader event tells us alot abt delta"
162,"People are tired of dramatizing Delta virus.

It's like it's no longer viral as a conversation.
If Delta kills alot, so be it, as long as it does not kill your family or injuries.

Our ability to sensationalise at first
And then forget about it , get used to it is astounding."
163,@Phreds040 80% för Delta-varianten tyvärr.
164,Ardern blames Australia for NZ’s Delta outbreak - The New Daily https://t.co/PDmNB8z5YB
165,@elonmusk @Delta_IV_Heavy fllow me，100%follow 🔙，互FO，互FB https://t.co/e8dOdnNf2O
166,"Masks at Goldman, Scrutiny at Morgan Stanley as Delta Spreads https://t.co/8LgZmQdZsg"
167,Moga kena varian delta https://t.co/j8WfXLaTNR
168,"#delta
#kappa
#lambda https://t.co/ctl1PBNUcn"
169,Moderna may be superior to Pfizer against Delta; breakthrough odds rise with time https://t.co/xl3EEfKQPr
170,My fall plans                The Delta variant https://t.co/LJfy6zboV7
171,@EdenSopee Tuk soalan kau mcm mana ada delta ada lamda tu dissbkan ada cell covid yg mutation or defect so tu yg jadinye variant
172,Australian Consumer Confidence Drops on Delta Variant Lockdowns https://t.co/dw68uyYlyJ
173,"Moderna vaccine may be superior to Pfizer vaccine against Covid-19 Delta variant: Reports
https://t.co/BjssFRUori"
174,"Ok I'm mistaken. There's no Delta II, III, etc
But there's Delta Plus... Is there a Pro version?
And now Lambda...
M, N, O, P, Q, R, S, T, U, V, W, X, Y,
Z for zombie apocalypse?"
175,China punishes dozens of officials as Covid-19 Delta outbreaks spread https://t.co/aFy5kMlkB9
176,"I 2nd this. To Parent with kids yg dh plan restoran mana nk makan, hotel mana nk checkin, pls2 carefully selected the place &amp; rethink your decision, covid is real, it is sporadic and delta variant is everywhere. Dun make a decision that you will regret. Sumpah sis xjeles pon https://t.co/xuNjmEaeJ7"
177,"If we had collective total Circuit Breaker in Feb 2020 worldwide for 1 or 2 months. It will be painful but on hindsight the Wuhan virus cannot reach so many people and have ample time to upgrade itself to Delta version.

Hmm.. it requires Global ruler who can mandate such thing"
178,Inflation is More Concerning With The Delta Variant: Summers https://t.co/HshWZduTU3
179,"YB TS DG , nasib baik , variant delta ada ??? https://t.co/Ru7HRcv1gw"
180,@EthelMaciel Singapura tem 100 casos em média por dia (nenhuma morte desde Fevereiro) e estamos em lockdown ha um mês devido  à variante Delta.
181,@sporeMOH Fully vaccinated still infected... Efficacy is much lower for Delta
182,"""Scientists use genomic sequencing to identify the Delta variant among COVID-19 test results, according to experts""  https://t.co/UQdqdf4rdx"
183,"Delta, delta plus...akan dtg delta max."
