,Text
204,"Confederate McConnell announced that the Senate’s “first order of business” when it returns on Oct. 19 will be to vote on a coronavirus relief bill, funding for the small business Paycheck Protection Program. &lt;-- this ain't nothing but class warfare. #capitalism"
205,"@ChadPergram @realDonaldTrump Majority Leader Mitch McConnell is set to vote on a $500 billion stand-alone bill to extend the Paycheck Protection Program, a loan for businesses to help retain employees during the ongoing coronavirus pandemic."
206,Paycheck protection program https://t.co/cRGhq0JbLs
207,Mitch and rest of republicans go home to a lap of luxery so why would they have feelings about me and my neighbors losing our home for paper boxes. Paycheck protection is a way to take s.s. puts no money in american peoples  pockets vote to remove all of currupt#mitchmconnell
208,"Congress has allocated nearly $3 trillion since March &amp; passed the bipartisan Paycheck Protection Program Senator Collins co-authored, which has provided more than $2 billion to 28,000 Maine small businesses helping to sustain 250,000 jobs #mepolitics https://t.co/wSaMgqeflK"
209,"Gov. Lamont says the state’s Paycheck Protection Program and Bridge Loan money ran out. Next week, state rolls out new grant program. $50 million, focused on small businesses (1-20 employees) #wfsb"
210,"Update from @senatemajldr McConnell: “When the full Senate returns on October 19th, our first order of business will be voting again on targeted relief for American workers, including new funding for the PPP.” (Paycheck Protection Program)"
211,@JakeSherman Didn’t the paycheck protection program funds go to a bunch of trump henchmen with no oversight allowed?
212,"GOOD: Paycheck Protection Program loans are presumed to be forgivable, provided that small business owners meet certain criteria. Typically, debt retirement is treated as taxable income; however, that won't be the case with #PPPloan  forgiveness. 1/

https://t.co/cXQCV8MkJO"
213,"Small-Business Loans Will Be Forgiven, but Don’t Ask How: Owners are flummoxed by how the loan forgiveness phase of the Paycheck Protection Program will work, as lenders await clarity and guidance. https://t.co/ilA2BoHEvc (vía NYtimes) https://t.co/MmmxnqmOgA"
214,"Today, the @SBAgov released a simpler loan forgiveness application for Paycheck Protection Program loans of $50k or less. Helps assure loan forgiveness for small businesses who need it most https://t.co/245wH7yTXp"
215,"@SteveScalise The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
216,"@KlasfeldReports @SpeakerPelosi @RepRaskin The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
217,"@TimRunsHisMouth The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
218,"@marklevinshow The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
219,"@thehill The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
220,"@Kellylivlifenow @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
221,"@Thompsonmr70 @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
222,"@cjkcirca68 @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
223,"@ericdahlberg @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
224,"@boopluver @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
225,"@KimVanlenten @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
226,"@jj_talking @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
227,"@KarenBeishuizen @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
228,"@jenkinsnicole12 @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
229,"@africanartemis @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
230,"@loladeantonia26 @SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
231,"@SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
232,"@SpeakerPelosi @mitchellreports The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
233,"@SpeakerPelosi @RepDebHaaland @NormaJTorres The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
234,"@SpeakerPelosi @Morning_Joe The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
235,"@SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
236,"@SpeakerPelosi @NitaLowey The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
237,"@SpeakerPelosi @HouseGOP The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
238,"@SpeakerPelosi @NewDemCoalition @RepDerekKilmer The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
239,"@SpeakerPelosi @FaceTheNation The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
240,"@SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
241,"@SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
242,"@SpeakerPelosi The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!"
243,"Please join us in congratulating Theresa Privette on being Employee of the Quarter. Theresa played a large part in the facilitation of the Paycheck Protection Program at FNB and helped many commercial customers.

Thank you, Theresa, for all your hard work! #workatFNB #banklocally https://t.co/qXsgRLNh2i"
244,"@rfortrue @marcorubio Your were elected to serve America, you weren't elected to have a partisan fight over adding another $250 billion to the Paycheck Protection Program, which ran out of funds in just two weeks because the corporation that fund your campaign got the chunk leaving us without funds. https://t.co/36Gz2BUN8l"
245,"@LadyBugAssassin @JsinLegacy I maybe wrong, but didn’t they give a bunch of money to execs? I didn’t really follow it too deeply. The paycheck protection program was bullshit if they still laid people off smh"
246,Paycheck protection where?🤔🤔🤔 https://t.co/tI1vFBgFHf
247,Through the paycheck protection program ..... that they refuse to fund now????
248,What’s the paycheck protection program? We have one of those??
249,"@realDonaldTrump Trump called on Congress to IMMEDIATELY approve $25 billion in airline payroll support and $135 billion in funding for the paycheck protection program through unused funds in the CARES Act, before adding that he would sign a standalone $1200 SO HUGE CORP NO UNEMPLOYMENT AGIN WOW"
250,"Trump called on Congress to “IMMEDIATELY approve” $25 billion in airline payroll support and $135 billion in funding for the paycheck protection program through unused funds in the CARES Act, before adding that he would sign a standalone $1200 SO HUGE CORPORATIONS NO UNEMPLOYMENT"
251,@realDonaldTrump Go to bed donnie...I bet ya 50% of paycheck protection is fraud.
252,The Paycheck Protection Program failed many Black-owned businesses https://t.co/Xp565EGdQo
253,"Warner asked the business owners how many got Paycheck Protection Plan loans — most raised their hand. Says a number of his Republican colleagues “don’t want to spend another dime” to help. Restaurant Act, $120million....”PPP on steroids,” was in House bill that passed last week."
254,"Need to go back to hard core phase  1 shutdown. Only this time, $2000/month to every adult under 100k, New rounds of paycheck protection loans with special considerations for bars/restaurants about leeway paying them back."
255,"He is also suspected of transferring $2 million of taxpayer funded Paycheck Protection Program (PPP) loans to his personal bank account. But there's more.
https://t.co/PqJ5MRURsj"
256,"WHEN #Democrats take back #Senate the first orders of business should be #paycheckprotection #Caresact and #VotingRightsAct then the National Defense Protection Act immediately deployed period! To begin fixing #COVID19 
💄Sheritha"
257,The Paycheck Protection Program has doled out billions in forgivable pandemic relief loans to businesses. Explore CNN’s database to see where much of that money went. https://t.co/nmQ7rEbNDz another example of PPP #fraud @FraudNY @Insurance_Fraud @NewYorkFBI @TheJusticeDept
258,The Paycheck Protection Program has doled out billions in forgivable pandemic relief loans to businesses. Explore CNN’s database to see where much of that money went. https://t.co/WGjPZBDPND
259,"“The findings reinforce long-standing concerns that the Paycheck Protection Program...was accessed by financially healthy companies that could have gone without a bailout.” 

https://t.co/4k5QI4ZBLP"
260,"As Congress heads home for the weekend, the fate of #COVID19 relief remains uncertain.

I spoke with Ohio GOP @RepSteveChabot today about his new effort to restart the Paycheck Protection Program that so many small businesses have relied on.

From @SpectrumNews1OH this evening: https://t.co/xHKtujo6XY"
261,"Well Goldman Sacs thinks I’m pretty good at my job, heading up a special small business paycheck protection program piloting off with 200 small businesses to create forgivable loan packages for these businesses to pay their employees and help them get through the Covid-19 crisis https://t.co/t7XibmY1pN"
262,A billion dollars meant for Covid was funneled by the pentagon to the military industrial complex (not including paycheck protection). @EsperDoD is an evil sonofabitch
263,"1.5 million Georgia jobs saved by the Paycheck Protection Program  👏👏👏
https://t.co/CkjyjbUIF0"
264,Giuliani’s Payroll Company Got a Paycheck Protection Loan But Lists No Employees https://t.co/Lx2h0b0YIW via @truthout
265,"""It was called the Paycheck Protection Program. It was meant to trace payroll, and what we see is that it traced payroll. It’s just that the tracing of payroll wasn’t that correlated to where COVID-19 was the highest."" https://t.co/Rn857fIRBU via @chicagoboothrev"
266,"@senatemajldr @SenToddYoung Mary Woodward said ""Kentuckians pocketed one-time $1,200 stimulus checks and over $48,000 businesses received Paycheck Protection loans. Wealthy business owners and corporations also reaped $86 million in taxpayer funded relief... as small businesses shuttered their doors."" https://t.co/t2q7JSMG9V"
267,"Texas woman fraudulently submitted Paycheck Protection Program loan applications for nearly $2M, DOJ says https://t.co/ks0I4xbLJW via @usatoday https://t.co/cCwflPuIMT"
268,"@raimajosan @rebeinstein Poor means living on the edge with essentially zero margin for error, &amp; no overdraft protection, and even if you do everything perfectly, all it takes is a late paycheck or a bill to come out early, or small unexpected expense at the wrong time &amp; you get hit with a bunch of fees."
269,@senatemajldr half of what they were already getting. 3. “The paycheck protection program”...you mean that program where money for small businesses was going to multimillion dollar companies?...
270,"Joshua Bellamy, Ex-Jet, Fraudulently Took $1.2 Million in Covid-19 Aid, U.S. Says: Federal prosecutors said that Mr. Bellamy, 31, who was cut from the team on Tuesday, used the proceeds from a Paycheck Protection Program loan to buy luxury… https://t.co/MLfHfww9Tf (vía NYtimes) https://t.co/ZeQjqmclot"
271,"Justice Dept. Announces Dozens of Fraud Charges in Small-Business Aid Program: Fifty-seven people were charged with trying to steal more than $175 million from the Paycheck Protection Program, law enforcement officials said. https://t.co/rmu6VosQ4A (vía NYtimes) https://t.co/aRsL0EPDAN"
272,"@riffle_tami @IrishLady229 @senatemajldr The Paycheck Protection Program is providing small businesses with the resources they need to maintain their payroll, hire back employees who may have been laid off, and cover applicable overhead."
273,@trishaposner @MailOnline Somebody moving their Paycheck Protection Loan abroad???
274,"Did you apply to the Paycheck Protection Program (PPP)? Read 👇🏻
⠀⠀⠀⠀⠀⠀⠀⠀⠀
The U.S. Small Business Administration (#SBA) and Treasury addressed the Paycheck Protection Program (PPP) forgiveness issues related to… https://t.co/IP1iX7FE0e"
275,"Public schools don’t get Paycheck Protection because we run on public funds, imagine why charter schools somehow fall through the cracks? No regulations, no due process, private investors, student workforce, not public(profit over students) #studentsoverprofit https://t.co/UQ8yPGxmv9"
276,"@Masonzach91 @IthyTim @benchildress9 @BlessUSA45 You don’t understand how insurance works, do you?
Vandalism &amp; looting are not covered.
This is costing businesses millions...&amp; is irreplaceable.
Many of those businesses cannot reopen.  The PPP funds are for paycheck protection, not this."
277,@realDonaldTrump Just wait until the Paycheck Protection Program ends in October.
278,@wsvn Noted but not covered by @wsvn when launching the Paycheck Protection Program the screening process was streamlined in order to swiftly get money in the hands of small business unfortunately many took advantage of such
279,"An analysis of the Paycheck Protection Program has revealed thousands of loans to businesses could be fraudulent.

@WGME 

https://t.co/sBq2z6KDlU"
280,"The ultimate goal is to urge the Senate to pass the RESTART Act as part of a full pandemic relief package that would extend a Paycheck Protection Program, established to support small businesses in response to the coronavirus."
281,"NEW: $1B+ in emergency coronavirus aid relief went to companies who “double dipped” and received multiple Paycheck Protection Program loans, in violation of the program’s rules, according to a preliminary congressional analysis. https://t.co/WVTf7AFV6D"
282,".@TheDemocrats selling a Pandemic Fail message is FECKLESS given that he instituted travel bans, set up a Covid Task Force, worked with Congress to ramp up aid to States, stood up temporary hospitals, more PPE &amp; Ventalators, the Paycheck Protection Program &amp; Operation Warp Speed"
283,"All these professional athletes not wanting to play is great. Cut their fucking paycheck and send them home, and since they all know how policing should be done. Put them in the streets with their social worker by their side for protection and see how they like earning a paycheck"
284,"Spotting $62 Million in Alleged P.P.P. Fraud Was the Easy Part: Investigators have charged big spenders with cheating the Paycheck Protection Program for small businesses. But more fraud lies below the surface, and it’ll be harder to find. https://t.co/HPzwColP3M (vía NYtimes) https://t.co/2rrmwfZiod"
285,The Paycheck Protection Program (PPP) was implemented by the @SBAgov in conjunction with the Department of the Treasury to offer funding as a direct incentive for small businesses to keep workers on payroll. Join us on August 2nd for an in depth discussion on PPP loan forgiveness https://t.co/l3wvTa8ETS
286,"Trump claimed that the Paycheck Protection Program for small businesses has ""saved or supported more than 50 million American jobs."" A half-dozen economists interviewed by Reuters put the number of jobs saved at only a fraction of 50 million -- ranging between 1 and 14 million."
287,"Congressman @boblatta visited Bates Recycling in Wood County.

Bates was one of the many local small businesses that utilized the Paycheck Protection Program to remain in operation during the pandemic shutdown. https://t.co/O7oGSQdnxM"
288,#mountainlife coffee was saved by @TheDemocrats who pushed the paycheck protection program was passed. Wake up #TanyaWeinreis
289,"Atlanta metro’s 25 wealthiest ZIP codes received 1/3 of Paycheck Protection Program loans

25% of $1 million+ loans went to 30339 (Vinings &amp; Sandy Springs) 

Black population of top 10 zip codes: 13% (30% of GA pop. black, 9% Hispanic) h/t .@AtlBizChron 
https://t.co/SenxQz1qHo… https://t.co/l6oStw3rE4"
290,"Damn right, that’s radical.  Along with hospitals receiving bailout/paycheck protection money and still laying people off. https://t.co/ugHTG0gwq7"
291,@GovMurphy Stop acting like you care about us you’re denying union workers paycheck protection you use Covid like it’s a magic wand we can’t do you this because of Covid and we can’t do that because of Covid but then when we are trying to put food on our table you say it’s not Covid related
292,@GovMurphy It is what it is there are no jobs it’s all relative to Covid in the outbreak of the virus so why are you denying union workers paycheck protection? I’ll bet anything you don’t even respond #SupportUnionWorkers
293,@GovMurphy You’re so full of crap you’ve got union workers in the state of New Jersey being laid off because there’s no work yet they are not entitled to paycheck protection why? The answer I got is because it’s not Covid related how can it not be that’s the whole reason the job market ....
294,@GovMurphy con’t I thought Governor Christie was the absolute worst but now I am seeing through you governor Murphy do you do not stand behind union workers the backbone of this country Why are they denied paycheck protection #TurnNewJerseyRed #TeamTrump #WomenForTrump2020
295,@GovMurphy Can you Explain why my husband a union worker keeps getting laid off because there’s no work and He’s not entitled to paycheck protection because they say it’s not Covid related! Of course it’s Covid related that’s why there’s no jobs! And you wonder why we hate Dems.
296,"#WelfareQueen Banks Have Made $18 Billion In #CorporateWelfare From Middleman ""Paycheck Protection Program"" Processing Fees Alone!

 https://t.co/AuJeFjLUkI #PPP #CoronavirusRelief #RepublicanFraud #CorruptTrump #TrumpVirus #Trumponomics #TrumpEconomy #Finance #Economics #TGIF"
297,"As Paycheck Protection Program expires, more Nebraskans fear they will remain unemployed https://t.co/4cTG533h4I"
298,"The legislation includes: 

$310 billion in new funds for the Paycheck Protection Program, which provides small business loans that can be forgiven if used for wages, benefits, rent and utilities. $60 billion is set aside for small lenders."
299,"When Congress meets today @ 
11 am EST @SenateMajLdr Mitch McConnell will make floor remarks re: 

• CARES Act 
• Paycheck Protection Program

Watch here: https://t.co/vocMIG75bB https://t.co/lwpLyGdB7p"
300,"From @SBAgov ~ 

Have questions about #PaycheckProtection Program loan forgiveness? 

➡️ This FAQ can help: https://t.co/EMYWraebug…
➡️ Learn more about PPP: https://t.co/S8CocZpzpT…

#PomptonLakesNJ"
301,"... the Fed did enable fiscal monetization for the paycheck protection program, direct deposits to households, and additional unemployment funds for those who lost their jobs. The psychological fallout from a market collapse could have produced far worse economic outcomes.
3/3"
302,"The Brooklyn Business Center at Restoration is helping Central Brooklyn businesses to access COVID-related funding, including applying or reapplying  for PPP (Paycheck Protection Program) should an extension… https://t.co/fJZsYwhKYl"
303,The Paycheck Protection Program expires today. The future of the small business rescue plan is in limbo as stimulus talks stall https://t.co/EaYaqhWCMy via @usatoday
304,A note to small businesses: today is the last day to apply for the Paycheck Protection Program. ⬇️ https://t.co/nbMW01FmXW
305,“Those who defraud the Paycheck Protection Program with no regard for the effect that their actions of greed will have on the small business owners and employees who legitimately need the money will be vigorously prosecuted.” U.S. Attorney Fajardo Orshan https://t.co/KfmqF19hT0
306,"The Brooklyn Business Center at Restoration is helping Central Brooklyn businesses to access COVID-related funding, including applying or reapplying  for PPP (Paycheck Protection Program) should an extension… https://t.co/BQDmlrqogz"
307,"Amid Dire Jobless Numbers, Small-Business Relief Program Nears End: The Paycheck Protection Program provided respite for hard-hit small businesses, but it is ending soon. With no word on further government help, owners worry about their fate. https://t.co/k7ZbalWHJ2 (vía NYtimes) https://t.co/zFZUrEW3jv"
308,"To our entire community of small businesses that need help obtaining resources to pay their payroll. The SBA Paycheck Protection Program, better known as PPP, expires on August 8, which means there are only 3 days left to apply for this help from the SBA. Don't wait, we can help! https://t.co/x94ud4FznV"
309,"COVID-19 Update: The deadline to apply for the Paycheck Protection Program (PPP) is Saturday, Aug 8. For more information on how to apply please click the following link: https://t.co/KyzFWiIkVt https://t.co/UytsE6U01X"
310,"@kayaoakes @Pamela_Yap If Bishop Barron is employing three full-time staff to clean up inappropriate comments on his feed, I’d imagine that @JamesMartinSJ could retain enough staff to qualify for the Paycheck Protection Program."
311,"Jeanne Shaheen has voted with Schumer nearly 90% of the time

DC Jeanne claims to be for Granite Staters but her record of holding up things like the Paycheck Protection Program prove otherwise

We need to elect Republicans like @CorkyForSenate to defend NH, not DC

#NHpolitics https://t.co/js247m8ISf"
312,"Sen. Shaheen held up the Paycheck Protection Program in the Senate, despite first contributing to the bill, because Schumer demanded she fall in line.

Shaheen, like @JoeBiden, is rubber stamp for the party as they try to catch up with their base’s lurch to the left. #nhpolitics https://t.co/iYzYenzuVq"
313,"The latest round of the Paycheck Protection Program has been extended until August 8 - this coming Saturday. 
This piece in Forbes offers some insight for small business looking to apply. https://t.co/44JneblqCY"
314,"Paycheck Protection Program Deadline Is August 8: Applying, Loan Forgiveness, And The New PPP via @forbes https://t.co/OrJpKWa7pK #ppp #sba #forbes #SmallBiz #SmallBusiness"
315,"Dear trump followers,
“Millions of dollars of Paycheck Protection Program loans went to China-backed businesses in critical sectors, a study found.” NYT...
This is your beloved leader working for China."
316,"""MILLIONS OF DOLLARS OF PAYCHECK PROTECTION PROGRAM LOANS WENT TO CHINA-BACKED BUSINESSES IN CRITICAL SECTORS, a study found.""

U.S. SMALL BUSINESS BAILOUT MONEY FLOWED TO CHINESE-OWNED COMPANIES 

https://t.co/EL02IqTLKs"
317,"U.S. Small Business Bailout Money Flowed to Chinese-Owned Companies: Millions of dollars of Paycheck Protection Program loans went to China-backed businesses in critical sectors, a study found. https://t.co/wuaTf2N6Ou (vía NYtimes) https://t.co/LMT1JiPXud"
318,"Paycheck Protection Program Deadline Is August 8: Applying, Loan Forgiveness, And The New PPP

https://t.co/tQmvIAud4D"
319,"Paycheck Protection Program Deadline Is August 8: Applying, Loan Forgiveness, And The New PPP https://t.co/A7dmxzU2tm https://t.co/T6ckTBUBa2"
320,"-and teachers” who are at risk of losing their jobs due to budget shortfalls.
The HEROES Act also makes changes to the federal government’s new Paycheck Protection Program for small businesses. The plan currently requires small businesses to use 75% of the money for payroll--"
321,"@GOPLeader @HouseGOP #LiesLiesLies Key relief programs are about to expire as @HouseGOP @SenateGOP continue to play games! 
•$600 unemployment enhancement ends
•moratorium on evictions ended 
•Paycheck Protection Program, which still has $130 billion expires 8/8"
322,"@HotHeadofState @TeakPhillips I only have theories, but smaller class sizes to start, no teachers’ unions to contend with. Some got paycheck protection funds that freed up money for modifications. And I think there is a fear of losing students if they go all-virtual because not all families will pay for it."
323,@WhiteHouse When Trump says we provided over 1 million in paycheck protection....... He is referring to the hard- working taxpayers and the money they have paid into federal government. Donald Trump did not furnish this money even though he tries to make it sound like he did.
324,"Which businesses in your town received Paycheck Protection Program Loans over $150,000? https://t.co/XDe0r3P54d via @thepressofac"
325,🤬🤬🤬 Trump Admin took our taxes and gave it to churches that of course never pay taxes and that have been weaseling out of paying their sexual abuser settlements - at least $1.4 billion in federal funds courtesy of the Paycheck Protection Program https://t.co/YdAPZKx4Gt
326,FAILED Federal Paycheck Protection Program (PPP) ... Where was the check and balance in this process? https://t.co/rlPblgcvmU
327,"Federal prosecutors say this Miami man fraudulently got nearly $4 million from the Paycheck Protection Program and used some of it to buy a $318,000 Lamborghini #miami https://t.co/2fEKe3QZK8"
328,@NBCNews What did fed x get for paycheck protection
329,Arizona charter schools collected up to $100 million in Paycheck Protection Program funds. But wait ... weren't their paychecks already protected by taxpayers? https://t.co/oH6t71EkR5 via @azcentral
330,"@CymermanPaulina @jmckenzie111 @SpeakerPelosi @FaceTheNation The ones that open .its because gets millions of paycheck protection,but they only hiring back 2 or 3 ,just to say that they open .so they can pocket the money,no one will give up a job for a few months of unemployment"
331,"“Court documents said Hines sought $13.5 million in paycheck protection loans through applications on behalf of different companies that included false statements about employee payroll expenses”
-
Went out and got a Lambo! Smh https://t.co/DYUEHQEnBn"
332,Florida collections for its general fund down nearly $2 billion; late mortgage payments rose sharply; employers expect to lay off workers as US paycheck protection payments ending; air travel remains down significantly #COVID19 https://t.co/f9wejA9AM7
333,"@poisonmoonrecs @SylvesterTurner @AbbieKamin @TiffanyForAlief @PollardforHTX @Karla4Houston Please see the letter I signed on to with over 90 other other elected officials. 
https://t.co/5ZYeDAZzqb
I’m asking for #PaycheckProtection as well as a monthly payment. https://t.co/2QGiNFd2eu"
334,"U.S. SENATE MAJORITY LEADER MCCONNELL SAYS PLAN TO INCLUDE UNEMPLOYMENT RELIEF, MORE MONEY FOR PAYCHECK PROTECTION PROGRAM, AND A PROGRAM TO INCENTIVIZE MANFACTURING OF PERSONAL PROTECTIVE EQUIPMENT IN THE UNITED STATES"
335,"Science says shut the whole country down and start over and do it right this time... Paycheck protection, rent/MTG moratoriums, enforce face coverings and quarantine and institute a national instant result testing and tracing program. Close state borders to only essential traffic"
336,95% of black businesses were denied Paycheck Protection loans. Yet trump cronies and big business were cashed. Systemic racism is purposeful and dangerous.
337,I have a Paycheck Protection Program joke. Ask your bank representative to tell it to you.
338,"Congress has extended the Paycheck Protection Program (PPP) through August 8, 2020. 
 
As part of continued advocacy for Black Businesses, @naacp  has partnered with @diversitycapco to assist in accessing this unprecedented funding support.  Go to https://t.co/xWsn8kiYcg https://t.co/2aF71TbGi4"
339,"Unemployment is at a record high &amp; millions of 👨‍👩‍👧‍👦 are about to get evicted. State &amp; local elected officials are urging Congress to act.
We need paycheck protection &amp; recurring direct payments now. 

Letter: https://t.co/5ZYeDBhaOL 
#OneCheckIsNotEnough #hounews 
#Houston https://t.co/GqigFGLeum"
340,"I greatly appreciate the opportunity of Prensa Arizona to share with their friendly audience the resources that currently exist for our small businesses and the services of Raza Development Fund for the Paycheck Protection Program PPP as assistance.
https://t.co/Ermjsj7UIv https://t.co/dLSjuVMzpf"
341,"On Floor to support HR 7175, the Paycheck Protection for Producers Act I cosponsored with Reps      @RepJohnJoyce , Kind, &amp; Brindisi.  The bill is simple &amp; expands access to #PPP for #farmers &amp; #ranchers - folks who are no stranger to economic hardship.  #agriculture #farmersfeed"
342,"Congress’s Paycheck Protection Program.  Tell the people the truth. While telling them the truth, tell them he is proposing to cut social security! https://t.co/ff7A52me29"
343,"Our clients are like family.  And that’s how River Bank treats me. They looked out for me during the Paycheck Protection loan process, ensuring my business received funding in the first round. Thanks to them, we’re surviving the pandemic. ~ Woods &amp; Willona, Home Helpers #Dothan https://t.co/kKB9XmS3NL"
