,Text,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun
10,"watch, live, :, cac, panel, debates, use, i, &, amp, ;, i, couid, vaccine, after, rare, blood, clot, issue, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities","[('watch', 'NN'), ('live', 'VBP'), ('cac', 'NN'), ('panel', 'NN'), ('debates', 'VBZ'), ('use', 'VBP'), ('i', 'JJ'), ('amp', 'VBP'), ('i', 'JJ'), ('couid', 'VBP'), ('vaccine', 'NN'), ('after', 'IN'), ('rare', 'JJ'), ('blood', 'NN'), ('clot', 'NN'), ('issue', 'NN'), ('nifty', 'JJ'), ('sipgrab', 'NN'), ('unitingpeoplewiththepossibilities', 'NNS')]","['watch', 'live', 'cac', 'panel', 'debate', 'use', 'amp', 'couid', 'vaccine', 'rare', 'blood_clot', 'issue', 'nifty_sipgrab', 'unitingpeoplewiththepossibilities']","['watch', 'live', 'cac', 'panel', 'debate', 'use', 'vaccine', 'rare', 'blood_clot', 'issue', 'unitingpeoplewiththepossibilitie']","['cac', 'panel', 'debate', 'vaccine', 'blood_clot', 'issue', 'unitingpeoplewiththepossibilitie']"
11,"coronavirus, update, :, cac, committee, meet, i, &, amp, ;, i, couid, vaccine, as, india, sets, record, case, number, second, straight, day, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities","[('coronavirus', 'NN'), ('update', 'JJ'), ('cac', 'NN'), ('committee', 'NN'), ('meet', 'NN'), ('i', 'JJ'), ('amp', 'VBP'), ('i', 'JJ'), ('couid', 'VBP'), ('vaccine', 'NN'), ('as', 'IN'), ('india', 'JJ'), ('sets', 'NNS'), ('record', 'NN'), ('case', 'NN'), ('number', 'NN'), ('second', 'JJ'), ('straight', 'JJ'), ('day', 'NN'), ('nifty', 'JJ'), ('sipgrab', 'NN'), ('unitingpeoplewiththepossibilities', 'NNS')]","['coronavirus_update', 'cac', 'committee', 'meet', 'amp', 'couid', 'vaccine', 'india', 'set', 'record', 'case', 'number', 'second', 'straight', 'day', 'nifty_sipgrab', 'unitingpeoplewiththepossibilities']","['coronavirus_update', 'vaccine', 'set', 'record', 'case', 'number', 'second', 'straight', 'day', 'nifty_sipgrab', 'unitingpeoplewiththepossibilitie']","['vaccine', 'record', 'case', 'number', 'day', 'nifty_sipgrab', 'unitingpeoplewiththepossibilitie']"
12,"In, the, earlier, budget, ,, i, thirty-five, thousand, crore, has, been, allocated, for, #, covidvaccine, ,, then, use, it, so, that, almost, all, Indians, will, get, free, vaccine, ...., folded_handsfolded_hands","[('in', 'IN'), ('the', 'DT'), ('earlier', 'JJR'), ('budget', 'NN'), ('i', 'NN'), ('thousand', 'VBP'), ('crore', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('allocated', 'VBN'), ('for', 'IN'), ('covidvaccine', 'NN'), ('then', 'RB'), ('use', 'VB'), ('it', 'PRP'), ('so', 'RB'), ('that', 'IN'), ('almost', 'RB'), ('all', 'DT'), ('indians', 'NNS'), ('will', 'MD'), ('get', 'VB'), ('free', 'JJ'), ('vaccine', 'NN')]","['earlier', 'budget', 'thousand', 'crore', 'allocated', 'covidvaccine', 'use', 'almost', 'indian', 'get', 'free', 'vaccine']","['early', 'budget', 'crore', 'allocate', 'covidvaccine', 'use', 'almost', 'get', 'free', 'vaccine']","['budget', 'crore', 'covidvaccine', 'use', 'vaccine']"
13,"government, is, focusing, speeding, up, vaccine, distribution, will, also, ensure, there, are, enough, hospital, beds, available, all, patients, ., no, signs, backing, down, all, positive, couid, -, nineteen, cases, must, be, quarantined, under, medical, care, including, asymptomatic, ., two","[('government', 'NN'), ('is', 'VBZ'), ('focusing', 'VBG'), ('speeding', 'VBG'), ('up', 'RP'), ('vaccine', 'JJ'), ('distribution', 'NN'), ('will', 'MD'), ('also', 'RB'), ('ensure', 'VB'), ('there', 'EX'), ('are', 'VBP'), ('enough', 'JJ'), ('hospital', 'NN'), ('beds', 'NNS'), ('available', 'JJ'), ('all', 'DT'), ('patients', 'NNS'), ('no', 'DT'), ('signs', 'NNS'), ('backing', 'VBG'), ('down', 'RP'), ('all', 'DT'), ('positive', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('cases', 'NNS'), ('must', 'MD'), ('be', 'VB'), ('quarantined', 'VBN'), ('under', 'IN'), ('medical', 'JJ'), ('care', 'NN'), ('including', 'VBG'), ('asymptomatic', 'JJ'), ('two', 'CD')]","['government', 'focusing', 'speeding', 'vaccine', 'distribution', 'also', 'ensure', 'enough', 'hospital', 'bed', 'available', 'patient', 'sign', 'backing', 'positive', 'couid', 'nineteen', 'case', 'must', 'quarantined', 'medical', 'care', 'including', 'asymptomatic', 'two']","['government', 'focus', 'speed', 'vaccine', 'distribution', 'also', 'ensure', 'enough', 'hospital', 'bed', 'available', 'patient', 'sign', 'back', 'positive', 'couid', 'case', 'quarantine', 'medical', 'care', 'include', 'asymptomatic']","['government', 'vaccine', 'distribution', 'hospital', 'bed', 'patient', 'sign', 'couid', 'case', 'care']"
14,"i, get, vaccines, is, important, topic, but, how, no, action, can, be, taken, at, this, moment, person_facepalming, i, female_sign, i, what, i, i, wrong, with, thai, government, &, amp, ;, casa, couid, ord, wave, is, spreading, like, anything, bangkok, it, i, i, scary, #, โคว, i, ด19, #, covid19","[('i', 'NN'), ('get', 'VBP'), ('vaccines', 'NNS'), ('is', 'VBZ'), ('important', 'JJ'), ('topic', 'NNS'), ('but', 'CC'), ('how', 'WRB'), ('no', 'DT'), ('action', 'NN'), ('can', 'MD'), ('be', 'VB'), ('taken', 'VBN'), ('at', 'IN'), ('this', 'DT'), ('moment', 'NN'), ('i', 'NN'), ('i', 'VBP'), ('what', 'WP'), ('i', 'NN'), ('i', 'VBP'), ('wrong', 'JJ'), ('with', 'IN'), ('thai', 'JJ'), ('government', 'NN'), ('amp', 'NN'), ('casa', 'NN'), ('couid', 'NN'), ('ord', 'NN'), ('wave', 'NN'), ('is', 'VBZ'), ('spreading', 'VBG'), ('like', 'IN'), ('anything', 'NN'), ('bangkok', 'IN'), ('it', 'PRP'), ('i', 'VBZ'), ('i', 'JJ'), ('scary', 'VBP'), ('i', 'NN')]","['get', 'vaccine', 'important', 'topic', 'action', 'taken', 'moment', 'wrong', 'thai', 'government', 'amp', 'casa', 'couid', 'ord', 'wave', 'spreading', 'like', 'anything', 'bangkok', 'scary']","['get', 'vaccine', 'important', 'topic', 'action', 'take', 'moment', 'wrong', 'ord', 'wave', 'spread', 'scary']","['vaccine', 'topic', 'action', 'moment', 'ord', 'wave']"
15,"how, get, couid, vaccine, mumbai, ., appointment, twelve, ., four, ,, fourteen, ., four, canceled, ., rescheduled, twenty-two, ., four, ., reaching, hospital, informed, that, due, non, availability, vaccine, ,, it, i, i, not, possible, ., came, back, ., now, aroma, set, not, showing, centers, .","[('how', 'WRB'), ('get', 'VB'), ('couid', 'JJ'), ('vaccine', 'NN'), ('mumbai', 'NN'), ('appointment', 'NN'), ('twelve', 'VB'), ('four', 'CD'), ('fourteen', 'JJ'), ('four', 'CD'), ('canceled', 'VBD'), ('rescheduled', 'VBN'), ('four', 'CD'), ('reaching', 'VBG'), ('hospital', 'NN'), ('informed', 'VBD'), ('that', 'IN'), ('due', 'JJ'), ('non', 'JJ'), ('availability', 'NN'), ('vaccine', 'NN'), ('it', 'PRP'), ('i', 'VBZ'), ('i', 'MD'), ('not', 'RB'), ('possible', 'JJ'), ('came', 'VBD'), ('back', 'RB'), ('now', 'RB'), ('aroma', 'VBZ'), ('set', 'VBN'), ('not', 'RB'), ('showing', 'VBG'), ('centers', 'NNS')]","['get', 'couid', 'vaccine', 'mumbai', 'appointment', 'twelve', 'four', 'fourteen', 'four', 'canceled', 'rescheduled', 'four', 'reaching', 'hospital', 'informed', 'due', 'non', 'availability', 'vaccine', 'not', 'possible', 'came', 'back', 'aroma', 'set', 'not', 'showing', 'center']","['get', 'couid', 'vaccine', 'cancel', 'reschedule', 'reach', 'hospital', 'inform', 'due', 'non', 'availability', 'vaccine', 'possible', 'come', 'back', 'aroma', 'set', 'show', 'center']","['vaccine', 'hospital', 'availability', 'vaccine', 'aroma', 'center']"
16,"#, onenationoneprice, :, standardize, couid, vaccine, price, so, that, every, indian, can, afford, it, -, sign, petition, via","[('onenationoneprice', 'NN'), ('standardize', 'VB'), ('couid', 'JJ'), ('vaccine', 'NN'), ('price', 'NN'), ('so', 'RB'), ('that', 'IN'), ('every', 'DT'), ('indian', 'JJ'), ('can', 'MD'), ('afford', 'VB'), ('it', 'PRP'), ('sign', 'JJ'), ('petition', 'NN'), ('via', 'IN')]","['onenationoneprice', 'standardize', 'couid', 'vaccine', 'price', 'every', 'indian', 'afford', 'sign', 'petition', 'via']","['standardize', 'couid', 'vaccine', 'price', 'indian', 'sign', 'petition']","['vaccine', 'price', 'sign', 'petition']"
17,"hinduism, santa, dharma, ,, being, selfless, &, amp, ;, helping, all, humans, entire, world, is, leader, india, gave, usa, hydroxychloroquine, at, peak, their, couid, -, nineteen, crisis, ., now, west, is, holding, up, raw, materials, vaccines, during, our, peak, who, is, real, world, leader, or","[('hinduism', 'NN'), ('santa', 'NN'), ('dharma', 'NN'), ('being', 'VBG'), ('selfless', 'JJ'), ('amp', 'NN'), ('helping', 'VBG'), ('all', 'DT'), ('humans', 'NNS'), ('entire', 'JJ'), ('world', 'NN'), ('is', 'VBZ'), ('leader', 'NN'), ('india', 'NN'), ('gave', 'VBD'), ('usa', 'JJ'), ('hydroxychloroquine', 'NN'), ('at', 'IN'), ('peak', 'PDT'), ('their', 'PRP$'), ('couid', 'NN'), ('nineteen', 'IN'), ('crisis', 'NN'), ('now', 'RB'), ('west', 'WP'), ('is', 'VBZ'), ('holding', 'VBG'), ('up', 'RP'), ('raw', 'JJ'), ('materials', 'NNS'), ('vaccines', 'NNS'), ('during', 'IN'), ('our', 'PRP$'), ('peak', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('real', 'JJ'), ('world', 'NN'), ('leader', 'NN'), ('or', 'CC')]","['hinduism', 'santa', 'dharma', 'selfless', 'amp', 'helping', 'human', 'entire', 'world', 'leader', 'india', 'gave', 'usa', 'hydroxychloroquine', 'peak', 'couid', 'nineteen', 'crisis', 'west', 'holding', 'raw_material', 'vaccine', 'peak', 'real', 'world', 'leader']","['hinduism', 'amp', 'help', 'human', 'entire', 'world', 'leader', 'give', 'crisis', 'west', 'hold', 'raw_material', 'vaccine', 'peak', 'real', 'world', 'leader']","['hinduism', 'amp', 'human', 'world', 'leader', 'crisis', 'west', 'raw_material', 'peak', 'world', 'leader']"
18,"twenty-three, ., four, ., two thousand and twenty-one, :, #, covid19vaccination, bulletin, daily, state, report, provisional, ., #, covidvaccine, #, largestvaccinedrive","[('four', 'CD'), ('bulletin', 'JJ'), ('daily', 'JJ'), ('state', 'NN'), ('report', 'NN'), ('provisional', 'JJ'), ('covidvaccine', 'NN'), ('largestvaccinedrive', 'NN')]","['four_bulletin', 'daily_state', 'report_provisional', 'covidvaccine', 'largestvaccinedrive']","['daily_state', 'report_provisional', 'covidvaccine']","['daily_state', 'covidvaccine']"
19,"Of, course, ,, the, disease, can, be, natural, ., But, in, order, to, avoid, epidemics, ,, uproot, capitalism, ..., #, covidemergency2021, #, covidvaccine, #, covidvaccine, #, indianeedsoxygen","[('of', 'IN'), ('course', 'NN'), ('the', 'DT'), ('disease', 'NN'), ('can', 'MD'), ('be', 'VB'), ('natural', 'JJ'), ('but', 'CC'), ('in', 'IN'), ('order', 'NN'), ('to', 'TO'), ('avoid', 'VB'), ('epidemics', 'NNS'), ('uproot', 'JJ'), ('capitalism', 'NN'), ('covidvaccine', 'NN'), ('covidvaccine', 'NN'), ('indianeedsoxygen', 'NN')]","['course', 'disease', 'natural', 'order', 'avoid', 'epidemic', 'uproot', 'capitalism', 'covidvaccine', 'covidvaccine', 'indianeedsoxygen']","['course', 'disease', 'natural', 'order', 'avoid', 'epidemic', 'uproot', 'capitalism', 'covidvaccine', 'covidvaccine', 'indianeedsoxygen']","['course', 'disease', 'order', 'epidemic', 'uproot', 'capitalism', 'covidvaccine', 'covidvaccine', 'indianeedsoxygen']"
20,"but, govt, india, guidelines, contraindicated, couid, vaccine, pregnant, lactating, women, i","[('but', 'CC'), ('govt', 'JJ'), ('india', 'NN'), ('guidelines', 'NNS'), ('contraindicated', 'VBD'), ('couid', 'JJ'), ('vaccine', 'NN'), ('pregnant', 'JJ'), ('lactating', 'VBG'), ('women', 'NNS'), ('i', 'VB')]","['govt', 'india', 'guideline', 'contraindicated', 'couid', 'vaccine', 'pregnant', 'lactating', 'woman']","['guideline', 'contraindicate', 'couid', 'vaccine', 'pregnant', 'lactate', 'woman']","['guideline', 'vaccine', 'woman']"
21,"Capt, Sarkar, announces, free, vaccines, for, people, between, the, ages, of, eighteen, and, forty-five, ., #, covidvaccine","[('capt', 'NN'), ('sarkar', 'NN'), ('announces', 'NNS'), ('free', 'JJ'), ('vaccines', 'NNS'), ('for', 'IN'), ('people', 'NNS'), ('between', 'IN'), ('the', 'DT'), ('ages', 'NNS'), ('of', 'IN'), ('eighteen', 'NN'), ('and', 'CC'), ('covidvaccine', 'NN')]","['capt', 'sarkar', 'announces', 'free', 'vaccine', 'people', 'age', 'eighteen', 'covidvaccine']","['announce', 'free', 'vaccine', 'people', 'age', 'covidvaccine']","['vaccine', 'people', 'covidvaccine']"
22,"two, nuclear, countries, IndiaPakistan, with, most, powerful, armies, top, five, one, have, #, shortage, #, oxygen, one, cannot, buy, #, vaccine, bulk, even, you, cannot, sell, your, atom, bombs, exchange, with, oxygen, &, amp, ;, #, couid, #, vaccine, #, indianlivesmatter, #, indianeedsoxygen, #, coronaviruspandemic, #, covid19india","[('two', 'CD'), ('nuclear', 'JJ'), ('countries', 'NNS'), ('indiapakistan', 'VBP'), ('with', 'IN'), ('most', 'RBS'), ('powerful', 'JJ'), ('armies', 'NNS'), ('top', 'VBP'), ('five', 'CD'), ('one', 'CD'), ('have', 'VBP'), ('shortage', 'VBN'), ('oxygen', 'RP'), ('one', 'CD'), ('cannot', 'NN'), ('buy', 'VB'), ('vaccine', 'NN'), ('bulk', 'NN'), ('even', 'RB'), ('you', 'PRP'), ('cannot', 'VBP'), ('sell', 'VB'), ('your', 'PRP$'), ('atom', 'NN'), ('bombs', 'NNS'), ('exchange', 'NN'), ('with', 'IN'), ('oxygen', 'NN'), ('amp', 'NNS'), ('couid', 'VBP'), ('vaccine', 'NN'), ('indianlivesmatter', 'NN'), ('indianeedsoxygen', 'NN'), ('coronaviruspandemic', 'NN')]","['two', 'nuclear', 'country', 'indiapakistan', 'powerful', 'army', 'top', 'five', 'one', 'shortage', 'one', 'cannot', 'vaccine', 'bulk', 'even', 'cannot', 'sell', 'atom', 'bomb', 'exchange', 'amp', 'couid', 'vaccine', 'indianlivesmatter', 'indianeedsoxygen', 'coronaviruspandemic']","['nuclear', 'country', 'powerful', 'army', 'top', 'shortage', 'vaccine', 'bulk', 'even', 'sell', 'atom', 'bomb', 'exchange', 'amp', 'indianeedsoxygen', 'coronaviruspandemic']","['country', 'army', 'shortage', 'vaccine', 'bulk', 'atom', 'bomb', 'amp', 'indianeedsoxygen', 'coronaviruspandemic']"
23,"couid, crisis, no, tests, no, vaccine, no, oxygen, no, icu, ..., priorities, cold, invites, bids, three, secretariat, buildings, under, central, vista, project, -, shri, ., ji","[('couid', 'NN'), ('crisis', 'NN'), ('no', 'DT'), ('tests', 'VBZ'), ('no', 'DT'), ('vaccine', 'NN'), ('no', 'DT'), ('oxygen', 'NN'), ('no', 'DT'), ('icu', 'NN'), ('priorities', 'NNS'), ('cold', 'VBP'), ('invites', 'NNS'), ('bids', 'NNS'), ('three', 'CD'), ('secretariat', 'JJ'), ('buildings', 'NNS'), ('under', 'IN'), ('central', 'JJ'), ('vista', 'NN'), ('project', 'NN'), ('shri', 'VBZ'), ('ji', 'NN')]","['couid', 'crisis', 'test', 'vaccine', 'icu', 'priority', 'cold', 'invite', 'bid', 'three', 'secretariat', 'building', 'central', 'vista', 'project']","['couid', 'crisis', 'test', 'vaccine', 'icu', 'priority', 'cold', 'invite', 'bid', 'secretariat', 'building', 'central', 'project']","['crisis', 'test', 'icu', 'priority', 'invite', 'secretariat', 'building', 'project']"
