,Text
33,"@NBCNews 회개와 거룩함 사역회 BUSAN                                      
 
#EmbraceRighteousness
#의를_옷입으십시오

https://t.co/gdBrb5D74A
주님께서 오십니다
코로나바이러스는 하나님 심판입니다
회개해야 합니다"
34,"최고 권능의 두 선지자 코로나바이러스를 예언하신 두 선지자께서 열방을 다시며 영화로운 메시아의 오심을 준비하라고 외치셨습니다. #EmbraceRighteousness
#의를_옷입으십시오"
35,두 선지자님께서 예언하신 코로나바이러스가 전 지구를 통치하고 있습니다. #JesusCelebrationWeekend
36,"@latimes 회개와 거룩함 사역회 BUSAN                                    

#JesusCelebrationWeekend
https://t.co/9fH1CO3Jqa
코로나바이러스를 허락하신 주님께서 모든 질병들을 치유받아라 하십니다
하나님은 여러분들의 관심을
유도하십니다 https://t.co/toGDZPXtJV"
37,"@CNN 회개와 거룩함 사역회 BUSAN                                    

#JesusCelebrationWeekend
https://t.co/9fH1CO3Jqa
코로나바이러스등 모든 질병을
예수님의 보혈로 치유받으십시오!!! https://t.co/JG3WHsi6ml"
38,"영암군 코로나바이러스감염증-19 생활지원비 신청·접수
 https://t.co/8XaYhkxKPD"
39,"@CNN 회개와 거룩함 사역회 BUSAN

코로나바이러스로 심판하십니다
불구자를 일어나 걷게 하십니다
지진으로 나라들을 심판하십니다
#OurEternalDestiny
#메시아께서_오십니다
#거룩함이_없이는_주님을_뵐수_없습니다

https://t.co/8KCiLsz9fg"
40,"@thehill 회개와 거룩함 사역회 BUSAN                                           

다시 코로나바이러스 이전으로
돌아갈 수 없고
지옥에 빠진 후 다시 나올 수
없습니다
#OurEternalDestiny
 https://t.co/8KCiLsz9fg"
41,"""일본 도쿄도가 지난 6개월간 신종 코로나바이러스 감염증(코로나19) 확진자 수를 잘못 집계한 것으로 드러났다. 5차 유행 당시 환자 대응 업무로 바빴던 보건소 직원들의 실수로 4,000명이 넘는 확진자가 집계 시스템에서 누락된 것이다.""
https://t.co/SbMr0CSsr6"
42,"@guardiannews 회개와 거룩함 사역회 BUSAN                                      

코로나바이러스는 하나님의 심판입니다
#GospelOfEternity
https://t.co/fUBiq6JoJe"
43,"@ABC 회개와 거룩함 사역회 BUSAN                                      

코로나바이러스는 겸손함으로
주님께 모든 죄를 회개하라는
뜻의 심판입니다
#GospelOfEternity
https://t.co/fUBiq6JoJe"
44,"@Jesusisonly1 #GospelOfEternity
코로나바이러스보다 더 큰 재앙으로 이 땅을 치실 것입니다."
45,"@Reuters 회개와 거룩함 사역회 BUSAN                                  

코로나바이러스는 하나님의
심판입니다
하나님께 반역한 죄의 결과입니다
#HeavenBoundChurch
 https://t.co/YcbxHCvhww"
46,"@YahooNewsTopics 회개와 거룩함 사역회 BUSAN                                 

2015년 12월 1일에 코로나바이러스를 예언하고, 황폐하게 하는 메뚜기떼 재앙을 예언한 선지자가 선포한
기도를 듣고 중풍병자가
일어나 걸었습니다
#TheHeavenlyChurch

 https://t.co/C9VzpC54er"
47,"@CNN 회개와 거룩함 사역회 BUSAN                                 

코로나바이러스의 심판을 하신
주님은 불구자를 오늘 일으키셨습니다
#TheHeavenlyChurch

 https://t.co/C9VzpC54er"
48,"@thehill 회개와 거룩함 사역회 BUSAN                                          

코로나바이러스는 하나님의 심판입니다
#WordAboutRapture
 https://t.co/C66SePbaN4 https://t.co/26fFGSrYDw"
49,"코로나바이러스는 깨어나라는
회개하라는 주님의 경종임을 
모르십니까?!!
#WordAboutRapture

https://t.co/sVSEJXrLp7 https://t.co/cTVV3YXgA5"
50,"@thehill 회개와 거룩함 사역회 BUSAN                                          #WordAboutRapture
 https://t.co/C66SePbaN4
지금은 코로나바이러스가 있지만
환난때는 악성 종기바이러스가
사람을 죽일 것입니다"
51,Fighting Stigma — 코로나19 백신 이어 경구용 알약도 '빈익빈부익부' 우려: 신종 코로나바이러스 감염증(COVID-19·코로나19) 백신처럼 치료제도 국가별로 불평등 현상이 일어날 위험이 제기됐다. 남아프리카 등 일부 국가는 특히 백신접종률도... View article... https://t.co/vIKpdRmCdA
52,"@our_moe 장관님께 전달 부탁드립니다 
안녕하세요,국민 들을 자유롭게, 코로나 이전이 일상 생활로 돌리시는게 제일 급하지요*? 코로나 확산방지와 멸종, 
동시에 추진가능한  코로나바이러스 사멸 공기청정기의 사용. 코로나 종식은 가장큰  책무며 치적입니다. 양산지원 부탁드립니다
방상돈 010 5261 4844 https://t.co/AakHLgPCjN"
53,"@hanjeoungae_na @dudehowru 장관님.코로나사멸 공기청정기발명가
입니다.코로나 종식, 가능합니다.사멸가 양산만 하면됩니다.전국학교60만대 필요하답니다.맑은 공기속에 숨어있는 독, 코로나바이러스를 먼저 실내에서 부터
방역하고,사멸시켜 최초로 코로나 멸종,
종식시킨 ~코리아 Remove 코로나 구국의 인물로 ~010 5261 4844 https://t.co/kOpJgQtEJI"
54,"@HYOSUK3 @ArthurPark60 지금은 코로나바이러스가 유행중입니다. 이것이 여러분이 주님의 임재안에 있을 때 유익입니다.
#MessageOnRapture
#WeWillWearGloriousBodyAtRapture
#메시아께서_오십니다"
55,"@hanjeoungae_na @dudehowru 장관님, 더 중요한건 코로나 바이러스 로 오염된 공기, 코로나 확진자를 양산하는 그, 코로나 바이러스를 잡는거 아닐까요¿¿¿
실내의 오염돈공기와 코로나바이러스를 함께잡는 코로나바이러스 사멸기 양산을 도와주십시요.  바이러스 트랩 / 방상돈
010 5261 4844 https://t.co/K54pL1KjI5"
56,"@wonheeryong 확실하고 경쟁력 최상의 투자와 사업권 인수
""코로나바이러스사멸 공기 청정기 사업.""
바아러스 트랩  010 5261 4844 방상돈
 문의 주세요.
메일주소 주시면 정리된 자료 보내드립니다. https://t.co/f9Cze4tGpH"
57,@binmudum 영국이 봉쇄 할 때 문재인이 제일 반대 한 것 아닌가ㅡㅡK방역 어쩌고 저쩌고 하면서 수명 고작 1달 차리를 수년 살아남게 만든 장본인. 사람 한테만 코로나 바이러스가 퍼졌을까ㅡㅡ개나 소나 코로나바이러스가 보기엔 도찐개찐 아냐ㅡㅡ?
58,"@haena111111 @junghye09 지금 코로나바이러스가 유행중입니다. 이것이 여러분이 주님의 임재안에 있을 때 유익입니다. #TruthAboutRapture
#한국교회는_회개하라
#메시아께서_오십니다"
59,"@Park_Youngsun 코로나바이러스를 실내에서만이라도 제거하여 학생들이 학교생활을 정상적으로
해야합니다. 저는 해결책을 갖고있고요.
메일주소 주시면 자료보내 드리겠습니다.
010 5261 4844 전화 부탁 드립니다
감사합니다"
60,"명성황후(국모,삼성전자 회장)는 
캐시비 교통카드와 티머니를 이용하고있습니다

「코로나 상생 국민지원금」이란?

코로나바이러스감염증-19(COVID-19) 장기화로 피해를 입은 다수의 국민들을 두텁게 지원하기 위하여 지급하는 지원금으로 가구별 ’21.6월 건강보험료가 국민지원금 건강보험료 기준 https://t.co/h5r0eXNx4r"
61,"회개와 거룩함 사역회 BUSAN                                     

지금 코로나바이러스가 하나님의
심판이라고 하나님께서 수없이
이야기를 하셨건만 그들은
회개는 커녕 더 번영복음에만
열중합니다
지옥을 자초하고 있습니다
#HourOfRepentance
#회개의시간
https://t.co/WWBMdGwnNx https://t.co/R0w6TXPgKg"
62,"@ABC 회개와 거룩함 사역회 BUSAN                                     #HourOfRepentance
https://t.co/WWBMdGwnNx
코로나바이러스는 하나님의
심판입니다
지구에 [엘리야와 모세]을 통해
심판과 치유를 행하시고
계십니다"
63,"@lg9179 #HourOfRepentance
주님께서는 코로나바이러스를 통해 이 세대에 경고하고 계십니다."
64,"@BBCWorld 회개와 거룩함 사역회 BUSAN                                       

모든 열방이 불구자를 치유하신
주님께서 코로나바이러스로
심판하신 것을 알게 하소서
회개케 하소서!!!

#RaptureRevelation
#휴거계시
#한국교회는회개하십시오
 
https://t.co/bYL750P20n https://t.co/yTci5PeuuY"
65,"@nhk_news 회개와 거룩함 사역회 BUSAN                                       

코로나바이러스는 심판입니다
지진들도 경고입니다
환난때는 끔찍한 심판입니다
#RaptureRevelation
#휴거계시
 https://t.co/bYL750P20n"
66,"@YahooNewsTopics 회개와 거룩함 사역회 BUSAN                                       

코로나바이러스를 예언하고
동일본 지진도 예언했던
말라기 4장 [엘리야&amp;모세]의
말씀을 듣고 따르십시오
#RaptureRevelation
#휴거계시
 https://t.co/bYL750P20n"
67,"@BBCNews 회개와 거룩함 사역회 BUSAN                                       #RaptureRevelation

 https://t.co/bYL750P20n
코로나바이러스를 예언하고 ,
지구를 친 말라기 4장 [엘리야&amp;모세]가 주님의 심판을 
할 권세를 받았습니다"
68,"@MSNBC @FrankFigliuzzi1 회개와 거룩함 사역회 BUSAN                                       #RaptureRevelation

 https://t.co/bYL750P20n
코로나바이러스를 2015년12월
1일에 예언한 말라기 4장 [엘리야&amp;모세]를 두려워 해야합니다"
69,"#AstronomicalAuthority
코로나바이러스와 불구자들의
치유를 동시에 행하시며
이 세대를 회개에 동참하게
하시려는 하나님의 계획이십니다
회개와 거룩함 카페를
방문하세요!!!
https://t.co/31kbUiNEIU https://t.co/zNCJMun6Xd"
70,"@Xyb6w4Io0Fp8Y6V #AstronomicalAuthority

이 땅의 코로나바이러스
중성자별 충돌
지진들은
모두 [엘리야 &amp; 모세]의 두
강력한 선지자들이
주님으로 부터의 기름부음의 권세와 능력으로
행해지고 있습니다
- 칠레지진 예언과 성취 - https://t.co/IOh1Wts3Y5"
71,"@jesus140800 @haena111111 @J_infinitegrace @HolinessAnd @mihwakim0306 @86soyeonpark 회개와 거룩함 사역회 BUSAN                                  #EternalRevival
https://t.co/wYmfrXaC6N
주님의 경고는 지진심판과
코로나바이러스입니다"
72,"#ExplosionOfMiracles

코로나바이러스, 지진,
강력한 불구자의 치유,
[엘리야]&amp;[모세]를 통한
예언들이 임박한 환난을
예고합니다
&lt;회개와 거룩함 사역회&gt; 외에는
주님의 천국 초청장을 받을
교회는 없습니다
https://t.co/scgykz9u4H https://t.co/hShJzpEGh0"
73,"#ExplosionOfMiracles

오늘도 [엘리야]&amp;[모세]의 나라
케냐에서는 불구자가 일어나
걸었습니다
주님께서는 코로나바이러스의
심판과 동시에 치유의 기적을
함께 행하시며 이 세대에
주님께 회개하여 오라고
부르고 계십니다
회개와 거룩함 카페:
https://t.co/31kbUiNEIU https://t.co/RSf6OrNHzb https://t.co/WKEiMJHzeY"
74,"코로나바이러스는 하나님의 심판입니다.
인간의 힘으로 해결할 수 없습니다.
#beholy
#휴거의_중대성
#TheRaptureIsNear 
#GravityOfRapture 휴거의 중대성 https://t.co/Z3ZqPA7xSj https://t.co/S29Os1W1UG"
75,"코로나바이러스를 보십시오. 주님의 임재에 기대십시오. #GravityOfRapture
#휴거의_중대성
#TheRaptureIsNear 
#beholy https://t.co/pjCW89F57R"
76,"@nytimes 회개와 거룩함 사역회 BUSAN                                    #GravityOfRapture
https://t.co/bUv5ucI0wW
2015년 12월1일
주님의 [엘리야]는 코로나바이러스를 선포하였습니다"
77,"코로나바이러스를 보십시오. 주님의 임재에 기대십시오. 예수님의 보혈에 의지합니다. #CelebrationEternal
#TheMessiahIsComing
#TheRaptureIsNear https://t.co/6ADQLTrqGg"
78,"@JESUSis90751115 @haena111111 @hana2521677 @mihwakim0306 @junghye09 #RaptureIsNear
코로나바이러스의 심판가운데 이 사역회는 대 부흥을 맛보고 있습니다.
https://t.co/GzWgSJQndu https://t.co/xtY1ZBjLGo"
79,"#EminenceOfRapture 
요한계시록11장 두증 인선지자님의 치유의 선포기도를 믿고들어 시고 코로나바이러스 질병을 하나님께서 치 유하시고 살리신간증 입니다
https://t.co/dMadD9b9pI"
80,"@MindPoverty 기자놈이 앞뒤 안가리고 부정적인 인식을 불러일으키려 기를 쓰고 있네요.

[노바백스가 일본 정부에 자사의 신종 코로나바이러스 감염증 백신을 공급하는 계약을 체결

이에 올 3분기 중 국내 공급이 예정됐던 노바백스 백신 물량도 늦어질 것으로 보인다.]

한국은 SK 바이오 생산인데 뭔 상관?"
81,"나라는 "" 신형 코로나바이러스가 퍼지고 나서 일이 적어졌고 잔업 대금등속을 지불할 수 없는 회사가 증가한 가능성이 있습니다. 회사등을 찾고 법률에 위반하지 않도록 말해갑니다.""라고 이야기하고 있습니다.  3"
82,"@Overseershin 환난 때는 코로나바이러스보다
더 전염력이 강한 바이러스로 심판하실 것입니다
#EndOfChurchAge 
#교회시대의끝
#한국교회여_회개하라
#메시아께서_오십니다"
83,"#TremendousPower
최근 어제의 예언은
코로나바이러스로
이스라엘 백성이 삼분의 이가
죽는다는 내용이었고
지금 현재 일어날 것이라고
하셨습니다
무서운 하나님의
심판입니다 https://t.co/7WeftnEnnD"
84,@jadehare555 改:코로나바이러스 알파 부터 다시시작
85,"@james_bond_nj 소신대로 맞지 말고 끝까지 버티라고 말해주고 싶어요.
그에 대한 책임은 온전히 본인의 몫인거죠.
코로나바이러스가 기뻐 할 거에요."
86,"북한에는 코로나바이러스가 없는데 왜 백신이 필요하죠? ㅋㅋㅋㅋ

https://t.co/9IoO4S9jkh"
87,"@thehill 회개와 거룩함 사역회 BUSAN                                       #EternityBeckons
https://t.co/7n33di98GY

코로나바이러스는 하나님의 심판입니다"
88,"#EternityBeckons 
https://t.co/S6KscCkg8u
그 환상중에 주님이
전세계에 메뚜기와 코로나바이러스가 올것을 말씀하셨습니다
자기만족에 빠진 세대들에게 경고하시는것입니다
롯의 처를 보라
이 세대에게 경고 하십니다
롯의아내이야기는 기념비라고
하십니다 그는 거룩한.."
89,"@Jesusisonly_ 회개와 거룩함 사역회 BUSAN

#HistoricRevival

코로나바이러스로 오프라인
집회를 열지 않지만
온라인 영상을 통한
단 한 번의 선포만으로
강력한 치유가 시간 공간을
초월하여 일어나는 이 현상은
주님이 강력히 역사하는
증거입니다
결론은 메시아께서 오십니다"
90,아 글고보니 오늘인가 미국이 코로나바이러스의 오리진 추적한결과를 발표한다 했던거 같은데 말이져.  조용하네요 https://t.co/x6MQjVA6AN
91,"@TheBlueHouseKR @moonriver365 
그것은현제변종코로나바이러스이후연속되는변종에서최근더욱위험성높은전혀구조도가다른람다변이바이러스가페루와인도에서확산이되었기때문인데욤~제가이것에드리고싶은말씀이존중하는문대통령님(아저씨)께참으로진심으로걱정되어안대표님과더불어염추기경님께드리고싶은말씀이존경하고"
92,"오늘
코로나바이러스백신
2차접종  실시
이제
완전 접종  완료❤ https://t.co/pOKdMlA8X5"
93,"서아프리카 코트디부아르에서
'치명률 90%'의 에볼라 바이러스
감염자가 확인되면서 비상에 걸렸다.
WHO도 즉각 우려를 표명했다.
박쥐에서 유래된 것으로 추정되나,
정확한 전파 경로 확인도 어려운 실정.
신종 코로나바이러스 상황이 종료되지
않았는데 엎은데 덮친격이다"
94,"@NBCNews 회개와 거룩함 사역회 BUSAN                                   #TreasureInJesus
 https://t.co/swqwuJVAeP
이번 올림픽도 관객없이 진행되었고 변종 바이러스때문에
지구는 코로나바이러스로
셧 다운이 되었습니다
주님의 선지자는 회개하라고
외칩니다
메시아께서 오십니다"
95,"#TreasureInJesus https://t.co/T6abkScRjH
인도사람들이 우상에게 기댈때
그들에게 소똥을 몸에 믈질렀습니다
그리고 소 오줌을 마셨습니다
소가 그들의 신이며 코로나바이러스로부테 그들을
지킬것이라  생각했고 그러나
그들의  우상신이 코로나로부터
보하하지 못하자"
96,"@nhk_news 회개와 거룩함 사역회 BUSAN                                   #TreasureInJesus
 https://t.co/swqwuJVAeP

지구는 이제 더 힘든 시간을 맞을
것입니다
동일본지진과 코로나바이러스와
호주쥐떼를 예언했던 주님의
가장 전능한 두 선지자들의
입을 통해 하나님의 실시간
말씀이 전해집니다"
97,"@ABC 회개와 거룩함 사역회 BUSAN                                   #TreasureInJesus
 https://t.co/swqwuJVAeP
지금은 심각한 환란의 맛보기와
같은 심판의 시간에 이미 와 있습니다
얼마나 많은 사람이 코로나바이러스로 죽었나요"
98,"@nytimes 회개와 거룩함 사역회 BUSAN                                   #TreasureInJesus
 https://t.co/swqwuJVAeP
하늘의 금은보화는 이 땅의
것과 비교될 수 없습니다
코로나바이러스가 없는 천국을
사모하십시오"
99,"@thehill 회개와 거룩함 사역회 BUSAN                                   #TreasureInJesus
 https://t.co/swqwuJVAeP
변종바이러스로 코로나바이러스는
종식될 수가 없습니다
이것은 하나님의 심판이라고
주님께서 가장 전능한 두 선지자들에게 말씀하셨습니다
회개의 명령입니다"
100,"@JESUSis90751115 코로나바이러스를 보고도 돌아오지 않냐고 물으십니다

#EmbraceHoliness
https://t.co/FNlkxiyAgL"
101,"@Forbes 회개와 거룩함 사역회 BUSAN                                       #GloriousLamb 
https://t.co/PiGK98xhNv

한국 부산도 코로나바이러스
4단계로 강화되었습니다
이렇다면 얼마나 심각한것입니까
하나님의 선지자 방송을 들으세요
코로나바이러스를 예언한 선지자
입니다
예언이 이 뿐이 아닙니다"
102,"@thehill 회개와 거룩함 사역회 BUSAN
 #DoorToRapture
https://t.co/0nt6HNuLFM

코로나바이러스를 예언한
주님의 최고의 두 선지자들이
결코 과학이 하나님을
이길 수가 없다고 하였고
이 바이러스는 하나님의
심판이며 환란때는 더욱
심각한 바이러스가 온다고
하였습니다"
103,"@CNN 회개와 거룩함 사역회 BUSAN
 #DoorToRapture
https://t.co/0nt6HNuLFM

코로나바이러스가 끝나도
바이러스는 또 올 것이며
엄청난 전쟁 지진 기근도
기다리고 있습니다
하나님은 천국으로 들어오라고
선지자를 통해 말씀하십니다
이 땅은 심판을 하십니다
메시아께서 오십니다"
104,"@nhk_news 회개와 거룩함 사역회 BUSAN
 #DoorToRapture
https://t.co/0nt6HNuLFM

코로나바이러스는 하나님의
심판입니다
주님의 선지자들은 지진이
일어나기전 국가적인
회개를 요구하였습니다"
105,@misaguro @kateyoonn 뇌를 코로나바이러스가 지배?...
106,"@business 회개와 거룩함 사역회 BUSAN                                      #DestinyInHeaven
 https://t.co/3IvFKpR37O

2015년에 코로나바이러스를
예언한 선지자들은 하나님께
직접 들은 환상과 음성을 가지고
휴거신부들을 준비시키고 있습니다
휴거준비하십시오"
107,"@CNN 회개와 거룩함 사역회 BUSAN                                      #DestinyInHeaven

https://t.co/3IvFKpR37O
코로나바이러스가 잠잠해지더라도
환난때는 더 심각한 바이러스가
온다고 합니다
이 땅은 하나님의 심판으로
들어갈 것입니다
회개하고 천국 입성 준비하세요"
108,"""무관심이 지배하는 세상에서 '우리'를 넘어  '다름'을 넘나드는 초국가적, 지구적 차원의 돌봄 연대를 상상하며""

●돌봄 선언 - 상호의존의 정치학(더 케어 컬렉티브 지음, 정소영 옮김, 니케북스)

코로나바이러스로 우리의 안쪽을 향한 시선과 방치로 복지 사각지대가 늘어갑니다. 
#돌봄선언 #책 https://t.co/Qd1hzIIubl"
109,"@YahooNewsTopics 회개와 거룩함 사역회 BUSAN                                        #TheLatterAnointing
 https://t.co/Q23n6w9X0g

지금은 매우 심각하고 민감한 시간입니다
코로나바이러스와 불구자의
치유가 공존하며
주님의 선지자에게 하나님이 직접
""예수님께서 다시 오신다""고 말씀하셨기 때문입니다"
110,"@nhk_news 회개와 거룩함 사역회 BUSAN                                        #TheLatterAnointing
 https://t.co/Q23n6w9X0g
지금 이 방송은 환난을 피하고
안전한 나라로 떠날 준비를
하라는 내용이며 코로나바이러스는 하나님의
인간을 향한 회개의 명령이라는
것을 알게 하고 예수님재림을
준비케합니다"
111,"#TheLatterAnointing
천국은 전쟁도 코로나바이러스도 없습니다.
지금 매우 중요한 때입니다.
https://t.co/QFvIhU6fiL"
112,"@NewYorker 회개와 거룩함 사역회 BUSAN                                        #TheLatterAnointing
 https://t.co/Q23n6w9X0g

코로나바이러스는 하나님의
심판임을 예언한 두 선지자들에게
하나님은 음성으로 오늘 새벽
""예수 그리스도께서 곧 다시 오신다!""고 외치셨습니다."
113,"회개와 거룩함 사역회 한국

[[지옥에 들어갈 사람들을 다 구원하시기 위해 하나님께서 그분의 은혜를 가져오셨습니다.]]

2015년 12월 1일에 코로나바이러스를 예언하고 황폐케 하는 메뚜기떼 재앙을 예언한 선지자의
지저스 이즈 로드 라디오 생방송에
선지자님께서 특별 방송을 하십니다. https://t.co/NpwrKyD2Xs"
114,"@nhk_news 회개와 거룩함 사역회 BUSAN                                        #OurEternalHome
https://t.co/17GRrJcjEe

코로나바이러스는 하나님의 심판중에 심판입니다
그렇다고 생각하지 않는 것은
교만한 것입니다
동일본 지진을 예언경고한 
주님의 두 선지자가 코로나바이러스도 예언했습니다"
