,Text
30,"PCR tests to be reserved for those who are unwell; more ART kits to be distributed 

 https://t.co/bFgyNmBaHX"
31,PCR tests to be reserved for those who are unwell; more ART kits to be distributed https://t.co/zpzbQzzYNV
32,There are many resellers who had purchase the ART kits in bulk and resell for profits. Take note that these are the approved #Covid_19 self-test kits authorised for use in Singapore: https://t.co/w9CrqAkV4i
33,@sporeMOH hi there: I have a negative PCR test result as shown on my HH. Do I still have to wait for an SMS from you to step out?? I need to go get ART test kits for tmrw &amp; also walk my dog. Please lmk if HH report suffices. Thanks!
34,"this talent asked for extra money, asked me to replace her with an ART kit and after increasing her payment, she asked if she could claim taxi. 

on top of that she is 20 mins fashionably late to call time. 

big balls to you bitch"
35,เจริญพร 1939 เคส พรุ่งนี้คงขึ้น 2000+ อยากรู้ว่าที่จำนวนเคสที่เพิ่มขึ้นเยอะๆตอนหลังนี่เป็นเพราะแจก ART kit ให้คฃตรวจเองที่บ้านด้วยใช่หรือเปล่า https://t.co/pwi62w1IM3
36,Tested POSITIVE using ART kit. Already done with the PCR and just waiting for the result hopefully by tomorrow. Please pray for me 🥺 https://t.co/C4uOeWYVA3
37,Look at all our ART kits. All our staff are self swabbing once a week to keep everyone safe! See you in class! #palatesensationscookingschool #palatesensations #palatesensationsculinaryschool #covidtestkit https://t.co/Y87eGnf5Xq
38,ในที่สุดก็ถึงคิวบ้านฉันได้ชุด ART kit จากรัฐบาลซะที https://t.co/r6cVkrY9Bz
39,"あれ？
ARTキットもらえる場所検索のページ更新された？
このキットはMOHからの連絡きた人だけもらうってことなの？
前はそんな文言無かった(と思う)から今日もらいに行こうと思ってたんだけどな。
必要ないのかな。

#ART kits"
40,Vending machine for ART kits. Singapore. https://t.co/hvXCamhvjv
41,"Each member of the same household (including children and domestic helper), is entitled to 1 pack containing 2 ART self-test kits. Residents can also collect for your household members.
 
_For queries, please call our hotline at *6876 5830* (9am to 6pm)*_"
42,"一部の人は抗原検査の自己検査テストキット貰えますよ！

*Collection of Antigen Rapid Test (ART) Self-Test Kits for Residents *
 
On *20 July 2021 (12 noon to 6pm)* and *21 July 2021 (10am to 6pm)*, residents can collect a free pack of ART self-test kit. 
↓続く"
43,"Ano ba ang Antigen Rapid Test (ART) Self-Test Kits na maaari nang mabili sa pinakamalapit na pharmacy? Basahin ang guide mula sa Ministry of Health.

#RatedJ https://t.co/yWDulqPBEd"
44,"Around this time last year, I was invited to do several out of kit makeup demos in Kuala Lumpur, Malaysia. 

Growing up, I was always a huge fan of Asian horror and Western horror fx so I’ve always tried to blend the two in my art. https://t.co/57PCdzLI1z"
