,Text
12,"1 March nanti status vaksin bertukar jadi tidak lengkap bagi Sinovac .. 
makanye takleh masok tempat mengundi la kan @KKMPutrajaya @Khairykj ?
tak dapat la nk undi UMNO mcm ni 😌"
13,"@alsyadiki udah pak.. pengen vaksin lagi yg kmren sinovac yg doss 2 udah, sekarang tambah astra 2 dosis bisa gak? biar enak kalau kemana"" gtu. sinovac ini cuma sini"" aja.. atau perlu langsung booster aja? tapi booster it universal gak?"
14,@biblio_mom Oh. Saya ingatkan memang tiada booster Sinovac. Baru tahu💉✔️
15,@biblio_mom Sinovac tak ada untuk booster. So confirm Pfizer agaknya tu.
16,"mau tanya dong.. kalau udah vaksin pakai sinovac udah 2 dosis, sekarang mau vaksin astra dosis 1 sama 2 lagi. itu boleh gak ya?🙄 
 terus yg booster gimana?

pengen baca artikel atau jurnal cuma malas aja. 
soalnya keluar negara sinovac gak berlaku😭"
17,"@News5PH After ng pharmally, Malampaya at palapak na Sinovac vaccine (na di effective sa Omicron)? Talaga ba?!"
18,@bymisselly Hahah mlm kang syada share feedback. Sebelum ni sinovac
19,@_junaidy_ @shabhf @azim_lee @mariposanis @hannishaikal @AinieHaziqah sinovac kan sblm ni dah nyatakan effective dia 70% berbanding AZ dan pfizer. Tapi masa tu kan pandamic. Ambil saje mana vaksin yang available. Jadi sinovac mmg perlukan booster. Awak tak nk ulas yang ni ke? Awak amik statement ni dan awak tak kaji kenapa dia wajibkan?
20,@_bandu Hari2 ada walk in. Tak sure sinovac ada ke tak yang saya tahu ada pzifer dgn az je.
21,Parah sih ini bekas injeksi Pfizer 3x lebih sakit drpd Sinovac😵‍💫😭
22,@amznzra sinovac
23,Kat kg dah ada kes. Patuhi SOP ya. Yg sinovac tu bole lah amik boosterr
24,@neyrashazeyra Hmmm dahtu baik x pyh buat sinovac tu
25,"Astonishing: only 32% of over-80s in Hong Kong have received even one vaccine dose, and most of those got Sinovac, likely ineffective vs Omicron. What a disaster. https://t.co/LBtBuLEewo"
26,"@OfficialNazir_l Masih ada yun, nak habiskan stock sinovac yang dah nak expired 🤣"
27,"""I tak ingat lah, you sinovac ke pfizer?""

""I boyfriend you lah pundek."""
28,"7 Februari - Bakal hilang status dan kemudahan lengkap divaksin, 1 juta warga emas dan 3.5 juta penerima vaksin Sinovac perlu segera ambil dos penggalak sebelum 1 Mac  

Wartawan : Dian Fatiha Maknoh

'Yang sahih di Berita RTM'

#RTM #BeritaRTM #KeluargaMalaysia #COVID19Malaysia https://t.co/ek9ky7QFlK"
29,ingatkan barang made in china je pakai buang sbb murah dan berpatutan.. rupenye vaksin sinovac pon same jugak.. jibauk..
30,Lg mcm bodoh yg ni. Baik mse tu tak yah beak masuk sinovac. https://t.co/RwiFldM3LF
31,@obliviatemie i think sinovac je
32,Saya sinovac dan saya dah booster. Gelek sikitttt. Saya nak bos saya yang work from home boleh? 😝
33,"@nightskymir mula dengan sinovac,
yang lain bakal menyusul.
pelan2... https://t.co/4R0EnqCOzJ"
34,"Haritu kata x nk pksa ccuk dos pnggalak...ni utk yg sinovac klau x ccuk dos pnggalak mysjahtra jdi putih,x lngkap vaksin pulak...jngn smpai aku santau kj ni satg x leh bngun trus kot.."
35,Sinovac clan right now https://t.co/fVl9XfXS1V
36,"Tapi kalau difikirkan, klinik swasta ada yang jual vaksin sinovac and then contoh lah melibatkan kes penipuan sijil vaksin tu. Kalau orang tu ambil vaksin penggalak tu kira vaksin pertama lah kan? Hahahah dia macam pening tapi entah lah 🤣 https://t.co/Z5gn0uxed6"
37,sinovac jela wajib booster ni
38,Kalau dose penggalak pun sinovac kena ambik pengalak lagi ke? Ke digalakkan.
39,Maknanya selain Sinovac tak payah ambil booster pun takpa lah kan? https://t.co/bDOFQ27Pj5
40,Sinovac je ke?
41,Semua sinovac wajib amik booster. By mac kalau xbooster dikira tidak fully vaccinated.
42,"Wehh haritu dapat sinovac takde pun nak tumbang terus, ni dpt booster pfizer setengah jam terus demam 😂😂😂"
43,"@_ikaisme_ @Khairykj First and second sinovac, booster pon dapat sinovac"
44,booster done. sinovac and now phizer. next time moderna naman 🤣 #boosted #phizer #sinovac https://t.co/gjMsXzM9dB
45,"@beemsheetspolar @Storiesofinjury Tante &amp; paman saya 💉 sinovac bulan July 21. 1 bln stlh 💉, paman sering sakit kepala, pelupa &amp; tgn yg di 💉 tidak sanggup lagi angkat beban. Sedangkan tante sejak Oct 2021 sampai hari ini belum bisa jalan krn lutut bengkak  &amp; berisi cairan , serta ditambah gatal2 kulit"
46,"Vaksin Sinovac Untuk Anak Sangat Aman Sekali

Prokes Tangkal Omicron https://t.co/Nh7qmlfazA"
47,"Vaksin Sinovac Untuk Anak Sangat Aman Sekali

Prokes Tangkal Omicron https://t.co/lBpPORDFtG"
48,Validasi sinovac oleh WHO https://t.co/eiw9WXgyoi
49,Sinovac aman untuk anak https://t.co/j4VVskTKVE
50,"Vaksin Covid-19 Sinovac Aman

IKN Pemerataan https://t.co/J7hadmIDdm"
51,"Validasi Vaksin Sinovac oleh WHO bukti vaksin aman dan teruji

IKN Pemerataan https://t.co/Prw6Wrt8QM"
52,IDAI jelaskan vaksin sinovac aman untuk anak https://t.co/7HYtg7nMAy
53,Sinovac teruji aman dari WHO https://t.co/SkOmbMfGU1
54,Sinovac aman untuk anak https://t.co/3aHfqqZFnm
55,Vaksin sinovac aman untuk anak https://t.co/su8yqIeNXT
56,"Validasi sinovac oleh WHO bukti vaksin Aman, teruji mutu

Apresiasi Keberhasilan Jokowi https://t.co/kKvJbfE4yu"
57,"@kaptencrypto707 Soalnya saya dah boosster capt, 1,2 sinovac+booster pfizer"
58,"🙏Biasakan membaca 
Info Vaksin Batam 

______

NB :
• Bawah Foto Copy KTP / KK
• Pena Hitam

_______
#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam #batam #Booster https://t.co/F9uDJrX3a0"
59,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

NB :
• Bawah Foto Copy KTP / KK
• Pena Hitam

_______
#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam #batam https://t.co/xMpYQL3DMl"
60,Three Sinovac Doses Fail to Protect Against Omicron in Study https://t.co/UDAzA3KbNw
61,@aulia @barijoe Not a good strategy given the data around sinovac
62,"SINGAPORE government study (local data, 1.25m people): ""Effectiveness of two doses of the Sinovac-CoronaVac vaccine was 60% against severe disease, lower than that of Pfizer-BioNTech/Comirnaty or Moderna mRNA vaccines which were 90% and 97% respectively.""
https://t.co/CLBo3pAWOy"
63,"Ah gila ini demam Belom beres beres sampe Sekarang. Gak heran kenapa orang tua prefer sinovac atau sinopharm di Singapore, less severe side effect."
64,@RudyRoedyanto Bukan nya sinovac sudah diakui WHO ?
65,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/SNR7bljvph"
66,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/s7VY7axbgb"
67,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/zaOMyoXgS1"
68,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/OY7anlMNyE"
69,"🙏Biasakan membaca 
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/w5i6GaMGgy"
70,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/GqYNNKeFFV"
71,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/VhgAnrzZ8l"
72,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #batamnews #vaksin #AstraZeneca #sinovac #moderna
#vaksinbatam https://t.co/cAg5uwInPe"
73,"Hello YB Janggut !!! Sinovac is the safest vaccine a proven 100 years method , don’t try to be a doctor yourself. https://t.co/k5go5D7ZYJ"
74,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #vaksinasiturunkancovid #vaksin #AstraZeneca #sinovac #moderna2 
#vaksinbatam https://t.co/v9GpbNhYF1"
75,"@KemalShukor @john_jeninn @ImranSairi @kefiezara @Azpapip 2 dos Vaksin dari Sinovac to Moderna ada jangkahayat keberkesanan 3-6 bulan. Jika kita terdedah high viral load ketika vaccine efficacy rendah, kemungkinan kes breakthrough tinggi. Betul @DGHisham ??"
76,"@sporeMOH can do study on Pfizer Pfzier Sinopharm/Sinovac ?

We need data to convince this type of people who chose this.

@leehsienloong @govsingapore 

How can we convince these people to take another fourth Moderna/Pfzier shot?"
77,"🙏Biasakan membaca 
Info Vaksin Batam 
Silakan datang ke lokasi
______

#infokotabatam #infobatam #vaksinasiturunkancovid #vaksin #AstraZeneca #sinovac #moderna2 
#vaksinbatam https://t.co/7vPSsrD4UX"
78,"Vaksin Batam 
Vaksin astrazeneca https://t.co/YH9Iu0shB0

Vaksin Sinovac https://t.co/vMaZQwx0Y2

Informasi Lebih Lanjut Tentang Layanan Rumah Sakit Jasmine Lainnya, silahkan Menghubungi :
📞 (0778) 4171 682 (Call)

#RSJasmineBatam  #Batam 
#RumahSakit https://t.co/CSwt1yPISX"
79,"Wait! So from animal to humans and now back to animals??

@hsa.gov.sg @nea_sg @mandaiwildlifereserve 

Should my doggy get the Pfizer or Moderna vaccine? Or Sinovac? Or sinopharm? https://t.co/vDpX0f0bMa"
80,@weeteck Take sinovac instead
81,"🙏Biasakan membaca
Keterangan tercantum di gambar bawah ini
  Silakan datang ke lokasi 
Bawah fotocopy KTP &amp; Pena Hitam

https://t.co/B9gntXIHte

___________
#infobatam #infokotabatam #vaksin #vaksinbatam #astrazeneca #sinovac #moderna https://t.co/2WQJHC3iIE"
82,"🙏Biasakan membaca 
keterangan yang ada di gambar bawah ini

Info Vaksin Batam 
Rabu, 03 November 2021
🙏Silakan datang ke lokasi

#infovaksinbatam #infobatam #infokotabatam #vaksinbatam 
#Sinovac #Moderna #AstraZeneca https://t.co/82BkOlVAWo"
83,有没有在坡的朋友，两针sinovac的加强针你们都选什么啊？去哪里打？
84,"Validasi Sinovac Oleh WHO Bukti Vaksin Aman, Teruji Mutu

Kinerja Jokowi Memuaskan https://t.co/h6G2UabiyL"
85,シンガポールは移民も含めて全住民が無料で接種を受けられます。原則mRNAのファイザーかモデルナで、体質的に無理な場合は不活化ワクチンのSinovacを3回接種、となっています。 https://t.co/ldpBL77fLZ
86,Is Sinovac safe? 5 questions about the Covid-19 vaccine https://t.co/LDcnu23BEN
87,"@ChannelNewsAsia How effective is sinovac? The truth, not numbers plucked from the air."
88,"Sinovac COVID-19 vaccine to be included in Singapore's national vaccination programme 

 https://t.co/8ChKuj2vWg"
89,"@ABSCBNNews Si @RRD_Davao di lang abogado ng pharmally, ahentw na rin ng sinovac. Daming oras talaga nito sa sidelines nya, except doing what he should be doing as president. Haay pinas, midnight inuman na naman. Gising Pilipinas!"
90,"Mix and match: Clinics see some demand for Sinovac, Sinopharm as COVID-19 booster among people who got mRNA vaccine  

 https://t.co/IRHOd0k7XP"
91,"@GidonThierry @AppelleV @E331095 Oui, par contre il y a très peu d'hospitalisation, et surtout de décès, qui dans la grande majorité sont des personnes partiellement ou non vaccinés voir vacciner avec sinovac ou sinopharm moins efficace.Par contre, avoir le covid pour la population permet une meilleure immunité"
92,"Family wants Sinovac for booster shot.

Fuck China propaganda.

Really speechless. I individual dunno how to persuade family member how to choose otherwise.

Really if they die , is their choice."
93,Isn’t it unfair that our citizens that got their vaccines early received the sinovac vax but those getting their shots now inc foreigners are getting better and recognised vaccines? @Khairykj
94,YB would you let your children used Pfizer vaccine ??? when yourself used Sinovac !!! https://t.co/9jwSVzGmSF
95,@RudyRoedyanto Sinovac tidak diakui di beberapa negara sedangkan pemain kita sinovac semua. Berasa politik
96,"@djraval Sinovac coronavirus vaccine offered by Chinese city for emergency use costs $60

according to reuters 2020. presyo yan syempre nung wla p mga masydo vaccine. tsaka ilan b binili ng pinas n sinovac 90million dn b? o bka nmn 10pcs lng alangan nmn parehas presyo"
97,Vaksin sinovac besok di polsek sekupang.
98,"MM李光耀先生 :
谢谢来媒体信息两次。我已明确指示杨事务所的肇彬兄管理500M，我计划sinovac由衷感恩心态，投资中华夏。所以请季先生及佬李隔壁林尖龙停止那吉首相滥用中午28.8.2021霸占700M以盗千窃取搞是非。因为co513M已放华侨支票deposit box JEM4:13pm, 27.8.2021请杨楚真联名户口主礼。邦写。 https://t.co/qep9FMDVfs"
99,"Alhamdulillah settle 2nd dose Sinovac.,dh blh check in lah pasni ehk dine in salah plak😁 https://t.co/KwdeYVUF0c"
100,"Alhamdulillah adik complete her second dose... 

#vaccinationday #vaccinated #firstdose #sinovac #cucukmysinovac #kitajagakita #newnorm #herdimmunity #midvalleysouthkey https://t.co/atCQ9augXx"
101,We Have One Shot! #GetVaccinatedNow #Pfizer #Moderna #Sinovac #COVID19Vaccine #BoosterShots #GetVaccinated #CovidVaccine #CovidIsNotOver #COVID19 https://t.co/60hejEyqTv
102,"Akhirnya second dose of Sinovac Vaccination @ The Mall, Mid Valley Southkey https://t.co/AaktXGHYRy"
103,"Sinovac done
#nakbalikkampung @ Iskandar Malaysia Studios https://t.co/Z1QF3VFj8g"
104,@imanxhakim_ Sinovac😷
105,"There is no perfect system for vaccine protection rules.

Take testing if you refuse to take the risk of mRNA.

Alternatively, older technology like inactivated virus Sinovac is available and allow you to be certified vaccinate.

Times are changing.

You cannot say"
106,first vaksin sinovac second az boleh tak? booster amik pfizer
107,@EdenSopee Tapi pasal cross vaccine ni dah ramai dah dr and negara yg dah buat tuk boost the effectiveness vaccine ni. Tu ada sorg dr tu ckp sapa yg dpt sinovac patut dibagi pfizer tuk boost
108,"If I were to choose not to Vax based on my analysis.. I get the benefit of not taking any risk of the mRNA vaccine.

Therefore , I would not complain if the rules favor vaccinated. 

Also Sinovac is available for me to choose which is accepted as Vax now in Singapore."
109,Officially Sinovac Clan.
110,Dlm famili aku yg pertama vaksin.. Dpt az... Smpai skrg belum 2nd dose.. Mak ayah aku hari tu vaksin.. Hari ni dah 2nd dose... Pfizer &amp; sinovac..
111,"If you completed your Sinovac jabs, you’re considered fully vaccinated in Singapore. A string of new “endemic living” measures including lifting of dining bans were just announced https://t.co/VViziAEk8V"
112,"2 August 2021

Finally! Adik got her first dose.. 

#vaccinationday #vaccinated #firstdose #sinovac #cucukmysinovac #kitajagakita #newnorm #herdimmunity @ The Mall, Mid Valley Southkey https://t.co/O5dw1iRsYA"
113,"Day 15/21 #hiitchallengewithTicWatchE3, with the same amount of exercise, I felt tired easily after taking my sinovac since yesterday. Counting down, 3 more days @Mobvoi_Official https://t.co/qmevng05yD"
114,"pastu bila merungut dapat sinovac, “syukur la dapat vaksin!” huh🙄🙄 this is the reason why kita kena memilih and diman!!!!!! https://t.co/CLW1Pou5vp"
115,"Done 1st dose.,dengar kata yg dpt sinovac blh terus ckp cina betul ker?😂😂😂 https://t.co/heGFyGa6AR"
116,2nd dose sinovac 23/8 ni gaes https://t.co/zXbLUWU30i
117,@FarsaiiP @WiJupiter สิงคโปร์มีให้คนฉีด sinovac เป็นวัคซีนทางเลือก แล้วถ้าใครอยากฉีด ไพเซอร์ หรือ โมเดอน่า เพราะ2 เข็มแรกเป็น sinovac ให้รอกี่เดือนเนี้ยล่ะ ถึงฉีดได้ แต่จะฉีดๆติดๆกันไม่ได้ ต้องเว้น
118,@febrinapasaribu @VisitSingapore Kami udah fully vaccinated kog. AZ lagi bukan sinovac 😕
119,"Please pray for  my younger brother and his family, his Rapid test was positive earlier and he will go for a PCR  test tomorrow morning. He received his 1st dose of Sinovac recently only. He experienced fatigue, headaches and runny nose and he have hypertension."
120,"Alhamdulillah ! 🤗
.
geng #sinovac 😁 @ The Mall, Mid Valley Southkey https://t.co/OScRedcw5Y"
121,"续从上个星期，陪我爸爸完成了他第1支Pfizer美国辉瑞疫苗接种后，
终于轮到我妈妈 今天完成了她的第1支Sinovac中国科兴生物疫苗接种 💉

这场革命性的全民抗疫，历史性的一刻必须要为妈妈记录下来。
保护自己，保护所有人；记得保持安全 并坚持下去。💪🏻 🙌🏻

Team @KementerianM &amp; @kpjhealthcare https://t.co/S9e795OkXC"
122,"@akmalnasir YB, betul ke ada pemberian vaksin mengikut kehendak seseorang? Contohnya Phyzer hanya untuk orang tertentu dan Sinovac untuk rakyat tertentu?"
123,"Antibodies from Sinovac's COVID-19 shot fade after about 6 months, booster helps: Study

https://t.co/eeebGi6baS"
124,Xinhua sharing a vague story about supposed questions over safety of vaccine from Pfizer. Do they think this is reciprocity for stories about Sinovac and Sinopharm efficacy? Or just easy clicks and chaos? What does Fosun think of this? https://t.co/amq8Mym8jA
125,"@babymonsteerrr Iyaa aku ga nanya buat diri sendiri, i am Pfizer vaccinated, tapi ada elderly family member yg vaksinnya Sinovac"
126,@delandonmars อินโดนีเซีย เหมือนเป็นอินเดียแล้ว มาเลเซียก็หนักไม่แพ้กัน ล๊อคดาวมานาน ญาติแฟนอยู่มาเลเซีย ไปทำงานข้ามจังหวัดไม่ได้ ยิ่งกว่าไทย ธุรกิจเจ๋งพังหมด ห้างร้าง ร้านค้าร้าง แฟนคนสิงคโปร์ต้องส่งเงินช่วยญาติทุกเดือนมาเป็นปีแล้วหนักกว่าไทยสุดๆ วัคซีนมีแค่ AZ กับ Sinovacแถมมีของปลอมระบาดอีก
127,@shfqhshkri Yg muda2 dpt sinovac
128,@ainunnajib Temen kantorku ngambil Sinovac karena dia ada alergi yang jadinya ga bisa pake Pfizer / Moderna.
129,"2nd dose ni mmg lebih bg kesan dr 1st dose. Btw aku dpt vaksin Sinovac, masa 1st dose tu xde rasa apa sgt,tak kcau daily routine aku.yg kali ni mmg dh kacau sbb setiap masa aku mngantuk. Alhamdulillah tak demam, just lepas mngantuk ofkos aku akn jd malas gila, mls nk lyn org juga"
130,"ltd and about 100 plus total by then.
World has about 87000 cases 
And about 3000 deaths has occured , mostly in China.

Jokowi declare first reported cases shortly in 2 March 2020.

Currently. In July 2021, 114 doctors have died . They used Sinovac primarily in country. 

About"
131,"@yanakadir I sinovac, sebat je. Yg penting dah settle dua dos"
132,"Against vaccine safety in advance knowing how sinkies operate!!

And then my father few months later ask for China one he said Chinese people invention more trustworthy.

Lucky no Sinovac at that time so he end up In March, April period!!

And then I waited urgently for other at"
133,What happened to 1 billion people vaccinated with Sinovac in China ? https://t.co/NJZHcPt87B
134,nyesal tak amik sinovac under company haritu. staff lain semua dah second dose esok 😭
135,Oh my goodness #Sinovac #Malaysia https://t.co/B8KtayNoiu
136,@ririishappy @volleyppk มาเลเซียสิงคโปร์ยังไม่ให้ไพเซอร์เลย ตอนนนี้มาเลเซียฉีด Sinovac คิดว่าดิลจะได้หรอ สิงคโปร์บริจากทุกอย่างถังออกซิเจน อุปกรณ์ทางการแพทย์ให้ประเทศอื่นเรื่องโควิด แต่งดบริจาควัคซีน
137,Pagi2 ni tengok kenapa si ifa ni tolak vaksin sinovac. lah bkn dia tolak pon sbnrya by right mmg dia x sesuai sinovac
138,"@nobody41571696 @ChannelNewsAsia If no choice, take Sinovac still better than take nothing. If you have choice please goes others."
139,"@cck689461 @ChannelNewsAsia From report, immune 50% go down after complete full course 40 days. One more reason is 1 nurse and 1 doctor dead by Covid-19 even they got 2 jabs of Sinovac"
140,"@heysaladin_ Di Singapore yg masuk itungan hanya Pfizer &amp; Moderna. Utk Sinovac, kata Menkes Singapur, ga ada basis medis/science atau data ttg seberapa efektif utk varian Delta. Bisa baca di https://t.co/f9qgPlrvu0"
141,"Sinovac COVID-19 vaccine less effective against Gamma variant: Study

https://t.co/Lto9mB3NfC"
142,Thought yall like to POFMA why never POFMA the sinovac nonsense on WhatsApp https://t.co/7MnSr1iEvL
143,"Singapore govt buys Sinovac
Edmw idiots: kowtow to CCP! 
People believe

Singapore exclude Sinovac taker for  relaxation privileges:
EDMW idiots: cricket sound and pretend never hear cos it does not serve their agenda to paint a certain narrative. 

What a bunch of hypocrite."
144,"Those Sinovac wannabe theorist who is damn yaya about their medical knowledge in Singapore.

Some of them is China citizen so I can understand why they end up choosing Sinovac.

But for those Singaporean ones, I Just want to laugh at them for being smart Alec."
145,"People were saying Singapore buy Sinovac is kowtow to China.

Same group as the one accusing unfettered access for CECA group.

Always making conspiracy theory that are not true, these bunch of bloody Singaporeans."
146,"Why the world not willing to do a conclusive Sinovac data analysis about its efficacy??

Not a single country willing to do ?

There are some countries who uses Sinovac in massive ways.

 What is the update about its efficacy so far."
147,"@ShahiranAmin @eimanrsk @s0lsx @Jazzee_jaz Mungkin terlambat pesan ke produsen vaksin, sehingga dosis yang didapat tidak banyak. Indonesia sejak Agustus 2020 sudah pesan vaksin ke Sinovac, hasilnya Des 2020 Indo sudah punya vaksin, Malaysia Feb 2021 baru datang vaksin pertama"
148,"Yg rant EU x approved AZ/sinovac ni, korg amik vaksin sbb nk travel luar negara ke or nk supaya covid kt malaysia ni reduce?"
149,"Proof that China brainwashing Singaporeans really works:

A sizable crowd simply trust Sinovac thingy over mRNA Pfizer, Moderna.

Partly, is due to Singapore lack of understanding of three things
1)causality
2)science
3)medical science"
150,แล้วที่มีข่าวว่าคนสิงคโปร์แห่กันไปจองวัคซีน sinovac ทั้งที่ต้องเสียเงินน่ะ เรื่องจริงนะ ไม่ใช่เฟคนิวส์ ฉันก็งง
151,@Mote_MkMeena @siririn15 Singapore ก็ไม่ได้ฟรีทุกวัคซีนนะ ถ้าจะฉีด Sinovac ต้องจ่ายเงินนะ เข็มละ 4 ร้อยกว่าบาท
152,Sinovac denger2 di tolak di singapore..☺️
153,@ToxicConsort Sinovac no count
154,Sinovacは、シンガポールでは人気で、Clinicによっては、行列ができるほど。自分がワクチンの予約をしたときは、１つ目のClinicは、すでに予約を打ち切ってました。追加で在庫を国に発注しているClinicも多いとのこと。 https://t.co/SDsTBNXNNe
155,シンガポールでは、コロナワクチンを受けると、Digital Certificate(DC)がもらえます。国が提供しているファイザーとモデナは、国のAppに、Privateで受けられるSinovacは、ワクチンを打ったClinic作成のAppに入って来ます。
156,ついにコロナワクチン打ちました。３分前に。mRNAは避けたかったので、シンガポールでavailableの中国のSinovacを打ちました。お土産も貰いました。 https://t.co/HQ2YJIYaMt
157,"@sephGuard @DrTonyLeachon Sinovac has not been approved for use by the Health Sciences Authority (HSA). The private clinics can bring in unregistered vaccines (Sinovac, J&amp;J, AZ &amp; Sinopharm) through the special access route and must be included in WHO's emergency use listing."
158,@bellaughs kalo sinovac 3 bulan ga perlu vaksin lg?
159,enaknya sinovac atau astrazeneca ya?
160,@awahidahaziz Aku sinovac alhamdulillah tak ada apa. Ramai cakap ok je.
161,@zaimhq Sinovac pun ok bang. Wallahualam https://t.co/3AE27zzwBP
162,"Selesai 1st dose Sinovac/CoronaVac utk hari ini. 2nd dose bila? Dalam kad dah tulis lagi 3 minggu dari tarikh sekarang. Dan suprisingly jatuh pada tarikh birthday kita 😆 Dr kata ini hadiah birthday utk kamu hahaha. 

#cucukSinovac #GetVaccinated #HerdImmunity https://t.co/ME6Sx9V1mD"
163,"Harini kita ambil vaksin Sinovac pukul 9am, cuaca dekat sini of course panas ya. Hati berdebar tak? mesti la! haha https://t.co/ihFYzixGAs"
164,"Sinovac ในสิงคโปร์คือฮิตมาก ผิดคาดมาก จองคิวกันยาวเลย
https://t.co/aFfPFZEseF"
165,"ขณะพี่ไทยสั่งแต่ Sinovac ซะจนงงว่าสั่งมาทำไมเยอะนัก, คนสิงคโปร์ก็ถามหา Sinovac ว่าทำไมมีน้อยแท้ 

#คอยวัคซีนอยู่ https://t.co/ndApU0szcR"
166,There’s a rather persistent rumour circulating around Singapore’s boomers that the Sinovac vaccine is somehow better:more effective despite evidence to the contrary. https://t.co/I9PRM9ZPXe
167,"沒錯，共匪走狗和小粉紅，請一定要打共匪疫苗 #Sinovac，千萬別偷打美帝疫苗，會有報應的，別說總加速師翠翠包會不會發共匪神掌第九式萬匪操中打死你們，一天你們去共匪國可能會被抓出來批鬥寫悔過書，記得呀！

別丟匪國的臉，長美帝威風呀！ https://t.co/4H3RItz5Pq"
168,"24 clinics selected to administer Sinovac COVID-19 vaccine; S$10 to S$25 for single dose

https://t.co/2ztr0eI14N"
169,"Sinovac. 
Health care workers mostly vaccinated.
So indonesia has ready data on whether  Sinovac is effective or not.

Hundreds of Indonesian healthcare workers contract COVID-19 despite vaccination, dozens hospitalised

https://t.co/YFhXudVjmi"
170,"Hundreds of Indonesian healthcare workers contract COVID-19 despite vaccination, dozens hospitalised.

Türkiye'de de sağlık çalışanları Sinovac ile aşılandı. Şu an endonezya da sağlık çalışanları risk altında Delta varyantı karşısında 

https://t.co/vTVfSXLjJq"
171,"Private clinics in Singapore offering Sinovac Covid-19 vaccine: Some centres getting ‘non-stop’ inquiries – The Straits Times
https://t.co/gDls4AguKU"
172,Sinovac ki Jai kottali anamata https://t.co/0aihlfPFDX
173,Sinovac from $10 only!
