,Text
225,"Kway Chap. With the PCB (prolonged #circuitbreaker and yes pun intended), my Kway Chap is no longer served to me like this. Just wondering is anybody else having the tapao phobia.  
·····
Address: 284 Kway Chap. Blk… https://t.co/mwpBNuixYB"
226,"Circuit Breaker Day 21

When the younger one have nothing else to play.

About time for a hair cut... 

@theyeobrothers

#theyeobrothers
#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao… https://t.co/EYCZvpUCrk"
227,"Day 21 of #Circuitbreaker
~~~~~
Always torn between aglio olio vs carbonara. I decided to go for the former because I wanted lots and lots of garlic. As long as you have garlic and bacon, you can add anything else… https://t.co/tsxqivAyKE"
228,Circuit Breaker Day 21: Watching #YoonJinMin play #Havana on Just Dance made me wanna do it too! 😆 @BTS_twt https://t.co/5yTucxRCfp
229,"Ok so I’ve finished counting how many bricks make the wall , what next . And this airmocks though ...... Super comfortable ain’t it ! . #airmocks #circuitbreaker @ Singapore https://t.co/z9lRWlZY9J"
230,"Day 21 of #CircuitBreaker , 5 weeks to go. I’m in love with my new neighbourhood, I have never ran the same 5km route twice. https://t.co/f3FDs7TVyx"
231,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/vpIlccMfHY via @Change
232,Yummy steamed pork ribs and stir fried cai xin for dinner on Singapore Circuit Breaker Day 21! @ Singapore https://t.co/IoIREhnq0m
233,"Rays of gold on Singapore Circuit Breaker Day 21! Today marks 3 weeks of staying at home! @ Clementi, Singapore https://t.co/TpoQ1O4wYo"
234,"Is it weekend yet?

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #esteelauder #fentybeauty #bbcream… https://t.co/80wp9BFLpt"
235,"RUIIIIIIIIIIIII!!!! 👸🏻

Happy 28th birthday to you my dear! 🎂🎉🥳 

Too bad we can’t meet now to celebrate!! 
After circuit breaker, we shall meet and stuff ourselves with cakessss!!! Hehe!!

Wishing you all the best… https://t.co/bT8x08KQX1"
236,"Needs alcohol.

Can’t drink coz still has a work call. 

#circuitbreaker #circuitbreakersg https://t.co/tGd2JEoW7V"
237,Definitely my main 4 mood throughout this Circuit Breaker. What about you? https://t.co/0ek2aaINmm
238,"Missing my SHR treatments at meroskinsg. Seriously can't wait for Circuit Breaker to be over.  Meanwhile, everyone pls stay safe, stay healthy and stay strong. 💪💪💪
.
. ##clozette #ootd #lookbook #ootdmagazine… https://t.co/MpO5dqgrT0"
239,"I took a day off today and took a photo shoot of my beautiful matcha dalgona attempt. I think circuit breaker has finally gotten to me, but...look at it!!!! It’s so pretty, I wish I liked matcha more so I could make… https://t.co/ptjBQFcI0v"
240,"Circuit Breaker Day 21, Homecooked Traditional Cantonese Salted Egg and Century Egg sliced pork rice porridge (congee) + Cheese Tofu +Stir-fried Chinese Spinach for lunch.

How's your lunch? @ Jurong West, Singapore https://t.co/Ot8a55C6rx"
241,"So I guess I don’t really like teaching as much because if there’s one thing I realised during the circuit breaker, I fucking love cooking and baking and just randomly going up for exercises. Teaching is definitely not my ikigai. And I guess it’s okay."
242,"Selfies at home during the circuit breaker, hope all of you are enjoying spending time with the family =)

Guess where I took this shot?

#selfie #CB21 #CircuitBreaker #StayHome #CB #PCB @ Singapore https://t.co/l5qbXQEeDB"
243,Something that can still be done during Circuit-Breaker Period; 🩸Blood Donation. Just make appointment and check eligibility before heading to one close to you #bloodsaveslives @ HSA… https://t.co/clYPv2luH2
244,"3 weeks of CIRCUIT BREAKER, taught me how to levitate! p.s. don't you dare scroll to the end !!! 🥵 #hbl #quarantine #circuitbreaker #levitation @ Singapore https://t.co/TRqPxZgn3Z"
245,Teochew porridge with omelette and mushrooms to mark lunch on Day 21 of Singapore Circuit Breaker! @ Singapore https://t.co/8RWRttJrWW
246,17 days straight na ako nagwoworkout. Waddup circuit breaker??? What u do to meeeeeeeeeeeee
247,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/m5crqUx6Go via @Change
248,😂👏👏👏 #circuitbreakersg #StayAtHome #Stayhome #circuitbreaker #Singapore https://t.co/bRUEzlWIlh
249,"Circuit Breaker Day 21, Done with a slow short morning run. @ Jurong West, Singapore https://t.co/Xbs3dWa9ep"
250,"Because we could all use a little treat right now~ So join us in the #eatsharelovesg movement and send a meal to your friend to brighten up their day!

Due to #circuitbreaker, we can’t go cafehopping but that isn’t… https://t.co/70mkCfAoGl"
251,"Circuit Breaker Sunday walk in Singapore. I normally work with a view of Marina Bay Sands out my window, is was the first time I’ve seen it in 6 weeks. https://t.co/hABusxdvea"
252,Covid-19 CircuitBreaker CBDay21.Tribute to Healthcare and FrontLines wirkers .It’s so important that we don’t take coronavirusmedical staff and essential workers for granted as they battle on the frontlines of the… https://t.co/juw7WQDqwQ
253,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/FQgLXN5lfr
254,"Good morning! It's Day 4 of Ramadan and of course a sunrise with a touch of pink, starts our day while we're still confined at home during the circuit breaker. Hope you'll have a great start to a new week! @… https://t.co/8qEtpEZ49X"
255,"Not gonna lie, this stay at home circuit breaker has changed me.."
256,"Pig Organ Soup and Braised Pork. A favourite haunt of mine whenever I go to the temple at waterloo street but way before the #circuitbreaker, the temple has decided to shut its doors for the greater good of all its… https://t.co/CUQrW6kfjo"
257,How about enabling your own staff to perform the delivery function for your customer during this #CircuitBreaker period? Re-deploy your existing staff to perform delivery for your customers and get ready to continue… https://t.co/fsJ0indc7u
258,"How's everyone doing? I'm already losing count of the days of quarantine or circuit breaker as its called in SG. Let me count. Since 7th Apr, today will be day #20 of circuitbreaker. Now, that's 26 days more to 1 June 20, which is the end of circuit breaker? My brain is fried. 😱 https://t.co/7l3opWOVmU"
259,"Circuit Breaker Day 20 - Dad's health
As you know my Dad went through an operation in May 2019
For the sake of his health condition during this Covid19 situation, my mom came out ""brisk… https://t.co/ASg6WPb3nh"
260,"Day 20 of the Circuit Breaker
~~~~
Hands up who’s been baking and cooking more these days. 🙋🏻‍♀️🙋🏻‍♀️
.
Tried this banana cake recipe twice and I think it’s a keeper so here’s the recipe. It’s really moist and the… https://t.co/YUxocNVtGl"
261,When me and the boys turn up for local gigs once this Circuit Breaker is over https://t.co/ipGL0do8WQ
262,"How is your piston squat progression? Let's try to up our game during this extended circuit breaker.

You can also do this with a chair like you are sitting down for a start.

#homeworkouts #pistonsquats… https://t.co/JHAwBrNlwL"
263,My wife said I should dress up for dinner tonight since we’re under #circuitbreaker in #Singapore So I did. :) #LFC @LFC https://t.co/gnyWSsIvmU
264,"Circuit Breaker Day 20,
.
.
.
.
Pasta tossed with Olive oil and homemade tomato 🍅 sauce for dinner. @ Jurong West, Singapore https://t.co/VwdbeEiCPY"
265,"Circuit Breaker Day 20

When you no longer need cartoons like Paw Patrol to tame the brothers now...

Just any program will do...

@theyeobrothers

#theyeobrothers
#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun… https://t.co/OVcK7ZDovU"
266,"BBQ on Circuit breaker, the only way 😀😀🇸🇬🇸🇬🇸🇬#songforSingapore Let’s reach out for the skies!!!
@JonMasseyActor https://t.co/ZPEyRl37HA"
267,Singtel is doubling StepUp points during #circuitbreaker #stayhomesg https://t.co/GF47K60UCi
268,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/yLgQ9i7yAB via @Change
269,"After the flower gift, the missus is cooking my fav Wanton Noodle! Can I request for double portion please?? 😂
#happywifehappyhusband 

#ikphoto #kless #stayhome #circuitbreaker #shotoniphone… https://t.co/3uNdOiGK3v"
270,"🍞💰Growing wheat, the new currency 💰🍞 shoplustre @cultgaia andyaccessory 
#flourshortage #aclairebeauty #mypandemicsurvivalplan #imagrower #documentyourdays #canadiansinsingapore #circuitbreaker #hairstylist… https://t.co/mv5g4xS1rx"
271,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/oQCZU2Evrh via @Change
272,"[26 April 2020 || Sunday]
We’re into the Day 20 of Circuit Breaker and it’s really getting too bored at home!! Making me look back at #throwbacks photos!!! ❤️ Looking at these pictures… https://t.co/2vNAvN7qLo"
273,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/9PByRT96nQ via @Change
274,"Don’t allow this #circuitbreaker to stop you from showing love.
Thanks to farmflorist for the Bloom Box flowers!
Happy wife = Happy me 😊

#ikphoto #flowers #mothersday #sponsored #sponsoredpost #shotoniphone… https://t.co/A4L6PqWvHx"
275,"🎧 Jason Lai's #ClassicalMusic #Meditation IV: #Tchaikovsky Waltz Of The Flowers #SSOPlayOn via @SingaporeSymph @YouTube
#Romanticism #Music #SGUnited #StayHome #stayhomeforSG #StayAtHome #CircuitBreaker #CircuitBreakersg ▶️ https://t.co/24napL3Pyo"
276,Day 0 of my DIY bean sprouts project started on Singapore Circuit Breaker Day 20! Hope that this will sprout soon and so that I can supplement my meal with bean sprouts! @ Singapore https://t.co/VLqzDQkbDH
277,Another weekend to stay home. Keep going! #stayhome #circuitbreaker #circuitbreakersg #weekendathome #gwx5600 #gshocksg #gshockjdm #gshocksquare #thewrongwrist #wotd #womw #keepgoing #internationalgshockcollectors… https://t.co/27FbFdNkgo
278,"Just look at this greedy monster happily eating her Probiotic Puffs in Banana flavour 🍌 from BeBeCook! 

I think don’t need wait till circuit breaker end, the snacks already long gone! 

Tried one myself and it’s… https://t.co/NjuMA0lzp0"
279,Fasting month and the delivery guys gotta do it even when it’s time for them to break their fast. I really hope that my Muslim &amp; non-Muslim friends and acquaintances can be understanding during those timing... #SGUnited #Ramadhan #circuitbreaker #circuitbreakersg https://t.co/xX9D2ph86z
280,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/KppL1OfvBI via @Change
281,Day 20 of circuit breaker measures. #CountingMyBlessings Reminded of the one thing needful this morning at service online... well we have 6 weeks to get it right! 💪 https://t.co/rbYE3N0ITS
282,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/tarY92zmcH via @Change
283,"Home-based businesses must abide by circuit breaker measures or face S$1,000 fine https://t.co/3WjhDuFbgY"
284,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/bv0G5Mgfuo via @Change
285,"Circuit Breaker Day 20, Tim Sum for lunch.

Today, we have got our craving fulfilled from food delivery. @ Jurong West, Singapore https://t.co/ZqMCGZDk6r"
286,4Fingers Crispy Chicken delivered via foodpandasg for lunch on Day 20 of Singapore Circuit Breaker! @ Singapore https://t.co/5JgQOGJjWr
287,My favourite combination from wokheysg is... Prawn + Udon + Tobiko + Shimeiji Mushroom + Broccoli! So yummy! Happy that it's still available for delivery via foodpandasg during this #circuitbreaker period 😄… https://t.co/I2cOGIhxYW
288,"A incrível e maníaca forma de controlo ditatorial em Singapura revela-se de forma avassaladora a cada dia que passa. É assustador e depressivo o ambiente num país abastado...
Home-based businesses must abide by circuit breaker measures or face S$1,000 fine https://t.co/jH2DSH4xjb"
289,Circuit Breaker day what? Lost count already 😅 @ Bukit Batok East https://t.co/y3Mi2uSltA
290,Borrowed from Pastor @danielchua sermon slides this morning. Such a good word and so glad to see a buffet table miss going for 1 haha. #sabbath  #circuitbreaker #2020 @ Singapore https://t.co/8ZmgnfYxn7
291,Guess what I am up to on Day 20 of the Singapore Circuit Breaker? @ Singapore https://t.co/Uf3fwsiZn0
292,Share with me something new that you have tried during this circuit Breaker Period 🍞 @ Singapore https://t.co/LwGlwGiZjH
293,"星加坡 #CircuitBreaker Day20
繼續 日日踎喺屋企系列🍄
.
頭髮長咗想去剪，但所有飛髮舖、salon 都被政府勒令 暫時關閉 到 6月1號 為止 🥺 
就連身邊嘅 兔兔 都表示一臉憂愁 🐰
.
.
#willgram2020 #sgunited #stayhome #solo #bunny #plushtoy #Asian #youngboy #mystyle #頹樣 #啱瞓醒 #picoftheday https://t.co/PLQUwSVVpv"
294,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/Qh88ixPqQc via @Change
295,"One of the positivities during the circuit breaker is that when I buy food, there’s no need to say “dabao”. 😊 #COVID2019 #cb #singapore #sg #dabao #takeaway"
296,"Throwback to playing night golf last month, seems so long ago now 🌃🏌️‍♂️🎥🚀⛳️ #missgolf #nightgolf #built2tilt #throwback #golf #singapore #circuitbreaker https://t.co/EDj2F3oWtF"
297,Looking for online courses. Ang suggestion? Para naman may kabuluhan ang araw ko during this circuit breaker.
298,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition!https://t.co/zA7lzQR7sf
299,Singapore Government : Allow Small Home-Based F&amp;B Businesses to Operate with Compliance to Circuit Breaker Rules - Sign the Petition! https://t.co/i8m8vbfCqd via @Change
300,"Let's all do our part by #stayathome .. 😉☺️☺️
.

#royaleclassbyrcs 
#singapore🇸🇬 
#singapore 
#singapore_insta 
#coronavirus 
#coronavirusoutbreak⚠️ 
#coronaviruspandemic 
#circuitbreaker 
#circuitbreakersg… https://t.co/RXhHlinSUy"
301,"✨💖✨
•
My Gratitude Diary - Day 19
我的感恩日記 - 第19天
•
Which day do you look forward during the week since SG Circuit Breaker was enforced? Some friends told me that they have lost track of… https://t.co/ecokt8Ra4j"
302,Circuit breaker stay home meals &amp; my Saturday date Got a roof over my head. Caring family &amp; friends. Ooo and I can invite myself for a Saturday dinner date. To enjoy my tempura soba. Plus… https://t.co/PrXJVAsifh
303,"Day 19 of circuit breaker measures. #CountingMyBlessings Rain came early &amp; I got to do my evening run. Missed sunset but got to appreciate the calm after the storm. Surface of reservoir was like a mirror! 💕
Did 15 KM today &amp; total of 150 KM since start of circuit breaker! 💪 https://t.co/ko4H5uiYaL"
304,"Circuit Breaker Day 19

Do you know daily milk intake is important for kids up to 10 years old? 

Must drink more! Don't waste it!

@theyeobrothers

#theyeobrothers
#lilbunlilbao
#izacyeo 
#wittyizac 
#lilbun… https://t.co/sHlBkVEIA1"
305,"Circuit Breaker Game! 
Anyone able to answer within 2 seconds? 
I had done it😎 https://t.co/gtowOUQ26n"
306,"Day 19 of Circuit Breaker
~~~~~~~~~~
First time making this Lu Rou Fan ( 卤肉饭 ) dish, aka braised pork rice. Thanks to the #CircuitBreakerSg, I've been cooking a lot more. So far, most of the stuff I've made is what… https://t.co/3wCwleD965"
307,This is my #Violin singing [Home] with Everyone in #Singapore 🏡 #singtogetherSG #StayAtHome #StayHomeForSG #StayHome #circuitbreaker #circuitbreakersg #Violinist #ViolinCover #Music #SingaporeTogether #SGUnited https://t.co/tuMP5MJUSz
308,Japanese curry udon for dinner on Singapore Circuit Breaker Day 19! @ Singapore https://t.co/JPIeWUeaEO
309,"Out for my daily #circuitbreaker jog/walk today, an 8km route and was greeted with a pleasant surprised 😊... flashback to 2004, my love with #Gardenia (Rubiaceae) blossomed 💘 Here is G. mutabilis and I wish you too could smell how pleasantly sweet perfumed the flowers were ☺️ https://t.co/8KIOyz0eh9"
310,"Singapore came together for a massive ""karaoke"" session with the national favorite song Home to keep spirits high under #circuitbreaker. Many cheered and shone their flashlights #singtogetherSG #StayHomeForSG #SingaporeTogether. Life under lockdown can still be fun! https://t.co/08b96nwUYl"
311,"116 - Today’s only day 18/57 of #circuitbreaker, and we have more than a month to go. Due to the circuit breaker measures, my photography work has been at a standstill as I haven’t been able to go out of my house to… https://t.co/FjFCpJWDXm"
312,"3rd week into #circuitbreaker 🏠 business still ongoing with meeting up my clients 🙋‍♂️ via zooming, really thankful 🙏 technology 🖥 have help our life easier especially through this #stayhomeforsg 🇸🇬

#PropNexUnited… https://t.co/GVMUI86UM0"
313,"Day 19 of #circuitbreaker. 5km again after 5 days rest. 
Where are my running buddies? https://t.co/UslcBH3F7x"
314,"When boredom really hits you very hard, libangin lang ang sarili at tayo rin ay makakagala #stayathome #servingstayhomenotice #justforfun #circuitbreaker #tiktok @ Serangoon North Avenue 1 https://t.co/TbUio8xW44"
315,"Faz 🏃

#ramadan2020 #punintended #lifegoals💯 #stayhealthy #chillipadi🌶 #nevergiveup #iwillgetthere #newsweats #adidas #keepgoing #nanakarobiyaoki #circuitbreaker #weekendrun @ Punggol Park https://t.co/6hNmz0uDAK"
316,Day 19 of circuit breaker measures. #CountingMyBlessings Lockdown still can catch up. Had drinks with primary school pals over Zoom. 💕 https://t.co/oXtJl7u2ws
317,Day 19 of circuit breaker measures.#CountingMyBlessings Experimentation. Modified a Filipino Picadillo recipe I found online to whip up something to go with my repeat telecast porridge. But something tells me that this dish is no going to be the repeat telecast for sometime! 🤣 https://t.co/vAkas3n3Pu
318,"Saturday out on a car ride during #CircuitBreaker! No, I didn't break the rules! Didn't even get out if the car!🚗🚗🚗

I love what do that I do it on the weekend too! All's good, I'm safe to #StayAtHome now! 💃 @ Singapore https://t.co/rwe9cSuQzE"
319,"Good things come to those who sweat.
#workfromhome #circuitbreaker #dontlookback #ifboredlift #sweatout @ Singapore https://t.co/JSPNa0TgOm"
320,#healthyfood #healthyfoods #fruits #strawberry #papaya #yoghurt #circuitbreaker #circuitbreakersg #stayhome @ Singapore https://t.co/tElTkAdZcZ
321,"Come Support my mom! 💜
😋😋😋
Enjoy delicious food at home during this circuit breaker raya celebration. Can order for eve, first day or last day of Hari Raya! Any day!
Closing date for orders: 15 May 2020 https://t.co/CfqE473ja5"
322,Slowly coming down again.. all those gyanis in India who are against lockdown .. this is only because of circuit breaker https://t.co/SXDtGMmAO0
323,"Circuit Breaker Day 19.

Late lunch, Jurong White Bee Hoon after done with marketing at supermarket🛒.

Frankly, I've lost count which day of circuit breaker till reading a friend's post.

What are you planning for… https://t.co/84bELIi8nQ"
324,"finally Singapore PM announced complete circuit breaker until June  there is no way for us to travel I kindly request to u help us in this situation.Thank u sir .
+65 91356196"
325,Where should I go in the Philippines when the COVID-19 circuit breaker is lifted? Puerto Princesa or Cebu City?
326,Where should I go in the Philippines when the coronavirus circuit breaker is lifted? Puerto Princesa or Cebu City?
327,"Everyone's hair growing long this during circuit breaker

And yes flex that bicep bruh 😍🤗💪💦 https://t.co/QiU38xQP3J"
328,Yummy Lei Cha (擂茶）delivery for lunch on Singapore Circuit Breaker Day 19! Food inflation prices staring to appear on foodpandasg as previously a set meal of leicha which comes with a fried egg and another side would… https://t.co/bS9trWant3
329,Day 19 of circuit breaker measures (now out of 2 months instead of 1 😅). #CountingMyBlessings Trying a new thing. HIIT via Zoom. 😅 https://t.co/eOwOV80bSi
330,Gonna addicted to milk tea due to bubble tea stalls closed during Circuit Breaker. So I going to make this @ home
331,Nice weekend #stayhome #staysafe #stayhomestaysafe #covid19 #coronavirus #circuitbreaker #home #killtime #washyourhands #handsanitizer #netflix #reading #tatler #mask #stayintouch #husbandandwife #familytime #spotify… https://t.co/W1LJ1yt0CD
332,"day by day my issue is becoming critical.finally today Singapore PM announced complete circuit breaker until June  there is no way for us to travel .We also met a local MP in SG, but still I kindly request to u help us in this situation.Thank u sir ."
333,SG circuit breaker period turned me into a nocturnal... sheez
334,"Circuit Breaker Day 18

After being confined to limited compound for more than 2 weeks, kiddos also start to self declare their zone in the house.

@theyeobrothers

#theyeobrothers
#lilbunlilbao
#izacyeo… https://t.co/V5HLYpV93j"
335,All these celebrities getting free delicious looking food during the circuit breaker is making my meals look lame. Nevertheless I am still #thankful that I have food to eat. 🙏
336,"Tonight= online work happy hour, online pub quiz, online zoom call with UK friend fam, deliveroo pizza, wine and Spotify gig. Lockdown ain't so bad. #Circuitbreaker"
337,"Just when #CircuitBreaker was succeeding in fattening me up, Ramdhan fasting came to give it the sucker punch. 😂🤩 Thank you life."
338,"Donate Blood is Essential.

Catch Some Air?
Save 3 Lives.

Come Here👇👇
https://t.co/bAJYluQXrX

@HSA
11 Outram Road

@Dhoby Ghaut Xchange #B1-05

@Woodlands Civic Centre #05-07

@Westgate Tower #10-01

#DonateBlood #SaveLives #RedCrossSG #CircuitBreaker #COVID19SG #SGUnited https://t.co/qt0haYziV5"
339,"Yeap, I do still snack, though I'm trying to cut it down right now (during circuit breaker period). Doing my best to workout more by going for runs 🏃‍♂️ + some HIIT workouts 🏋️‍♂️. Well, at least the idea is to make… https://t.co/Tl5hjNECWi"
340,"Donate Blood is Essential.

Catch Some Air?
Save 3 Lives.

Come Here👇👇
https://t.co/bAJYluQXrX

@HSA
11 Outram Road

@Dhoby Ghaut Xchange #B1-05

@Woodlands Civic Centre #05-07

@Westgate Tower #10-01

#DonateBlood #SaveLives #RedCrossSG #CircuitBreaker #COVID19SG #SGUnited https://t.co/vq4FrVRbkU"
341,"by day my issue is becoming critical.finally today Singapore PM announced complete circuit breaker until June  there is no way for us to travel .We also met a local MP in SG, but still I kindly request to u help us in this situation.Thank u sir ."
342,"Circuit Breaker, 24th April 2020, Day 18, lunch time, yup, 1pm... #Singapore #PeoplesCreatives #PassionPassport #Empty #Landscape #Covid19 #ExploreToCreate #CircuitBreaker #StreetMagazine #IG_Masterpiece… https://t.co/X3a8B0ihc6"
343,"day by day my issue is becoming critical.finally today Singapore PM announced complete circuit breaker until June  there is no way for us to travel .the hospital charges to expensive We also met a local MP in SG, but still I kindly request to u help us in this situation.Thanks sr"
344,"day by day my issue is becoming critical.finally today Singapore PM announced complete circuit breaker until June  there is no way for us to travel .We also met a local MP in SG, but still I kindly request to u help us in this situation.Thank u sir ."
345,"@Muhd_Huzaifah baik ah bro, meet and greet after circuit breaker!!! 🤝 respect the grind bro 🤝"
346,Loving #circuitbreaker #sg Is Honey worthy of a rating @dog_rates ? :) https://t.co/bTMQ77ZzTY
347,"Some fun additions to our living room from @naiise_ - local delights in a form of plushiessssss!!! They are so cute!
.
@naiise_ have created special Circuit Breaker bundles that you can buy for yourself as a gift for… https://t.co/8CpFydgwg6"
348,"by day my issue is becoming critical.finally today Singapore PM announced complete circuit breaker until June  there is no way for us to travel .We also met a local MP in SG, but still I kindly request to u help us in this situation.Thank u sir ."
349,"Day 18 of circuit breaker measures (now out of 2 months instead of 1 😅). #CountingMyBlessings  Putting my cooking lessons from my Sifu, Christina Ho, to good use. Cabbage porridge today. 😋

Decided to cook for the whole day at lunch so that I can go for my sunset run later. 💪 https://t.co/XLQToTsgwI"
350,"お腹は減っても食べたいものが特にない🤔

#circuitbreaker 
#ロックダウン"
351,"fly.this is my first baby day by day my issue is becoming critical.finally SG announced complete circuit breaker until June  there is no way for us to travel .we really need your help during this https://t.co/JGuLcOdDd0 we r foreigners,the delivery charges are really high.also I"
352,Probability of contagion #StayHome #Friday #COVID #circuitbreaker #circuitbreakersg #lockdown #Contagion https://t.co/ZuPq2Q3Q2i
353,Simple but yummy dinner for Singapore Circuit Breaker Day 18! @ Singapore https://t.co/lK77P8TpPZ
354,The ladies at book club said this Dalgona coffee whips up in 2 minutes!? Lying bitches. #dalgonacoffee #mypandemicsurvivalplan #over40 #documentyourdays #circuitbreaker #kitchenaid #dalgona #bookclub #calories… https://t.co/Lzbxxk0TK1
355,"walling for now coz malling cannot!!!

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #esteelauder… https://t.co/fJyfzZrOcb"
356,[THEATRE] [WILD@HOME] Find our more about @judee_tan continued efforts to engage audiences during this circuit breaker. Now out on https://t.co/YqMK03wiZz. “Local theatre company W!ld Rice has announced the launch of… https://t.co/47GEA5pDV8
357,"Went to bedokmall for #groceryshopping #lastweek .. #quiet n #empty , not a usual.. the last time I had my #macdonalds meal too b4 they were closed for #circuitbreaker period✌🏼☺️
.

#rossetraveljourney 
#lifeofrosse… https://t.co/8o9V3unTtJ"
358,"#covidー19 #Singapore #update .. ✌🏼😮
.

#rcssingapore 
#coronavirusoutbreak⚠️ 
#covıd19 
#covıd19pandemic 
#singapore🇸🇬 
#singapore 
#singapore_insta 
#circuitbreaker 
#circuitbreakers 
#stayathome 
#stayhome… https://t.co/trONhmO3Rb"
359,"""Double Rose on Ice Dome"" with or without scattered #rosepetals .. #freehomedelivery extended til #1stjune #2020 ..! Due to #circuitbreaker period &amp; some materials are limited or not easily available, kindly allow us… https://t.co/WctObbDZeT"
360,SOLD a #ResaleHDB 🏠 during #circuitbreaker &amp; successfully exercised. Thankful🙏 for management @PropNexRealty &amp; leaders who helped &amp; guide us how we can smooth closing remotely 😊 I'm happy for my sellers that they… https://t.co/KnU0TXiKM7
361,"my issue is becoming critical.finally today Singapore PM announced complete circuit breaker until June  there is no way for us to travel .We also met a local MP in SG, but still I kindly request to u help us in this situation.Thank u sir ."
362,"OK, I have a new #quarantine skills goal. 👇 Wish me luck. #circuitbreakersg #Circuitbreaker https://t.co/6AnQTT8iI6"
363,circuit breaker until June  there is no way for us to travel .We also met a local MP in Singapore because of we non local the delivery charges to expensive (because we non local the hospital charges different from local people I kindly request to u help us in this situation sir
364,circuit breaker until June  there is no way for us to travel .We also met a local MP in Singapore because of we non local the delivery charges to expensive (because we non local the hospital charges different from local people I kindly request to u help us in this situation sir.
365,I suspect this is how #circuitbreaker is for some parents with young kids at home in #Singapore Happy Friday everyone! https://t.co/eioD4eJFYC
366,Burning the kitchen with my own 2 hands while trying to make my own bubble tea pearls from scratch! Links in my bio or insta-story SWIPE UP. 🤣 #stayhome #bbt #milktea #circuitbreakersg #circuitbreaker @ Singapore https://t.co/3tTBmoTsBZ
367,"Golf less gang due to circuit breaker measures, we resort to a Zoom chat for new business ideas #businessideas #zoom #zoommeeting #wfh #radio #socialdistancing #stayhome #stayhomestaysafe #covid19 #coronavirus #golf… https://t.co/p3mok2BMxG"
368,Just another commute to work in an empty MRT station. #essentialservices #inatimeofcorona #circuitbreaker #lockdown @ Clarke Quay https://t.co/0GKNQiAWdA
369,Singapore Circuit Breaker Day 18: Instant Laksa Noodles for lunch! @ Singapore https://t.co/zMg4GPIQrn
370,"#DBeats - Craving for some 🐽 pork knuckles, 🦞 lobster porridge, or 🌶Mala fried rice while staying at home during the circuit breaker period? Not to worry as you can now savour these signature dishes from Beast &amp;… https://t.co/chFJ81cIwa"
371,Hong Ji Herbal Bak Kut Teh for lunch 🤤 Are you a black herbal or white peppery person? 😄 #pinkypiggustayhome #pinkypiggujiaklocal #wfh #stayhome #circuitbreaker #SGUnited #supportlocal #suppportlocalsg #jiaklocal @… https://t.co/mLkO6mBZRV
372,"I don’t know what’s going to happen after the circuit breaker ends and I run of interesting things to tweet because my quarantine humour is a direct result of lack of human interaction

🥵😔 been enjoying my few likes/tweet lately 👌🏻😎"
373,Singapore Circuit Breaker #stayathome #photoshootathome 😂😅😂😅😂 https://t.co/c6A0YQQBPu
374,In a #GoogleMeet with a 6th Grade advisory and I so wished I could reach through the screen hug some of those kids ❤️😞 #CircuitBreaker #SocialDistancing #lonelykids #saisrocks #schoolcounselor
375,"Salam Ramadhan semua 💙. may Allah ease our fasting journey through this circuit breaker situation. aamin . lots of love from us , OneandonlySG 💙. @ Sembawang, Singapore https://t.co/5puODc1RYw"
376,"People turning mental due to extended circuit breaker

And here is me promising to myself that I will not wank every day

I didnt choke the chicken today and my body feels more fit even if I didn't exercise

I dunno if psychological or what but I really see it leh

Verify?"
