,Text
391,"With @han_zhe , we are #ChemAt2m filming footages on our teaching materials for 2021, with safe distancing and masks 😷 This garden 🪴 has lots of natural greens, even when I ain’t wearing my military greens. #RealTimeChem https://t.co/iFBrsQS74r"
392,"I wear a XL. 

Temasek Foundation’s StayMasked initiative is providing free reusable masks till 13 Dec 2020.

Collect yours at your nearest CC. More details at https://t.co/eQZ1iyb6T0. https://t.co/yy7KzxDqve"
393,"Collection 2nd round~ please choose bigger if you are in between sizes! My recommendation is to get bigger, these masks are scratchy 😑😑😑 (@ Geylang West Community Club in Singapore) https://t.co/OOIww0bzdK"
394,"""For the needy only- disposable masks and sanitizer"" in #Singapore #Singapore https://t.co/nX3XSi2M0M #zerowaste #free"
395,@hASHbrownLEY Lol I bought face masks (the facial kind) for friends before for our vacation and we just relax and use it when in the hotel
396,Lol I had some idea of Christmas gifts for friends Liao...and it's very boring (like a care package like usable stuff like masks hahah)
397,I’ve collected masks for mum and myself. Have you? https://t.co/033dof02A4
398,"""Children party masks"" in #Singapore #Singapore https://t.co/5zn6tZqsJM #zerowaste #free"
399,"Test size, the masks are tiny! (@ Kallang Community Club in Singapore) https://t.co/NKgOKagyb6"
400,"""Body Shop Masks"" in #Singapore #Singapore https://t.co/wS6VVELF17 #zerowaste #free"
401,@splatnz Coloured masks are the new hanky code
402,"@Kristian_Marc @derridone Yeah I think the political aspect of race is one thing that I really wish they had gone into, but I really liked that they didn’t dumb down on the bs about “unintentional” racism and had brown people who weren’t just brown skin yellow masks on there!"
403,"""Body Shop Masks"" in #Singapore #Singapore https://t.co/wS6VVELF17 #zerowaste #free"
404,Traders on the sell side are exactly like the employees of a company that makes masks. Covid has been great for both these types of companies but none of that is attributable to the employees. Your reward is you keep your job. https://t.co/4FLWRA6bdO
405,"@taurusangel26 And,....flu infections are down. Singapore has had 14 days of 0 new cases. Masks are mandatory. One of the most densely populated cities in the world."
406,"'Munchtime' concert @esplanade_sg with the very talented Duodentity playing film sountrack medleys. So great to be in the beautiful concert hall for live music, albeit with masks and distancing. Plus lunch thrown in afterwards 🙂. More coming up so keep an eye out!#livemusic https://t.co/5xAFvFGK97"
407,Fashionable chic masks https://t.co/2RUnGTVG1s
408,"I guess there IS one more good thing about wearings masks that is not covid related...

I can openly drool in public while re-watching #Jungkook &amp; #Jimin solo MVs. #BTS"
409,"""Children party masks"" in #Singapore #Singapore https://t.co/ftYOMuJxyi #zerowaste #free"
410,"Wear. Your. Masks.

Pagod na kaming hinirang nyong bayaning frontliners. 

Pagod na pagod. https://t.co/JvnqtyjdGN"
411,"Let us save Christmas 2020. Wear your masks. Except when eating, of course.
Life is what we celebrate . All of it. Even when it’s sad &amp; lonely. Even when it’s difficult &amp; heavy. Yes, even when you’re ghosted &amp; ignored, betrayed &amp; abandoned. Celebrate life. ❤️ https://t.co/YqM7e9r80R"
412,"For those of you who don’t wear masks properly, sneeze and cough around people without covering yourself up, refuse to check in, you deserve to get spat &amp; shit on your face."
413,"""For the needy only- disposable masks and sanitizer"" in #Singapore #Singapore https://t.co/NA5UeWCD9L #zerowaste #free"
414,"Masks. 

Wandering around Singapore with the husband this morning. 

#portrait #portraitphotography #lecia #leicax2 #masks #singapore @ Kreta Ayer https://t.co/oOCJDOb2DS"
415,"Just in: today was the Singapore Scholar Symposium, a local finance conference w work from both faculty and phd students. 

We had it in person. W lunch and all.

(Social distancing + face masks.)

Sounds surreal, doesn't it? You can have it too if y'all comply w yo lockdown. 🤓"
416,This is what you can happen when people wear masks. It’s not a political statement. https://t.co/SYL5gAOMht
417,More masks https://t.co/C7JbJep3IZ
418,"""Disposable  Adult cloth face masks (brand new) "" in #Singapore #Singapore https://t.co/Ts8QPutbao #zerowaste #free"
419,"@FareedZakaria 
Another day - 0 cases in the community in Singapore - a densely populated island. MASKS / Contact Tracing using technology.  Quarantine. Good citizenship. American hyper-individualism is tearing the country apart. https://t.co/b2J5Uf4nIi"
420,MASKS AMERICA. JEEEZZZZ. https://t.co/XaZHBXI1na
421,"""Disposable  Adult cloth face masks (brand new) "" in #Singapore #Singapore https://t.co/Ts8QPutbao #zerowaste #free"
422,"""Reusable white Adult cloth face masks (brand new) "" in #Singapore #Singapore https://t.co/YZeULh0wOM #zerowaste #free"
423,"""Reusable Adult cloth face masks (brand new) "" in #Singapore #Singapore https://t.co/BrHF9OfhZe #zerowaste #free"
424,"""Children party masks"" in #Singapore #Singapore https://t.co/HRZ7zaAWRb #zerowaste #free"
425,"#origins
#skincare
#carousell

Origins Masks set for S$27 https://t.co/gruTRuw0JY on #carousell"
426,Questions: Have mouthwash sales increased since we all started wearing face masks? Have oral hygiene habits changed for the better or worse since we started wearing face masks? Discuss.
427,"After a week in which more than 750,000 Americans were diagnosed with the novel coronavirus, almost none of his backers wore masks. There were white nationalists, conspiracy theorists and far-right activists carrying signs demanding action that was already being taken."
428,@reallyGregRyan @jaketapper 0 incidents in Singapore for the past several weeks. None in New Zealand. Mandatory masks. Yep. Your right. They don’t work. https://t.co/zVk9PO1R14
429,AIRINUM masks https://t.co/qlY6LAilgK
430,"DO NO HARM. IS THAT NOT THE OATH MDs take?  

Rand Paul Urges Formerly Infected Covid Patients to 'Throw Away Their Masks, Go to a Restaurant' as Pandemic Rages Out of Control https://t.co/l6EK1AtIO7 via @mediaite"
431,Don’t really understand the concept of ICT during this period of time. Do we need to wear masks in our bunks?
432,Because these locations have mostly contained the pandemic and people wear masks and do social distancing? https://t.co/Iixb4Z0OmH
433,I bought all the Japanese folk masks from Daiso and the cashier said Halloween is over. I told her every day is Halloween. That’s my story. https://t.co/Jxv4nNvEvz
434,@Icehockeyman55 @fox12oregon I live in a cramped country of 5 million with 1-3 cases a day. Masks are mandatory here so I guess it works
435,is americans in the comments dumb or smtg ? all of the countries with low death rates practice wearing masks. istg americans 🤡. Americans should be lucky having @JoeBiden as their president wtf https://t.co/HofxJO6inA
436,"@jsjjazzfan78 @Simply_me_Holly To date we’ve had a total of 58,064 cases, and 28 deaths. We also have (had) direct flights from Wuhan and many other Chinese cities. Isolation sucks, but it works. We can now go to a restaurant/bar and remove masks while eating. Business are reopening."
437,"@NafeezAhmed @MalcolmNance Don’t forget Singapore. Plus, we had a National Plan and mandatory MASKS. https://t.co/2acChTccEn"
438,DEPRESSION MASKS available at Sects Shop Orchard Gateway 04-14 Singapore or online https://t.co/AvYsjcXTsr https://t.co/e2PLWvB0D7
439,DEPRESSION MASKS available at Sects Shop Orchard Gateway 04-14 Singapore or online https://t.co/ZhUp45buiS https://t.co/wtzjVPUobD
440,@CNN Don’t have to read much... just the sight of the people not wearing masks is enough to horrify anyone #COVID19 https://t.co/lYk7uChPI9
441,"""For the needy only- disposable masks and sanitizer"" in #Singapore #Singapore https://t.co/kYryZB4pk3 #zerowaste #free"
442,DEPRESSION masks - washable &amp; comes with 2 x KN95 filters (optional pouch also available) at SECTS SHOP orchardgateway now https://t.co/SnfMvAyHlT
443,DEPRESSION masks - washable &amp; comes with 2 x KN95 filters (optional pouch also available) at SECTS SHOP orchardgateway now https://t.co/h4CqAicXw8
444,"11.11 &amp; BLACK FRIDAY SALE*

Till 24 NOV 

[ MEMBERS ] 25% OFF APPAREL &amp; SHOES

#sectsshop
#1111sale 
#blackfridaysale 
#sectsshopsale 
#orchardgateway 
#singapore 

*excludes eyewear, masks &amp; accessories @ Singapore https://t.co/beU3bYdYYl"
445,Majority of the mail-in votes are for Biden... I’m pretty sure these are the poeple who wear masks as well... speaks a lot about the intelligence of these voters... #COVIDー19  #USElection2020 #MailInVoting
446,"11.11 &amp; BLACK FRIDAY SALE*

Till 24 NOV 

[ MEMBERS ] 25% OFF APPAREL &amp; SHOES

#sectsshop
#1111sale 
#blackfridaysale 
#sectsshopsale 
#orchardgateway 
#singapore 

*excludes eyewear, masks &amp; accessories @ Singapore https://t.co/Vlkp31ecSw"
447,"11.11 &amp; BLACK FRIDAY SALE*

Till 24 NOV 

[ MEMBERS ] 25% OFF APPAREL &amp; SHOES

#sectsshop
#1111sale 
#blackfridaysale 
#sectsshopsale 
#orchardgateway 
#singapore 

*excludes eyewear, masks &amp; accessories @ Orchard Road https://t.co/W6MdCArRZT"
448,"11.11 &amp; BLACK FRIDAY SALE*

Till 24 NOV 

[ MEMBERS ] 25% OFF APPAREL &amp; SHOES

#sectsshop
#1111sale 
#blackfridaysale 
#sectsshopsale 
#orchardgateway 
#singapore 

*excludes eyewear, masks &amp; accessories https://t.co/cHybWtjcMr"
449,"""Tie-on Masks"" in #Singapore #Singapore https://t.co/McV5xrs9z1 #zerowaste #free"
450,"""Diy facial masks"" in #Singapore #Singapore https://t.co/SXXtr46EC7 #zerowaste #free"
451,"""For the needy only- disposable masks and sanitizer"" in #Singapore #Singapore https://t.co/9co15QCptb #zerowaste #free"
452,"And wish this covid banished the world for good ... hope this will be all over soon. Well somehow, I feel for the frontliners who has to brave thro all these hurdles evry day, long hours wearing those suffocating masks... more power to the frontliners 💪🏼💪🏼💪🏼"
453,"Omg “stay safe, wear your masks, i love you very much” i felt like my older sister was talking to me 🥺 https://t.co/AbI2rSOwHR"
454,100K+ Covid-19 cases in the US and yet most of Trump supporters attended his rallies without masks! 😑
455,Have you introduced basic temp screening? I landed on September 7th around midday - minority of passengers at carousels wearing masks &amp; no no apparent enforcement / encouragement. Baggage handlers x 3 who came out of door to get stuck belt working not wearing masks either 🤦🏻‍♂️ https://t.co/xljWmw0ZmO
456,"Without robust and effective Testing, tracking, tracing along with masks &amp; restrictions on travel particularly in &amp; out of country then lockdowns don’t work &amp; as such are a sham particularly with schools open 🤦🏻‍♂️ Asia / Australasia have shown the way - its hard but obvious https://t.co/1GYSAQ8w7s"
457,"""For the needy only- disposable masks and sanitizer"" in #Singapore #Singapore https://t.co/GSNf4Zcicu #zerowaste #free"
458,@shahfaisalcric1 @aaliaaaliya @TheRealPCB @ZimCricketv @RadioPakistan Masks ?
459,I thought @JoeBiden was all about masks and social distancing. https://t.co/JlBEjnQfID
460,"""Green plastic container (thin for face masks)"" in #Singapore #Singapore https://t.co/aEb7ES2uXy #zerowaste #free"
461,"YOU stop playing politics! Look around where Covid under control - early &amp; ROBUST TESTING, TRACKING, TRACING, MASKS, combined restricted movements, SCHOOL CLOSURES, etc. Tough but Very simple #ToryCorruption given £Billions to non specialists for zero return. Have you any honour? https://t.co/WWBZJiP9K6"
462,Take a look at countries where Covid under control - masks prevent spread of droplets - fact! However combination of proper testing &amp; robust track &amp; trace equally important. UK deliberately a shambles as @ToryScum @ToryThieves have used Covid to divide people &amp; rape public purse! https://t.co/54dlWNAcro
463,I figured no insects or demons can enter thru d masks.
464,can’t understand how some fools still wear their masks inside out
465,Americans really need to be told everything huh from wearing masks to not eating tide pods to going out to vote..... anything that they don’t have to be babied to do??
466,"""Giving away N95 masks"" in #Singapore #Singapore https://t.co/AAPFZyaA8O #zerowaste #free"
467,AIRINUM MASKS available at Sects Shop Orchard Gateway Singapore https://t.co/3vHNGO9IJT
468,"2/2 While being scrappy and iterating quickly to match competitors helps, this is often used as the ‘cover’ for lack of innovation and thinly masks a lack of authenticity and values in the entrepreneur. #MakeItReal https://t.co/1U9Bf5TMpW"
469,"As they weren’t wearing masks &amp; trains &amp; stations have CCTV they will be arrested quickly &amp; prosecuted with full force of the law - correct @metpoliceuk ? @SkyNews @BBCNews Looking forward to the news of arrests, their names &amp; the trials #scum https://t.co/x5szMZ5sgq"
470,The replies are exclusively people who haven't read the article and REALLY don't want to where masks for some reason https://t.co/0C19Fw2Ec3
471,@bunssotans @kopiunclejin Yes luckily everyone need to wear masks now 🤣
472,"@KLomiglio @Matt_Maxson @jasonzweigwsj Oh you guys are still worried about COVID? That was so 3 months ago. 

We believe in masks and social distancing."
473,"Been a while since we went out for a jalan-jalan. Finally made use of the GBTB special pass bought during the NDP promotion. Less crowded, but the masks made taking photos less fun too.

#mltl🍋🐉 https://t.co/gwZV2aB2BS"
474,"Case naik salahkan politicians. 

But bila kena saman kena tangkap tak pakai masks, viral kat Twitter ckp police tak relax. Amenda lah korang.

Sama gak degil. Pakai je lah that damn mask."
475,"@SeanPenn Singapore is almost completely back to work. Schools have been operating for months. Restaurants, weddings, malls, shops....  A National plan, mandatory masks, contact tracing using technology, social distancing, quarantine, and good citizenship. You can have your economy back."
476,"@VanJones68 Singapore is almost completely back to work. Schools have been operating for months. Restaurants, weddings, malls, shops....  A National plan, mandatory masks, contact tracing using technology, social distancing, quarantine, and good citizenship. You can have your economy back."
477,"""You can predict about 73 percent of the variability in state-level Covid-19 symptom prevalence simply by knowing how often people wear their masks."""
478,And making women cover their heads and faces was the early version of masks... https://t.co/XFrbBqa43x
479,Start of the Presidential debate. Trump’s team still not wearing masks and former Trump advisor Kelly Sandler just said there is peace in the Middle East - has she forgotten the wars in Syria and Yemen!!!! I’m already venting!
480,just tried the dr jart shake &amp; shot mask and it was such a messy process‼️ worth a try tho since it’s highly raved but imma stick to my sheet masks for now🤪
481,He just bought 10 boxes of surgical masks because it was inexpensive. Meanwhile we have like 6 boxes at home waiting to be cleared 🤪. We usually finish 1 box within a month. #LetsDoThis
482,"@cnnbrk Americans, please wear masks, conduct social distancing, practise personal and public hygiene and you could bring down Corvid 19 . I am a Singaporean and we have brought infection from 1,500 to 2,000 daily down to now almost zero daily . Also contact tracing is important."
483,But muh masks https://t.co/WO0XrAs2cm
484,"Twinning Face Mask

Thanks @temasekfoundation for giving out free reusable masks for the past months.

Enjoy your weekend, #Everyone! @ Singapore https://t.co/kOacTAvah8"
485,"""PIXI Skintreats: Multi Masking Masks set x1"" in #Singapore #Singapore https://t.co/L9EdeXpujA #zerowaste #free"
486,"@SweetLoretta It’s ok, hang in there. I think it’s still better than... some countries. Here I think wearing masks has helped, but we don’t wear them when eating/drinking, out so I’m not sure if it’s only some time before numbers go up again."
487,"Nongs @bbrightvc @winmetawin , please always wear masks when you’re outside especially if there’s a crowd 🙏🏼😭😷"
488,@ChrisLeFleming To what end? Masks aren’t cures; it just lowers the risk of transmission.
489,New face masks arrived today. Thank you @tammilani! https://t.co/tKD93z7OPI
490,"I'm tearing up, for no reason :c an outing without having to wear masks is such a bless and we took it for granted https://t.co/yENBl9PtZI"
491,**Grabs free masks from clinic** https://t.co/i7jHHjqkde
492,"MASK ON!
Our #Sirius and #Barcode masks went on a picnic.

#RenanPacson 
#Paxon @ Singapore https://t.co/GkJTfIq48l"
493,"HALLOWEEN SALE*

Till 31 OCT 

[ MEMBERS ] 25% OFF APPAREL 

#sectsshop
#halloweensale
#sectsshopsale 

*excludes footwear, eyewear, masks &amp; accessories @ Orchard Road https://t.co/SyBibiDKiV"
494,October 6 is diversity day in Holland. At @NLinSingapore we have diverse colleagues and we see more and more diversity in face masks. #DiversityDay https://t.co/mNeahd9tzL
495,"They just opened up an ancient Egyptian mummy coffin, I guess we’ll be seeing aliens next week then, I hope they wear masks."
496,"This is how to make sure “Covid19 doesn’t dominate lives”. Follow the science, masks, safe distancing, testing, contact tracing etc... NZ, Taiwan, SKorea, Hong Kong, etc have done it.. but Trump and his enablers can’t relate. https://t.co/3WxjDri65C"
497,"The people scanning their hands for temperature are probably the same people who wear their masks not covering their mouths.
They probably also believe the earth is flat and the moon landing was fake.
Basically, they're idiots.qp"
498,"@realDonaldTrump All the best.
If all you guys were wearing masks , distancing , and follow the scientists advice, it would have been so much better"
499,Not forgetting he has asked staff and Journalists to take off their masks and mocked Biden for wearing one. https://t.co/0YrtF8vFJv
500,"Mask On!

Our Sirius and Ex Machina masks on these beauties! ❤

SHOP the masks at @shopglokal @ Singapore https://t.co/yTk7aVzdWg"
501,Do you think ppl who are tested positive for covid19 but refuse to wear masks &amp; continue to meet people deserve to die?
502,"“The latest contribution comprises 25,000 COVID-19 diagnostic kits, one million surgical masks and 200,000 bottles of hand sanitiser, Singapore Ministry of Foreign Affairs (MFA) said”  https://t.co/zXetFhJxxp"
503,"CNN shows footage of US presidential rally, where Republicans REFUSE to wear masks. Unbelievable. #TrumpCovid"
504,CNN reporting that White House staff still working with no masks on.
505,"As @CruiseNorwegian #PlatinumPlus Latitudes member, @RoyalCaribbean #RCCL Shareholder &amp; Emerald Crown&amp;Anchor member, I simply❤️idea of 🛳'Cruises to nowhere' from #Singapore! Advice:🚫😷Do it right! Have everyone tested, zero masks, zero distancing. Relax! https://t.co/z1Geynp3cn"
506,my mom kept pestering me to see if the masks i hanged out my window fell off and i got so annoyed so i finally did and found this on my table ... love her so much la 🥺💙 https://t.co/t9BePIP1bO
507,"Wear yo’ masks! They’re on the prowl... 😂
•
#humor #repost #randomthings #onfleek #yoloswag #goodvibes #nofilter @ Singapore https://t.co/gWGggs4vXa"
508,"Disposable masks are meant to be disposed of after ONE use! Not dead yet huh? Doesn't he know the phrase ""low virus, doesn't mean no virus""?? https://t.co/OECZuuNhdk"
509,"For the 1st time....
Went all the way to Temasek Shophouse
Collect the pre-order denim &amp; peach masks😷
Dad bought for my mom, I bought for myself @ Temasek Shophouse https://t.co/WcDVXBIQjx"
510,"""Reusable masks"" in #Singapore #Singapore https://t.co/eNyAL8YPeF #zerowaste #free"
511,"🤦‍♂️ “But until vaccines are approved &amp; made widely available, measures such as testing, social distancing and mask-wearing must be the new normal amid the pandemic.” According to whom? Politicians, Doctors, Scientists? Testing distancing &amp; masks necessary when 1.5% ave. mortality? https://t.co/L2rx3fKZIC"
512,"If this was a triathlon, we've finished the swim and are now in the bike portion. We need to continue to play our part - wear masks, keep our distance, be mindful our actions are not putting other at risk, be responsible. The healthcare workers depend on us doing the right thing."
513,"⚫️AIRINUM⚪️

URBAN AIR MASK IN ONYX BLACK, QUARTZ GREY &amp; PEARL PINK

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks https://t.co/wdHm8kxqA6"
514,"⚫️AIRINUM⚪️

URBAN AIR MASK IN ONYX BLACK, QUARTZ GREY &amp; PEARL PINK

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks https://t.co/yLfvOXJOi3"
515,"⚫️AIRINUM⚪️

URBAN AIR MASK IN ONYX BLACK, QUARTZ GREY &amp; PEARL PINK

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks https://t.co/Nd9Yf7l7K6"
516,AIRINUM masks are back - Sects Shop - at Orchard Gateway 04-14 Singapore https://t.co/dy0TBqgbYF
517,Free masks from the government. https://t.co/rfkARSjgVu
518,"⚫️AIRINUM⚪️

QUARTZ GREY URBAN AIR MASK

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks @ orchardgateway https://t.co/cdNXdM7ri8"
519,"⚫️AIRINUM⚪️

ONYX BLACK URBAN AIR MASK

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks @ Orchard Road https://t.co/Na9LzCmRq7"
520,"⚫️AIRINUM⚪️

PEARL PINK URBAN AIR MASK

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks @ Singapore https://t.co/cm9irsSH2E"
521,"@cinziaspina77 @saifedean @giacomozucco Besides not being able to travel, and masks in public, not sure anything is that different. https://t.co/iybRg3c83m"
522,We can start collecting another two free masks each from today. https://t.co/LhWx0SpYJc
523,"Collected the face masks from the Vending Machine during lunch hour. Thanks @temasekfoundation ! 💕
.
.
#staysafestayhome #staysafe #Singapore @ Kaki Bukit Estate, Singapore https://t.co/iNHTPwahM7"
524,"Walking now, so far 9km today, a day before the equinox, 82% relative humidity &amp; 27.8°C. Latitude 1.3°N. Just walked through the site of the WW2 Battle of Pasir Panjang (see photo). We’ve worn face masks for 98% of the time. #Singapore #HistoricalSite #WWII https://t.co/Jwepa8fDXl"
525,"HP Nanoprocessor: Reverse-engineering the circuits from the masks...

https://t.co/Mt9Q91Vh2w"
526,There weren’t forest fires and haze in 2009 but there was my paranoid choir wearing masks to prevent ourselves catching a flu from our classmates months before our overseas competition trip................
527,Let's go get some masks! @ Fairprice Xtra at Ang Mo Kio Hub https://t.co/Bl4cpNksFH
528,Jollibee Singapore 🇸🇬 Have a jolly Friday everyone!!!!!! 🍝🍗🍟 Ganda ng masks namin dyan. Hinabol namin ang promo!!! https://t.co/AuS7mnk5w2
529,@tribelaw I live in Singapore. The government did this months ago and still supplies masks to its citizens and permanent residents.
530,Singapore went from 1.4K Covid cases in a day down to 11 cases. Take note America😉 wear ya damn masks☺️
531,"@rhineab96 @piersmorgan Wear masks all the time in Singapore.. look at the numbers. Infection + mortality are near zero.
Do the math."
532,@Gladwell Masks..we got close to zero deaths. But we still wear. What they need to do is make it illegal to wear masks. Then everyone one will be like hey fuck u...I'm going to wear two masks. Could do the same for voting.
533,face masks are rly good at covering the acne i get from wearing face masks
534,"I went to @bumwear buy my Tokidoki masks and the husband come and shop for Jujube 🤣 

Rita, I think Bumwear got itself a Jujube Dad who actually shops Jujube bags 🤣 @ Bumwear https://t.co/RSLsycLaL0"
535,bless i just bought a shit ton of sheet masks and probably a whole skincare line lol
536,"来週月曜日から再びマスクの配布

前回からマスクの質が改善。今回も期待。

Every Singapore resident to get free pair of reusable masks from Sep 21

https://t.co/ErAKrnAbEe"
537,"It was a bit strange we met both wearing masks and cap. We sat down ordered the coffee, waited for it and then the reveal! I cheated because I kept my cap on"
538,"Lol, everything will be fair game except free movement, lack of masks, lack of social distancing, political horsetrading, complacency https://t.co/MY4qlqkvCC"
539,“Working models” https://t.co/5fqOixdfo2 #Uniqlo #Airism #Foodpanda #Masks #Covid19marketing
540,@MalaHolland Did they use masks? I hope they get better sooner.
541,"The mask holder is a good gesture gift. But seriously, not everyone would need it. All my masks have their own ziplock bags to keep them clean whenever I'm eating or drinking.

It's not that I don't appreciate it but it is not the most useful thing to give."
542,"One month of preparing for this night

TIME TO COMBINE ALL MY FACE MASKS AND TURN MYSELF SO BRIGHT I CAN LITERALLY RISE AND SHINE IN EVERY VIEW https://t.co/qbZxZW6cU7"
543,Spend S$70 on masks! Waw gud job Aqilah!
544,@panamiyo @queenbhuie @MotherFreds That's crazy. Over here all kids teachers have to wear masks.. All the time. No removing it except during PE which is spread out safe distanced as well. .
545,"🌸MY $1 SKINCARE ROUTINE🌸
ClearTurn’s Mask Set is going at $28 for 28 pieces of Mask now!😱
They have made daily masking an affordable luxury for just $1 a day!
•
There is different kinds of masks in the mask bundle,… https://t.co/0tSrLGtwr8"
546,2020: masks are fashion pieces
547,"As more activities and services resume after the circuit breaker lifts, the use of masks will continue to be mandatory when people go outside their homes. The use of masks that closely and completely cover the nose… https://t.co/P3PvI1Wr0I"
548,"(I forgot that the masks can still be seen under our chins.) 

Nonetheless, this did not detract from a full, wine-filled evening with this wonderful woman. I worked with Chitra in a previous company, and although… https://t.co/UmCZ8PfDJe"
549,"[👁GIVEAWAY👁]

The eyes are the windows to the soul 👀, and probably the only part of the face that people will look at now, since we all have our masks on! 😷 

I’ve recently had my eyelash extension done at Mini… https://t.co/3w8AtjAbLD"
550,I can’t with people wearing masks but their nose is out. The annoyance just looking at it
551,Pretty harsh wearing a free schools meals card on your face. Universal free masks for children maybe? https://t.co/ekbVsAaMJR
552,Please wear your masks #staysafe #stayhealthy #staysafeeveryone #itsnotjustaboutyou @ Johor Bahru https://t.co/C2ZN0KkNdb
553,KANGOL MASKS at sects shop orchardgateway 04-14 https://t.co/c7VV3IMeO2
554,"TODAYonline: 8 Things You May Not Know About Disposable Masks.
https://t.co/ux6VdfaeYe

via @GoogleNews"
555,"Almost entering the last quarter of 2020 already, it's insane isn't it? Never would have thought I'd be wearing so many masks in my life 🤪. Thank you &amp; goodbye to a pretty good August for me; hello &amp; welcome… https://t.co/zdDCyfFmw4"
556,Here’s the correct way to #WearAMask and keep a #safedistance Demonstrated responsibly by team ASESG 🇸🇬 #Singapore #millennials These ASE logo masks are made especially for employees and #customers https://t.co/vnnLjXI3TQ
557,"Masks at playtime no problem ...safe...cool..superheroes 
#weareais #cognitaway #primaryschool #maskplay #Singapore https://t.co/gnmRWXPE9N"
558,Saw #tenet in an actual theater today. Have really missed that. Masks on. Small crowd.
559,@minliangtan still waiting for them RGB Razer masks! https://t.co/VgeIKSVL29
560,"What are your bathroom essentials for your daily skincare routine?

Daily sheet masks are something that you can never miss! They are a good source of nutrients for your skin right before you put on the rest of your… https://t.co/eDnWQt0tYr"
561,"Watching @TENETFilm in a theater in Singapore, wearing masks and socially distanced (roughly 40% capacity). This is the future of a responsible Covid world."
562,Don't waste your perfume when everyone is wearing masks
563,"New York Museums Reopen With Masks, Sanitizers and No Crowds https://t.co/8WSDC1KhSP"
564,"⚫️KANGOL⚪️

FACE MASKS

SECTS SHOP
ORCHARDGATEWAY 04-14

#kangol 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#kangolmask @ Singapore https://t.co/3HPqGRuOnP"
565,KANGOL MASKS at sects shop orchardgateway 04-14 Singapore https://t.co/buK0iNIytI
566,i hate cloth masks bruh
567,"@philipcball @m_c_marshall I couldn’t believe it when they put the masks on. Christopher Nolan, not again?!"
568,Just did my face masks and drink finish the Jeunora.
569,@wxysze yeah and tell her masks u will buy for her don’t WASH even for a while !! It’s not hygienic
570,Not surprised you’re WS 🤦🏻‍♂️ (The company that screwed over its staff). Masks are to protect vulnerable people from potential carriers such as the selfish morons that patronise WS. https://t.co/REUevEtFi4
571,"⚫️AIRINUM⚪️

URBAN AIR MASKS

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks @ SECTS SHOP https://t.co/iQYd9MHJw2"
572,"⚫️AIRINUM⚪️

URBAN AIR MASKS

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks @ Singapore https://t.co/UNiWrKY3Po"
573,"⚫️AIRINUM⚪️

URBAN AIR MASKS

SECTS SHOP
ORCHARDGATEWAY 04-14

#airinum 
#sectsshop
#武林大会
#orchardgateway
#orchardroad
#singapore 
#streetwear
#aw20 
#hypebeast 
#masks @ Orchard Road https://t.co/ykTSl6blkl"
574,AIRINUM MASKS at sects shop orchardgateway 04-14 Singapore &amp; online https://t.co/r28vMrtATt https://t.co/kiy9eJOxaO
575,Angry at people not wearing masks. “I don’t have.” “I want to smoke”. #singapore #excuses
576,"@JiminsBookmark Well with so many of them not wearing masks or social distancing, there are gonna be some sad people who won't get to make babies with their uncle brothers anymore *fake sad face*"
577,"Sorry, I am busy today. My dogs and I are having quality time. 

Comfortable custom-made name initials sandals by: tokonya_papah &amp; @papahedwan 

Custom-made designer masks from: ncy17lie &amp; premium_mask.id 

📸 by:… https://t.co/Qi7qDwWw7f"
578,"Hi. Anybody looking for headloop masks can get them from me. RM 35 je per box. 
COD around JB, shipping available 😆😆
#hijabmask #headloopmask @ Johor Bahru https://t.co/t8pCHeVZRe"
579,@gilldeacon our kids preschool through grade 12 here in Singapore are all wearing masks. It has been less of an issue than we thought it might be.
