,Text
31,"One of my fave after dinner snacks nowadays if I'm still peckish during #wfh period
#chickenwings #chickenwing #wings #chicken #snacks #fingerfood #barbites #buffalowings
#wfh #covid19 #coronavirus #workfromhome @… https://t.co/Z5UFoi0ejf"
32,"There was a time i thot its cool to hv a job thats behind panel , wear a pair of ear phones, look cool n chill ! Now d whole world is doing that with #workfromhome hahaha.. One day soon .. tho , i shall  try zooming… https://t.co/SZYgTyJIhT"
33,Whipping up some Tomato Egg today. #lunchtime #lunch #tomatoegg #homecook #workfromhome #wfh #cookfromhome #singaporelife @ East Village Mall at Simpang Bedok https://t.co/hD3vseaZwR
34,"Work from home gift idea for employees 

#workfromhomegiftideas #employeegift #giftforstaff #wfhgiftideas #uvsteriliser #customgifts #workfromhome #branding #marketing #marcom #brandedmerchandise #corporategifts #promotionalgifts https://t.co/cx08PfF5hM"
35,"Work from home employee gift idea - UV Germicidal Sterilization lamp 

#uvlight #uvsterilizer #customprint #workfromhome #workfromhomeessentials #covid19 #branding #marketing #brandedmerchandise #giftideas #employeegifts #staffappreciation https://t.co/HSd80S4y47"
36,"Work from Home employee gift idea - UV Germicidal Sterilization Ozone Portable Lamp

#workfromhome #wfh #employeeappreciation #workfromhomestaffgift
#Employeegifts #covid19 #brandedmerchandise #workfromhomegifts #branding #marketing #advertising #gifts https://t.co/1tjlYGK8j5"
37,"pwede bang humiling isa pang araw?

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg #stayhomeforsg #sgunited… https://t.co/6vQGFVMg5U"
38,"Very long never wear long pants le. #covid19 #workfromhome #stayhomestayhealthystaysafe @ Jurong West, Singapore https://t.co/XA17EoNpz6"
39,Why are we working longer hours despite remote working promising greater productivity and shorter hours? One word: Boundaries.  #WorkFromHome #remotework https://t.co/mirvdKBrnH
40,"physically in 🇸🇬
spiritually in 🇹🇭
happy weekend!!!

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg #stayhomeforsg… https://t.co/lFLwe4uYcH"
41,"my afternoon drink: classic G&amp;T!!!

#crcheers #quircsingapore #siestadrinks #ginandtonic #iwannadrink #relaxingtime #wfh #workfromhome #nevernevergin #paperlanterngin @ Evania https://t.co/bweNcQY1Zu"
42,"Work from Home Employee Gift Ideas - Covid-19 Essentials Gift Set 

#workfromhome #wfhgift #covid19essentials #covid19essentialemployees #giftideas #essentialgiftideas #giftideas #corporategifts #wellnessgifts #marketing #advertising #branding #marcomm #marketingcommunications https://t.co/hFzXBkR7Z4"
43,"ho-hum…..

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg #stayhomeforsg #sgunited #makeupoftheday #motd #chanel… https://t.co/dQApCTTRcG"
44,"wake up. make up. selfie

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg #sgunited #makeupoftheday… https://t.co/KSiDbvRshZ"
45,@lexiecarpenter Make up?! What's that? #workfromhome
46,"This is the workspace where I spend 10-14 hours a day 🌍 
#secretlab #workfromhome #workspace #mac #razer #singapore #work #setupinspiration #jabra #samsung #plantsmakepeoplehappy #setup #apple #bose #datadoglife… https://t.co/cJhOsgdWg0"
47,"#homemade
#lontong #curry #sayurlodeh #tofu #wolfberries #goji #gojiberries #gouqizi #singapore #singaporefood #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute #covid19 #covid19sg… https://t.co/jde0b5GO41"
48,"When Friday feels like Monday // 🤷🏻‍♂️
.
.
.
.
.
#wfh #workfromhome #work #myprotein #myproteinsg #gymgear #workout #fitness #fitfam #fitspo #igsg #sgig #sg #sgboy #singapore #abs #sixpack #6pack #sgphysiques… https://t.co/Dieh8S3HTD"
49,30 minutes work day today. Hit my target and I’m out. $MRNA #BBTfamily #WorkFromHome https://t.co/t8JRPaet3v
50,"Indiana Jonesing for my next big adventure amid amazing #workfromhome opportunities! I have my level 2 #signlanguage exam next week to cram for (send #thoughtsandprayers) and TONIGHT, I’m delighted to round off the… https://t.co/ThW483puoB"
51,"Indiana Jonesing for my next big adventure amid amazing #workfromhome opportunities! I have my level 2 #signlanguage exam next week to cram for (send #thoughtsandprayers) and TONIGHT, I’m delighted to round off the… https://t.co/FfFjZ5ty15"
52,WFH Day ??: My co-worker for the day (and for the foreseeable future) #catsofinstagram #workfromhome #adoptdontshop @ Singapore https://t.co/dfYRqdgohg
53,"swab test done!

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg #sgunited #makeupoftheday #motd… https://t.co/OE7fecm7lJ"
54,"#Future #Job Skills: The Increasing Value of Continued #Learning
🚀Join us at https://t.co/XbGvPDZwxQ 🚀

#here4more #education #WorkFromHome #digitalnomad #dogood #Covid19 #change #weimprovetheworld #futureofwork
#value #singapore #FridayMotivation  
https://t.co/75r4XtNBYn"
55,"Work from home Gift ideas - Corporate headset with logo print

#headsetprinting #corporateheadset #workfromhome #wfh #workfromhomegifts #branding #marketing #giftideas https://t.co/tROHggDPSV"
56,Happy to be part of this organization😊 #lifeatsap #sap #successfactors #wfh #workfromhome  #godisgood #grateful #blessed @ Singapore https://t.co/MVnuiJ6xl6
57,"what made my Monday such a breeze…

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg #sgunited… https://t.co/4ALPNOmf66"
58,"Remote meetings can be difficult to get right. Here’s how you can design one and pull it off effectively: https://t.co/DUMAYwvElD 
#remotemeeting #workfromhome"
59,"Most anyone can learn to be a great virtual employee. The top skills to learn are setting healthy boundaries between your work life and personal life and building relationships virtually.

#wfh #workfromhome… https://t.co/Mv74Ka9Bw6"
60,"sickening!!!

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg #faceapp #makeupoftheday #motd #chanel… https://t.co/5aCf2ASd75"
61,Was really craving for some Penang Prawn Noodles (midnight hunger pangs 😂) so we decided to order from penangculturesg. Ordering was really fuss-free and pick up was quick. It is a great #WorkFromHome lunch option… https://t.co/P9FbBkS3HJ
62,#JobSearch #jobs #job #jobhuntchat #jobhunting #interviewtips #WorkFromHome #WorkOpportunities  #jobsicoulddo #singaporejobs https://t.co/xbOQh1DxvZ
63,"mi chico latino…

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg #faceapp #makeupoftheday #motd… https://t.co/ZLcwusbw5a"
64,"#raindrops keep falling on my head ...sibeh powerful rain this morning man! To #workfromhome or not :) 

#nature #singapore #rainfall @ Singapore https://t.co/TtDLY7gtIy"
65,"where did all my summertime go?

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg #makeupoftheday… https://t.co/LaeYmrmIYe"
66,"One great thing about working from home is that you still can take client meetings and conference calls in your boxers and without having to take early morning showers.

#wayligo #workfromhome #aspiringpodcaster… https://t.co/B72oqmFGYE"
67,"Dear #safedistancing officers ,
I want to report ,this visitor came to my house uninvited , and never wear mask ! 
Lucky got observe safe distance ... mmmm... #workfromhome singaporezoologicalgardens want to come n… https://t.co/qKgYMzvdQQ"
68,Those delayed Monday blues hitting hard again. #adoptdontshop #catsofinstagram #maxthecat #workfromhome @ Singapore https://t.co/xQ2wfTUe0n
69,"#macncheese
#macaroniandcheese #macandcheese #macaronicheese #7ElevenSG #711 7elevensg @7eleven #instantfood #macaroni #cheese #pasta #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting… https://t.co/GY7YgzSYZx"
70,"Staple we get quite frequently from the nearby coffeeshop nowadays
#Ngohhiang #octopus #prawn #prawnfritters #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute #covid19 #covid19sg… https://t.co/uURxtBz8hj"
71,"Wonder why everyone’s at home😬

#citylights #cityscape #citylife #shotoniphone #urbanphotography #cityphotography #bnw #lights #dusk #sky #skyline #bnwphotography #blackandwhite #viewfrommywindow #wfh #workfromhome… https://t.co/zLcdqNM3eW"
72,"Selamat bergabung di dunia DECENTRALIZATION for STREAMITY GROUP INDONESIA ..

JOIN US LINK https://t.co/p8MX3fC6GG

#streamity #blockchain #networkmarketing #workfromhome #cryptocurrency @ Batam, Riau, Indonesia https://t.co/7l5J8lrjZi"
73,Still in #WFH mode? Well that's the new norm! Here are some useful tips for you guys #productivity #business #COVID19 #StayHomeStaySafe #WorkFromHome #remotework #stayconnected #people #change https://t.co/5sSwPeOay7
74,"we’re gonna make it!

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg #makeupoftheday #motd… https://t.co/pqpz5l5Oh9"
75,#Crowdstrike CEO on how the #future of #remote #work and #security will look https://t.co/wvyh4WNrQu @CrowdStrike @George_Kurtz #WorkFromHome #remotework #cybersecurity
76,"One minute, you’re booting up your laptop for work and the next, it’s 6pm and did I forget to eat lunch. #coronavirusdiaries #workfromhome"
77,"Since ive been around at home during this #workfromhome then when the boy #backtoschool he told me that i should be able to send and pick everyday. Well, as long its not clash with my meeting schedule😄 #son #myson… https://t.co/5uB2BivyQm"
78,"Flower crabs cooked in a light chilli sauce.
#crabs #crab #flowercrabs #chillicrab #singapore #singaporefood #sgfoodie #sgfoodporn #sgfood #sginstagram 
#wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome… https://t.co/isGmdncLcV"
79,"Jiayou Singapore! Are we ready for circuit unbreaker?

#jiayou #singapore #cactus #cacti #wfh #stayhome #stayathome #workfromhome #cactuslover #kitchengarden #perspective #sky #clouds #encourage #support… https://t.co/1yyQV9r52k"
80,🥳#picturelock #piclock #videoeditorinlockdown #workfromhome @ Singapore https://t.co/eavlYx0Vdg
81,"there’s always some gray area somewhere...

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #ecq #gcq #stayhomesg  #stayhomeforsg… https://t.co/RpZbTeMEsx"
82,An apple a day isn’t the same as 7 apples over the weekend. #dailyroutine #WorkFromHome #workout #stayfit #StayHealthy #bebettereveryday https://t.co/i8cJFGJ9fX
83,"Alhamdulillah ❤ 

All ready self collection &amp; delivery for tomorrow  ..  😍 

Thank You ladies for your constant orders &amp; support! 💋

#dudukrumah #covidraya 
#onlinebusiness #workfromhome 
#NurLynn #MirasCollections… https://t.co/7SBdbUMfss"
84,"low and hanging...

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #lorealinfallible #lorealph… https://t.co/A7QaXenJHc"
85,"I leaned that it’s not discipline and habits that get you going. Discipline is an illusion. Motivation is the cornerstone of all productivity.

You got to have workstation to get started.

#workfromhome #mydesk… https://t.co/1sCyHufQLK"
86,"In the name of keeping it real and in theme with the general rabak trajectory of my #workfromhome life, I will dedicate every Friday to shine a light on the #weirdestdeliveryflex –"
87,"This week’s mood... asi, asi..
#workfromhome #quarantine #quarantinelife #lockdown @ Singapore https://t.co/Z45E5wfD7I"
88,"Pumpkin tart
#pumpkin #pumpkintart #dessert #desserts #sweet #sweets
#baking #bake #baked #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute #covid19 #covid19sg #coronavirus #staysafe… https://t.co/sISiAoWLuj"
89,"My fave Hokkien mee.
#hokkienmee #prawnmee #prawnnoodles #friedhokkienmee #prawns #squid #sotong #singaporehawkerfood #singapore #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome #Telecommuting #telecommute… https://t.co/eDAfV5Fu63"
90,"Seminar with expert of Indonesia.
#COVID19indonesia 
#StayHome 
#WorkFromHome https://t.co/hKBeDjheqE"
91,"Whoops. Forgot that I earned a cert last week. LOL 2 certs down, 1 more to go! #everydayigetbetter #fitness #pkp #mco #workfromhome #wfh https://t.co/mgcx8gCL9X"
92,What will happen to #Singapore’s CBD if #WorkFromHome becomes the norm and firms don’t need this much #office space? #futureofwork https://t.co/pjgqQQB7dN
93,"Lockdown: When the most mundane of the things catch your attention 😆

#stationery #pins #macro #shotoniphone #depthobsessed #color #colour #round #paper #book #colorful #colorful #stayhome #workfromhome #stayathome… https://t.co/TeSMhUJM5O"
94,"and that’s how i enjoy it😉

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #givenchy #givenchybeauty… https://t.co/eTW4iwzBks"
95,"New job in WFH be like...
#grapplemax #prowrestling #プロレス #singapore #workfromhome #worklifebalance #meme @ Grapple MAX - A Pro Wrestling Collective https://t.co/7FklYbKvO1"
96,"#50DaysSinceHaircut
#CircuitBreaker
#WorkFromHome
#MyWifeIsMyColleague
#AnnoyingColleague
#MyColleagueIsAHairstylist
#DadOfDaughters
#ChubbyDadOf3Curlies
#GotNothingBetterToDo
#WangiDad
#MakBusuk @ Jalan Membina https://t.co/Vl5KULKXUm"
97,"holding on for one more day…

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #givenchy #givenchybeauty… https://t.co/J9SWS8Mm4b"
98,"TFW you're juggling #WorkFromHome &amp; kids' #HomeBasedLearning 😭. We feel you! Happy Mother's Day!

Watch our trailer! https://t.co/jrYoI3IYIH

#RepossessionFilm #MonkeyAndBoar #sgfilm #asianhorror #madeinsg #indiefilm #asianfilm #happymothersday #mothersday #mothersday2020 https://t.co/hknMNVabJm"
99,"Missing travels, anyone?

#tuktuk #shotoniphone #bokeh #bokehlicious #tuktuks #myanmar #traveler #travelphotography #travels #travel #woodentoys #woodart #art #artist #workfromhome #wfh #reflection #reflections… https://t.co/vzuyMEYc3F"
100,"cant wait to get out of this sh!t hole 😭

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #esteelauder… https://t.co/5b3ryGs5PM"
101,My little work colleague today. #Ruud #Cute #dog #workfromhome #staysafe https://t.co/6ZlwqnzlzA
102,#cakeoftheweek #quarantinelife #workfromhome #teabreak #stayhome #staysafe @ Imperial Heights Singapore https://t.co/3EWl4UC4aB
103,"Sitting on a @secretlabchairs chair makes me sleepy because it is so comfortable 💻
 #secretlab #sgunited #gamingsetup #worksetup #singapore #macbookpro #asian #razer #tech #workfromhome #work #worklife #wfh… https://t.co/yK8JGj1Z93"
104,"Repeat after me: 1 octopus, 2 octopuses, 3.14 octopi

#softtoy #octopus #red #colourful #colorful #reflection #reflections #glass #portrait #shotoniphone #softtoys #bokeh #wfh #workfromhome #creative #creativity #art… https://t.co/Gth01dOvVL"
105,Are you asking what’s the future of work (#fow)? #wfh may be the new fow. Be prepared for the new times. #futureofwork #workfromhome @ Singapore https://t.co/UTj24zwqFm
106,"Most hardworking week over #CircuitBreaker period. Haahaa ...!
.
.
#aiavitalitysg #workout #exercisemotivation 
#workfromhome 
#myadventuresinSG
#Singapore @ Bedok, Singapore https://t.co/e1kUtOKx5T"
107,Morning roll call with my Team Leaders 🥰 #PKP #WFH #everydaywegetbetter #WorkFromHome #MCO https://t.co/vEH4qQJFrE
108,"FURTHER REDUCTIONS up to 55% off on selected items for ANSAC's ""#WorkFromHome Essentials"" kit starts today, 1 May! 📢

#ANSACCares #StayHome #StayConnected #COVID19 #pandemic #FightCOVID19 #Hope #ANSACTechnology #ANSAC #20YearsofANSAC #Safety #Analysis #Measurement #SGUnited #SG https://t.co/r0LF6JqOnF"
109,"Stay home, stay safe, stay healthy. 30.04.2020
#wfh #workfromhome #dinner #homecooking #gallery #food #foodstagram #foodpics #igdaily #igfood #igs_photos @ Jurong West, Singapore https://t.co/9lC50hbtLA"
110,Do these stretch for #StayHomeStaySafe ! #WorkFromHome https://t.co/C4c2yuMgDv
111,"Percy discovers the danger of working from home. It’s all fine until the WiFi goes down. 
Follow us for more comics of the Kuehs! 
.
.
#kuehkafe #workingfromhome #workfromhome #NormalPeople #FlattenTheCurve #StopTheSpread #SGUnited #comics #comic #Singapore #wifi #NoWifi #percy https://t.co/rTqcwEXBik"
112,"Another fancy western lunch by the wife 🥰🥰

#stayhome #workfromhome @ Yishun https://t.co/TiXMMqCc87"
113,"Is it weekend yet?

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #esteelauder #fentybeauty #bbcream… https://t.co/80wp9BFLpt"
114,"A lonely Dove in deep thoughts, sitting on a Frangipani branch in the drizzle. 🐦🌸🌧
.
.
.
.
.
.
#wfh #workfromhome #bored #birds #dove #samsungnote10plus #samsunggalaxyphotos #pigeon #frangipani #drizzle #rain @… https://t.co/zytxwt9BOi"
115,Celebrating #success with @debasmita_d of our very first #zoom Picture Book Matters workshops in Asia. The team @sgbookcouncil was superb and the participants left happily after. Yay!! More to come. #workshop #WorkFromHome #picturebookcreation https://t.co/K0eTbajOfv
116,"The reason Zoom calls drain your energy. For me, it is the fact that it feels like EVERYONE on the call is looking directly at me 100% of the time!!
#zoom #covid_19 #WorkFromHome

https://t.co/95rGneE1M5 via @BBC_Worklife"
117,"Good things come to those who sweat.
#workfromhome #circuitbreaker #dontlookback #ifboredlift #sweatout @ Singapore https://t.co/JSPNa0TgOm"
118,"walling for now coz malling cannot!!!

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #esteelauder… https://t.co/fJyfzZrOcb"
119,"When you #WorkFromHome, you’re always at the office. When this ends I’m going to take a couple of days leave and stay home. #wfh #COVID19 #circuitbreakersg"
120,"Selamat Menajalankan Ibadah Puasa 1441H/2020M. Mojon Maaf Lahir Dan bathin 🙏🙏🙏

#instagram #instagood #insta #coronavirus #stayhome #workfromhome #covid_19 #kitabisa #puasa #1441h #batam #indonesia @ Batam, Riau,… https://t.co/XErgsDHpty"
121,"when #noshavenovember came in early…

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #circuitbreaker #circuitbreakersg #stayhomesg  #stayhomeforsg #makeupoftheday #motd #esteelauder… https://t.co/OFkwq852DP"
122,"Great to see @bbcaaron on @BBCWorld with all the world’s Business News. The good, bad &amp; ugly. All delivered with such originality. #AaronHeslehurst #TalkingBusiness #bbcworldnews #stayathome #WorkFromHome"
123,"Dancing or cleaning the floor? Doesn't matter. 

2 benefited... The body and the floor. =)

Wana try?

#dance #workfromhome 
#somatics
#somaticsg
#somatic 
#somaticmovement
#somaticmovementtherapy
#movement… https://t.co/9VR988KKbD"
124,#WorkFromHome #gojek https://t.co/oNLZxh3YCZ
125,Avo and Scrambled Egg Bagel For Breakfast! #breakfastofchampions #avocado🥑  #workfromhome #covi̇d19 #circuitbreaker #circuitbreakersg #circuitbreakerday11🇸🇬 @ Singapore https://t.co/6x7nYJL5Me
126,Tomorrow I will try to spot alpha Centauri. @elonmusk has his eyes on Mars already. @Space_Station @MothershipSG @stompsingapore #SGUnited #CircuitBreaker #WorkFromHome
127,"I must say the weather is getting clearer by the day. Today I could spot the ISS clearly from my balcony in the Lion City. I was amazed. 
@elonmusk @Space_Station @MothershipSG @stompsingapore  #SGUnited #CircuitBreaker #WorkFromHome https://t.co/h2QekksysJ"
128,"@MothershipSG I am not even kidding, here is a different angle from my Bartley residences . Do visit after CB to view and save on some Yen. #SGUnited #CircuitBreaker #WorkFromHome https://t.co/5ecgASxEyN https://t.co/ViRxQvCkbu"
129,#nopool #noproblem #circuitbreaker #singapore #homeschool #workfromhome #sisters #annie&amp;elsie #happiness #staysafe #dcisunited #unicorns @ Waterford Residence https://t.co/TU5sKeMjrH
130,"#workfromhome
.
.
Tapi ada yang kata, camne nak work from home kalau work takda! Kah! 😂
.
.
#covid19 #coronavirus #malaysia #JOHOR #food #fooddelivery #jbfooddelivery #makansedap @ Johor Bahru https://t.co/rSRKJVJtKd"
131,Lunch ya! #WorkFromHome My first milk tea in a month! Road to 100kg ba ito? 😁😖 https://t.co/SMBpBGNb2Y
132,.@Cisco ASEAN President  .@naveenmenon2017 On .@CNBC earlier today.  “The Security protocols in place for consumer applications aren’t enough to support enterprise grade applications or high end education use cases” https://t.co/wsEOD6rRe8 #WorkFromHome #Webex
133,"Staying at home means, #noobcook is back in action. One of the fastest and easiest thing besides instant noodles. #kimchifriedrice #kimchibokkeumbap #workfromhome #stayhomestaysafe @ Pandan Gardens https://t.co/ZNMkihKT25"
134,Day7 #circuitbreaker #grabbing #groceries #mask #staysafe #stayhome #stayhealthy #donotgoout #workfromhome #wfh #socialdistancing #socialresponsibility #washyourhands #donotgetfined #familytime @ Singapore https://t.co/9fAgni3Lgs
135,#Throwback to last Sunday. 😔 My last proper pre-CB latte as Monday I had to work at home. #Throwback #latte tiongbahrubakery #coffee #cafe #caffe #wfh #stayhome #stayhomesg #stayhomeforsg #workfromhome… https://t.co/OdrtIqNBeZ
136,"Day 4
He forced me to take him out for a walk and carrier along my calculator as a walkie talkie. 
#circuitbreaker #SGUnited #WorkFromHome 
@MothershipSG https://t.co/NLZLwgayjT"
137,"another day dream…

#untiltomorrow #homequarantine #teambahay #workfromhome #workfromhomelife  #makeupoftheday #motd #missha #misshaformen #misshaph #misshasg #misshabbcream #bbcream #beauty #makeup #mensmakeup… https://t.co/ZxIjCPx2Gg"
138,"iPad Pro is available online… but really this is the first time I’m using my old iPad Mini to the fullest for #WorkFromHome. Microsoft, Adobe Acrobat, Notes, Zoom, Skype for Business, Facetime, emails semua pakai iPad Mini yg lama. Kalau tak benda tu buat tgk porn je. Ehh"
139,I hope our #donation provides Singaporean families with some comfort &amp; entertainment during these trying times. #staysafe &amp; enjoy the books. The @plano_app family send their ❤️ #singapore #StayHome #WorkFromHome #COVID19 #planoadventures #staystrong https://t.co/As6gMZ40bX
