,Text
59,#KimMiSoo #เคอแพท #lockdown #0105_내_이름은_슈퍼그럼요 https://t.co/vHLKUvRNZN
60,Lock down now https://t.co/qIsv1Y9CFv
61,"China's Covid-19 lockdown in Xi'an hits chipmakers Samsung, Micron

https://t.co/huypeRdMru"
62,"Micron warns of DRAM chip delays due to China's Xian lockdown

https://t.co/Lu5s7pNuUk"
63,Lock down !!! https://t.co/ZhX1FXNLCw
64,"Don’t think so , lock down please !!! https://t.co/9wOXnP7nj6"
65,@saudarikhairina sempattt...lepastu terus lockdown tak sudah2
66,"First movie at a cinema since SG's first COVID lock down (2020?). Oh man, what a ride! 😍 Could be one of the top, if not the best, Marvel movie ever! #Spideman #NoWayHome #Marvel @ Cathay Cineplexes https://t.co/bRAMSDRwM3"
67,@raygondra @yokey017 lockdown lockdown!!
68,how bored you gotta be to say Hi to your other self and reply back to yourself? just a demonstration of what could happen in future if ever globally lockdown for good and how the pandemic torture us mentally and watch us suffer https://t.co/TlZNUBLGAw
69,I can foresee another lockdown 😒 https://t.co/iEFZwfkU2T
70,"Seorang antivax call husband and talk about covid, vaccine &amp; lockdown 😩"
71,"Preparation for next lockdown 🙈🙈🙈
#OmicronVarient https://t.co/wikby2QBYf"
72,Baru aja kemarin di buka akses untuk turun ke darat. Alamat lockdown lagi nih. https://t.co/1xKQlhBeN5
73,Then my butter fingers accidentally like a tweet from 2015 with someone else in the mentions I'd preferably never contact again and I have to put myself under self imposed lockdown indefinitely until the paranoia goes away 🙄
74,Germany's Spahn Ups Virus Lockdown Warning Amid Brutal Outbreak https://t.co/dExgSMcnUb
75,"So after prn melaka, malaysia kembali lockdown ke 🥺"
76,"Germany not ruling out COVID-19 lockdown, even for the vaccinated 

 https://t.co/3vMLV15bK4"
77,"Austria reimposes full COVID-19 lockdown, to make vaccinations compulsory  

 https://t.co/RvAWelGKDj"
78,"Nearly went crazy when my only access to outside world is through the window view.

Finally come to this place which I always see and can only see during the 10 days lock down.. https://t.co/FU9ynumYZl"
79,"remember when everyone was out exercising bc sg went into a full lockdown 

felt like a fever dream"
80,@jennife18325634 @womensboxin since the big official lockdown :(
81,"@_ramadannnnn Dia org semua family depan mata. Sbb tu xkisah raya ke tak. Kene macam aku ni. Adik beradik semua jauh2., mak ayah dah takda.. kene lockdown , apa pn tak boleh."
82,"Day #5 of 30 of everyday Twitter:

I almost forgot to tweet today! 😇
People often say that nothing will happen if you’re not in social media… I guess we will never know….
#Twitter #SocialMedia #everyday #lockdown #tiktok #Facebook #Instagram #youtube #twitch #tinder #WhatsApp"
83,Rindu zaman lockdown.. takde pon isu orang mabuk2 ni https://t.co/joFarqf3nn
84,"Someone - “Do they play cricket in China?”
Reply “Well they took out half the world with one bat.”

#funny #quote
#COVIDisAirborne 
#COVIDVaccination 
#Wuhan #lockdown"
85,"@OndraVotava @DVejsada @davidrajmont Je pomerne silna korelace mezi lock-down a poklesem pripadu. Kdyby byli lidi schopni dodrzoval dusledne pravidla omezujici kontakt, nemuselo by dochazet k tem tvrdym lockdownum tak dlouhym a prisnym. 

Za falesne certifikaty bych daval pul roku natvdo. Mozna by si to rozmysleli."
86,Nope. We can't afford another lockdown. https://t.co/BnFsbjGT5S
87,"Austria on verge of placing millions of unvaccinated people in lockdown

https://t.co/fLJsW9zFAW"
88,Target bulan 3 start lockdown
89,Y'all rich folks who have already booked trips to Europe are not allowed to complain about the impacts of the lockdown
90,"That grateful feeling once you finally get to the dentist appointment after ages of lockdown… you’ve been flossing regularly, but let’s be real… visit to the dentist was long overdue… https://t.co/UOFO0z1fxK"
91,"Kinda jealous of folks who are out and about already. Dining in, going to Universal Studios, doing the most Singaporean thing like patiently queuing at a newly-opened Eggslut. Mentally I’m still on lockdown mode. But life must continue. 👍🏼"
92,"@pierrebrowne Got a semi-lockdown here so just keeping ourselves to ourselves. Yes, little 🦇 has inherited Dad’s 6’2” legs! 🤣 Sending our best to you and yours back home!"
93,"2019 The last Halloween party before covid. This year is the 2nd time our estate cancel Halloween party due to lockdown rescriction in Singapore. 

When can we go back to normal? So sad, really sad. @ Bay East Garden https://t.co/CAAK0cVnIe"
94,"Just like sports superstition- if you believe locking down dining in solves problems, even if the problem gets better you can tell urself that the problem would have been worse if you didn’t lock down dining. https://t.co/Fugnfa60MH"
95,"Lepas pilhan raya kes akan naik, sikit demi sikit. Nanti tiba ramadhan, kita lockdown semula."
96,"Ladies and Gentlemen, WE HAVE REACH 5K CASES YESTERDAY! Let’s celebrate! Another lockdown or go out and go for a drink? You guys choose!"
97,"@IndiainSingapor Thousands of people are waiting to travel from Singapore to India. After a long lockdown singapore has opened the gates of international travel ,Request to start additional flights from Singapore urgently  #singapore2India✈️ @JM_Scindia @DrSJaishankar"
98,Penat lah kalau asyik nak lockdown jeh 😭😣 https://t.co/z43TadFlfn
99,Austria Threatens New Lockdown for Unvaccinated as Cases Spike https://t.co/wfRQJEW52M
100,"The good people @verysmallexhibition has done it again today at Blk 781 Pasir Ris near Elias Road. Added some much needed color after a long week of lockdown.

#wanderfulsingapore #wilzworkz #pasirriseliaspic https://t.co/xtcC0jxWkj"
101,"At dahil lockdown na naman, grab at foodpanda ulit. 😰 https://t.co/Mt7WoqCLtQ"
102,"Some die hard internet forum anti govt is still blaming PAP.

The think that to prevent death.

We need to do lockdown.

Like?? World is all stopping lockdown method. 

And these shit people think lockdown is good solution at this stage. 

For how long?? 

We need delta immunity"
103,Yeah - more lockdown
104,Lockdown Please https://t.co/PyRyxe0dOU
105,sekali check dalam sistem . vehicle permit pun tak bayar dari start lockdown . lepas tu saman pun banyak . total kira kasar . ada 7-8 ribu dolar . motor saje . aku dengar pun termenung jantan ! haa
106,"New Zealand extends Auckland lockdown in battle on Delta variant 

 https://t.co/PytYR3hZaH"
107,@Sal_Saladl Haha lockdown lepesada leda
108,"Meanwhile, internet forum people in Singapore still supporting anti vaccines. Still supporting lockdown.

Still scolding govt that is their aim.

Still expecting govt to have infinite money.. just insist 

Earlier.
More.
Faster.

They really think governance is pressing button https://t.co/rUV92hc5Dj"
109,"Even China  Hongkong is living with covid.

They are merely holding out and pretending to say zero covid .... For now..

U think when they see world opening up travel lane...

They will still dream about their lockdown and close border and depend on ordering their local product?"
110,"Meanwhile anti govt idiots is still pissing that govt should lockdown earlier and somehow we will then have little covid.

Ya... In the end.. vtl will still cause people to come in again..

Lockdown crazy people.. be cavemen better.

Another theory is scolding Vax!"
111,@kingofthemutts Should just lockdown the unvaccinated. No exit the house except to throw rubbish. No entering fnb to buy food. No entering shops/store to buy even tissue papers.
112,"@jdeamattson also, are the folks in Florida and the like under lockdown?"
113,Lockdown!!!!
114,"The end of an era - we really need more focus on the impact these lockdown measures are having on our F&amp;B operators. Who will be left standing?

https://t.co/o0w1766Cc6

#boatquay #singapore #covid19 #pennyblack #pennyblackSG #aussiesinsingapore #aussieexpat"
115,lockdown 1 wk ah pls i need a break frm work i need self care https://t.co/azmYwJF7ta
116,Singapore back to spring 2020 style airport lockdown with no lounge access and a little corner of the terminal set up as a makeshift lounge. Wonderful 🙄 https://t.co/IruDM2hsn0
117,"Lockdown Sir , too many community cases . https://t.co/JpownUDlcW"
118,"I maintained my marriage by performing strictest lockdown like New Zealand.

But in the end, I have to let it go. 
I have decided to moved on from my marriage and lived with a girl called covid . https://t.co/CYbnUZF8BG"
119,Think this was the last movie I watched in cinema - after that been on lockdown since then it seems https://t.co/uKgYQylded
120,Just lock down la cb https://t.co/dpTNHOdRkH
121,"Chances are... U will forever lockdown as Delta will continue to kill one year later after u come out of lockdown.

Singaporean think somehow Singaporean got privilege.. so only they country will have no wave of deaths??

People will die. Spend Ur time with Ur family and helping"
122,"Singaporean expecting a world class medical service during a global pandemic is laughable.

There is no optimal outcome.

Virus is powerful.

U can lockdown as long as u want.. but but.. eventually.. many business and jobs will be lost too, income lost. 

And"
123,"@CatholicBishops @M_RSection Illumination 
139cmx176cm
This painting I created during COVID-19 lockdown in Singapore.
I am Polish artist. 
I am going through many difficulties as an emigrant, father and husband.
This artwork is a symbol of my solidarity with all Refugees and Emigrants. @b_biesek https://t.co/RIHU1LSEnY"
124,"@BishopDNulty @CatholicBishops @CarlowCollege @KANDLEi @CatholicNewsIRL Illumination 
139cmx176cm
This painting I created during COVID-19 lockdown in Singapore.
I am Polish artist. 
I am going through many difficulties as an emigrant, father and husband.
This artwork is a symbol of my solidarity with all Refugees and Emigrants. @b_biesek https://t.co/MmbYpPhvd2"
125,"@VaticanNews @CatholicBishops Illumination 
139cmx176cm
This painting I created during COVID-19 lockdown in Singapore.
I am Polish artist. 
I am going through many difficulties as an emigrant, father and husband.
This artwork is a symbol of my solidarity with all Refugees and Emigrants. @b_biesek https://t.co/RmcFMA2Vte"
126,"Can’t believe I put myself through a second 14-day quarantine again but never say never. “Released” just in time for Singapore’s reinstated “semi” lockdown (only 2pax allowed to dine together). #covid19 cases are ramping despite vaccination rates. Take care, #Singapore. https://t.co/cuzkPtGsZq"
127,"@Pontifex Illumination 
139cmx176cm
This painting I created during COVID-19 lockdown in Singapore.
I am Polish artist. 
I am going through many difficulties as an emigrant, father and husband.
This artwork is a symbol of my solidarity with all Refugees and Emigrants. @b_biesek https://t.co/7lZdCJklaD"
128,"Selfishly, what I am most gutted about is October is birthday month and this stupid lockdown just vanquished any thoughts around a proper party"
129,singapore startin to smell like lockdown
130,i cannot believe my uk uni friends are raving at a party and singapore is going to lock down again this is simply Unthinkable
131,#fuelshortage in the UK and tightened restrictions and partial lockdown in Singapore. Happy Friday
132,Back to lockdown I guess :/ https://t.co/w9fre4esYF
133,Lockdown
134,@ReJectedClarity One of the most vaccinated countries in the world going for another lockdown (3rd since May) without any plans on reopening or accepting covid as endemic
135,Singapore please don’t lock down. I need money and I’m bored stay at home
136,Yup kami tak kerja time lockdown ni. Betul sgt tu. https://t.co/C1hparAUNX
137,"Lockdown, as u see... Also will have anti lockdown protestor..

Really naive Singaporean anti govt people.. they think their solution is better than govt. https://t.co/qX2tuwbUNO"
138,@flamingo1712_ @SnowfIake__ Meku still lockdown kadaa
139,Maintained in lockdown 🥲 https://t.co/wT790fCltP
140,Walao 1400 cases today kena lockdown
141,"Flabbergasted when a European colleague complained about being in lockdown for 8 months; just had an overseas holiday, doesn’t have to wear a mask outside of the home, and can move beyond a 30km radius. #perspective #covidfatigue"
142,Counting 7 minutes to last drinks served for a month. Last mini Covid lockdown for 2021? So far so good! #BoatQuay @ Skinny's Lounge https://t.co/j07zqMHPnp
143,"Do our part. Do lockdown yourself. Take away food. see friends on zoom.

If u have to work. Just work and come home. 

It's not that hard. 

If some idiots can push themself to do 42km marathon. The above is easy like shit. 

You just need to push yourself and make it habitual."
144,"If it means protecting the nurses and doctors and sarcificing schooling and business.

It's a one off decision. 

It's not going to be our long term strategy to restrict dine in or to impose lockdown. 

They should consider pushing temporary laws to organise more rules which will"
145,"Ni kalau bsk raya, semlm dah lockdown dah. Circuit breaker, heighten alert bagai."
146,@imthattaan இங்கே இனி 10 வருசத்துக்கு lockdown confirm...ஃபேமிலி ஃபேங்சன் எல்லாம் மறந்திட வேண்டியதுதான்.. https://t.co/VdRG6SgBK2
147,"And see the world kneel before you.
Every govt will say
""No choice, it Delta, it has become much more efficient. So we will necessarily lose some human lives to them. There is no perfect solution against delta. The so called best solution is hard lock down. Extreme testing."""
148,And the 4.5 million people of #Xiamen city under #lockdown. https://t.co/UFORWpRbsB
149,@3AW693 despite hard lockdown?
150,@ADenehey how’s the lockdown in Melbourne going?
151,bro please man no lock down. i’m tryna OT this month
152,@Thefinnigans @forzabombers @abcnews @GladysB how’s that hard lockdown gone in Melbourne?
153,"Asian Female Nomads hangout at a friend’s restaurant 🎉 

I’ve intentionally been planning outings at local businesses who’ve been hit hard due to lockdown and Covid. The F&amp;B industry is still reeling https://t.co/mTnGpYg64f"
154,Singapore pun kes naik yah tuan puan. Sehari naik 100++ kes. Katanya gonna be 1k in a day soon. Okie they said we should live with the covid since its an endemic so please no more lockdown please. Heightened alert okay lagi 😩
155,@chummmbuckett and I am very excited for a lockdown soon 🤩
156,@TheBetterAdrian @AFLNation absolutely. We’re crying out for a tough lock down backman
157,"Lockdown us.. u do what?

U see me I see you huh?

Then fuck care connection to world lah.

Ideas, people, companies, workers all  can stop?

Everything can be uploaded to cloud and done digitally?

U think what? 

Sim City huh?
Mind uploading world huh and we live immortal huh??"
158,"Even Taipei mayor ke wen ze said the only long term chance is vaccination.. and people worked as surgeon doctor last time .

Now politician.

Grow some brains lah.. those unrealistic zero strategist Singaporean.

Stop copying China and New Zealand blindly hard lockdown zeroing. https://t.co/Qm20pbJ5Ij"
159,Just because u report details.. the actual causes of brining down number is lock down.. is business closing.. is no dine in.. so many people no skin in the game.. their job will be sacked at a later time so they just talked big cos they dun see it hurting them now..
160,If back to lockdown again. Im gonna die liao. https://t.co/mNac2eB1Ko
161,"Lockdown or restrict alot, stop dine in to send clear message and protect ICU load and doctor welfare."
162,aww yasss back to drinking after covid “lockdown” 🍸 at Sago House https://t.co/GVC1Bj9kF7
163,singapore pools should allow us to bet on when a lockdown is coming. we should be able to profit off of this bullshit
164,next week they announce lock down. bet on it
165,@Thefinnigans Yes there is. It’s not a complete lockdown but a tightening in some areas. https://t.co/zjruDSxRbr
166,"The year is 3021, and the predominant societal unit is no longer nuclear families but “Groups of 5 Individuals from Different Households”, and the prevalent datekeeping format now XXth Day of the Xth Lockdown of 3021. https://t.co/8lDw878BXw"
167,impeding lockdown because singaporeans are unable to adhere to mere advisories to limit gatherings
168,@profesterman how quickly can Victoria catch NSW? It will be an amazing effort to do so given they gave Sydney a four week head start and have been in lockdown. But where there’s a while there’s a way!
169,if we go back into lockdown again I'll probably cry a bit
170,"Was out of the gym for a while because of lockdown 

Lost a lot of strength &amp; size, but I’m back at it. 

I get to relive my fitness journey all over again, how exciting 🤩 https://t.co/uhgs7O0r4n"
171,"So the message is clear.

Testing and vaccination is our strategy.

Not lockdown, not restriction. They will only be used for protecting if hospital oxygen and ICU demands is overwhelming system.

Otherwise, it's business as usual. But no more loosening also of restriction."
172,Yes. We should live with the virus. Menyampah aku lockdown tak habis habis ni. Nak balik campus pun tak boleh. https://t.co/FSZ2E88aPi
173,"As much as we want to release the game fast so that the kids could enjoy the game and learn coding during the lock down. However, after a few rounds of testing and feedback, we feel that the game is still not ready yet."
174,Ardern Partially Eases New Zealand Lockdown Outside Auckland https://t.co/ghpHeXudT7
175,"Habis gitu je gaji bila nk kena hidupkan roadtax kereta, roadtax motor, repair tv rosak, dgn komitmen bulanan.. Haduh2.., camne nak kumpul duit kawin ni...tak begerak angka tu dr start Lockdown 😔"
176,New Zealand Covid update: national lockdown extended after 70 new cases https://t.co/ed8dWE4CrK
177,"@Giraffe_offl @Santhos64595959 Still lockdown தான்..2 dose complete பண்னினால் தான் restaurant-ல சாப்பிட முடியும்,எந்த shop-கும் 2 dose complete பண்னினால்தான் உள்ளே போக முடியும்..border இன்னும் open பன்னல..Indian  official or business visit it allowed with some conditions."
178,"8 months, 13 days and 1 lockdown delay in the waiting but it was worth every minute. Beautiful performance of #Vivaldi #FourSeasons masterpieces at the iconic Victoria Theatre, in a sea of candlelit expanse. And with a touch of #Mozarts  #Nachtmusik to end the evening. Lovely. https://t.co/BVZ2mwu2Fb"
179,@dinoXsg @raygondra no need lock down! Just close the gyms!
180,"Unfortunately my favourite Coffee Shop did not survive the 3 Lockdown’s, closing on the 3rd. Moved to another one a couple of shops along. Very nice indeed! #tionghoespecialitycoffee https://t.co/zvVLKo6Qvq"
181,Few days more. I’m going to start gaining back 3kgs of solid muscle! No more lockdown please and extra vaccination. #timetogetback
182,"Zén finally back in action after the latest lockdown in Singapore @restaurantzen.sgp 

Kombu beignet filled with Crème cru, seasoned with nori &amp; cider vinegar powder. Topped off with a generous portion of caviar @ Zén https://t.co/kqMYonJ5vo"
183,New Zealand extends lockdown as Covid-19 outbreak widens https://t.co/EhDsEleeut
184,"Australia COVID LIVE updates: NSW COVID cases grow, Sydney and Melbourne lockdown protests go ahead, Victoria COVID cases grow, ACT COVID cases grow, NSW lockdown continues, Melbourne lockdown continues, ACT lockdown continues https://t.co/AjKqhzyDMd"
185,@yatmikebautista Cause we were in the semi-lockdown hahaha till 18/8
186,Tak payah lah lockdown lagi
187,"Anti-lockdown protest in Melbourne turns violent, Sydney and Brisbane rallies prompt police response https://t.co/2UXjojsKaC"
188,"18 Agustus 2021
Hari ke-506
Total Lockdown - Fase Pertama
Johor Bahru - Malaysia

Speechless kagak bisa ngomong 😢 #indonesiadijohorbahru #andriyfaraby @ Johor Bahru https://t.co/dHnKA4tBZA"
189,New Zealand records four new COVID-19 cases on day one of snap-lockdown https://t.co/4OByr7Z7Ib via @skynews
190,Lepas lockdown okay. Boleh honeymoon sekali https://t.co/piQJZPRxW8
191,"Post a photo of your last travel before the pandemic.

Singapore pa rin 🥺👉🏻👈🏻

Pangasinan dapat pero di na natuloy kasi lockdown na that time. https://t.co/m8wHsB4kKk https://t.co/cvtDIq3Xpp"
192,"Australia news LIVE: NSW COVID cases grow, Victoria COVID cases grow, ACT COVID cases grow, Sydney lockdown continues, Victoria lockdown continues, extra Pfizer jabs delivered https://t.co/8cQFcRxAmc"
193,Victoria Covid update: Melbourne under curfew as Daniel Andrews extends lockdown by two weeks https://t.co/RTqsev5SEL
194,DSN naik jer terus lockdown @NajibRazak
195,"The gym is open, but I feel sad. I’m going to spend less time with my family, especially my son. So actually, the lockdown has its benefit. #gymreopen"
196,"14 Agustus 2021
Hari ke-502
Total Lockdown - Fase Pertama
Johor Bahru - Malaysia

Informasi bagus nih #indonesiadijohorbahru #andriyfaraby #imunityinformation #vaccine #knowledge @ Johor Bahru https://t.co/EcMHmcL37c"
197,weekend picnics fast becoming a tradition even as we come out of lockdown #pearlhillpicnics https://t.co/AguxEdKaim
198,If Malaysia was to come out of lockdown tomorrow what do the experts believe the numbers will be? I can’t imagine that they will jump significantly more than what we have now #malaysiaMCO #endthelockdown #malaysiacovid
199,"Please watch Call Me MayBi hosted by @maymayentrata07 and @robertmarion with Maiqui tonight, August 13, Friday at 8PM on FYE KUMU CHANNEL.

PREMIER EPISODE TOPIC  ""Lockdown Landi” 

CALL ME MAYBI EP1

#MayWard 
@Barber_Edward_"
200,Unfair = not releasing next season of #PeakyBlinders during pandemic lockdown 🥲
201,"COVID updates: Lockdown in Canberra, tougher restrictions in more parts of Sydney  — as it happened https://t.co/RdCt6oM2h8"
202,"Australia news LIVE: NSW COVID cases grow, Victoria COVID cases grow, Queensland COVID cases grow, Sydney lockdown continues, Victoria lockdown continues, Byron Bay lockdown continues, Tamworth lockdown continues https://t.co/4A36zxZq0p"
203,Great to be home. Thank you EO team for a great night back from Lockdown. #employeesonlysg @EmployeesOnlySG https://t.co/4GLbhbA6ro
204,@MuhyiddinYassin let’s stop playing at lockdown. Get the kids back in education and open up the economy. Your playing with the voters now and nothing you and your government are doing is making any difference. The damage being done to the economy will be visible for years
205,"Our country have enough of lockdown , we don’t need to repeat over &amp; over again please !!! https://t.co/ZmKXtIoGmx"
206,Police right to not stop anti-lockdown protesters - science denial expert https://t.co/7T7y4pFkeP
207,Bodo la gov ni xnak ke buat total lockdown sebulan je pastu tgk la apa outcome dia kalo kes x turun gak kau nk buat apa pon suke hati la at least dah try
208,"Spent Saturday afternoon being horrified by the service at the Samsung Customer Service Centre, then reading deal contracts all evening. Realised Sunday that Monday’s National Day. Not sure why but with this past lockdown, it started really to feel like days just mush together"
209,Surprise case puts Cairns into lockdown https://t.co/D6quqsStkH
210,EXPLAINER: Everything you need to know about Cairns' snap three-day lockdown  https://t.co/w0jyOFryvg
211,'Tougher lockdown can bring down cases' https://t.co/0gO8aeb9ad
212,"welp, safe distancing ambassadors are not very effective and everyone hates them so much. clusters forming is obvious and will happen if there's no lockdown. they should plant SDA in plain clothes undercover in random crowded places."
213,Catching up another skill while in the lockdown 😆 #Day2 #skateboarding https://t.co/iHzIoBG8Nq
214,I was super depressed all week with no energy while stuck at home. This article comes out and there's renewed purpose ✨✨lfg. Hopefully the last lockdown since 2/3 of Singapore is fully(!) vaccinated. https://t.co/NopSZbfZiK
215,Ingatkan bila lockdown kes makin turun...ehhh makin mencanak-canak naik ade..😑😑
216,"Please jgnlah expect aku keje sini, duit berkepuk2 macam jutawan dah..tak sampai setahun pon lg..simpanan sendiri pon masih terkontang-kanting..sini pon tgh lockdown ingat takde potong gaji??? I'm also struggling..Don't Judge. Period."
