,Text
61,@DzungLeVN @nurjannahzain And we are back to Phase 2 Heightened Alert on Thursday. The trigger was the KTV cluster due to the irresponsible actions of some.
62,"@zzzzzshierrr Those spread in the fish market I still can understand. They are trying to make a living. But ppl go ktv find hookers, they deserve a special place in hell"
63,I guess we all Singaporeans have ALL the rights to be angry at the government including those who involved with KTV cluster. Dah buat onar orang yang buat KTV cluster ni sepatutnya direjam secara berjemaah. Menyusahkan umat sejagat aje!
64,"いつも思うのは、やれ中国人だ、ベトナム人だ、KTVだと騒いでる人はアジア人を差別する一部のJerkと体質は変わらないと思う。

罪を憎んで人を憎まずとあるように「ウイルスを憎んで人を憎まず」であったほうがよい"
65,"@darumainsg まあでもKTVというよりオーチャードやシティホールの混み具合を見れば遅かれ早かれこうなったのではないですかね。
ワクチンが進むとどこの国も大きく出てしまうんだと思います。"
66,"今回KTV▶︎マーケットによって発生したクラスターの結果、島内小中学校にも感染者が出るなど被害が大きめのため、テスターキットART(定価約$20)を本日より配布することになった模様🦠

皆様も家の郵便番号入れてどこから受け取りか確認してみてください🙂

https://t.co/WPvvWBO1kN"
67,"…and Singapore’s back into lockdown from Thursday. 180+ cases in the community today. Google “KTV” for the reasons why.

In other news, I need more wine."
68,U bring the country together at KTV pls. Now cases like this u want bring country together. https://t.co/a6234yOMdA
69,Great now because of you’ll stupid uncles who can’t keep your kkb inside your pants and went to the ktv just ruined my date and my anniversary plans . Now can’t even dine in and what not kepalabuto
70,Bro u celebrate. Best you go KTV and celebrate. https://t.co/EJzX4n2Phv
71,"Honestly fuck ndp , i don’t give a shit anymore . Just because of the stupid KTV case ."
72,"Ffs! Since that KTV cluster, the cases are getting higher everyday. 😑 now we’re back to 160+ yday. Puta naman tong mga taong to, cannot tame their penises and pussies, aye?"
73,สิงคโปร์เคสเพิ่มขึ้นมาจากคลัสเตอร์ KTV กับคลัสเตอร์ ท่าเรือประมง รัฐบาลแอคชั่นเร็วมาก มาตรการพร้อมประกาศตลอดเวลา ขนาดวันนี้เป็นวันหยุด 55 https://t.co/YQjuouE0Hy
74,"These KTV guys really took the 8th SAF Core Value a tad too personally. Problem is, the entire nation now has to serve “Extra Duties” with them cos they decided to discharge their rifle ammo at a restricted area."
75,Homaigoddd fck u KTV kukubird 🤬 https://t.co/hD9b8oOCxT
76,"@banterladdd Not about KTV, more about the Jurong Port Fishery cluster"
77,Bodolah lelaki yang tak reti simpan punei dalam seluar pastu pergi KTV taknak declare sebab takut kantoi dengan bini. Bodoh namati. https://t.co/H0kHX0TbAd
78,"@cainelzh I’m appalled with some of the comments made and trying to make “humour” when its a serious matter. Make stupid jokes about the KTV gang for all I care, but just read the room before engaging keyboard warrior mode."
79,สคป.เพิ่งผ่อนมาตรการไป 1 วีค เจอคลัสเตอร์ ktv ไป กลับมาคุมเฟส 2 เหมือนเดิมอีกแล้ว
80,Peypuki irritating lah sial bodoh nya ktv nya hal 🙄 https://t.co/KNPhkFZI0B
81,"KTVでクラスターってのが良くなかったかな
ナショナルデー全然すぎてるから、花火とかもどうるやろ
#シンガポール
#コロナ規制"
82,"And healthy bars also had to close coz of those stupid KTV cluster. After long closure how we supposed to pay Mt high rent and bills with no income?? No support from landlords Government 😭😭 
https://t.co/N0bFnZXrYL"
83,"If u never tell me.
I will thought KTV and JFP is the hottest kpop boyband after BTS
Coming all the way from Singapore."
84,"To all those who started the KTV cluster and flouted the rules, may you rot in hell."
85,@AtariChng @yasuisg @flyingriko 結局KTVであろうとなかろうと、ふらふらと外を出歩くのは男なんですよ😤
86,มันเริ่มจาก ktv เลยอ่ะ รอบนี้แล้วกระจายไปเป็นคลัสเตอร์อื่น มันน่านัก
87,"It's not about places . It's about codes it eventually lead to clusters or not . Which the govt is reporting .

Right now . There is only fishery main cluster .

As KTV is dwindling.. and more or less catch main ones liao..

Damn boliao.. these faked people info!! https://t.co/ve0Rm4CZKB"
88,"@Singaporose 据说那个鱼市场也是从KTV传过去的。
不过一直没有报这些感染的人里面有多少是完成了疫苗程序的（第二剂且过了14天），我比较关心这个…"
89,"Maybe the 26 unlinked are 26 KTV liars who say they dunno where they got it from and they just go work and shopping essential everyday.

Also...

Wait tonight!!

Usually will come down..

Yesterday also 17 unlinked drop like to 10 unlinked in the end..

We are on"
90,"163 new locally transmitted COVID-19 cases in Singapore, 125 linked to Jurong Fishery Port and KTV clusters

https://t.co/49Nev9i1BX"
91,"No surprises here. I think we need to call out those that have caused this massive regression in our Covid efforts and the negative impact to our food supplies. They have to be charged- the owners and the participants in the KTV fiasco.
@miyagi @mrbrown @HossanLeong Agree? https://t.co/VuAq6ghwoP"
92,"88 new locally transmitted COVID-19 cases in Singapore, 67 linked to KTV and Jurong Fishery Port clusters

https://t.co/5Cm1L2K632"
93,"More details!!! 

Go go Singapore!!

Fear not. Go ride the rainbow and be the best Singaporean u can be!!

The fishery network is even more bigger!! 

As it is a high mode

KTV lounge and Jurong Fishery Port COVID-19 clusters are 'linked': Ong Ye Kung

https://t.co/9enYLmjXrt"
94,bodo sial da pergi KTV gy bilang orang cruise HAHAHAH KAN TKLE MASOK
95,As a coder student . The KTV or condo website is damn easy to do lah. Especially after I took one lesson in html recently and bought a book which I have since left dusted after I did a few page.
96,How familiar are you with KTV or condo names? https://t.co/CSRS5BdO8X
97,@AdamFlinter I thought they had started to prepare for a shift in narrative but the ktv upended this. Note though that the new restrictions end of 8th August so they might still try to target a formal shift on 9th August for National Day if they reach the objective of 2/3 fully vaccinated
98,"Seeing what happen to Singapore when we 

Allow dine in from 21 June to 12 July  for two people.

And dine in of 5 people from 12 July to 18 July 

And excel sheet 2 to 5 people from 19 July to somewhere in August.

Now with all KTV down
Live seafood and fish stalls island wide"
99,We should slap the KTV chiongsters with the unsold fish from Jurong Fishery Port
100,"The fishery cluster has prove to us Singaporean willingness to undergo mass delusion to think that only KTV type situation can mass spread.

If we remove our goldfish memory.

Previous big cluster
Cleaner
Bukit merah view
Westgate
Changi airport
Tan tock sent
2020 clusters"
101,"But message from covid is loud and clear.

They will spread at almost everywhere and any situation.

It's nothing much to do with KTV cluster only.

So dun lie to ourselves by focusing on KTV.

It's everywhere now is of risk since we are currently doing all business open"
102,"For local spread.. this is record 88. 17 unlinked. 23 KTV, 37 fishery.
30 quarantine.
41 linked
17 unlinked.

KTV, fishery is therefore a high spread place somehow.

Delta could be another reason.

High spread, maybe cos silent spread super fast no symptom. Then once we suspect"
103,"88 new locally transmitted COVID-19 cases in Singapore, 60 linked to KTV and Jurong Fishery Port clusters

https://t.co/5Cm1L2K632"
104,@AlanHQR Meet KTV
105,Should hire this one at KTV
106,"The government is dealing with 100 interest at any one time..

And each one is waiting for their turn to strike .

With each business calculating and protecting and changing allies .

Today high end restaurant and KTV lup sup bars are enemies. Who know next year when covid may"
107,"Businesses ,however, do work with media to apply pressure to Singapore government to force down other businesses.

KTV business , were in fact applying pressure previously to govt to try to survive their original profit.

So most citizen, individual dun even understand the fact"
108,"確認の手間考えると賢明な選択だね。
ホント、KTVの人達、どれだけ迷惑かけてるのかわかって欲しい。 https://t.co/6R18sczYTH"
109,"Who are financially deprived are triggered by KTV patron and hostess.

People who are sexually and financially deprived are extremely triggered.

Another school of thought is that people should not have blamed KTV hostess. 

Another school of thought is that people should blame"
110,"Speaking, people get angry for the outbreak in Changi airport but it's related to job  and CECA which is also related to money but it does not have sex component.

With this covid KTV, there is both sex AND money component.

People who are sexually deprived are triggered.

People"
111,"KTV is another story where Singaporean are over generalising and insist their analysis is fair to state X causes Y.

Singaporean is champion in proving casualty Sia.

Clap clap"
112,"Those who go KTV are right handed people.

It's all right handed people fault."
113,@bottledsriracha suggested using this in KTV lounges across Singapore because why not https://t.co/N5E1RrOMm2
114,Nabeii this all. KTV wasn’t suppose to open in the first place. ‘Just for the FnB’ lanjiaoo then muslim need to abide while the others can enjoy their own festive 🖕🏻 WEBBBB NI SMUEE https://t.co/RD4FNcgiYx
115,"Ada ada aje hiaz... 50 then 80 then 120 never ending KTV Clauster, oh well, life still goes on... https://t.co/dNJaqjX3OV"
116,@SailaSawari xtahu la wei bile nak balik…aku plan kalo terus mcm ni nxt year balik for good terus…keje cam biasa je….sini so far sume ok…cuma recently cases naik sbb cluster ktv…😂😂
117,"Another #Impromp2 session happening rn! Don't KTV (kena-the-virus) guys...
https://t.co/aviuuQZBYI"
118,anybody born in April of 2022 would be labeled as a KTV kid
119,"The KTV, Cruise shit fix first. Don’t talk about Hari Raya Haji https://t.co/AshZlfgu9J"
120,"Dine-in up to 5 perfamily now possible. KTV cases up by 60 today. All fishmongers, wet-market workers must undergo swab test. https://t.co/a7Ba8x5Xuh"
121,KTVは日本の社畜おじさんが接待で行くものという私の理解は昔の話だったようだ。シンガポーリアンも結構行くのね。
122,"@kaka20200924 @YSonSG うちの夫も出張者の接待で使うと言っていました🤣ジャパニーズKTV(所謂キャバクラ)なるものもあるようですね🙄
かなり割高らしいですが。"
123,"On @moneyfm893 with @glennvanzutphen from 9am. Might discuss selfish, unrepentant, thoughtless, sleazy KTV owners/users. Will try not to sit in the fence.
#ktv #KTVcluster #Covid_19 #sgpimps #EnoughIsEnough"
124,"Singapore reports 53 new locally transmitted COVID-19 cases, including 32 linked to KTV cluster; 2 new clusters

https://t.co/ipwxDqOGFo"
125,Should not call this the #KTVcluster … pls rename it to #CKPcluster Chee Ko Pek Cluster! Not all KTV are like that!
126,HAHAHA go ktv some more la. siao liao 🥵 https://t.co/HTI1S68dGc
127,"イライラし過ぎて夫が帰宅したらサンドバッグにしてしまいそう。(夫は何も悪くない)
連絡つかない洗濯機修理業者も、何回も来るくせに直さないハンディーマンも、使えないくせに霜だけ貯めまくる冷凍庫もKTVも全部バルスッ！！！！
バルスッ！！！！"
128,Kimaaaak ah!!! Bodoh peh KTV
129,"Rock Sh'bam with mask free!! 100% energy; 100% adrenaline!!

Last day?! Next week probably back to wearing mask!! Thanks to the KTV cluster 😒 @ Fitness First Singapore https://t.co/0FR5q5riJ1"
130,"身近な人が又QO食らって隔離。これで3人目。
KTVでの濃厚接触による隔離は2000人とニュースで言ってたので当分外出控えるのが吉だな。
感染の確率よりもQOになる確率がかなり高そう。
自分もSafe entryで先週末GWCとOrchardのドンキでpossible exposure アラート来てるし怖い"
131,"@yukari9231 あぁ。もう全部ムカついてきたし！
外食も家族で出来なくなったし！！
全てのイライラがKTVに向いてるよ😩"
132,"通称KTVショックの影響により、何件か予定していた3人以上の会のいくつかは家デリバリーの会に代替しました。

https://t.co/WzRhXPxX7v"
133,Haih. Aku sumpah yang pergi KTV tu mandul ye. Sebab korang la jadi mcm ni 🤬 https://t.co/ogKiiLV1ks
134,สิงคโปร์เพิ่งผ่อนคลายมาตรการให้นั่งกินในร้านได้โต๊ะละ 5 คนได้ 4 วัน วันจันทร์หน้ากลับมาลดจำนวนคนนั่งกินในร้านเหลือ 2 คนต่อโต๊ะอีกแล้ว ยกเว้นคนฉีดวัคซีนครบ 2 โดสนั่งได้ 5 คน มีเคสเพิ่มจากคลัสเตอร์ KTV จากสาวเวียดนามตอนนี้รวม 120 เคสละ
135,รบ.กลับมาตึงมาตรการเหมือนเดิมอีกแล้ว จากคลัสเตอร์ ktv จะคลายมาตรการให้เฉพาะกับคนที่ฉีดครบ 2 โดสแล้วเท่านั้น อ่าา สิ้นเดือนนี้จะได้ฉีดโดสที่ 2 แล้ว ฟรีด้อมมมม
136,Ktv cluster ทะลุ 120 รายไปแล้ว 😭
137,"All nightlife businesses that pivoted to F&amp;B to be suspended for 2 weeks as KTV COVID-19 cluster grows 

https://t.co/6FRFztgHor"
138,I swear those KTV patrons deserves to be locked up.
139,KTVってそんなに魅力的なんだね……（遠い目）
140,ktv major doodoo bro
141,Akala ko talaga na ung KTV Bar na sinasabi sa news is ung singing un pala  ung extra service kung tawagin sa pinas hahahaha
142,"Ung di sila takot sa covid, pero mas takot sila sa asawa nila.. yan.. sige KTV pa more.. Lagot kayo ngayon sa mga asawa niyo. 🤣🤣 dami tuloy naging cluster ng covid sa KTV"
143,"When is the Zaobao editorial on the KTV clusters coming out, as most of it readers are responsible for the latest cluster?

Can’t use Critical Race Theory or “wEsTeRn vALuEs” to explain away Chines privilege this time. https://t.co/gU0CPvvHoK"
144,"With the KTV cluster in SG, it is time for wives and gfs to acknowledge that their other half who is boring and only play pc or console games at home is the best bf/husband thing to do.."
145,"“I kena quarantine cuz I went KTV last week bro. They just tested me”

“Wah damn shag. U kena covid?”

“No just gonorrhea”

“Heng ah”"
146,@nkymuta すごいー！KTV摘発が始まったから、コロナ終わりも遠くない？😆
147,"Singapore reports 42 new locally transmitted COVID-19 cases, including 34 linked to KTV cluster

https://t.co/kUwlo0hMp1"
148,"Just for entertainment value. Also no way to check his theory right or wrong.

I dun really want to blame anyone in KTV issue.

To some extent. I understand those who are inconvienced will whack others , including govt...

But but.. is not easy being govt

https://t.co/q7Pe9FXKQu"
149,"Not same as KTV.. u cannot just compare.. 

Super idiot Sia."
150,"People will talk like that .

But have u considered all the nuances or not..

If those really honest few KTV owner follow laws how.. is sabo by others .. u cannot say govt totally dun give face what..

Govt do this u also whack. Do that also whack..

Teo Heng situation is"
151,"Legal business after all if they follow all the rules on front .. and maybe not all KTV are dishonest..

Does he know the actual types of nightlife pivoting of all kinds of entertainment or massage outlet. Does he claim expertise..

Such post is known to be popular.. hence many"
152,"Forever.

Firstly... Teo Heng may have keeep business open in some other format... But if local dun want to support.. how can u know push blame easily to govt of individual chionster...

Secondly... Does he know all KTV business owner.. is all of them really bad?? Its a"
153,"No link idiot

Teo Heng itself has their own business consideration what scheme they want to take

Everything also insuinate therefore is govt incompetence or individual chionster fault is allowing opposition to further politcse the issue

It's not as easy as shut all KTV https://t.co/9J1dJOWSQp"
154,"Operation drone ART drop ship.

Who needs ART after going to KTV!

Hashtag here using secret code 

#123304316 (INEEDHELP)

And we will contact u for Ur address and use drone to deliver ART to Ur room so that at least u can test yourself over one week got covid or not!"
155,"We put our lives on hold, so folks can sing and shag? Really? 

It is also horrifying that people are putting the blame on the hostesses — they’re just trying to get by and are not responsible for horny men and KTV owners wanting to break the rules for their selfish interests. https://t.co/DsPrh4C3WE"
156,"Alot of bashing of married men and single men who went to KTV hostess stems from

Their own jealousy that they are tired of fucking their wives also and lured by their desire to fool around too.

It's pretty obvious that is where the drama is springing forth from.

Hence uproar!"
157,"Blaming the govt is also wrong because black sheep's always exist.

It's too easy for u to say to KTV business who invested in alot of money .. to say u cannot even convert to food and Beverage..

They wrongly assume govt has ample power to say.. Ur cctv must be able to be access"
158,"みんながいろんな事を我慢し、それでも感染が収まらず、政府が必死に政策を打ってる。だからこれまで例え厳しくなってもシンガポールで生活する者としてリスペクトして文句も言わずちゃんと守らなきゃなと思ってたけど…。
今回もしKTVが原因でロックダウンとなったら膝どころか心から崩れ落ちそう。"
159,"Singaporean really no linked. What has it got to do with teo Heng..

Anything also want to say to make govt look bad.

It's not as if they dun allow Teo Heng to do singing and KTV shop to do singing

Not even the same thing they comparing.. 

Teo Heng can pivot to other business"
160,"HR told me during PH dont go KTV. Knn, u want me kena slap by my wife ah?"
161,"The current #KTV Cluster is only one of many, even more common when our borders reopens.

In order to progress into the New Normal, getting #vaccinated is the best way moving forward. So if you still haven’t gotten your vaccination, please consider https://t.co/XRWy4fvfza https://t.co/LHajlpZ9rf"
162,"Situation looks quite good! 

It's really down to our fast NET we have Put in place!

Taiwan cases shoot up to few hundreds from their KTV cluster cos their system more porous.

Ours we put detection sensor at many places, even with patron reluctance to come out testing."
163,"There were 42 new local coronavirus cases confirmed as at Thursday noon (July 15), including 33 cases linked to the growing cluster linked to KTV and nightclubs here.

17 were linked to previous cases and quarantined while 20 were linked and detected

5 unlinked"
164,Similar strategy to close it as those cases.. the contact info will be fuller than KTV cases.
165,"Today cases got dropped.

Really a result of fast testing and contact tracing despite patron high chance of evading govt ..

Once we capture bulk of KTV people through cajoling them and telling them it's confidential.

Then rest of fires of cluster resulted from KTV we can do"
166,So I’ve been told that I should be nicer and empathetic to the (irresponsible)people that were involved in the KTV cluster
167,"When you see outside people today so relax!

U know that the KTV sex hungry people is that why so relax when they visit the hostess!"
168,"Expert . 

You think this is the movie Minority report?

We got holy trinity of 10 minute forecaster Lim Tean, Kirsten Han and Pritam Singh connected to Circular dish separated by 120°, projecting images of where virus is heading , then ball will come down, LHL reads ""KTV lounge"" https://t.co/Qma0rNq2N4"
169,"Shops at all times is it?
You will volunteer meh?

When covid now breaks at KTV, then we have to act nimbly to shift resources.

This is called resource optimisation. Endemic living.

Where is you all hindsight warrior when there is 0 and 1 daily covid case??

All hindsight"
170,"Really when come to twitter is become instantaneous politician Sia.

Just casually say KTV cluster is caused by lack of enforcement."
171,The latest outbreak of Covid cases in Singapore involves a string of KTV bars and social hostesses. Contact tracing this will make for some interesting conversations.
172,Imagine sg going through another heightened alert cuz some men went ktv 🥲🥵
173,Harap those tipu wife beh gi yg KTV ngan hostress cerai ah!!! hehehe
174,"The first wave is to clear out the KTV hostess and horny men group and family or flatmates whom they stay with.

Once first wave is sent to facility or hospital already

The second wave is to catch all the downstream infections and those in hiding. 

Now the KTV weak link"
175,"So far orchard road, beach road, Balestier , TOA payoh, Bugis-Little India (Middle Road) is related to KTV Vietnamese social hostess

So basically central Singapore. 

Is basically my area of concern for me

Damn!! 

Covid has shifted from Western Central to dead center central"
176,"Singaporeans dunno the govt has to handle infinite number of interest group.

It's easy to scold this and scold that. 

Over simplify and blame govt never shut down KTV and prevent them from operating totally in whatever form.

Every single interest group govt has to balance"
177,"In 20 years, Mediacorp might make a series about the KTV Covid Cluster due to one hostess..

To be titled - Madame Butterfly.."
178,"Blame to KTV people or Vietnam hostess.

So govt is literally being whacked left and right no matter which side they moved live right now as it is happening.....

Hard luck being govt or leader!!!

I really want to fuck citizens. Talk big but all dun dare to take political mantle"
179,"Singaporeans are just jealous and eating sour grapes cos they also deep inside want to Siam Diu all the way YOLO and hedonistic knob turn way the way max to polygamy .

Now acting righteous scold those KTV people. 

On the flip side. Another group is scolding govt for pushing"
180,"To be honest. KTV cluster is just another very viral issue now.

All people are using this issue.

At the end of the day. This too shall passed. 

And then there will be another next saga. And another. And another. And another. Most people are milking it.

It's not as if it"
181,@cherrysuarez Yung KTV cluster andami 😥
182,Pundek betul yg buat illegal gathering kt KTV! Kan numbers dah naik balik
183,Got include the manager of the KTV who said the Vietnam lady is not a hostess but maybe a customer eating food?? https://t.co/SxlOWeF2Fx
184,Who called it KTV cluster and not cluster fuck? https://t.co/cY34S8S6HO
185,"@orca_001 逆戻り～‼️🤣
しかしなんでKTVやってんの⁉️😫"
186,@jiojared KTV cluster 🤦🏻‍♀️
187,"All bochup safe entry login to KTV.

Once epideomeology tracing is out.. and interviewing show that they are the first cycle of infection from Vietnam hostess.

Please fine for those directly related to KTV first wave first cycle!!!! 

Law is law!!"
188,Who has the audacity to KTV during 👏 a 👏 pandemic 👏? https://t.co/waVpCPwjbz
189,"14 July 

41 linked to KTV
11 linked to others
4 unlinked

These details will change as more time passed"
190,"As Vietnam virus spreads outward in random way...

More ring fence will occur randomly to wherever the ktv cluster people beings them..

So it's 

UFO catcher now...

See which of us is unlucky one..

Which further cluster will this mega hub leads to??? https://t.co/MQnSQSG9Hh"
191,@hwsoh Yes passenger went ktv
192,"Is it weird that the Health Minister felt like he had to thank men who went to Teo Heng KTV for getting tested and also encourage more of them to admit they went and get tested? 😭 Good, sir. Now encourage men to go for STD checks too https://t.co/VgEPNtIEAV"
193,"ผ่อนมาตรการได้ 2 วัน
วันนี้เจอ 56 เคสเลย 
41 เคสมาจาก ktv อย่างกับโมเดลทองหล่อ 😢"
194,Thank you KTV. World best pilot program. 😂
195,"あら、56人に増えちゃった。
KTVだけで53人って相当密に大人数がいたんだな。

56 new locally transmitted COVID-19 cases in Singapore; KTV lounge cluster grows to 53 infections
https://t.co/3l5uAuwQIX"
196,"56 new locally transmitted COVID-19 cases in Singapore; KTV lounge cluster grows to 53 infections

https://t.co/b7oNxBuvhn"
197,This KTV cluster kena test COVID 🦠 aje eh? Lain test tak perlu?
