,Text
66,"Demand creation is precisely @Swamy39 has been reiterating. Mechanisms shd b in place for last mile handholding at the branch level. Else it would be challenge

Stimulus has not helped MSMEs: AIMO survey - The Hindu https://t.co/qWvaST4PAT"
67,Wow Singapore actually has the highest fiscal stimulus in % of GDP. Interesting https://t.co/Vntx47HfA5
68,"Jobs Report Took the Wind Out of the Sails of Stimulus, Goolsbee Says https://t.co/arqxw0s2cP"
69,"@paddy_chn Opening up itself is the biggest stimulus, like many say. The focus should be to bring back normalcy at war footing. Demand will follow."
70,"Pahlawan Covid-19
Siapakah mereka?
*Tetap Closing ditengah Badai*
#SalamWNS #Stimulus #WinnerGroup"
71,@RenukaJain6 @nsitharamanoffc @narendramodi Current one is Less stimulus and more package(ing). Please provide real stimulus that would help everyone in the short and medium term. If we dont SURVIVE this stimulus package becomes useless. What is needed is SURVIVAL PACKAGE FOR MIDDLE CLASS.
72,@Brahamvakya @Sootradhar @nsitharaman We have done some good for MSME’s for sure that places us well only next to Japan and Taiwan but In Geeneral too little to call it a stimulus. 3/
73,"@Brahamvakya @Sootradhar @nsitharaman The biggest farce ever is the word fiscal stimulus. It’s a package with combination of fiscal and monetary measures. Now if you want to see the impact on demand, county only one part of it that really creates some stimulus. 1/"
74,@thetopjob what stimulus are you referring to?
75,"How many people feel in the Stimulus Package announced by NS, stimulus is less and packaging is more? I feel so."
76,This is where global money is placing bets as stimulus floods markets https://t.co/oIAJynKzCY via @markets
77,"@pikudollie @kiranshaw @nsitharaman @kanhaiyakumar @anandmahindra @Devinder_Sharma @MPNaveenJindal @aishe_ghosh @gautam_adani @atul_anjaan @FollowCII @ficci_india @k_satyarthi @hvgoenka @republic @AmitShah What’s the point when you are still able to mock a relief basis prejudice? The current package is a combination of fiscal and monetary stimulus and it is massive. With this, India stands next to Taiwan and Japan as far as the support to MSME’s is concerned and it’s a big deal."
78,The measures for MSME’s are definitely  notable and would help but we need massive increase in consumption or in other words demand. The fiscal stimulus will help but not help bring the dead entities to life as pointed by @ARanganathan72 2/
79,No doubt the #20LakhCrore  is a game changer but what % of it is fiscal and what % is monetary?Fiscal stimulus alone can’t possibly create the much needed demand without a strong monetary stimulus. Shall we expect tax cuts for individuals soon? @muglikar_ @anujg @kaushikburman 1/
80,"Alright so the stimulus package is here. What is the downside? Increase in Debt, inflation? I Guess debt is manageable. How is the government going to fund - Bonds? @harshmadhusudan"
81,"@MindPeace5 @mkatju The very idea of the stimulus package is to averse or downplay potential recession by boosting employment and spending to increase the aggregate demand. An effort to increase government spending, lower taxes and interest rates. Which is why I said, it’s not Congress 2/"
82,@MindPeace5 @mkatju Fair point but his argument was very childish. Anyone with basic knowledge of economics can tell that the stimulus package does not mean transferring funds to people’s account but it is a combination of fiscal and monetary stimulus. Hence Rajiv Gandhi’s comment is irrelevant 1/
83,"This is unexpected. It’s Massive: economic stimulus of 20 LAKH CRORES! Almost 10% of India's GDP with a focus on land, liquidity, laws and labour. Special attention on MSMEs. Thank you @narendramodi @nsitharaman . @kaushikburman @anuraag_saxena now we are talking. #goindia #local https://t.co/nFpGTRfjzB"
84,"Every time when the current government allocates some money for certain projects, just note that some individuals get certain bonuses out there. 

That included RM260 billions for covid19 stimulus package. 

We all know you all too well, BN. 

So the RM100mil for startup comp?"
85,"“Decision-makers must act swiftly...and avoid the fallacy that to have an appropriate respect for uncertainty in the face of possible irreversible catastrophe amounts to ‘paranoia.’ ” (“Had we used masks then”—in late January—“we could have saved ourselves the stimulus,”... https://t.co/f5fES7VIHb"
86,@decryptmedia The countries did no spend the 8 trillions.  Most is credit and stimulus. Will be paid back
87,"IPBES Guest Article: COVID-19 Stimulus Measures Must Save Lives, Protect Livelihoods, and Safeguard Nature to Reduce the Risk of Future Pandemics /covid19stimulus"
88,"Would have been interesting socio-economic experiment if 1) US government distrubted stimulus cheques to nominally cover households continuously 2) while letting Fortune XYZ US corporations, fin sector fend for themselves 100% -100% no bailouts 3) so incoming bankruptcy would 1/n"
89,She is economist today!! Bloody she couldn’t even keep a Journalist job for decent period of time and here she is advising PM in economic stimulus!  https://t.co/NutZTILi9k https://t.co/iYEGuWnJbf
90,@TonyNashOnAsia I think it's a bet that fiscal stimulus will include building roads and train tracks like it was in 2008.
91,Merkel's Crisis Stimulus Is Already Seeping Into German Economy https://t.co/Gg36StTfjI
92,"Japan Will Pay Its Firms to Leave China, Relocate Production as Part of Coronavirus Stimulus Package https://t.co/NTl9fUBw4n"
