,Text
30,"Old, obese, and immunocompromised people running around my gym with no mask on.

I will never get why they don’t protect themselves."
31,#ColumbiaMed researchers find a common #virus may be a danger to #OrganTransplant recipients and other #immunocompromised people and recommend routine testing for the virus in these groups. https://t.co/rAmCxT6OmX
32,"@Bob_Wachter So, Bob, do you really feel that unmasking is okay to do even in the hospital where there might be immunocompromised individuals (even if the risk is low)? And does it seem unreasonable to ask individuals to mask up in ""stranger"" crowds for at most 2-3 hours?"
33,"@KunstJonas Do you expect *everyone* to isolate and hide forever?

Let the immunocompromised decide for themselves how to navigate covid."
34,"This, of course, doesn't address the burden on the immunocompromised, and personally, I'll continue to wear a mask indoors until Covid rates are much lower. But from this perspective, it does look more like assessing real risk and less like pandering to the media before midterms."
35,"@davidwpeddle @TashaKheiriddin @DominicCardy @JustinTrudeau Imagine being an immunocompromised child, knowing that your father puts his belief in conspiracy theories above your health and well-being. Ending mandates should be based on hospital capacity and rate of infection."
36,"@joncoopertweets Yes. Although I'm vaxxed/boosted, I'm immunocompromised in a state with - maybe if you stretch it - a 50% vax rate. Not to mention that I could still carry it to someone else. My state/city has NEVER seen majority vaxxed OR masked. #COVID=learning not to trust your neighbors."
37,@nihonmama @PhilHollowayEsq @Hold2LLC @CarolynCannu Why didn’t we wear masks prior to 2020? Old people and immunocompromised people still died of pneumonia and corona viruses? You will lose this battle.
38,More states are ending mask mandates. Immunocompromised people feel left behind. https://t.co/IOrH0kaLDn via @nbcnews
39,@MJlovesCats @Dare2BWell All Newsom cares about is becoming President one day and he doesn’t care how many of us immunocompromised he has to kill to get there.
40,"WEBINAR: 2.14 | 10 AM ET |""APIC &amp; @theific  Fireside Chat: Respiratory Tract Infections in the Immunocompromised Patient: Implications for Infection Prevention and Control"" with Ruth Carrico, PhD. Register today: https://t.co/KNxDsNji9N https://t.co/OXHEjFsl3g"
41,"@joncoopertweets Yes. I'm immunocompromised &amp; still have been able to avoid catching Covid-19, so far. Why would I ever stop doing something that seems to be working?"
42,"@EdmontonAgainst Women have been say for centuries around the right to choose. Please think, ask questions from a scientific point base, not fear. If medically you can’t take the vaccine, then don’t.🤷🏼‍♀️I’m immunocompromised and on dialysis; I’ve had 2 shots &amp; I booster."
43,"I still can't get over how 'having to scan a qr code to go to a restaurant' is too much, but 'immunocompromised people can't safely participate in society' is just fine with them."
44,"@CornerThom @DFisman @CP24 Yep. Abandonment of the elderly, again, the immunocompromised as well as those who can never get vaccinated for a variety of health reasons."
45,"@bgtennisnation As an immunocompromised fan, I'm very grateful. Got my tickets &amp; ready to Vamos!"
46,"Two mechanics at my husband's shop tested positive for covid this a.m. It's only a matter of time before we get it and I'm scared shirtless because I am immunocompromised. And there's you, saying it's all over. It's not over till it's over @JasonCoppingAB #NeverVoteConservative"
47,"@atxhappygirl @coalsmom @mattdpearce The bigger picture: Most Americans never give a thought that we are sharing spaces with immunocompromised people. 3-4% of the population. We need our culture to make room for the idea that masking and/or working from home is ""best practice"" if you have an infectious illness. 1/"
48,"Alberta also opens third dose bookings for 5-11 who have specific immunocompromised conditions as a part of their primary series.

Similar to cancer treatments, immunosuppressing conditions, etc."
49,Those 5-11 who are immunocompromised can also book a booster.
50,"NEW: 

Alberta opens bookings next Tuesday for booster shots for 12-17 for those with underlying conditions such as diabetes, asthma etc.

Immunocompromised people aged 12-17 will also be open for a fourth shot. 

#yeg #Yyc #abelg #Covid19ab"
51,"@TimDCpolitico I’ve mainly tweeted about legal issues with Youngkin’s Executive Order 

I do sympathize with all parents that have suffered during the pandemic especially those with disabilities and immunocompromised kids

I hope we all take more time to listen to those with different views"
52,"Calling immunocompromised college students, especially at Cal State University campuses — @collegebeatCA wants to know what the return to campus is like for you and what resources you need. Share your experience here or DM to talk to a reporter https://t.co/IiRoUW2Ewi"
53,"Take your mask off or at this point you’ll look like a Democrat. If you’re immunocompromised and need to wear a mask you should have that written on it. 

Follow for more apparel tips"
54,"@joncoopertweets Yes, because I still care about my immunocompromised friends/family and strangers in my community. No mandate doesn't mean it's safe for everyone yet."
55,"@gardengirl778 @wshalhoub929 @Bob_Wachter https://t.co/N8fQSbnvN7

Also, if immunocompromised and unable to get proper vaccine immune reaction after 4th vax, get real N95s properly fitted. They will provide full day protection if used properly"
56,"Make it an even four! 💉💉💉💉☺️
(Just another immunocompromised person over here… trying my best to fly under the COVID radar as long as I can!  I had my third dose way back in October!)   
🥰Feeling very thankful to have some more antibodies protecting and working for me now!"
57,@AD1968F It seems like a huge portion of “both parties” or at least their respective propaganda media channels are ok with large numbers of folks dying… and their only agreement seems to be that immunocompromised folks will have to be sacrificed to the stock market.  Chilling stuff TBH.
58,"@nicolefonsh @LePetitOiseau_L YES! We retired early hoping to do a lot of traveling before my arthritis etc limited our ability to do so. But I’m high risk for COVID, we don’t want long COVID, and my sister is immunocompromised and will die if I infect her. So we can’t go back to normal, and we HATE that."
59,@anniesperson It's too dangerous for Phoebe. Because crowds aren't safe for the immunocompromised right now. At least she has an end date to her treatment and will be ok eventually. Many others are trapped.
60,Especially high risk/ immunocompromised populations on campus
61,Does anyone care about immunocompromised people ?
62,@truthisbest5 Don’t forget he’s severely immunocompromised and my frickin’ step-sister and family (who he lives with) refuse to get vaxxed. 🤬🤬🤬
63,@chrisjsankey 1/ Our hospitals should have a plan for infectious surges. Hospitals should be designed to separate infectious patients from the immunocompromised. Many of our hospitals were already at capacity with hallway beds before covid started.
64,"@joncoopertweets Yes, and probably for years to come. My housemate and I are both immunocompromised and vulnerable, she especially. I won't take chances."
65,"@VP Remember lupus? Yeah, this #lupus patient is struggling to understand why mask mandates in schools are suddenly going away when the #immunocompromised community is told to just isolate. But what about our kids going to school? I’m too sick to homeschool."
66,"@Cazzimmax @stylehaiku @Gab_H_R @Jul101Vie @RomainMartinIO @lisa_iannattone @C_A_Gustave @DonaldVinh @VeilletteAndre @NGrandvaux @Roxane_ @quocdngu @Vadeboncoeur_Al @barriere_dr @afao94 @zanfr @NickytaLeb @CyFi10 @FanCpixie @reverseyourmind @Co_Co_Tweet @Tortillou @LauraMiers @fitterhappierAJ The patients I mentioned in my initial post had their second doses ~ 3-4 months before their infection.

So far, the ones who were not considered immunocompromised, who I’ve seen infected, then vaccinated, then reinfected with omicron have not had severe symptoms/complications."
67,This is nothing new. It’s is REALLY sucky that there are WAY more shitty people than we thought tho. Even more gross that sometimes it’s people in the disability/immunocompromised community who (for whatever reason) suck just as much…sometimes more. https://t.co/Dh6QLXeI4o
68,@xan_desanctis I do in the event I encounter someone who immunocompromised
69,@CheriDiNovo How can we have trust in the education our children are receiving if this is the stupidity in charge of teaching them. How can they threaten employees that maybe immunocompromised and not let them wear the best possible mask to protect themselves
70,"@RodneyC18186863 @joncoopertweets Yep. My wife is immunocompromised, and I’m a breast cancer survivor. Didn’t live to 71 and 76 to be taken down by an asymptomatic fool"
71,i really don’t want covid !!!!!! i’m not technically “immunocompromised” but the flu almost put me in the hospital a few years back and it was very unpleasant! wear a mask ya ding dongs.
72,@double_whammied I'm in Florida and immunocompromised... we don't go anywhere. We are heading north for a visit with family and I'm bringing a 20 pack of N95 masks... so attractive. 🙄
73,"That's it, every immunocompromised person confirmed for becoming Howard Hughes by 2030 https://t.co/5QMyFJXtps"
74,@Soxymamma It is for those of us immunocompromised.
75,"@LMH0713 @BCFan2021 @choo_ek It doesn’t matter what Greek letter is next. As long as your vaccinated or recovered from COVID, it will be similar to the flu. Only the unvaccinated and immunocompromised are at risk now. We are about to hit the endemic phase, just like we did with the OC43 coronavirus."
76,@cbschicago Stop giving them TV time. Theyre a bunch of inconsiderate kids who never cared about covid anyways. They would rather not mess up their makeup than help stop the spread. MHS has a whole wing for SEDOL and a lot of them are immunocompromised. It’s not fair for others.
77,"@GovLarryHogan Improvements yes, but not there. What about your #immunocompromised families? #Evusheld is still not easily accessible and you continue to have a high risk group that depend on others wearing masks as well for the best protection. Are we disposable to you?"
78,"@joncoopertweets Yes, I will be when around other people even though I'm vaccinated and boosted. I'm immunocompromised and have high risk people around me. 

And, I don't know if the other people are the same."
79,"@B82Scottie @KunstJonas A few yes and I’d respond the same way to them. The majority (there are always exceptions) of immunocompromised folks know how to be careful and take care of themselves, they’ve done so for a long time. They do not need the world to change for them."
80,"A common virus that causes no harm in most people may be a danger to organ transplant recipients and other immunocompromised people, according to new @ColumbiaMed research. https://t.co/XBA9IzlgYB @ColumbiaMSPH"
81,"@juliacarriew As one of the immunocompromised people at risk, this whole conversation is really unsettling. I'm starting to feel like I'm expendable as long as everybody else can go back to normal. This can still kill a lot of us even if it is a milder version. Please wear a mask for us."
82,"@maegodhavemercy And as an immunocompromised person who was lucky enough to get the vax + boost, it still isn't fail proof so I've basically been quarantining since march 2020 because people can't get their shit together"
83,It's no fun being immunocompromised during a global pandemic but I'm thankful for the vaccine &amp; the new program that gives people like me a 4th booster shot. Got my 1st shot 54 weeks ago. Never thought this would go on this long but it is what it is and I'm still alive! https://t.co/FtLRDozOas
84,"@thebeach345 @smithkl42 @JHowardBrainMD @RadioFreeTom Are there actual data on the rate at which they're getting very sick or dying?  This comes up about every 250 milliseconds on Twitter, but do we actually have a big epidemic of immunocompromised people getting severe covid?"
85,"@YNB I’m immunocompromised. I am masking 4ever &amp; ever, amen 🙏🏾"
86,"4/ If you don’t care about the #immunocompromised, at least know that even the healthy and #boosted are not invulnerable to #longcovid in its various forms. This is a wily virus that scientists and doctors haven’t had long enough to study to know what lies ahead for the"
87,@QuinnQuarter @Commander__Keen Immunocompromised: la raison pourquoi ça va te prendre un Booster au 3 mois....Bonne Lecture
88,"@ChristianMosch9 It is so frustrating! Especially when it concerns schools, which students are required to attend.  

We should make sure that the schools are safe for everyone — immunocompromised and those with underlying conditions."
89,"Will have to dig it up, but researchers have been studying how long an HIV positive person may ""host"" sc2, e.g.,
the liberals/fascists setting the stage to weaponise their ""new normal"" against the immunocompromised"
90,"@xan_desanctis A few varying reasons:
1) I'm in a public place in a crowded area (e.g. the MFL) &amp; want to protect my immunocompromised self
2) it's cold outside and I like my face being warm
3) I've just left somewhere public/crowded &amp; have forgotten to take it off bc it's comfy"
91,"@ernestblue89 @EmilySchooley Because I have friends who are immunocompromised. Because travel and group activities are complicated due to COVID restrictions. Because there are children in my life, two of whom have had COVID already."
92,"@phoenixdegen @Nikki4SchoolBrd It's not psychologically, verbally, socially and mentally damaging; it's been backed by science for over 100 years and it keeps the most physically vulnerable and immunocompromised members of the community safe...."
93,@Yascha_Mounk I'll be honest it was really fucking weird to read this on a day I learned my sister will need to undergo immunotherapy again. Thanks for the sympathy you showed for immunocompromised individuals! So good! High five my dude.
94,@joncoopertweets Yes I'm immunocompromised 😷😷
95,"@BrockWHarrison @albertateachers Disappointing and disheartening. Covid is dangerous especially for school staff with young families, immunocompromised family members, elderly parents. A little more understanding and empathy for the thousands of  Albertans continue to provide a caring place for kids to learn."
96,"@DMiller18352448 @Jim_Jordan My heart beads for the immunocompromised and the children who cannot make their own decisions. For them, I will mourn."
97,"@MichaelPGibbons @LibyaLiberty These are all things that can be worked out amicably. I don’t know anyone who wouldn’t make exceptions for a disabled guest *unless* it is a major competing access need, like if someone in the household is severely immunocompromised."
98,@lapp345 @SweetCa64826690 @RayBake @Hockeymom336 @ACLUiowa It was used pre-COVID by immunocompromised people.
99,"BC Idiocy Exhibit D: Dr Bonnie Henry

Combining science denialism &amp; ableism in the same breath. Oh, and a wink to the Convoy Crew by agreeing that us scaredy cats (you know, us immunocompromised folks) should just stay the fuck home and hide.

https://t.co/6AgdjapOFz"
100,"When is CT done before LP in meningitis?
When there is high risk for increase in ICP:
-seizures
-confusion
-focal neurologic deficits
-immunocompromised
-papilledema

An accurate neurological exam requires a patient who can follow instructions and answer questions"
101,"@jaredmckenzie14 @CP24 I'm immunocompromised, and people wearing masks inside until this wave is over would go a long way towards keeping me safe. My only other alternative is to stay locked up at home. What about my freedoms?  Why is wearing a piece of cloth in front of your mouth too onerous to ask?"
102,"@patriottakes Paid for by Americans for Medical Freedumb. 

They get COVID and go see Uncle Freedumb for the cure, instead of taking up a hospital bed that can be used for a vaccinated immunocompromised patient, because they're pro life and stuff. That's how they roll."
103,"@Deficit_Hawk @straps0n @danistheword_ @wsbgnl @melaniesdavis No, it's based on the fact that you're mocking my urging for people to mask and distance- to protect people in their community that either can't be vaccinated in the case of young children, or are still at risk because of being immunocompromised- as ""hiding indoors"""
104,"@patriciageezed Patricia get out of the internet 🤣 
How old are you ? To act this way ? 
Evil for what ? For saying that this pandemic needs to be over and the immunocompromised can stay home and protect themselves and the rest of us can support the country economy"
105,@YourMomsucksTho Immunocompromised perhaps?
106,@AdrianaLaGrange You’ve placed no value on the lives of immunocompromised teachers in our system by taking away one of their few safety measures. Teachers that still show up to work every day and ensure children are learning. Now you’re publicly villainizing them for pointing it out. Do better.
107,@KunstJonas Egoistical is thinking that you speak for all the immunocompromised folks out there.
108,"@mills_simon 1st off, I wasn't reporting, I was calling out misinfo in the OP's charts. ""Endemic&gt;pandemic"" doesn't take into account 0-5s, doesn't take into account immunocompromised, doesn't take into account long covid, and doesn't take into account new variants from unchecked spread."
109,"My sister-in-law has MS. After two Pfizer vaccination shots, a blood test showed no traces of antibodies. She's 1 of 7 million immunocompromised adults in the U.S. who remain vulnerable to COVID. 
https://t.co/QXdmZZd2gj"
110,"@bamalaker @mikie1135 @JustGina54 @GovLarryHogan Yeah, tell that to the families of the 900k who have died or disabled people or immunocompromised. Oh, wait. You don’t give a frick about those people because it’s all about you. Snooze."
111,"Some of you think my being immunocompromised means I can't ALSO be the vector that puts your Nanna on the DL, and it shows shows."
112,"On a related note, should it be considered perjury to lie about being “immunocompromised” in an official matter? https://t.co/A53WHznF48"
113,"@ZubyMusic Ikr? Why can't immunocompromised ppl just get healthy?

Why can't fat people get skinny overnight?

Why can't the elderly just get younger?

I mean sure 60k people died of covid in the US last month but I don't get why we should bother with precautions when I just don't want to."
114,"@ashishkjha So tell me, do you think the children of Immunocompromised parents should not go to school or bring the virus home and potentially kill their parents?"
115,I get the impression a lot of people don’t understand what “immunocompromised” means.
116,"@KunstJonas Let me get this straight: the less than 1% of immunocompromised aren't egotistical for demanding the other 99% cater to their fragilities?

Yikes."
117,100. My dad is super immunocompromised. https://t.co/jgFJw1hjBc
118,"Are you making the live DJ available virtually to residents of Barrie who are still in medical isolation? Are you being inclusive for disabled people, immunocompromised people, those who want to participate in the community but can't actually leave their homes? https://t.co/SDsrOUmyRo"
119,"@cityofbarrie @TELUS Are you making the live DJ available virtually to residents of Barrie who are still in medical isolation? Are you being inclusive for disabled people, immunocompromised people, those who want to participate in the community but can't actually leave their homes?"
120,"To add some context, she is immunocompromised... a double lung transplant recipient on a variety of meds including anti rejection meds. She is not in hospital, thankfully."
121,"🤒😷😬.  V. True for the unwillingly unvaccinated (ie elderly, immunocompromised). Just waiting for the next variant—or even a classic one. https://t.co/CL8dJAvzfT"
122,"@joncoopertweets Absolutely … yes!  Probably will for the rest of my life.  I’m immunocompromised, and have had no illnesses (head-cold, sniffles, flu, etc) since I began wearing a mask away from home two years ago.  Amazing!"
123,"@kmitchellauthor I just want everyone here to know: I'm not immunocompromised, but I deeply love all of you that are. I have gotten all of my vaccines as soon as I was eligible for each of them and I still ALWAYS wear a mask out of the house. If I go out to eat, it's always take out..."
124,"Got an email about my kid’s school moving to endemic risk management instead of pandemic and I get it but I do worry about those of us who are high risk, immunocompromised, or with kids under 5. I hope some guidance appears taking those groups into account."
125,"Respiratory therapist came this afternoon to do an update to my breathing machine. Before she arrived I asked her to mask. Arrived w mask under nose. An RT!  

All this anti-mask rhetoric makes me unsafe in my own home. #immunocompromised #NEISvoid #MaskUp https://t.co/A918eKpCk0"
126,"@joncoopertweets Yes. 
I never wore a mask to obey a mandate.

I wear my mask to stay healthy for myself and to not catch COVID then unintentionally infect others, some of whom might be immunocompromised and therefore unable to develop a safe level of immunity even after vaccinations."
127,"The letter from @StoonPubSchools came in. Starting March 1, masks are no longer required at school. My younger one does not qualify for the booster. How do I protect her? How are we going to protect immunocompromised children? This pandemic is not over because we are tired of it."
128,@AnneKivela @gorbet05 I got it because I’m immunocompromised from lupus and RA and my dr said to. The 2nd booster is currently for immunocompromised
129,Thank goodness the immunocompromised have Jonas here looking out after them. They can't possibly make risk-based decisions on their own. https://t.co/yLxV25a6qr
130,@joncoopertweets I’m immunocompromised..so yes!
131,"Currently, a “4th dose” of #vaccine has ONLY been approved for those who are moderately to severely #immunocompromised. If you're a patient &amp; would like to understand your options, please contact us for an appointment. Learn more from Carrie A. Horn, MD: https://t.co/yZzGorlY6k https://t.co/kzCz0IHBtW"
132,"The response to a virus for immunocompromised folks is based on the threat. The flu is a different calculation. As an analogy, working with explosives in the military for 11 years, you don’t have the same mitigations for a 20mm round as you do for a nuke. For the visual learners https://t.co/jU9mgKt1kQ"
133,"Yes, not only do I believe it, yesterday the new AZ stat says it is 95% of hospitals in AZ are unvaccinated!  Get your damn shots unless so immunocompromised the doctor says no! https://t.co/AHUP7O2Eat"
134,So basically they’re saying they don’t care about their disabled or immunocompromised teachers and students or their families. Selfish and shameful. https://t.co/5wsJMSA3On
135,"🤔 And again another push to normalise HIV testing. 
But not a mention of the rep reason 
#hiv #COVID19 #ADE #immunocompromised

https://t.co/dZdcHtfscW"
136,#MyDisabledLifeIsWorthy #NoBodyIsDisposable 100% agree with @Robyn_TRuth It is a violation of  #disabilityrights to expose #immunocompromised #HighRiskCOVID19 to schools without #MaskMandates when we still have double digit positive PCRs @ACLUVA @VASenateDems @GovernorVA https://t.co/86ibTkQxkM
137,"Turns out I didn't need the 4th shot, at this point it's for extremely high risk immunocompromised, like organ transplant patients. So no side effect day for me. 😁"
138,"@anamcara77 @EmployeeOffice @BrandiKruse @GovInslee Oh sure, 900,000 dead here alone… not so bad. Yeah my parents can’t go out during flu season either. Don’t know anyone immunocompromised? Sure you do, maybe they just don’t share things with you that you are not careful with. Living in fear when founded… not so dumb."
139,"* the close to 9 million people who are immunocompromised (2.8% of the population) who need additional doses of the #COVID19 vaccine or #Evusheld - this is mostly people who are or have taken immune system suppressing medices

AND

Cont'd"
140,"@JaniceCrocker5 @TreesSecret @AP Let me try it this way:

The risk for all viruses sans COVID is very high in immunocompromised individuals. If high enough, the added risk of COVID is not going to significantly alter their risk avoidance strategies."
141,@Hawkeye94823225 @ryanmeili It’s a sad reality when we use the argument of “well I got COVID and I was fine” to justify  removing minor inconveniences that protect immunocompromised. Parents of children under 5 don’t have the opportunity to protect their children. Try having some compassion.
142,"@WilliamMatt22 @mikemchargue That just feels like wading into some really tricky ethical waters: essentially prioritizing healthy kids against immunocompromised adults and children who can't ""just live with it"" https://t.co/CbEK1DFrFN"
143,"Odd happenings when I went to lunch today.

1. No mask requirement OR suggestion. “If you are immunocompromised feel free to wear a mask.”
2. No separation of tables. Restaurant is back to full capacity.
3. No death shield in front of cashiers anymore. No masks on servers."
144,"Hi! Immunocompromised here. 

My health is &amp; always has been my responsibility. 

Thanks for the false concern, though. https://t.co/CZAjPWLYRS"
145,"@ThisIsNateMori @MatchboxTwenty I mean, Rob’s wife is immunocompromised so I think covid is a legitimate concern on their part."
146,"*  the many people with fragile health (elderly, heart issues, diabetes,...) - 13 million over 80, 28.7 million people with diabetes, 18.2 million with heart disease,..and the list goes on

AND

* the close to 9 million people who are immunocompromised 

Cont'd"
147,“3 feet and no mask is enough” not if you’re immunocompromised. we’re still in a pandemic.
148,"I think it is important to listen to how worn out people are, while continuing to ask questions about what can be done to protect vulnerable populations, immunocompromised individuals &amp; families, and all the others with very real concerns. 5/6"
149,"In the US, 8.4 percent of adults &amp; 5.8 percent of kids under 18 have asthma (CDC) 

That means, if there are 300 adults in a venue, more than 25 ppl are immunocromprised w/ just one condition 

In a school of 500 kids, 29 are immunocompromised

It adds up fast 

#MaskUp #GetVaxxd https://t.co/GxysGtgSlj"
150,"@Lizzylasher7 it's all possible at this point
The Aussie vax caused people to test positive for HIV antibodies
Delta spike proteins may have had actual HIV spike protein strings depending on who you believe. 
Some doctors have said there seems to be an immunocompromised set from those boosted."
151,"@kathymi71147962 @CanadianTheCHAD @KathleenGanley So everyone should isolate for ever?
The vaccine does not prevent transmission!
It is the pharma companies that don't care about the immunocompromised, as evident by them not working on a better vaccine."
152,@luna_amoe @patriciageezed You’re fighting for immunocompromised people to die in droves is more like it
153,"@zachherbert @colour_maestro @MayorWu Did you know there are Covid symptoms other than death? Did you know Covid is giving people permanent disabilities? Where’s that chart? Did you know sick kids can pass Covid onto their elderly or immunocompromised family members? 

This issue can’t be distilled down to one chart"
154,"Our ""Unconscious Triage"" of our immunocompromised and vaccine unprotectable fellow Americans should concern all of us: 

* children too young to be vaccinated. (23 million)

And 

*  the many people with fragile health (elderly, heart issues, diabetes,...)

Cont'd https://t.co/Ttm6lzqhLQ"
155,@theshmaff @LizaYuzda @CityNewsVAN Problem is- you're not just rolling the dice for you. You're also rolling the dice for the immunocompromised and otherwise vulnerable. Ya dig?
156,Fears about COVID-19 leave the immunocompromised feeling trapped https://t.co/qm8o2o3jg0
157,"@danceiskeyyaho1 @wshalhoub929 @Bob_Wachter Of course they do. Most immunocompromised people DO have strong responses to a third dose. For those who do not, one way N95 masking is highly effective. 

Requiring others to mask is unnecessary."
158,@MordichaiBibleG @avry_wilson Probably someone elderly or severely immunocompromised. Those people are pawns anyhow to you right?
159,"@LauraMiers And it wouldn't be difficult to convey:
""A Covid infection can lead to a temporary boost in immunity, like vaccination, but it can also cause long-term health problems, including damage to the immune system. In other words, people can become immunocompromised after Covid."""
160,"@jkenney As an immunocompromised person, watching you flout science and logic, and pander to the people who are holding the border crossing hostage is both terrifying and sickening. You won't listen to teachers, you refused to listen to the Dr.s and nurses. You only listen to money. Sick"
161,"@warden_dios_57 (to say nothing of sick and immunocompromised ppl, who are dying at higher rates across both groups)"
162,@KunstJonas EVUSHELD!!  It’s astounding to me that the federal government is not making this available for the immunocompromised. This is what you should be doing. Look it up. https://t.co/3e3Namd1iJ. It could save your life.
163,He's immunocompromised https://t.co/GsVl8k9x7y
164,"@KBaxter99 @YouAreLobbyLud Wait until the third or fourth Covid infection makes you “some other” Because that is where it’s going. Covid will create a generation of immunocompromised people. May the odds..,"
165,@Danny_The_Dude2 @catfish8888 @jordanbpeterson Give me 1 non-selfish reason as to not get vaccinated that isn't misinformation.  Being allergic and immunocompromised are the only 2.  Give me one more.
166,"2 disabled &amp; 3 immunocompromised in our household.  If it weren't for great support from family &amp; friends, we'd be in bad shape. Gov't hasn't given us much supports. https://t.co/XDDujbys7Y"
